
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,46.172,46.172,46.172,0.000,46.172,46.172,46.172,46.172,1,µm^2,Surface,,,,,21,
Area,65.460,78.837,72.148,6.689,72.148,68.803,75.494,144.297,2,µm^2,Surface,,,,,22,
Area,90.361,104.028,97.195,6.834,97.195,93.779,100.611,194.390,2,µm^2,Surface,,,,,23,
Area,123.262,123.262,123.262,0.000,123.262,123.262,123.262,123.262,1,µm^2,Surface,,,,,24,
Area,139.007,139.007,139.007,0.000,139.007,139.007,139.007,139.007,1,µm^2,Surface,,,,,25,
Area,150.112,150.112,150.112,0.000,150.112,150.112,150.112,150.112,1,µm^2,Surface,,,,,26,
Area,148.414,148.414,148.414,0.000,148.414,148.414,148.414,148.414,1,µm^2,Surface,,,,,27,
Area,155.765,155.765,155.765,0.000,155.765,155.765,155.765,155.765,1,µm^2,Surface,,,,,28,
Area,151.394,151.394,151.394,0.000,151.394,151.394,151.394,151.394,1,µm^2,Surface,,,,,29,
Area,161.307,161.307,161.307,0.000,161.307,161.307,161.307,161.307,1,µm^2,Surface,,,,,30,
Area,167.016,167.016,167.016,0.000,167.016,167.016,167.016,167.016,1,µm^2,Surface,,,,,31,
Area,166.233,166.233,166.233,0.000,166.233,166.233,166.233,166.233,1,µm^2,Surface,,,,,32,
Area,166.518,166.518,166.518,0.000,166.518,166.518,166.518,166.518,1,µm^2,Surface,,,,,33,
Area,170.175,170.175,170.175,0.000,170.175,170.175,170.175,170.175,1,µm^2,Surface,,,,,34,
Area,151.615,151.615,151.615,0.000,151.615,151.615,151.615,151.615,1,µm^2,Surface,,,,,35,
Displacement Delta Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,21,
Displacement Delta Length,0.000,1.914,0.957,0.957,0.957,0.479,1.436,1.914,2,µm,Surface,,,,,22,
Displacement Delta Length,1.103,1.117,1.110,0.007,1.110,1.106,1.113,2.220,2,µm,Surface,,,,,23,
Displacement Delta Length,2.963,2.963,2.963,0.000,2.963,2.963,2.963,2.963,1,µm,Surface,,,,,24,
Displacement Delta Length,2.416,2.416,2.416,0.000,2.416,2.416,2.416,2.416,1,µm,Surface,,,,,25,
Displacement Delta Length,1.823,1.823,1.823,0.000,1.823,1.823,1.823,1.823,1,µm,Surface,,,,,26,
Displacement Delta Length,1.344,1.344,1.344,0.000,1.344,1.344,1.344,1.344,1,µm,Surface,,,,,27,
Displacement Delta Length,0.713,0.713,0.713,0.000,0.713,0.713,0.713,0.713,1,µm,Surface,,,,,28,
Displacement Delta Length,0.846,0.846,0.846,0.000,0.846,0.846,0.846,0.846,1,µm,Surface,,,,,29,
Displacement Delta Length,1.009,1.009,1.009,0.000,1.009,1.009,1.009,1.009,1,µm,Surface,,,,,30,
Displacement Delta Length,1.144,1.144,1.144,0.000,1.144,1.144,1.144,1.144,1,µm,Surface,,,,,31,
Displacement Delta Length,1.530,1.530,1.530,0.000,1.530,1.530,1.530,1.530,1,µm,Surface,,,,,32,
Displacement Delta Length,1.093,1.093,1.093,0.000,1.093,1.093,1.093,1.093,1,µm,Surface,,,,,33,
Displacement Delta Length,1.690,1.690,1.690,0.000,1.690,1.690,1.690,1.690,1,µm,Surface,,,,,34,
Displacement Delta Length,0.652,0.652,0.652,0.000,0.652,0.652,0.652,0.652,1,µm,Surface,,,,,35,
Displacement Delta X,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,21,
Displacement Delta X,-0.988,0.000,-0.494,0.494,-0.494,-0.741,-0.247,-0.988,2,µm,Surface,,Displacement Delta,,,22,
Displacement Delta X,-1.043,-1.039,-1.041,0.002,-1.041,-1.042,-1.040,-2.082,2,µm,Surface,,Displacement Delta,,,23,
Displacement Delta X,1.393,1.393,1.393,0.000,1.393,1.393,1.393,1.393,1,µm,Surface,,Displacement Delta,,,24,
Displacement Delta X,1.582,1.582,1.582,0.000,1.582,1.582,1.582,1.582,1,µm,Surface,,Displacement Delta,,,25,
Displacement Delta X,1.562,1.562,1.562,0.000,1.562,1.562,1.562,1.562,1,µm,Surface,,Displacement Delta,,,26,
Displacement Delta X,1.260,1.260,1.260,0.000,1.260,1.260,1.260,1.260,1,µm,Surface,,Displacement Delta,,,27,
Displacement Delta X,0.528,0.528,0.528,0.000,0.528,0.528,0.528,0.528,1,µm,Surface,,Displacement Delta,,,28,
Displacement Delta X,0.607,0.607,0.607,0.000,0.607,0.607,0.607,0.607,1,µm,Surface,,Displacement Delta,,,29,
Displacement Delta X,-0.247,-0.247,-0.247,0.000,-0.247,-0.247,-0.247,-0.247,1,µm,Surface,,Displacement Delta,,,30,
Displacement Delta X,-0.817,-0.817,-0.817,0.000,-0.817,-0.817,-0.817,-0.817,1,µm,Surface,,Displacement Delta,,,31,
Displacement Delta X,-1.059,-1.059,-1.059,0.000,-1.059,-1.059,-1.059,-1.059,1,µm,Surface,,Displacement Delta,,,32,
Displacement Delta X,-1.067,-1.067,-1.067,0.000,-1.067,-1.067,-1.067,-1.067,1,µm,Surface,,Displacement Delta,,,33,
Displacement Delta X,-1.393,-1.393,-1.393,0.000,-1.393,-1.393,-1.393,-1.393,1,µm,Surface,,Displacement Delta,,,34,
Displacement Delta X,-0.631,-0.631,-0.631,0.000,-0.631,-0.631,-0.631,-0.631,1,µm,Surface,,Displacement Delta,,,35,
Displacement Delta Y,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,21,
Displacement Delta Y,-0.674,0.000,-0.337,0.337,-0.337,-0.506,-0.168,-0.674,2,µm,Surface,,Displacement Delta,,,22,
Displacement Delta Y,-0.322,-0.314,-0.318,0.004,-0.318,-0.320,-0.316,-0.636,2,µm,Surface,,Displacement Delta,,,23,
Displacement Delta Y,-2.289,-2.289,-2.289,0.000,-2.289,-2.289,-2.289,-2.289,1,µm,Surface,,Displacement Delta,,,24,
Displacement Delta Y,-1.793,-1.793,-1.793,0.000,-1.793,-1.793,-1.793,-1.793,1,µm,Surface,,Displacement Delta,,,25,
Displacement Delta Y,0.914,0.914,0.914,0.000,0.914,0.914,0.914,0.914,1,µm,Surface,,Displacement Delta,,,26,
Displacement Delta Y,-0.054,-0.054,-0.054,0.000,-0.054,-0.054,-0.054,-0.054,1,µm,Surface,,Displacement Delta,,,27,
Displacement Delta Y,-0.346,-0.346,-0.346,0.000,-0.346,-0.346,-0.346,-0.346,1,µm,Surface,,Displacement Delta,,,28,
Displacement Delta Y,-0.585,-0.585,-0.585,0.000,-0.585,-0.585,-0.585,-0.585,1,µm,Surface,,Displacement Delta,,,29,
Displacement Delta Y,-0.880,-0.880,-0.880,0.000,-0.880,-0.880,-0.880,-0.880,1,µm,Surface,,Displacement Delta,,,30,
Displacement Delta Y,-0.220,-0.220,-0.220,0.000,-0.220,-0.220,-0.220,-0.220,1,µm,Surface,,Displacement Delta,,,31,
Displacement Delta Y,-0.253,-0.253,-0.253,0.000,-0.253,-0.253,-0.253,-0.253,1,µm,Surface,,Displacement Delta,,,32,
Displacement Delta Y,-0.068,-0.068,-0.068,0.000,-0.068,-0.068,-0.068,-0.068,1,µm,Surface,,Displacement Delta,,,33,
Displacement Delta Y,0.605,0.605,0.605,0.000,0.605,0.605,0.605,0.605,1,µm,Surface,,Displacement Delta,,,34,
