
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,54.567,54.567,54.567,0.000,54.567,54.567,54.567,54.567,1,µm^2,Surface,,,,,25,
Area,76.502,76.502,76.502,0.000,76.502,76.502,76.502,76.502,1,µm^2,Surface,,,,,26,
Area,84.562,84.562,84.562,0.000,84.562,84.562,84.562,84.562,1,µm^2,Surface,,,,,27,
Area,93.855,93.855,93.855,0.000,93.855,93.855,93.855,93.855,1,µm^2,Surface,,,,,28,
Area,99.254,99.254,99.254,0.000,99.254,99.254,99.254,99.254,1,µm^2,Surface,,,,,29,
Area,111.815,111.815,111.815,0.000,111.815,111.815,111.815,111.815,1,µm^2,Surface,,,,,30,
Area,115.782,115.782,115.782,0.000,115.782,115.782,115.782,115.782,1,µm^2,Surface,,,,,31,
Area,122.621,122.621,122.621,0.000,122.621,122.621,122.621,122.621,1,µm^2,Surface,,,,,32,
Area,143.360,143.360,143.360,0.000,143.360,143.360,143.360,143.360,1,µm^2,Surface,,,,,33,
Area,148.716,148.716,148.716,0.000,148.716,148.716,148.716,148.716,1,µm^2,Surface,,,,,34,
Area,147.981,147.981,147.981,0.000,147.981,147.981,147.981,147.981,1,µm^2,Surface,,,,,35,
Area,138.503,138.503,138.503,0.000,138.503,138.503,138.503,138.503,1,µm^2,Surface,,,,,36,
Area,144.601,144.601,144.601,0.000,144.601,144.601,144.601,144.601,1,µm^2,Surface,,,,,37,
Area,155.261,155.261,155.261,0.000,155.261,155.261,155.261,155.261,1,µm^2,Surface,,,,,38,
Area,159.603,159.603,159.603,0.000,159.603,159.603,159.603,159.603,1,µm^2,Surface,,,,,39,
Area,143.229,143.229,143.229,0.000,143.229,143.229,143.229,143.229,1,µm^2,Surface,,,,,40,
Area,145.255,145.255,145.255,0.000,145.255,145.255,145.255,145.255,1,µm^2,Surface,,,,,41,
Area,137.580,137.580,137.580,0.000,137.580,137.580,137.580,137.580,1,µm^2,Surface,,,,,42,
Displacement Delta Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,25,
Displacement Delta Length,2.145,2.145,2.145,0.000,2.145,2.145,2.145,2.145,1,µm,Surface,,,,,26,
Displacement Delta Length,3.537,3.537,3.537,0.000,3.537,3.537,3.537,3.537,1,µm,Surface,,,,,27,
Displacement Delta Length,2.072,2.072,2.072,0.000,2.072,2.072,2.072,2.072,1,µm,Surface,,,,,28,
Displacement Delta Length,0.688,0.688,0.688,0.000,0.688,0.688,0.688,0.688,1,µm,Surface,,,,,29,
Displacement Delta Length,1.604,1.604,1.604,0.000,1.604,1.604,1.604,1.604,1,µm,Surface,,,,,30,
Displacement Delta Length,0.938,0.938,0.938,0.000,0.938,0.938,0.938,0.938,1,µm,Surface,,,,,31,
Displacement Delta Length,1.050,1.050,1.050,0.000,1.050,1.050,1.050,1.050,1,µm,Surface,,,,,32,
Displacement Delta Length,1.241,1.241,1.241,0.000,1.241,1.241,1.241,1.241,1,µm,Surface,,,,,33,
Displacement Delta Length,0.469,0.469,0.469,0.000,0.469,0.469,0.469,0.469,1,µm,Surface,,,,,34,
Displacement Delta Length,0.663,0.663,0.663,0.000,0.663,0.663,0.663,0.663,1,µm,Surface,,,,,35,
Displacement Delta Length,0.200,0.200,0.200,0.000,0.200,0.200,0.200,0.200,1,µm,Surface,,,,,36,
Displacement Delta Length,0.533,0.533,0.533,0.000,0.533,0.533,0.533,0.533,1,µm,Surface,,,,,37,
Displacement Delta Length,0.753,0.753,0.753,0.000,0.753,0.753,0.753,0.753,1,µm,Surface,,,,,38,
Displacement Delta Length,0.251,0.251,0.251,0.000,0.251,0.251,0.251,0.251,1,µm,Surface,,,,,39,
Displacement Delta Length,2.036,2.036,2.036,0.000,2.036,2.036,2.036,2.036,1,µm,Surface,,,,,40,
Displacement Delta Length,1.009,1.009,1.009,0.000,1.009,1.009,1.009,1.009,1,µm,Surface,,,,,41,
Displacement Delta Length,0.766,0.766,0.766,0.000,0.766,0.766,0.766,0.766,1,µm,Surface,,,,,42,
Displacement Delta X,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,25,
Displacement Delta X,-0.655,-0.655,-0.655,0.000,-0.655,-0.655,-0.655,-0.655,1,µm,Surface,,Displacement Delta,,,26,
Displacement Delta X,1.039,1.039,1.039,0.000,1.039,1.039,1.039,1.039,1,µm,Surface,,Displacement Delta,,,27,
Displacement Delta X,1.294,1.294,1.294,0.000,1.294,1.294,1.294,1.294,1,µm,Surface,,Displacement Delta,,,28,
Displacement Delta X,0.627,0.627,0.627,0.000,0.627,0.627,0.627,0.627,1,µm,Surface,,Displacement Delta,,,29,
Displacement Delta X,-0.217,-0.217,-0.217,0.000,-0.217,-0.217,-0.217,-0.217,1,µm,Surface,,Displacement Delta,,,30,
Displacement Delta X,-0.687,-0.687,-0.687,0.000,-0.687,-0.687,-0.687,-0.687,1,µm,Surface,,Displacement Delta,,,31,
Displacement Delta X,-0.246,-0.246,-0.246,0.000,-0.246,-0.246,-0.246,-0.246,1,µm,Surface,,Displacement Delta,,,32,
Displacement Delta X,-0.508,-0.508,-0.508,0.000,-0.508,-0.508,-0.508,-0.508,1,µm,Surface,,Displacement Delta,,,33,
Displacement Delta X,-0.039,-0.039,-0.039,0.000,-0.039,-0.039,-0.039,-0.039,1,µm,Surface,,Displacement Delta,,,34,
Displacement Delta X,-0.173,-0.173,-0.173,0.000,-0.173,-0.173,-0.173,-0.173,1,µm,Surface,,Displacement Delta,,,35,
Displacement Delta X,-0.031,-0.031,-0.031,0.000,-0.031,-0.031,-0.031,-0.031,1,µm,Surface,,Displacement Delta,,,36,
Displacement Delta X,0.187,0.187,0.187,0.000,0.187,0.187,0.187,0.187,1,µm,Surface,,Displacement Delta,,,37,
Displacement Delta X,0.307,0.307,0.307,0.000,0.307,0.307,0.307,0.307,1,µm,Surface,,Displacement Delta,,,38,
Displacement Delta X,-0.078,-0.078,-0.078,0.000,-0.078,-0.078,-0.078,-0.078,1,µm,Surface,,Displacement Delta,,,39,
Displacement Delta X,-0.099,-0.099,-0.099,0.000,-0.099,-0.099,-0.099,-0.099,1,µm,Surface,,Displacement Delta,,,40,
Displacement Delta X,0.362,0.362,0.362,0.000,0.362,0.362,0.362,0.362,1,µm,Surface,,Displacement Delta,,,41,
Displacement Delta X,-0.357,-0.357,-0.357,0.000,-0.357,-0.357,-0.357,-0.357,1,µm,Surface,,Displacement Delta,,,42,
Displacement Delta Y,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,25,
Displacement Delta Y,-1.997,-1.997,-1.997,0.000,-1.997,-1.997,-1.997,-1.997,1,µm,Surface,,Displacement Delta,,,26,
Displacement Delta Y,-3.353,-3.353,-3.353,0.000,-3.353,-3.353,-3.353,-3.353,1,µm,Surface,,Displacement Delta,,,27,
Displacement Delta Y,-1.610,-1.610,-1.610,0.000,-1.610,-1.610,-1.610,-1.610,1,µm,Surface,,Displacement Delta,,,28,
Displacement Delta Y,-0.272,-0.272,-0.272,0.000,-0.272,-0.272,-0.272,-0.272,1,µm,Surface,,Displacement Delta,,,29,
Displacement Delta Y,0.569,0.569,0.569,0.000,0.569,0.569,0.569,0.569,1,µm,Surface,,Displacement Delta,,,30,
Displacement Delta Y,0.358,0.358,0.358,0.000,0.358,0.358,0.358,0.358,1,µm,Surface,,Displacement Delta,,,31,
Displacement Delta Y,0.899,0.899,0.899,0.000,0.899,0.899,0.899,0.899,1,µm,Surface,,Displacement Delta,,,32,
Displacement Delta Y,0.983,0.983,0.983,0.000,0.983,0.983,0.983,0.983,1,µm,Surface,,Displacement Delta,,,33,
Displacement Delta Y,0.319,0.319,0.319,0.000,0.319,0.319,0.319,0.319,1,µm,Surface,,Displacement Delta,,,34,
Displacement Delta Y,-0.034,-0.034,-0.034,0.000,-0.034,-0.034,-0.034,-0.034,1,µm,Surface,,Displacement Delta,,,35,
Displacement Delta Y,-0.198,-0.198,-0.198,0.000,-0.198,-0.198,-0.198,-0.198,1,µm,Surface,,Displacement Delta,,,36,
Displacement Delta Y,-0.439,-0.439,-0.439,0.000,-0.439,-0.439,-0.439,-0.439,1,µm,Surface,,Displacement Delta,,,37,
Displacement Delta Y,0.331,0.331,0.331,0.000,0.331,0.331,0.331,0.331,1,µm,Surface,,Displacement Delta,,,38,
Displacement Delta Y,-0.090,-0.090,-0.090,0.000,-0.090,-0.090,-0.090,-0.090,1,µm,Surface,,Displacement Delta,,,39,
Displacement Delta Y,1.318,1.318,1.318,0.000,1.318,1.318,1.318,1.318,1,µm,Surface,,Displacement Delta,,,40,
Displacement Delta Y,0.935,0.935,0.935,0.000,0.935,0.935,0.935,0.935,1,µm,Surface,,Displacement Delta,,,41,
Displacement Delta Y,0.583,0.583,0.583,0.000,0.583,0.583,0.583,0.583,1,µm,Surface,,Displacement Delta,,,42,
Displacement Delta Z,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,25,
Displacement Delta Z,-0.431,-0.431,-0.431,0.000,-0.431,-0.431,-0.431,-0.431,1,µm,Surface,,Displacement Delta,,,26,
Displacement Delta Z,0.436,0.436,0.436,0.000,0.436,0.436,0.436,0.436,1,µm,Surface,,Displacement Delta,,,27,
Displacement Delta Z,0.170,0.170,0.170,0.000,0.170,0.170,0.170,0.170,1,µm,Surface,,Displacement Delta,,,28,
Displacement Delta Z,0.077,0.077,0.077,0.000,0.077,0.077,0.077,0.077,1,µm,Surface,,Displacement Delta,,,29,
Displacement Delta Z,-1.484,-1.484,-1.484,0.000,-1.484,-1.484,-1.484,-1.484,1,µm,Surface,,Displacement Delta,,,30,
Displacement Delta Z,-0.530,-0.530,-0.530,0.000,-0.530,-0.530,-0.530,-0.530,1,µm,Surface,,Displacement Delta,,,31,
Displacement Delta Z,-0.482,-0.482,-0.482,0.000,-0.482,-0.482,-0.482,-0.482,1,µm,Surface,,Displacement Delta,,,32,
Displacement Delta Z,-0.562,-0.562,-0.562,0.000,-0.562,-0.562,-0.562,-0.562,1,µm,Surface,,Displacement Delta,,,33,
Displacement Delta Z,-0.342,-0.342,-0.342,0.000,-0.342,-0.342,-0.342,-0.342,1,µm,Surface,,Displacement Delta,,,34,
Displacement Delta Z,0.639,0.639,0.639,0.000,0.639,0.639,0.639,0.639,1,µm,Surface,,Displacement Delta,,,35,
Displacement Delta Z,0.003,0.003,0.003,0.000,0.003,0.003,0.003,0.003,1,µm,Surface,,Displacement Delta,,,36,
Displacement Delta Z,-0.237,-0.237,-0.237,0.000,-0.237,-0.237,-0.237,-0.237,1,µm,Surface,,Displacement Delta,,,37,
Displacement Delta Z,-0.603,-0.603,-0.603,0.000,-0.603,-0.603,-0.603,-0.603,1,µm,Surface,,Displacement Delta,,,38,
Displacement Delta Z,0.221,0.221,0.221,0.000,0.221,0.221,0.221,0.221,1,µm,Surface,,Displacement Delta,,,39,
Displacement Delta Z,1.548,1.548,1.548,0.000,1.548,1.548,1.548,1.548,1,µm,Surface,,Displacement Delta,,,40,
Displacement Delta Z,0.108,0.108,0.108,0.000,0.108,0.108,0.108,0.108,1,µm,Surface,,Displacement Delta,,,41,
Displacement Delta Z,0.344,0.344,0.344,0.000,0.344,0.344,0.344,0.344,1,µm,Surface,,Displacement Delta,,,42,
