
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,65.319,65.319,65.319,0.000,65.319,65.319,65.319,65.319,1,µm^2,Surface,,,,,25,
Area,88.679,88.679,88.679,0.000,88.679,88.679,88.679,88.679,1,µm^2,Surface,,,,,26,
Area,98.726,98.726,98.726,0.000,98.726,98.726,98.726,98.726,1,µm^2,Surface,,,,,27,
Area,105.161,105.161,105.161,0.000,105.161,105.161,105.161,105.161,1,µm^2,Surface,,,,,28,
Area,108.043,108.043,108.043,0.000,108.043,108.043,108.043,108.043,1,µm^2,Surface,,,,,29,
Area,111.652,111.652,111.652,0.000,111.652,111.652,111.652,111.652,1,µm^2,Surface,,,,,30,
Area,119.167,119.167,119.167,0.000,119.167,119.167,119.167,119.167,1,µm^2,Surface,,,,,31,
Area,122.541,122.541,122.541,0.000,122.541,122.541,122.541,122.541,1,µm^2,Surface,,,,,32,
Area,120.852,120.852,120.852,0.000,120.852,120.852,120.852,120.852,1,µm^2,Surface,,,,,33,
Area,131.253,131.253,131.253,0.000,131.253,131.253,131.253,131.253,1,µm^2,Surface,,,,,34,
Area,134.432,134.432,134.432,0.000,134.432,134.432,134.432,134.432,1,µm^2,Surface,,,,,35,
Area,142.459,142.459,142.459,0.000,142.459,142.459,142.459,142.459,1,µm^2,Surface,,,,,36,
Area,143.571,143.571,143.571,0.000,143.571,143.571,143.571,143.571,1,µm^2,Surface,,,,,37,
Area,146.370,146.370,146.370,0.000,146.370,146.370,146.370,146.370,1,µm^2,Surface,,,,,38,
Area,150.917,150.917,150.917,0.000,150.917,150.917,150.917,150.917,1,µm^2,Surface,,,,,39,
Area,150.208,150.208,150.208,0.000,150.208,150.208,150.208,150.208,1,µm^2,Surface,,,,,40,
Area,149.097,149.097,149.097,0.000,149.097,149.097,149.097,149.097,1,µm^2,Surface,,,,,41,
Area,147.820,147.820,147.820,0.000,147.820,147.820,147.820,147.820,1,µm^2,Surface,,,,,42,
Area,149.360,149.360,149.360,0.000,149.360,149.360,149.360,149.360,1,µm^2,Surface,,,,,43,
Area,147.885,147.885,147.885,0.000,147.885,147.885,147.885,147.885,1,µm^2,Surface,,,,,44,
Area,146.147,146.147,146.147,0.000,146.147,146.147,146.147,146.147,1,µm^2,Surface,,,,,45,
Area,145.461,145.461,145.461,0.000,145.461,145.461,145.461,145.461,1,µm^2,Surface,,,,,46,
Area,144.127,144.127,144.127,0.000,144.127,144.127,144.127,144.127,1,µm^2,Surface,,,,,47,
Area,127.353,127.353,127.353,0.000,127.353,127.353,127.353,127.353,1,µm^2,Surface,,,,,48,
Displacement Delta Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,25,
Displacement Delta Length,1.565,1.565,1.565,0.000,1.565,1.565,1.565,1.565,1,µm,Surface,,,,,26,
Displacement Delta Length,2.159,2.159,2.159,0.000,2.159,2.159,2.159,2.159,1,µm,Surface,,,,,27,
Displacement Delta Length,0.555,0.555,0.555,0.000,0.555,0.555,0.555,0.555,1,µm,Surface,,,,,28,
Displacement Delta Length,0.844,0.844,0.844,0.000,0.844,0.844,0.844,0.844,1,µm,Surface,,,,,29,
