
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,61.344,61.344,61.344,0.000,61.344,61.344,61.344,61.344,1,µm^2,Surface,,,,,8,
Area,102.670,102.670,102.670,0.000,102.670,102.670,102.670,102.670,1,µm^2,Surface,,,,,9,
Area,142.006,142.006,142.006,0.000,142.006,142.006,142.006,142.006,1,µm^2,Surface,,,,,10,
Area,172.395,172.395,172.395,0.000,172.395,172.395,172.395,172.395,1,µm^2,Surface,,,,,11,
Area,196.831,196.831,196.831,0.000,196.831,196.831,196.831,196.831,1,µm^2,Surface,,,,,12,
Area,210.122,210.122,210.122,0.000,210.122,210.122,210.122,210.122,1,µm^2,Surface,,,,,13,
Area,189.850,189.850,189.850,0.000,189.850,189.850,189.850,189.850,1,µm^2,Surface,,,,,14,
Area,171.709,171.709,171.709,0.000,171.709,171.709,171.709,171.709,1,µm^2,Surface,,,,,15,
Area,193.426,193.426,193.426,0.000,193.426,193.426,193.426,193.426,1,µm^2,Surface,,,,,16,
Area,178.392,178.392,178.392,0.000,178.392,178.392,178.392,178.392,1,µm^2,Surface,,,,,17,
Displacement Delta Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,8,
Displacement Delta Length,0.983,0.983,0.983,0.000,0.983,0.983,0.983,0.983,1,µm,Surface,,,,,9,
Displacement Delta Length,1.593,1.593,1.593,0.000,1.593,1.593,1.593,1.593,1,µm,Surface,,,,,10,
Displacement Delta Length,2.086,2.086,2.086,0.000,2.086,2.086,2.086,2.086,1,µm,Surface,,,,,11,
Displacement Delta Length,2.609,2.609,2.609,0.000,2.609,2.609,2.609,2.609,1,µm,Surface,,,,,12,
Displacement Delta Length,2.540,2.540,2.540,0.000,2.540,2.540,2.540,2.540,1,µm,Surface,,,,,13,
Displacement Delta Length,3.031,3.031,3.031,0.000,3.031,3.031,3.031,3.031,1,µm,Surface,,,,,14,
Displacement Delta Length,2.665,2.665,2.665,0.000,2.665,2.665,2.665,2.665,1,µm,Surface,,,,,15,
Displacement Delta Length,1.169,1.169,1.169,0.000,1.169,1.169,1.169,1.169,1,µm,Surface,,,,,16,
Displacement Delta Length,1.519,1.519,1.519,0.000,1.519,1.519,1.519,1.519,1,µm,Surface,,,,,17,
Displacement Delta X,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,8,
Displacement Delta X,-0.298,-0.298,-0.298,0.000,-0.298,-0.298,-0.298,-0.298,1,µm,Surface,,Displacement Delta,,,9,
Displacement Delta X,0.780,0.780,0.780,0.000,0.780,0.780,0.780,0.780,1,µm,Surface,,Displacement Delta,,,10,
Displacement Delta X,-0.207,-0.207,-0.207,0.000,-0.207,-0.207,-0.207,-0.207,1,µm,Surface,,Displacement Delta,,,11,
Displacement Delta X,0.093,0.093,0.093,0.000,0.093,0.093,0.093,0.093,1,µm,Surface,,Displacement Delta,,,12,
Displacement Delta X,2.240,2.240,2.240,0.000,2.240,2.240,2.240,2.240,1,µm,Surface,,Displacement Delta,,,13,
Displacement Delta X,1.014,1.014,1.014,0.000,1.014,1.014,1.014,1.014,1,µm,Surface,,Displacement Delta,,,14,
Displacement Delta X,0.004,0.004,0.004,0.000,0.004,0.004,0.004,0.004,1,µm,Surface,,Displacement Delta,,,15,
Displacement Delta X,-1.055,-1.055,-1.055,0.000,-1.055,-1.055,-1.055,-1.055,1,µm,Surface,,Displacement Delta,,,16,
Displacement Delta X,1.094,1.094,1.094,0.000,1.094,1.094,1.094,1.094,1,µm,Surface,,Displacement Delta,,,17,
Displacement Delta Y,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,8,
Displacement Delta Y,-0.901,-0.901,-0.901,0.000,-0.901,-0.901,-0.901,-0.901,1,µm,Surface,,Displacement Delta,,,9,
Displacement Delta Y,-1.040,-1.040,-1.040,0.000,-1.040,-1.040,-1.040,-1.040,1,µm,Surface,,Displacement Delta,,,10,
Displacement Delta Y,-1.755,-1.755,-1.755,0.000,-1.755,-1.755,-1.755,-1.755,1,µm,Surface,,Displacement Delta,,,11,
Displacement Delta Y,-2.536,-2.536,-2.536,0.000,-2.536,-2.536,-2.536,-2.536,1,µm,Surface,,Displacement Delta,,,12,
Displacement Delta Y,0.109,0.109,0.109,0.000,0.109,0.109,0.109,0.109,1,µm,Surface,,Displacement Delta,,,13,
Displacement Delta Y,0.125,0.125,0.125,0.000,0.125,0.125,0.125,0.125,1,µm,Surface,,Displacement Delta,,,14,
Displacement Delta Y,2.348,2.348,2.348,0.000,2.348,2.348,2.348,2.348,1,µm,Surface,,Displacement Delta,,,15,
Displacement Delta Y,0.309,0.309,0.309,0.000,0.309,0.309,0.309,0.309,1,µm,Surface,,Displacement Delta,,,16,
Displacement Delta Y,0.972,0.972,0.972,0.000,0.972,0.972,0.972,0.972,1,µm,Surface,,Displacement Delta,,,17,
Displacement Delta Z,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,8,
Displacement Delta Z,-0.254,-0.254,-0.254,0.000,-0.254,-0.254,-0.254,-0.254,1,µm,Surface,,Displacement Delta,,,9,
Displacement Delta Z,-0.921,-0.921,-0.921,0.000,-0.921,-0.921,-0.921,-0.921,1,µm,Surface,,Displacement Delta,,,10,
Displacement Delta Z,-1.107,-1.107,-1.107,0.000,-1.107,-1.107,-1.107,-1.107,1,µm,Surface,,Displacement Delta,,,11,
Displacement Delta Z,-0.605,-0.605,-0.605,0.000,-0.605,-0.605,-0.605,-0.605,1,µm,Surface,,Displacement Delta,,,12,
Displacement Delta Z,1.191,1.191,1.191,0.000,1.191,1.191,1.191,1.191,1,µm,Surface,,Displacement Delta,,,13,
Displacement Delta Z,2.854,2.854,2.854,0.000,2.854,2.854,2.854,2.854,1,µm,Surface,,Displacement Delta,,,14,
Displacement Delta Z,1.261,1.261,1.261,0.000,1.261,1.261,1.261,1.261,1,µm,Surface,,Displacement Delta,,,15,
Displacement Delta Z,-0.398,-0.398,-0.398,0.000,-0.398,-0.398,-0.398,-0.398,1,µm,Surface,,Displacement Delta,,,16,
Displacement Delta Z,0.408,0.408,0.408,0.000,0.408,0.408,0.408,0.408,1,µm,Surface,,Displacement Delta,,,17,
Displacement Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,8,
Displacement Length,0.983,0.983,0.983,0.000,0.983,0.983,0.983,0.983,1,µm,Surface,,,,,9,
Displacement Length,2.320,2.320,2.320,0.000,2.320,2.320,2.320,2.320,1,µm,Surface,,,,,10,
Displacement Length,4.353,4.353,4.353,0.000,4.353,4.353,4.353,4.353,1,µm,Surface,,,,,11,
Displacement Length,6.880,6.880,6.880,0.000,6.880,6.880,6.880,6.880,1,µm,Surface,,,,,12,
Displacement Length,6.870,6.870,6.870,0.000,6.870,6.870,6.870,6.870,1,µm,Surface,,,,,13,
Displacement Length,7.103,7.103,7.103,0.000,7.103,7.103,7.103,7.103,1,µm,Surface,,,,,14,
Displacement Length,5.686,5.686,5.686,0.000,5.686,5.686,5.686,5.686,1,µm,Surface,,,,,15,
Displacement Length,4.676,4.676,4.676,0.000,4.676,4.676,4.676,4.676,1,µm,Surface,,,,,16,
Displacement Length,4.995,4.995,4.995,0.000,4.995,4.995,4.995,4.995,1,µm,Surface,,,,,17,
Distance from Origin,15657.842,15657.842,15657.842,0.000,15657.842,15657.842,15657.842,15657.842,1,µm,Surface,,Distance from Origin,,,8,
Distance from Origin,15658.010,15658.010,15658.010,0.000,15658.010,15658.010,15658.010,15658.010,1,µm,Surface,,Distance from Origin,,,9,
Distance from Origin,15656.927,15656.927,15656.927,0.000,15656.927,15656.927,15656.927,15656.927,1,µm,Surface,,Distance from Origin,,,10,
Distance from Origin,15656.604,15656.604,15656.604,0.000,15656.604,15656.604,15656.604,15656.604,1,µm,Surface,,Distance from Origin,,,11,
Distance from Origin,15656.377,15656.377,15656.377,0.000,15656.377,15656.377,15656.377,15656.377,1,µm,Surface,,Distance from Origin,,,12,
Distance from Origin,15655.194,15655.194,15655.194,0.000,15655.194,15655.194,15655.194,15655.194,1,µm,Surface,,Distance from Origin,,,13,
Distance from Origin,15655.956,15655.956,15655.956,0.000,15655.956,15655.956,15655.956,15655.956,1,µm,Surface,,Distance from Origin,,,14,
Distance from Origin,15656.488,15656.488,15656.488,0.000,15656.488,15656.488,15656.488,15656.488,1,µm,Surface,,Distance from Origin,,,15,
Distance from Origin,15657.108,15657.108,15657.108,0.000,15657.108,15657.108,15657.108,15657.108,1,µm,Surface,,Distance from Origin,,,16,
Distance from Origin,15656.366,15656.366,15656.366,0.000,15656.366,15656.366,15656.366,15656.366,1,µm,Surface,,Distance from Origin,,,17,
Distance to Image Border XY,14.027,14.027,14.027,0.000,14.027,14.027,14.027,14.027,1,µm,Surface,,,Image 1,,8,
Distance to Image Border XY,11.872,11.872,11.872,0.000,11.872,11.872,11.872,11.872,1,µm,Surface,,,Image 1,,9,
Distance to Image Border XY,10.518,10.518,10.518,0.000,10.518,10.518,10.518,10.518,1,µm,Surface,,,Image 1,,10,
Distance to Image Border XY,8.344,8.344,8.344,0.000,8.344,8.344,8.344,8.344,1,µm,Surface,,,Image 1,,11,
Distance to Image Border XY,5.494,5.494,5.494,0.000,5.494,5.494,5.494,5.494,1,µm,Surface,,,Image 1,,12,
Distance to Image Border XY,5.499,5.499,5.499,0.000,5.499,5.499,5.499,5.499,1,µm,Surface,,,Image 1,,13,
Distance to Image Border XY,5.937,5.937,5.937,0.000,5.937,5.937,5.937,5.937,1,µm,Surface,,,Image 1,,14,
Distance to Image Border XY,8.285,8.285,8.285,0.000,8.285,8.285,8.285,8.285,1,µm,Surface,,,Image 1,,15,
Distance to Image Border XY,8.698,8.698,8.698,0.000,8.698,8.698,8.698,8.698,1,µm,Surface,,,Image 1,,16,
Distance to Image Border XY,9.356,9.356,9.356,0.000,9.356,9.356,9.356,9.356,1,µm,Surface,,,Image 1,,17,
Ellipticity (oblate),0.597,0.597,0.597,0.000,0.597,0.597,0.597,0.597,1,,Surface,,,,,8,
Ellipticity (oblate),0.127,0.127,0.127,0.000,0.127,0.127,0.127,0.127,1,,Surface,,,,,9,
Ellipticity (oblate),0.085,0.085,0.085,0.000,0.085,0.085,0.085,0.085,1,,Surface,,,,,10,
Ellipticity (oblate),0.072,0.072,0.072,0.000,0.072,0.072,0.072,0.072,1,,Surface,,,,,11,
Ellipticity (oblate),0.204,0.204,0.204,0.000,0.204,0.204,0.204,0.204,1,,Surface,,,,,12,
Ellipticity (oblate),0.150,0.150,0.150,0.000,0.150,0.150,0.150,0.150,1,,Surface,,,,,13,
Ellipticity (oblate),0.226,0.226,0.226,0.000,0.226,0.226,0.226,0.226,1,,Surface,,,,,14,
Ellipticity (oblate),0.117,0.117,0.117,0.000,0.117,0.117,0.117,0.117,1,,Surface,,,,,15,
Ellipticity (oblate),0.132,0.132,0.132,0.000,0.132,0.132,0.132,0.132,1,,Surface,,,,,16,
Ellipticity (oblate),0.153,0.153,0.153,0.000,0.153,0.153,0.153,0.153,1,,Surface,,,,,17,
Ellipticity (prolate),0.243,0.243,0.243,0.000,0.243,0.243,0.243,0.243,1,,Surface,,,,,8,
Ellipticity (prolate),0.127,0.127,0.127,0.000,0.127,0.127,0.127,0.127,1,,Surface,,,,,9,
Ellipticity (prolate),0.112,0.112,0.112,0.000,0.112,0.112,0.112,0.112,1,,Surface,,,,,10,
Ellipticity (prolate),0.060,0.060,0.060,0.000,0.060,0.060,0.060,0.060,1,,Surface,,,,,11,
Ellipticity (prolate),0.160,0.160,0.160,0.000,0.160,0.160,0.160,0.160,1,,Surface,,,,,12,
Ellipticity (prolate),0.172,0.172,0.172,0.000,0.172,0.172,0.172,0.172,1,,Surface,,,,,13,
Ellipticity (prolate),0.228,0.228,0.228,0.000,0.228,0.228,0.228,0.228,1,,Surface,,,,,14,
Ellipticity (prolate),0.121,0.121,0.121,0.000,0.121,0.121,0.121,0.121,1,,Surface,,,,,15,
Ellipticity (prolate),0.186,0.186,0.186,0.000,0.186,0.186,0.186,0.186,1,,Surface,,,,,16,
Ellipticity (prolate),0.165,0.165,0.165,0.000,0.165,0.165,0.165,0.165,1,,Surface,,,,,17,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,8,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,9,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,10,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,11,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,12,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,13,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,14,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,15,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,16,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,17,
Intensity Max,301.000,301.000,301.000,0.000,301.000,301.000,301.000,301.000,1,,Surface,1,,Image 1,,8,
Intensity Max,285.000,285.000,285.000,0.000,285.000,285.000,285.000,285.000,1,,Surface,1,,Image 1,,9,
Intensity Max,355.000,355.000,355.000,0.000,355.000,355.000,355.000,355.000,1,,Surface,1,,Image 1,,10,
Intensity Max,359.000,359.000,359.000,0.000,359.000,359.000,359.000,359.000,1,,Surface,1,,Image 1,,11,
Intensity Max,426.000,426.000,426.000,0.000,426.000,426.000,426.000,426.000,1,,Surface,1,,Image 1,,12,
Intensity Max,441.000,441.000,441.000,0.000,441.000,441.000,441.000,441.000,1,,Surface,1,,Image 1,,13,
Intensity Max,293.000,293.000,293.000,0.000,293.000,293.000,293.000,293.000,1,,Surface,1,,Image 1,,14,
Intensity Max,269.000,269.000,269.000,0.000,269.000,269.000,269.000,269.000,1,,Surface,1,,Image 1,,15,
Intensity Max,290.000,290.000,290.000,0.000,290.000,290.000,290.000,290.000,1,,Surface,1,,Image 1,,16,
Intensity Max,255.000,255.000,255.000,0.000,255.000,255.000,255.000,255.000,1,,Surface,1,,Image 1,,17,
Intensity Mean,141.197,141.197,141.197,0.000,141.197,141.197,141.197,141.197,1,,Surface,1,,Image 1,,8,
Intensity Mean,145.501,145.501,145.501,0.000,145.501,145.501,145.501,145.501,1,,Surface,1,,Image 1,,9,
Intensity Mean,151.545,151.545,151.545,0.000,151.545,151.545,151.545,151.545,1,,Surface,1,,Image 1,,10,
Intensity Mean,159.215,159.215,159.215,0.000,159.215,159.215,159.215,159.215,1,,Surface,1,,Image 1,,11,
Intensity Mean,163.329,163.329,163.329,0.000,163.329,163.329,163.329,163.329,1,,Surface,1,,Image 1,,12,
