
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,220.300,220.300,220.300,0.000,220.300,220.300,220.300,220.300,1,µm^2,Surface,,,,,1,
Area,228.283,228.283,228.283,0.000,228.283,228.283,228.283,228.283,1,µm^2,Surface,,,,,2,
Area,237.331,237.331,237.331,0.000,237.331,237.331,237.331,237.331,1,µm^2,Surface,,,,,3,
Area,240.502,240.502,240.502,0.000,240.502,240.502,240.502,240.502,1,µm^2,Surface,,,,,4,
Area,236.967,236.967,236.967,0.000,236.967,236.967,236.967,236.967,1,µm^2,Surface,,,,,5,
Area,164.656,164.656,164.656,0.000,164.656,164.656,164.656,164.656,1,µm^2,Surface,,,,,6,
Displacement Delta Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,1,
Displacement Delta Length,0.760,0.760,0.760,0.000,0.760,0.760,0.760,0.760,1,µm,Surface,,,,,2,
Displacement Delta Length,1.890,1.890,1.890,0.000,1.890,1.890,1.890,1.890,1,µm,Surface,,,,,3,
Displacement Delta Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,4,
Displacement Delta Length,0.971,0.971,0.971,0.000,0.971,0.971,0.971,0.971,1,µm,Surface,,,,,5,
Displacement Delta Length,1.296,1.296,1.296,0.000,1.296,1.296,1.296,1.296,1,µm,Surface,,,,,6,
Displacement Delta X,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,1,
Displacement Delta X,-0.544,-0.544,-0.544,0.000,-0.544,-0.544,-0.544,-0.544,1,µm,Surface,,Displacement Delta,,,2,
Displacement Delta X,1.250,1.250,1.250,0.000,1.250,1.250,1.250,1.250,1,µm,Surface,,Displacement Delta,,,3,
Displacement Delta X,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,4,
Displacement Delta X,0.536,0.536,0.536,0.000,0.536,0.536,0.536,0.536,1,µm,Surface,,Displacement Delta,,,5,
Displacement Delta X,-0.059,-0.059,-0.059,0.000,-0.059,-0.059,-0.059,-0.059,1,µm,Surface,,Displacement Delta,,,6,
Displacement Delta Y,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,1,
Displacement Delta Y,0.490,0.490,0.490,0.000,0.490,0.490,0.490,0.490,1,µm,Surface,,Displacement Delta,,,2,
Displacement Delta Y,-1.355,-1.355,-1.355,0.000,-1.355,-1.355,-1.355,-1.355,1,µm,Surface,,Displacement Delta,,,3,
Displacement Delta Y,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,4,
Displacement Delta Y,-0.004,-0.004,-0.004,0.000,-0.004,-0.004,-0.004,-0.004,1,µm,Surface,,Displacement Delta,,,5,
Displacement Delta Y,0.052,0.052,0.052,0.000,0.052,0.052,0.052,0.052,1,µm,Surface,,Displacement Delta,,,6,
Displacement Delta Z,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,1,
Displacement Delta Z,-0.205,-0.205,-0.205,0.000,-0.205,-0.205,-0.205,-0.205,1,µm,Surface,,Displacement Delta,,,2,
Displacement Delta Z,-0.416,-0.416,-0.416,0.000,-0.416,-0.416,-0.416,-0.416,1,µm,Surface,,Displacement Delta,,,3,
Displacement Delta Z,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,4,
Displacement Delta Z,0.810,0.810,0.810,0.000,0.810,0.810,0.810,0.810,1,µm,Surface,,Displacement Delta,,,5,
Displacement Delta Z,-1.294,-1.294,-1.294,0.000,-1.294,-1.294,-1.294,-1.294,1,µm,Surface,,Displacement Delta,,,6,
