
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Class,Collection,Image,Time,
Displacement Delta Length,1.987,1.987,1.987,0.000,1.987,1.987,1.987,1.987,1,µm,Surface,,,,,30,
Displacement Delta X,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,Displacement Delta,,22,
Displacement Delta X,1.023,1.023,1.023,0.000,1.023,1.023,1.023,1.023,1,µm,Surface,,,Displacement Delta,,23,
Displacement Delta X,1.873,1.873,1.873,0.000,1.873,1.873,1.873,1.873,1,µm,Surface,,,Displacement Delta,,24,
Displacement Delta X,-0.698,-0.698,-0.698,0.000,-0.698,-0.698,-0.698,-0.698,1,µm,Surface,,,Displacement Delta,,25,
Displacement Delta X,-0.186,-0.186,-0.186,0.000,-0.186,-0.186,-0.186,-0.186,1,µm,Surface,,,Displacement Delta,,26,
Displacement Delta X,-1.106,-1.106,-1.106,0.000,-1.106,-1.106,-1.106,-1.106,1,µm,Surface,,,Displacement Delta,,27,
Displacement Delta X,-0.337,-0.337,-0.337,0.000,-0.337,-0.337,-0.337,-0.337,1,µm,Surface,,,Displacement Delta,,28,
Displacement Delta X,-1.564,-1.564,-1.564,0.000,-1.564,-1.564,-1.564,-1.564,1,µm,Surface,,,Displacement Delta,,29,
Displacement Delta X,-1.919,-1.919,-1.919,0.000,-1.919,-1.919,-1.919,-1.919,1,µm,Surface,,,Displacement Delta,,30,
Displacement Delta Y,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,Displacement Delta,,22,
Displacement Delta Y,-0.245,-0.245,-0.245,0.000,-0.245,-0.245,-0.245,-0.245,1,µm,Surface,,,Displacement Delta,,23,
Displacement Delta Y,1.887,1.887,1.887,0.000,1.887,1.887,1.887,1.887,1,µm,Surface,,,Displacement Delta,,24,
Displacement Delta Y,1.416,1.416,1.416,0.000,1.416,1.416,1.416,1.416,1,µm,Surface,,,Displacement Delta,,25,
Displacement Delta Y,-0.013,-0.013,-0.013,0.000,-0.013,-0.013,-0.013,-0.013,1,µm,Surface,,,Displacement Delta,,26,
Displacement Delta Y,0.703,0.703,0.703,0.000,0.703,0.703,0.703,0.703,1,µm,Surface,,,Displacement Delta,,27,
Displacement Delta Y,0.237,0.237,0.237,0.000,0.237,0.237,0.237,0.237,1,µm,Surface,,,Displacement Delta,,28,
Displacement Delta Y,0.067,0.067,0.067,0.000,0.067,0.067,0.067,0.067,1,µm,Surface,,,Displacement Delta,,29,
Displacement Delta Y,-0.216,-0.216,-0.216,0.000,-0.216,-0.216,-0.216,-0.216,1,µm,Surface,,,Displacement Delta,,30,
Displacement Delta Z,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,Displacement Delta,,22,
Displacement Delta Z,-0.389,-0.389,-0.389,0.000,-0.389,-0.389,-0.389,-0.389,1,µm,Surface,,,Displacement Delta,,23,
Displacement Delta Z,1.899,1.899,1.899,0.000,1.899,1.899,1.899,1.899,1,µm,Surface,,,Displacement Delta,,24,
Displacement Delta Z,0.071,0.071,0.071,0.000,0.071,0.071,0.071,0.071,1,µm,Surface,,,Displacement Delta,,25,
Displacement Delta Z,0.306,0.306,0.306,0.000,0.306,0.306,0.306,0.306,1,µm,Surface,,,Displacement Delta,,26,
Displacement Delta Z,0.174,0.174,0.174,0.000,0.174,0.174,0.174,0.174,1,µm,Surface,,,Displacement Delta,,27,
Displacement Delta Z,-0.146,-0.146,-0.146,0.000,-0.146,-0.146,-0.146,-0.146,1,µm,Surface,,,Displacement Delta,,28,
Displacement Delta Z,0.357,0.357,0.357,0.000,0.357,0.357,0.357,0.357,1,µm,Surface,,,Displacement Delta,,29,
Displacement Delta Z,0.468,0.468,0.468,0.000,0.468,0.468,0.468,0.468,1,µm,Surface,,,Displacement Delta,,30,
Displacement Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,22,
Displacement Length,1.122,1.122,1.122,0.000,1.122,1.122,1.122,1.122,1,µm,Surface,,,,,23,
Displacement Length,3.656,3.656,3.656,0.000,3.656,3.656,3.656,3.656,1,µm,Surface,,,,,24,
Displacement Length,4.085,4.085,4.085,0.000,4.085,4.085,4.085,4.085,1,µm,Surface,,,,,25,
Displacement Length,4.109,4.109,4.109,0.000,4.109,4.109,4.109,4.109,1,µm,Surface,,,,,26,
Displacement Length,4.372,4.372,4.372,0.000,4.372,4.372,4.372,4.372,1,µm,Surface,,,,,27,
Displacement Length,4.458,4.458,4.458,0.000,4.458,4.458,4.458,4.458,1,µm,Surface,,,,,28,
Displacement Length,4.751,4.751,4.751,0.000,4.751,4.751,4.751,4.751,1,µm,Surface,,,,,29,
Displacement Length,5.543,5.543,5.543,0.000,5.543,5.543,5.543,5.543,1,µm,Surface,,,,,30,
Distance from Origin,15659.550,15659.550,15659.550,0.000,15659.550,15659.550,15659.550,15659.550,1,µm,Surface,,,Distance from Origin,,22,
Distance from Origin,15658.507,15658.507,15658.507,0.000,15658.507,15658.507,15658.507,15658.507,1,µm,Surface,,,Distance from Origin,,23,
Distance from Origin,15657.895,15657.895,15657.895,0.000,15657.895,15657.895,15657.895,15657.895,1,µm,Surface,,,Distance from Origin,,24,
Distance from Origin,15658.405,15658.405,15658.405,0.000,15658.405,15658.405,15658.405,15658.405,1,µm,Surface,,,Distance from Origin,,25,
Distance from Origin,15658.731,15658.731,15658.731,0.000,15658.731,15658.731,15658.731,15658.731,1,µm,Surface,,,Distance from Origin,,26,
Distance from Origin,15659.687,15659.687,15659.687,0.000,15659.687,15659.687,15659.687,15659.687,1,µm,Surface,,,Distance from Origin,,27,
Distance from Origin,15659.865,15659.865,15659.865,0.000,15659.865,15659.865,15659.865,15659.865,1,µm,Surface,,,Distance from Origin,,28,
Distance from Origin,15661.349,15661.349,15661.349,0.000,15661.349,15661.349,15661.349,15661.349,1,µm,Surface,,,Distance from Origin,,29,
Distance from Origin,15663.207,15663.207,15663.207,0.000,15663.207,15663.207,15663.207,15663.207,1,µm,Surface,,,Distance from Origin,,30,
Distance to Image Border XY,12.684,12.684,12.684,0.000,12.684,12.684,12.684,12.684,1,µm,Surface,,,,Image 1,22,
Distance to Image Border XY,11.347,11.347,11.347,0.000,11.347,11.347,11.347,11.347,1,µm,Surface,,,,Image 1,23,
Distance to Image Border XY,9.370,9.370,9.370,0.000,9.370,9.370,9.370,9.370,1,µm,Surface,,,,Image 1,24,
Distance to Image Border XY,9.964,9.964,9.964,0.000,9.964,9.964,9.964,9.964,1,µm,Surface,,,,Image 1,25,
Distance to Image Border XY,9.940,9.940,9.940,0.000,9.940,9.940,9.940,9.940,1,µm,Surface,,,,Image 1,26,
Distance to Image Border XY,11.151,11.151,11.151,0.000,11.151,11.151,11.151,11.151,1,µm,Surface,,,,Image 1,27,
Distance to Image Border XY,11.593,11.593,11.593,0.000,11.593,11.593,11.593,11.593,1,µm,Surface,,,,Image 1,28,
Distance to Image Border XY,13.574,13.574,13.574,0.000,13.574,13.574,13.574,13.574,1,µm,Surface,,,,Image 1,29,
Distance to Image Border XY,16.119,16.119,16.119,0.000,16.119,16.119,16.119,16.119,1,µm,Surface,,,,Image 1,30,
Ellipticity (oblate),0.352,0.352,0.352,0.000,0.352,0.352,0.352,0.352,1,,Surface,,,,,22,
Ellipticity (oblate),0.160,0.160,0.160,0.000,0.160,0.160,0.160,0.160,1,,Surface,,,,,23,
Ellipticity (oblate),0.163,0.163,0.163,0.000,0.163,0.163,0.163,0.163,1,,Surface,,,,,24,
Ellipticity (oblate),0.133,0.133,0.133,0.000,0.133,0.133,0.133,0.133,1,,Surface,,,,,25,
Ellipticity (oblate),0.189,0.189,0.189,0.000,0.189,0.189,0.189,0.189,1,,Surface,,,,,26,
Ellipticity (oblate),0.281,0.281,0.281,0.000,0.281,0.281,0.281,0.281,1,,Surface,,,,,27,
Ellipticity (oblate),0.334,0.334,0.334,0.000,0.334,0.334,0.334,0.334,1,,Surface,,,,,28,
Ellipticity (oblate),0.308,0.308,0.308,0.000,0.308,0.308,0.308,0.308,1,,Surface,,,,,29,
Ellipticity (oblate),0.141,0.141,0.141,0.000,0.141,0.141,0.141,0.141,1,,Surface,,,,,30,
Ellipticity (prolate),0.258,0.258,0.258,0.000,0.258,0.258,0.258,0.258,1,,Surface,,,,,22,
Ellipticity (prolate),0.141,0.141,0.141,0.000,0.141,0.141,0.141,0.141,1,,Surface,,,,,23,
Ellipticity (prolate),0.167,0.167,0.167,0.000,0.167,0.167,0.167,0.167,1,,Surface,,,,,24,
Ellipticity (prolate),0.137,0.137,0.137,0.000,0.137,0.137,0.137,0.137,1,,Surface,,,,,25,
Ellipticity (prolate),0.142,0.142,0.142,0.000,0.142,0.142,0.142,0.142,1,,Surface,,,,,26,
Ellipticity (prolate),0.232,0.232,0.232,0.000,0.232,0.232,0.232,0.232,1,,Surface,,,,,27,
Ellipticity (prolate),0.257,0.257,0.257,0.000,0.257,0.257,0.257,0.257,1,,Surface,,,,,28,
Ellipticity (prolate),0.420,0.420,0.420,0.000,0.420,0.420,0.420,0.420,1,,Surface,,,,,29,
Ellipticity (prolate),0.206,0.206,0.206,0.000,0.206,0.206,0.206,0.206,1,,Surface,,,,,30,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,22,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,23,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,24,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,25,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,26,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,27,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,28,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,29,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,30,
Intensity Max,219.000,219.000,219.000,0.000,219.000,219.000,219.000,219.000,1,,Surface,1,,,Image 1,22,
Intensity Max,214.000,214.000,214.000,0.000,214.000,214.000,214.000,214.000,1,,Surface,1,,,Image 1,23,
Intensity Max,215.000,215.000,215.000,0.000,215.000,215.000,215.000,215.000,1,,Surface,1,,,Image 1,24,
Intensity Max,305.000,305.000,305.000,0.000,305.000,305.000,305.000,305.000,1,,Surface,1,,,Image 1,25,
Intensity Max,495.000,495.000,495.000,0.000,495.000,495.000,495.000,495.000,1,,Surface,1,,,Image 1,26,
Intensity Max,562.000,562.000,562.000,0.000,562.000,562.000,562.000,562.000,1,,Surface,1,,,Image 1,27,
Intensity Max,522.000,522.000,522.000,0.000,522.000,522.000,522.000,522.000,1,,Surface,1,,,Image 1,28,
Intensity Max,377.000,377.000,377.000,0.000,377.000,377.000,377.000,377.000,1,,Surface,1,,,Image 1,29,
Intensity Max,251.000,251.000,251.000,0.000,251.000,251.000,251.000,251.000,1,,Surface,1,,,Image 1,30,
Intensity Mean,115.468,115.468,115.468,0.000,115.468,115.468,115.468,115.468,1,,Surface,1,,,Image 1,22,
Intensity Mean,118.396,118.396,118.396,0.000,118.396,118.396,118.396,118.396,1,,Surface,1,,,Image 1,23,
Intensity Mean,114.823,114.823,114.823,0.000,114.823,114.823,114.823,114.823,1,,Surface,1,,,Image 1,24,
Intensity Mean,115.489,115.489,115.489,0.000,115.489,115.489,115.489,115.489,1,,Surface,1,,,Image 1,25,
Intensity Mean,114.856,114.856,114.856,0.000,114.856,114.856,114.856,114.856,1,,Surface,1,,,Image 1,26,
Intensity Mean,114.210,114.210,114.210,0.000,114.210,114.210,114.210,114.210,1,,Surface,1,,,Image 1,27,
Intensity Mean,114.997,114.997,114.997,0.000,114.997,114.997,114.997,114.997,1,,Surface,1,,,Image 1,28,
Intensity Mean,113.745,113.745,113.745,0.000,113.745,113.745,113.745,113.745,1,,Surface,1,,,Image 1,29,
Intensity Mean,112.321,112.321,112.321,0.000,112.321,112.321,112.321,112.321,1,,Surface,1,,,Image 1,30,
Intensity Median,113.062,113.062,113.062,0.000,113.062,113.062,113.062,113.062,1,,Surface,1,,,Image 1,22,
Intensity Median,116.062,116.062,116.062,0.000,116.062,116.062,116.062,116.062,1,,Surface,1,,,Image 1,23,
Intensity Median,113.062,113.062,113.062,0.000,113.062,113.062,113.062,113.062,1,,Surface,1,,,Image 1,24,
Intensity Median,113.062,113.062,113.062,0.000,113.062,113.062,113.062,113.062,1,,Surface,1,,,Image 1,25,
Intensity Median,111.125,111.125,111.125,0.000,111.125,111.125,111.125,111.125,1,,Surface,1,,,Image 1,26,
Intensity Median,110.250,110.250,110.250,0.000,110.250,110.250,110.250,110.250,1,,Surface,1,,,Image 1,27,
Intensity Median,109.125,109.125,109.125,0.000,109.125,109.125,109.125,109.125,1,,Surface,1,,,Image 1,28,
Intensity Median,108.125,108.125,108.125,0.000,108.125,108.125,108.125,108.125,1,,Surface,1,,,Image 1,29,
Intensity Median,108.062,108.062,108.062,0.000,108.062,108.062,108.062,108.062,1,,Surface,1,,,Image 1,30,
Intensity Min,72.000,72.000,72.000,0.000,72.000,72.000,72.000,72.000,1,,Surface,1,,,Image 1,22,
Intensity Min,66.000,66.000,66.000,0.000,66.000,66.000,66.000,66.000,1,,Surface,1,,,Image 1,23,
Intensity Min,77.000,77.000,77.000,0.000,77.000,77.000,77.000,77.000,1,,Surface,1,,,Image 1,24,
Intensity Min,76.000,76.000,76.000,0.000,76.000,76.000,76.000,76.000,1,,Surface,1,,,Image 1,25,
Intensity Min,63.000,63.000,63.000,0.000,63.000,63.000,63.000,63.000,1,,Surface,1,,,Image 1,26,
Intensity Min,56.000,56.000,56.000,0.000,56.000,56.000,56.000,56.000,1,,Surface,1,,,Image 1,27,
Intensity Min,45.000,45.000,45.000,0.000,45.000,45.000,45.000,45.000,1,,Surface,1,,,Image 1,28,
Intensity Min,70.000,70.000,70.000,0.000,70.000,70.000,70.000,70.000,1,,Surface,1,,,Image 1,29,
Intensity Min,75.000,75.000,75.000,0.000,75.000,75.000,75.000,75.000,1,,Surface,1,,,Image 1,30,
Intensity StdDev,14.560,14.560,14.560,0.000,14.560,14.560,14.560,14.560,1,,Surface,1,,,Image 1,22,
Intensity StdDev,16.241,16.241,16.241,0.000,16.241,16.241,16.241,16.241,1,,Surface,1,,,Image 1,23,
Intensity StdDev,14.466,14.466,14.466,0.000,14.466,14.466,14.466,14.466,1,,Surface,1,,,Image 1,24,
Intensity StdDev,15.345,15.345,15.345,0.000,15.345,15.345,15.345,15.345,1,,Surface,1,,,Image 1,25,
Intensity StdDev,20.550,20.550,20.550,0.000,20.550,20.550,20.550,20.550,1,,Surface,1,,,Image 1,26,
Intensity StdDev,27.502,27.502,27.502,0.000,27.502,27.502,27.502,27.502,1,,Surface,1,,,Image 1,27,
Intensity StdDev,34.791,34.791,34.791,0.000,34.791,34.791,34.791,34.791,1,,Surface,1,,,Image 1,28,
Intensity StdDev,25.553,25.553,25.553,0.000,25.553,25.553,25.553,25.553,1,,Surface,1,,,Image 1,29,
Intensity StdDev,18.602,18.602,18.602,0.000,18.602,18.602,18.602,18.602,1,,Surface,1,,,Image 1,30,
Intensity Sum,553321.000,553321.000,553321.000,0.000,553321.000,553321.000,553321.000,553321.000,1,,Surface,1,,,Image 1,22,
Intensity Sum,1063193.000,1063193.000,1063193.000,0.000,1063193.000,1063193.000,1063193.000,1063193.000,1,,Surface,1,,,Image 1,23,
Intensity Sum,1172568.000,1172568.000,1172568.000,0.000,1172568.000,1172568.000,1172568.000,1172568.000,1,,Surface,1,,,Image 1,24,
Intensity Sum,1233427.000,1233427.000,1233427.000,0.000,1233427.000,1233427.000,1233427.000,1233427.000,1,,Surface,1,,,Image 1,25,
Intensity Sum,1195885.000,1195885.000,1195885.000,0.000,1195885.000,1195885.000,1195885.000,1195885.000,1,,Surface,1,,,Image 1,26,
Intensity Sum,1033830.000,1033830.000,1033830.000,0.000,1033830.000,1033830.000,1033830.000,1033830.000,1,,Surface,1,,,Image 1,27,
Intensity Sum,907554.000,907554.000,907554.000,0.000,907554.000,907554.000,907554.000,907554.000,1,,Surface,1,,,Image 1,28,
Intensity Sum,697031.000,697031.000,697031.000,0.000,697031.000,697031.000,697031.000,697031.000,1,,Surface,1,,,Image 1,29,
Intensity Sum,311354.000,311354.000,311354.000,0.000,311354.000,311354.000,311354.000,311354.000,1,,Surface,1,,,Image 1,30,
Intensity Sum of Square,64906516.000,64906516.000,64906516.000,0.000,64906516.000,64906516.000,64906516.000,64906516.000,1,,Surface,1,,,Image 1,22,
Intensity Sum of Square,128246176.000,128246176.000,128246176.000,0.000,128246176.000,128246176.000,128246176.000,128246176.000,1,,Surface,1,,,Image 1,23,
Intensity Sum of Square,136774208.000,136774208.000,136774208.000,0.000,136774208.000,136774208.000,136774208.000,136774208.000,1,,Surface,1,,,Image 1,24,
Intensity Sum of Square,144962448.000,144962448.000,144962448.000,0.000,144962448.000,144962448.000,144962448.000,144962448.000,1,,Surface,1,,,Image 1,25,
Intensity Sum of Square,141752080.000,141752080.000,141752080.000,0.000,141752080.000,141752080.000,141752080.000,141752080.000,1,,Surface,1,,,Image 1,26,
Intensity Sum of Square,124920472.000,124920472.000,124920472.000,0.000,124920472.000,124920472.000,124920472.000,124920472.000,1,,Surface,1,,,Image 1,27,
Intensity Sum of Square,113918032.000,113918032.000,113918032.000,0.000,113918032.000,113918032.000,113918032.000,113918032.000,1,,Surface,1,,,Image 1,28,
Intensity Sum of Square,83285256.000,83285256.000,83285256.000,0.000,83285256.000,83285256.000,83285256.000,83285256.000,1,,Surface,1,,,Image 1,29,
Intensity Sum of Square,35930840.000,35930840.000,35930840.000,0.000,35930840.000,35930840.000,35930840.000,35930840.000,1,,Surface,1,,,Image 1,30,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,22,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,23,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,24,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,25,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,26,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,27,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,28,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,29,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,30,
Position X,-12888.389,-12888.389,-12888.389,0.000,-12888.389,-12888.389,-12888.389,-12888.389,1,µm,Surface,,,Position,,22,
Position X,-12887.365,-12887.365,-12887.365,0.000,-12887.365,-12887.365,-12887.365,-12887.365,1,µm,Surface,,,Position,,23,
Position X,-12885.492,-12885.492,-12885.492,0.000,-12885.492,-12885.492,-12885.492,-12885.492,1,µm,Surface,,,Position,,24,
Position X,-12886.190,-12886.190,-12886.190,0.000,-12886.190,-12886.190,-12886.190,-12886.190,1,µm,Surface,,,Position,,25,
Position X,-12886.376,-12886.376,-12886.376,0.000,-12886.376,-12886.376,-12886.376,-12886.376,1,µm,Surface,,,Position,,26,
Position X,-12887.482,-12887.482,-12887.482,0.000,-12887.482,-12887.482,-12887.482,-12887.482,1,µm,Surface,,,Position,,27,
Position X,-12887.819,-12887.819,-12887.819,0.000,-12887.819,-12887.819,-12887.819,-12887.819,1,µm,Surface,,,Position,,28,
Position X,-12889.384,-12889.384,-12889.384,0.000,-12889.384,-12889.384,-12889.384,-12889.384,1,µm,Surface,,,Position,,29,
Position X,-12891.303,-12891.303,-12891.303,0.000,-12891.303,-12891.303,-12891.303,-12891.303,1,µm,Surface,,,Position,,30,
Position Y,-1161.043,-1161.043,-1161.043,0.000,-1161.043,-1161.043,-1161.043,-1161.043,1,µm,Surface,,,Position,,22,
Position Y,-1161.288,-1161.288,-1161.288,0.000,-1161.288,-1161.288,-1161.288,-1161.288,1,µm,Surface,,,Position,,23,
Position Y,-1159.400,-1159.400,-1159.400,0.000,-1159.400,-1159.400,-1159.400,-1159.400,1,µm,Surface,,,Position,,24,
Position Y,-1157.985,-1157.985,-1157.985,0.000,-1157.985,-1157.985,-1157.985,-1157.985,1,µm,Surface,,,Position,,25,
Position Y,-1157.998,-1157.998,-1157.998,0.000,-1157.998,-1157.998,-1157.998,-1157.998,1,µm,Surface,,,Position,,26,
Position Y,-1157.295,-1157.295,-1157.295,0.000,-1157.295,-1157.295,-1157.295,-1157.295,1,µm,Surface,,,Position,,27,
Position Y,-1157.058,-1157.058,-1157.058,0.000,-1157.058,-1157.058,-1157.058,-1157.058,1,µm,Surface,,,Position,,28,
Position Y,-1156.991,-1156.991,-1156.991,0.000,-1156.991,-1156.991,-1156.991,-1156.991,1,µm,Surface,,,Position,,29,
Position Y,-1157.207,-1157.207,-1157.207,0.000,-1157.207,-1157.207,-1157.207,-1157.207,1,µm,Surface,,,Position,,30,
Position Z,8818.328,8818.328,8818.328,0.000,8818.328,8818.328,8818.328,8818.328,1,µm,Surface,,,Position,,22,
Position Z,8817.939,8817.939,8817.939,0.000,8817.939,8817.939,8817.939,8817.939,1,µm,Surface,,,Position,,23,
Position Z,8819.839,8819.839,8819.839,0.000,8819.839,8819.839,8819.839,8819.839,1,µm,Surface,,,Position,,24,
Position Z,8819.910,8819.910,8819.910,0.000,8819.910,8819.910,8819.910,8819.910,1,µm,Surface,,,Position,,25,
Position Z,8820.216,8820.216,8820.216,0.000,8820.216,8820.216,8820.216,8820.216,1,µm,Surface,,,Position,,26,
Position Z,8820.390,8820.390,8820.390,0.000,8820.390,8820.390,8820.390,8820.390,1,µm,Surface,,,Position,,27,
Position Z,8820.244,8820.244,8820.244,0.000,8820.244,8820.244,8820.244,8820.244,1,µm,Surface,,,Position,,28,
Position Z,8820.602,8820.602,8820.602,0.000,8820.602,8820.602,8820.602,8820.602,1,µm,Surface,,,Position,,29,
Position Z,8821.069,8821.069,8821.069,0.000,8821.069,8821.069,8821.069,8821.069,1,µm,Surface,,,Position,,30,
Speed,0.019,0.019,0.019,0.000,0.019,0.019,0.019,0.019,1,µm/s,Surface,,,,,22,
Speed,0.030,0.030,0.030,0.000,0.030,0.030,0.030,0.030,1,µm/s,Surface,,,,,23,
Speed,0.034,0.034,0.034,0.000,0.034,0.034,0.034,0.034,1,µm/s,Surface,,,,,24,
Speed,0.014,0.014,0.014,0.000,0.014,0.014,0.014,0.014,1,µm/s,Surface,,,,,25,
Speed,0.013,0.013,0.013,0.000,0.013,0.013,0.013,0.013,1,µm/s,Surface,,,,,26,
Speed,0.014,0.014,0.014,0.000,0.014,0.014,0.014,0.014,1,µm/s,Surface,,,,,27,
Speed,0.016,0.016,0.016,0.000,0.016,0.016,0.016,0.016,1,µm/s,Surface,,,,,28,
Speed,0.030,0.030,0.030,0.000,0.030,0.030,0.030,0.030,1,µm/s,Surface,,,,,29,
Speed,0.033,0.033,0.033,0.000,0.033,0.033,0.033,0.033,1,µm/s,Surface,,,,,30,
Sphericity,0.960,0.960,0.960,0.000,0.960,0.960,0.960,0.960,1,,Surface,,,,,22,
Sphericity,0.977,0.977,0.977,0.000,0.977,0.977,0.977,0.977,1,,Surface,,,,,23,
Sphericity,0.979,0.979,0.979,0.000,0.979,0.979,0.979,0.979,1,,Surface,,,,,24,
Sphericity,0.981,0.981,0.981,0.000,0.981,0.981,0.981,0.981,1,,Surface,,,,,25,
Sphericity,0.972,0.972,0.972,0.000,0.972,0.972,0.972,0.972,1,,Surface,,,,,26,
Sphericity,0.970,0.970,0.970,0.000,0.970,0.970,0.970,0.970,1,,Surface,,,,,27,
Sphericity,0.898,0.898,0.898,0.000,0.898,0.898,0.898,0.898,1,,Surface,,,,,28,
Sphericity,0.942,0.942,0.942,0.000,0.942,0.942,0.942,0.942,1,,Surface,,,,,29,
Sphericity,0.976,0.976,0.976,0.000,0.976,0.976,0.976,0.976,1,,Surface,,,,,30,
Time,1257.424,1257.424,1257.424,0.000,1257.424,1257.424,1257.424,1257.424,1,s,Surface,,,,,22,
