
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,44.296,44.296,44.296,0.000,44.296,44.296,44.296,44.296,1,µm^2,Surface,,,,,16,
Area,90.491,90.491,90.491,0.000,90.491,90.491,90.491,90.491,1,µm^2,Surface,,,,,17,
Area,104.938,104.938,104.938,0.000,104.938,104.938,104.938,104.938,1,µm^2,Surface,,,,,18,
Area,101.758,101.758,101.758,0.000,101.758,101.758,101.758,101.758,1,µm^2,Surface,,,,,19,
Area,118.297,118.297,118.297,0.000,118.297,118.297,118.297,118.297,1,µm^2,Surface,,,,,20,
Area,128.046,128.046,128.046,0.000,128.046,128.046,128.046,128.046,1,µm^2,Surface,,,,,21,
Area,136.911,136.911,136.911,0.000,136.911,136.911,136.911,136.911,1,µm^2,Surface,,,,,22,
Area,132.223,132.223,132.223,0.000,132.223,132.223,132.223,132.223,1,µm^2,Surface,,,,,23,
Area,131.194,131.194,131.194,0.000,131.194,131.194,131.194,131.194,1,µm^2,Surface,,,,,24,
Area,133.238,133.238,133.238,0.000,133.238,133.238,133.238,133.238,1,µm^2,Surface,,,,,25,
Area,139.739,139.739,139.739,0.000,139.739,139.739,139.739,139.739,1,µm^2,Surface,,,,,26,
Area,140.022,140.022,140.022,0.000,140.022,140.022,140.022,140.022,1,µm^2,Surface,,,,,27,
Area,95.791,95.791,95.791,0.000,95.791,95.791,95.791,95.791,1,µm^2,Surface,,,,,28,
Area,78.453,78.453,78.453,0.000,78.453,78.453,78.453,78.453,1,µm^2,Surface,,,,,29,
Area,60.910,60.910,60.910,0.000,60.910,60.910,60.910,60.910,1,µm^2,Surface,,,,,30,
Area,0.663,37.789,19.226,18.563,19.226,9.953,28.516,38.452,2,µm^2,Surface,,,,,31,
Area,51.847,51.847,51.847,0.000,51.847,51.847,51.847,51.847,1,µm^2,Surface,,,,,32,
Area,59.283,59.283,59.283,0.000,59.283,59.283,59.283,59.283,1,µm^2,Surface,,,,,33,
Area,58.021,58.021,58.021,0.000,58.021,58.021,58.021,58.021,1,µm^2,Surface,,,,,34,
Area,53.903,53.903,53.903,0.000,53.903,53.903,53.903,53.903,1,µm^2,Surface,,,,,35,
Area,35.588,35.588,35.588,0.000,35.588,35.588,35.588,35.588,1,µm^2,Surface,,,,,36,
Area,32.955,32.955,32.955,0.000,32.955,32.955,32.955,32.955,1,µm^2,Surface,,,,,37,
Area,26.246,26.246,26.246,0.000,26.246,26.246,26.246,26.246,1,µm^2,Surface,,,,,38,
Area,27.873,27.873,27.873,0.000,27.873,27.873,27.873,27.873,1,µm^2,Surface,,,,,39,
Area,27.629,27.629,27.629,0.000,27.629,27.629,27.629,27.629,1,µm^2,Surface,,,,,40,
Area,16.564,16.564,16.564,0.000,16.564,16.564,16.564,16.564,1,µm^2,Surface,,,,,41,
Area,2.292,2.292,2.292,0.000,2.292,2.292,2.292,2.292,1,µm^2,Surface,,,,,45,
Area,3.598,3.598,3.598,0.000,3.598,3.598,3.598,3.598,1,µm^2,Surface,,,,,49,
Area,13.744,13.744,13.744,0.000,13.744,13.744,13.744,13.744,1,µm^2,Surface,,,,,50,
Area,0.013,0.013,0.013,0.000,0.013,0.013,0.013,0.013,1,µm^2,Surface,,,,,51,
Displacement Delta Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,16,
Displacement Delta Length,0.614,0.614,0.614,0.000,0.614,0.614,0.614,0.614,1,µm,Surface,,,,,17,
Displacement Delta Length,0.412,0.412,0.412,0.000,0.412,0.412,0.412,0.412,1,µm,Surface,,,,,18,
Displacement Delta Length,1.117,1.117,1.117,0.000,1.117,1.117,1.117,1.117,1,µm,Surface,,,,,19,
Displacement Delta Length,0.610,0.610,0.610,0.000,0.610,0.610,0.610,0.610,1,µm,Surface,,,,,20,
Displacement Delta Length,0.510,0.510,0.510,0.000,0.510,0.510,0.510,0.510,1,µm,Surface,,,,,21,
Displacement Delta Length,0.728,0.728,0.728,0.000,0.728,0.728,0.728,0.728,1,µm,Surface,,,,,22,
Displacement Delta Length,1.022,1.022,1.022,0.000,1.022,1.022,1.022,1.022,1,µm,Surface,,,,,23,
Displacement Delta Length,1.096,1.096,1.096,0.000,1.096,1.096,1.096,1.096,1,µm,Surface,,,,,24,
Displacement Delta Length,1.596,1.596,1.596,0.000,1.596,1.596,1.596,1.596,1,µm,Surface,,,,,25,
Displacement Delta Length,1.449,1.449,1.449,0.000,1.449,1.449,1.449,1.449,1,µm,Surface,,,,,26,
Displacement Delta Length,0.592,0.592,0.592,0.000,0.592,0.592,0.592,0.592,1,µm,Surface,,,,,27,
Displacement Delta Length,1.824,1.824,1.824,0.000,1.824,1.824,1.824,1.824,1,µm,Surface,,,,,28,
Displacement Delta Length,0.646,0.646,0.646,0.000,0.646,0.646,0.646,0.646,1,µm,Surface,,,,,29,
Displacement Delta Length,1.791,1.791,1.791,0.000,1.791,1.791,1.791,1.791,1,µm,Surface,,,,,30,
Displacement Delta Length,0.000,0.555,0.277,0.277,0.277,0.139,0.416,0.555,2,µm,Surface,,,,,31,
Displacement Delta Length,0.615,0.615,0.615,0.000,0.615,0.615,0.615,0.615,1,µm,Surface,,,,,32,
Displacement Delta Length,0.688,0.688,0.688,0.000,0.688,0.688,0.688,0.688,1,µm,Surface,,,,,33,
Displacement Delta Length,0.997,0.997,0.997,0.000,0.997,0.997,0.997,0.997,1,µm,Surface,,,,,34,
