
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Class,Collection,Image,Surfaces,Time,
Displacement Delta X,-1.222,-1.209,-1.215,0.006,-1.215,-1.219,-1.212,-2.431,2,µm,Surface,,,Displacement Delta,,,25,
Displacement Delta X,-0.277,-0.254,-0.266,0.012,-0.266,-0.271,-0.260,-0.531,2,µm,Surface,,,Displacement Delta,,,26,
Displacement Delta X,2.096,2.096,2.096,0.000,2.096,2.096,2.096,2.096,1,µm,Surface,,,Displacement Delta,,,27,
Displacement Delta X,-1.067,-1.067,-1.067,0.000,-1.067,-1.067,-1.067,-1.067,1,µm,Surface,,,Displacement Delta,,,28,
Displacement Delta X,-1.479,-1.479,-1.479,0.000,-1.479,-1.479,-1.479,-1.479,1,µm,Surface,,,Displacement Delta,,,29,
Displacement Delta Y,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,Displacement Delta,,,18,
Displacement Delta Y,0.553,0.553,0.553,0.000,0.553,0.553,0.553,0.553,1,µm,Surface,,,Displacement Delta,,,19,
Displacement Delta Y,0.000,1.240,0.620,0.620,0.620,0.310,0.930,1.240,2,µm,Surface,,,Displacement Delta,,,20,
Displacement Delta Y,1.702,1.703,1.702,0.001,1.702,1.702,1.703,3.404,2,µm,Surface,,,Displacement Delta,,,21,
Displacement Delta Y,0.438,0.446,0.442,0.004,0.442,0.440,0.444,0.884,2,µm,Surface,,,Displacement Delta,,,22,
Displacement Delta Y,1.332,1.369,1.350,0.018,1.350,1.341,1.360,2.701,2,µm,Surface,,,Displacement Delta,,,23,
Displacement Delta Y,0.739,0.778,0.758,0.019,0.758,0.748,0.768,1.516,2,µm,Surface,,,Displacement Delta,,,24,
Displacement Delta Y,0.124,0.153,0.138,0.015,0.138,0.131,0.146,0.277,2,µm,Surface,,,Displacement Delta,,,25,
Displacement Delta Y,-0.169,-0.120,-0.145,0.024,-0.145,-0.157,-0.133,-0.289,2,µm,Surface,,,Displacement Delta,,,26,
Displacement Delta Y,-0.608,-0.608,-0.608,0.000,-0.608,-0.608,-0.608,-0.608,1,µm,Surface,,,Displacement Delta,,,27,
Displacement Delta Y,-0.238,-0.238,-0.238,0.000,-0.238,-0.238,-0.238,-0.238,1,µm,Surface,,,Displacement Delta,,,28,
Displacement Delta Y,-1.562,-1.562,-1.562,0.000,-1.562,-1.562,-1.562,-1.562,1,µm,Surface,,,Displacement Delta,,,29,
Displacement Delta Z,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,Displacement Delta,,,18,
Displacement Delta Z,1.038,1.038,1.038,0.000,1.038,1.038,1.038,1.038,1,µm,Surface,,,Displacement Delta,,,19,
Displacement Delta Z,0.000,1.455,0.728,0.728,0.728,0.364,1.092,1.455,2,µm,Surface,,,Displacement Delta,,,20,
Displacement Delta Z,-0.324,-0.271,-0.297,0.027,-0.297,-0.311,-0.284,-0.595,2,µm,Surface,,,Displacement Delta,,,21,
Displacement Delta Z,-0.022,-0.010,-0.016,0.006,-0.016,-0.019,-0.013,-0.032,2,µm,Surface,,,Displacement Delta,,,22,
Displacement Delta Z,0.327,0.340,0.333,0.006,0.333,0.330,0.337,0.667,2,µm,Surface,,,Displacement Delta,,,23,
Displacement Delta Z,-0.139,-0.105,-0.122,0.017,-0.122,-0.130,-0.114,-0.244,2,µm,Surface,,,Displacement Delta,,,24,
Displacement Delta Z,-0.547,-0.487,-0.517,0.030,-0.517,-0.532,-0.502,-1.034,2,µm,Surface,,,Displacement Delta,,,25,
Displacement Delta Z,-1.098,-1.079,-1.088,0.009,-1.088,-1.093,-1.084,-2.177,2,µm,Surface,,,Displacement Delta,,,26,
Displacement Delta Z,-0.486,-0.486,-0.486,0.000,-0.486,-0.486,-0.486,-0.486,1,µm,Surface,,,Displacement Delta,,,27,
Displacement Delta Z,-1.405,-1.405,-1.405,0.000,-1.405,-1.405,-1.405,-1.405,1,µm,Surface,,,Displacement Delta,,,28,
Displacement Delta Z,-1.393,-1.393,-1.393,0.000,-1.393,-1.393,-1.393,-1.393,1,µm,Surface,,,Displacement Delta,,,29,
Displacement Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,,18,
Displacement Length,1.809,1.809,1.809,0.000,1.809,1.809,1.809,1.809,1,µm,Surface,,,,,,19,
Displacement Length,0.000,4.143,2.072,2.072,2.072,1.037,3.107,4.143,2,µm,Surface,,,,,,20,
Displacement Length,2.046,5.672,3.859,1.813,3.859,2.953,4.766,7.718,2,µm,Surface,,,,,,21,
Displacement Length,2.632,6.189,4.410,1.779,4.410,3.521,5.299,8.821,2,µm,Surface,,,,,,22,
Displacement Length,4.097,7.671,5.884,1.787,5.884,4.990,6.777,11.768,2,µm,Surface,,,,,,23,
Displacement Length,4.543,7.921,6.232,1.689,6.232,5.388,7.077,12.464,2,µm,Surface,,,,,,24,
Displacement Length,5.249,8.648,6.949,1.700,6.949,6.099,7.799,13.898,2,µm,Surface,,,,,,25,
Displacement Length,5.537,8.539,7.038,1.501,7.038,6.287,7.789,14.076,2,µm,Surface,,,,,,26,
Displacement Length,6.694,6.694,6.694,0.000,6.694,6.694,6.694,6.694,1,µm,Surface,,,,,,27,
Displacement Length,7.275,7.275,7.275,0.000,7.275,7.275,7.275,7.275,1,µm,Surface,,,,,,28,
Displacement Length,7.810,7.810,7.810,0.000,7.810,7.810,7.810,7.810,1,µm,Surface,,,,,,29,
Distance from Origin,13030.910,13030.910,13030.910,0.000,13030.910,13030.910,13030.910,13030.910,1,µm,Surface,,,Distance from Origin,,,18,
Distance from Origin,13030.584,13030.584,13030.584,0.000,13030.584,13030.584,13030.584,13030.584,1,µm,Surface,,,Distance from Origin,,,19,
Distance from Origin,13030.496,13030.508,13030.502,0.006,13030.502,13030.499,13030.505,26061.004,2,µm,Surface,,,Distance from Origin,,,20,
Distance from Origin,13029.400,13029.465,13029.433,0.032,13029.433,13029.416,13029.449,26058.865,2,µm,Surface,,,Distance from Origin,,,21,
Distance from Origin,13029.104,13029.155,13029.130,0.025,13029.130,13029.117,13029.143,26058.260,2,µm,Surface,,,Distance from Origin,,,22,
Distance from Origin,13028.776,13028.855,13028.816,0.040,13028.816,13028.796,13028.836,26057.633,2,µm,Surface,,,Distance from Origin,,,23,
Distance from Origin,13029.029,13029.091,13029.061,0.031,13029.061,13029.045,13029.075,26058.121,2,µm,Surface,,,Distance from Origin,,,24,
Distance from Origin,13027.756,13027.867,13027.812,0.056,13027.812,13027.783,13027.840,26055.623,2,µm,Surface,,,Distance from Origin,,,25,
Distance from Origin,13026.844,13026.925,13026.885,0.041,13026.885,13026.864,13026.904,26053.770,2,µm,Surface,,,Distance from Origin,,,26,
Distance from Origin,13028.075,13028.075,13028.075,0.000,13028.075,13028.075,13028.075,13028.075,1,µm,Surface,,,Distance from Origin,,,27,
Distance from Origin,13026.347,13026.347,13026.347,0.000,13026.347,13026.347,13026.347,13026.347,1,µm,Surface,,,Distance from Origin,,,28,
Distance from Origin,13024.361,13024.361,13024.361,0.000,13024.361,13024.361,13024.361,13024.361,1,µm,Surface,,,Distance from Origin,,,29,
Distance to Image Border XY,9.450,9.450,9.450,0.000,9.450,9.450,9.450,9.450,1,µm,Surface,,,,Image 1,,18,
Distance to Image Border XY,8.374,8.374,8.374,0.000,8.374,8.374,8.374,8.374,1,µm,Surface,,,,Image 1,,19,
Distance to Image Border XY,6.933,7.239,7.086,0.153,7.086,7.009,7.162,14.172,2,µm,Surface,,,,Image 1,,20,
Distance to Image Border XY,5.022,5.327,5.174,0.152,5.174,5.098,5.251,10.349,2,µm,Surface,,,,Image 1,,21,
Distance to Image Border XY,4.367,4.784,4.576,0.209,4.576,4.471,4.680,9.151,2,µm,Surface,,,,Image 1,,22,
Distance to Image Border XY,2.930,3.102,3.016,0.086,3.016,2.973,3.059,6.032,2,µm,Surface,,,,Image 1,,23,
Distance to Image Border XY,2.192,2.429,2.310,0.118,2.310,2.251,2.369,4.620,2,µm,Surface,,,,Image 1,,24,
Distance to Image Border XY,1.754,1.962,1.858,0.104,1.858,1.806,1.910,3.716,2,µm,Surface,,,,Image 1,,25,
Distance to Image Border XY,1.770,2.131,1.950,0.180,1.950,1.860,2.040,3.901,2,µm,Surface,,,,Image 1,,26,
Distance to Image Border XY,2.634,2.634,2.634,0.000,2.634,2.634,2.634,2.634,1,µm,Surface,,,,Image 1,,27,
Distance to Image Border XY,2.663,2.663,2.663,0.000,2.663,2.663,2.663,2.663,1,µm,Surface,,,,Image 1,,28,
Distance to Image Border XY,4.225,4.225,4.225,0.000,4.225,4.225,4.225,4.225,1,µm,Surface,,,,Image 1,,29,
Ellipticity (oblate),0.286,0.286,0.286,0.000,0.286,0.286,0.286,0.286,1,,Surface,,,,,,18,
Ellipticity (oblate),0.244,0.244,0.244,0.000,0.244,0.244,0.244,0.244,1,,Surface,,,,,,19,
Ellipticity (oblate),0.159,0.171,0.165,0.006,0.165,0.162,0.168,0.329,2,,Surface,,,,,,20,
Ellipticity (oblate),0.136,0.179,0.157,0.021,0.157,0.147,0.168,0.315,2,,Surface,,,,,,21,
Ellipticity (oblate),0.136,0.170,0.153,0.017,0.153,0.144,0.162,0.306,2,,Surface,,,,,,22,
Ellipticity (oblate),0.155,0.179,0.167,0.012,0.167,0.161,0.173,0.335,2,,Surface,,,,,,23,
Ellipticity (oblate),0.068,0.133,0.101,0.032,0.101,0.085,0.117,0.202,2,,Surface,,,,,,24,
Ellipticity (oblate),0.165,0.213,0.189,0.024,0.189,0.177,0.201,0.379,2,,Surface,,,,,,25,
Ellipticity (oblate),0.134,0.151,0.142,0.009,0.142,0.138,0.147,0.285,2,,Surface,,,,,,26,
Ellipticity (oblate),0.149,0.149,0.149,0.000,0.149,0.149,0.149,0.149,1,,Surface,,,,,,27,
Ellipticity (oblate),0.191,0.191,0.191,0.000,0.191,0.191,0.191,0.191,1,,Surface,,,,,,28,
Ellipticity (oblate),0.086,0.086,0.086,0.000,0.086,0.086,0.086,0.086,1,,Surface,,,,,,29,
Ellipticity (prolate),0.232,0.232,0.232,0.000,0.232,0.232,0.232,0.232,1,,Surface,,,,,,18,
Ellipticity (prolate),0.320,0.320,0.320,0.000,0.320,0.320,0.320,0.320,1,,Surface,,,,,,19,
Ellipticity (prolate),0.172,0.188,0.180,0.008,0.180,0.176,0.184,0.359,2,,Surface,,,,,,20,
Ellipticity (prolate),0.113,0.139,0.126,0.013,0.126,0.119,0.132,0.251,2,,Surface,,,,,,21,
Ellipticity (prolate),0.163,0.168,0.166,0.003,0.166,0.164,0.167,0.331,2,,Surface,,,,,,22,
Ellipticity (prolate),0.160,0.175,0.168,0.008,0.168,0.164,0.171,0.335,2,,Surface,,,,,,23,
Ellipticity (prolate),0.059,0.227,0.143,0.084,0.143,0.101,0.185,0.287,2,,Surface,,,,,,24,
Ellipticity (prolate),0.171,0.291,0.231,0.060,0.231,0.201,0.261,0.462,2,,Surface,,,,,,25,
Ellipticity (prolate),0.150,0.194,0.172,0.022,0.172,0.161,0.183,0.345,2,,Surface,,,,,,26,
Ellipticity (prolate),0.105,0.105,0.105,0.000,0.105,0.105,0.105,0.105,1,,Surface,,,,,,27,
Ellipticity (prolate),0.148,0.148,0.148,0.000,0.148,0.148,0.148,0.148,1,,Surface,,,,,,28,
Ellipticity (prolate),0.088,0.088,0.088,0.000,0.088,0.088,0.088,0.088,1,,Surface,,,,,,29,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,18,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,19,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,,Surface,,,,,,20,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,,Surface,,,,,,21,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,,Surface,,,,,,22,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,,Surface,,,,,,23,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,,Surface,,,,,,24,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,,Surface,,,,,,25,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,,Surface,,,,,,26,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,27,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,28,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,29,
Intensity Max,301.000,301.000,301.000,0.000,301.000,301.000,301.000,301.000,1,,Surface,2,,,Image 1,,18,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,9,,,Image 1,,18,
Intensity Max,301.000,301.000,301.000,0.000,301.000,301.000,301.000,301.000,1,,Surface,8,,,Image 1,,18,
Intensity Max,150.000,150.000,150.000,0.000,150.000,150.000,150.000,150.000,1,,Surface,1,,,Image 1,,18,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,3,,,Image 1,,18,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,4,,,Image 1,,18,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,5,,,Image 1,,18,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,6,,,Image 1,,18,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,7,,,Image 1,,18,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,10,,,Image 1,,18,
Intensity Max,282.000,282.000,282.000,0.000,282.000,282.000,282.000,282.000,1,,Surface,2,,,Image 1,,19,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,9,,,Image 1,,19,
Intensity Max,282.000,282.000,282.000,0.000,282.000,282.000,282.000,282.000,1,,Surface,8,,,Image 1,,19,
Intensity Max,158.000,158.000,158.000,0.000,158.000,158.000,158.000,158.000,1,,Surface,1,,,Image 1,,19,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,3,,,Image 1,,19,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,4,,,Image 1,,19,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,5,,,Image 1,,19,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,6,,,Image 1,,19,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,7,,,Image 1,,19,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,10,,,Image 1,,19,
Intensity Max,282.000,282.000,282.000,0.000,282.000,282.000,282.000,564.000,2,,Surface,2,,,Image 1,,20,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,,Surface,9,,,Image 1,,20,
Intensity Max,282.000,282.000,282.000,0.000,282.000,282.000,282.000,564.000,2,,Surface,8,,,Image 1,,20,
Intensity Max,147.000,147.000,147.000,0.000,147.000,147.000,147.000,294.000,2,,Surface,1,,,Image 1,,20,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,,Surface,3,,,Image 1,,20,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,,Surface,4,,,Image 1,,20,
Intensity Max,282.000,282.000,282.000,0.000,282.000,282.000,282.000,564.000,2,,Surface,5,,,Image 1,,20,
Intensity Max,282.000,282.000,282.000,0.000,282.000,282.000,282.000,564.000,2,,Surface,6,,,Image 1,,20,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,,Surface,7,,,Image 1,,20,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,,Surface,10,,,Image 1,,20,
Intensity Max,311.000,311.000,311.000,0.000,311.000,311.000,311.000,622.000,2,,Surface,2,,,Image 1,,21,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,,Surface,9,,,Image 1,,21,
Intensity Max,311.000,311.000,311.000,0.000,311.000,311.000,311.000,622.000,2,,Surface,8,,,Image 1,,21,
Intensity Max,156.000,156.000,156.000,0.000,156.000,156.000,156.000,312.000,2,,Surface,1,,,Image 1,,21,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,,Surface,3,,,Image 1,,21,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,,Surface,4,,,Image 1,,21,
Intensity Max,311.000,311.000,311.000,0.000,311.000,311.000,311.000,622.000,2,,Surface,5,,,Image 1,,21,
Intensity Max,311.000,311.000,311.000,0.000,311.000,311.000,311.000,622.000,2,,Surface,6,,,Image 1,,21,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,,Surface,7,,,Image 1,,21,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,,Surface,10,,,Image 1,,21,
Intensity Max,491.000,491.000,491.000,0.000,491.000,491.000,491.000,982.000,2,,Surface,2,,,Image 1,,22,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,,Surface,9,,,Image 1,,22,
Intensity Max,491.000,491.000,491.000,0.000,491.000,491.000,491.000,982.000,2,,Surface,8,,,Image 1,,22,
Intensity Max,152.000,152.000,152.000,0.000,152.000,152.000,152.000,304.000,2,,Surface,1,,,Image 1,,22,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,,Surface,3,,,Image 1,,22,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,,Surface,4,,,Image 1,,22,
Intensity Max,491.000,491.000,491.000,0.000,491.000,491.000,491.000,982.000,2,,Surface,5,,,Image 1,,22,
Intensity Max,491.000,491.000,491.000,0.000,491.000,491.000,491.000,982.000,2,,Surface,6,,,Image 1,,22,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,,Surface,7,,,Image 1,,22,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,,Surface,10,,,Image 1,,22,
Intensity Max,844.000,844.000,844.000,0.000,844.000,844.000,844.000,1688.000,2,,Surface,2,,,Image 1,,23,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,,Surface,9,,,Image 1,,23,
Intensity Max,844.000,844.000,844.000,0.000,844.000,844.000,844.000,1688.000,2,,Surface,8,,,Image 1,,23,
Intensity Max,152.000,152.000,152.000,0.000,152.000,152.000,152.000,304.000,2,,Surface,1,,,Image 1,,23,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,,Surface,3,,,Image 1,,23,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,,Surface,4,,,Image 1,,23,
Intensity Max,844.000,844.000,844.000,0.000,844.000,844.000,844.000,1688.000,2,,Surface,5,,,Image 1,,23,
Intensity Max,844.000,844.000,844.000,0.000,844.000,844.000,844.000,1688.000,2,,Surface,6,,,Image 1,,23,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,,Surface,7,,,Image 1,,23,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,,Surface,10,,,Image 1,,23,
Intensity Max,649.000,649.000,649.000,0.000,649.000,649.000,649.000,1298.000,2,,Surface,2,,,Image 1,,24,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,,Surface,9,,,Image 1,,24,
Intensity Max,649.000,649.000,649.000,0.000,649.000,649.000,649.000,1298.000,2,,Surface,8,,,Image 1,,24,
Intensity Max,176.000,176.000,176.000,0.000,176.000,176.000,176.000,352.000,2,,Surface,1,,,Image 1,,24,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,,Surface,3,,,Image 1,,24,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,,Surface,4,,,Image 1,,24,
Intensity Max,649.000,649.000,649.000,0.000,649.000,649.000,649.000,1298.000,2,,Surface,5,,,Image 1,,24,
Intensity Max,649.000,649.000,649.000,0.000,649.000,649.000,649.000,1298.000,2,,Surface,6,,,Image 1,,24,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,,Surface,7,,,Image 1,,24,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,,Surface,10,,,Image 1,,24,
Intensity Max,698.000,698.000,698.000,0.000,698.000,698.000,698.000,1396.000,2,,Surface,2,,,Image 1,,25,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,,Surface,9,,,Image 1,,25,
Intensity Max,698.000,698.000,698.000,0.000,698.000,698.000,698.000,1396.000,2,,Surface,8,,,Image 1,,25,
Intensity Max,147.000,147.000,147.000,0.000,147.000,147.000,147.000,294.000,2,,Surface,1,,,Image 1,,25,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,,Surface,3,,,Image 1,,25,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,,Surface,4,,,Image 1,,25,
Intensity Max,698.000,698.000,698.000,0.000,698.000,698.000,698.000,1396.000,2,,Surface,5,,,Image 1,,25,
Intensity Max,698.000,698.000,698.000,0.000,698.000,698.000,698.000,1396.000,2,,Surface,6,,,Image 1,,25,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,,Surface,7,,,Image 1,,25,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,,Surface,10,,,Image 1,,25,
Intensity Max,613.000,613.000,613.000,0.000,613.000,613.000,613.000,1226.000,2,,Surface,2,,,Image 1,,26,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,,Surface,9,,,Image 1,,26,
