
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Class,Collection,Image,Surfaces,Time,
Displacement Delta X,-0.135,-0.135,-0.135,0.000,-0.135,-0.135,-0.135,-0.135,1,µm,Surface,,,Displacement Delta,,,7,
Displacement Delta X,1.923,1.923,1.923,0.000,1.923,1.923,1.923,1.923,1,µm,Surface,,,Displacement Delta,,,8,
Displacement Delta X,-0.215,-0.215,-0.215,0.000,-0.215,-0.215,-0.215,-0.215,1,µm,Surface,,,Displacement Delta,,,9,
Displacement Delta X,-2.483,-2.483,-2.483,0.000,-2.483,-2.483,-2.483,-2.483,1,µm,Surface,,,Displacement Delta,,,10,
Displacement Delta X,-0.623,-0.623,-0.623,0.000,-0.623,-0.623,-0.623,-0.623,1,µm,Surface,,,Displacement Delta,,,11,
Displacement Delta X,0.025,0.025,0.025,0.000,0.025,0.025,0.025,0.025,1,µm,Surface,,,Displacement Delta,,,12,
Displacement Delta X,0.372,0.372,0.372,0.000,0.372,0.372,0.372,0.372,1,µm,Surface,,,Displacement Delta,,,13,
Displacement Delta Y,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,Displacement Delta,,,1,
Displacement Delta Y,0.236,0.236,0.236,0.000,0.236,0.236,0.236,0.236,1,µm,Surface,,,Displacement Delta,,,2,
Displacement Delta Y,0.612,0.612,0.612,0.000,0.612,0.612,0.612,0.612,1,µm,Surface,,,Displacement Delta,,,3,
Displacement Delta Y,-0.580,-0.580,-0.580,0.000,-0.580,-0.580,-0.580,-0.580,1,µm,Surface,,,Displacement Delta,,,4,
Displacement Delta Y,0.309,0.309,0.309,0.000,0.309,0.309,0.309,0.309,1,µm,Surface,,,Displacement Delta,,,5,
Displacement Delta Y,0.945,0.945,0.945,0.000,0.945,0.945,0.945,0.945,1,µm,Surface,,,Displacement Delta,,,6,
Displacement Delta Y,-0.445,-0.445,-0.445,0.000,-0.445,-0.445,-0.445,-0.445,1,µm,Surface,,,Displacement Delta,,,7,
Displacement Delta Y,-0.387,-0.387,-0.387,0.000,-0.387,-0.387,-0.387,-0.387,1,µm,Surface,,,Displacement Delta,,,8,
Displacement Delta Y,-0.561,-0.561,-0.561,0.000,-0.561,-0.561,-0.561,-0.561,1,µm,Surface,,,Displacement Delta,,,9,
Displacement Delta Y,-1.405,-1.405,-1.405,0.000,-1.405,-1.405,-1.405,-1.405,1,µm,Surface,,,Displacement Delta,,,10,
Displacement Delta Y,0.412,0.412,0.412,0.000,0.412,0.412,0.412,0.412,1,µm,Surface,,,Displacement Delta,,,11,
Displacement Delta Y,0.424,0.424,0.424,0.000,0.424,0.424,0.424,0.424,1,µm,Surface,,,Displacement Delta,,,12,
Displacement Delta Y,-0.429,-0.429,-0.429,0.000,-0.429,-0.429,-0.429,-0.429,1,µm,Surface,,,Displacement Delta,,,13,
Displacement Delta Z,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,Displacement Delta,,,1,
Displacement Delta Z,0.185,0.185,0.185,0.000,0.185,0.185,0.185,0.185,1,µm,Surface,,,Displacement Delta,,,2,
Displacement Delta Z,1.084,1.084,1.084,0.000,1.084,1.084,1.084,1.084,1,µm,Surface,,,Displacement Delta,,,3,
Displacement Delta Z,0.332,0.332,0.332,0.000,0.332,0.332,0.332,0.332,1,µm,Surface,,,Displacement Delta,,,4,
Displacement Delta Z,-1.596,-1.596,-1.596,0.000,-1.596,-1.596,-1.596,-1.596,1,µm,Surface,,,Displacement Delta,,,5,
Displacement Delta Z,-1.937,-1.937,-1.937,0.000,-1.937,-1.937,-1.937,-1.937,1,µm,Surface,,,Displacement Delta,,,6,
Displacement Delta Z,-1.374,-1.374,-1.374,0.000,-1.374,-1.374,-1.374,-1.374,1,µm,Surface,,,Displacement Delta,,,7,
Displacement Delta Z,0.271,0.271,0.271,0.000,0.271,0.271,0.271,0.271,1,µm,Surface,,,Displacement Delta,,,8,
Displacement Delta Z,1.171,1.171,1.171,0.000,1.171,1.171,1.171,1.171,1,µm,Surface,,,Displacement Delta,,,9,
Displacement Delta Z,1.128,1.128,1.128,0.000,1.128,1.128,1.128,1.128,1,µm,Surface,,,Displacement Delta,,,10,
Displacement Delta Z,0.198,0.198,0.198,0.000,0.198,0.198,0.198,0.198,1,µm,Surface,,,Displacement Delta,,,11,
Displacement Delta Z,0.131,0.131,0.131,0.000,0.131,0.131,0.131,0.131,1,µm,Surface,,,Displacement Delta,,,12,
Displacement Delta Z,-0.118,-0.118,-0.118,0.000,-0.118,-0.118,-0.118,-0.118,1,µm,Surface,,,Displacement Delta,,,13,
Displacement Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,,1,
Displacement Length,0.634,0.634,0.634,0.000,0.634,0.634,0.634,0.634,1,µm,Surface,,,,,,2,
Displacement Length,2.246,2.246,2.246,0.000,2.246,2.246,2.246,2.246,1,µm,Surface,,,,,,3,
Displacement Length,3.200,3.200,3.200,0.000,3.200,3.200,3.200,3.200,1,µm,Surface,,,,,,4,
Displacement Length,4.516,4.516,4.516,0.000,4.516,4.516,4.516,4.516,1,µm,Surface,,,,,,5,
Displacement Length,6.150,6.150,6.150,0.000,6.150,6.150,6.150,6.150,1,µm,Surface,,,,,,6,
Displacement Length,6.509,6.509,6.509,0.000,6.509,6.509,6.509,6.509,1,µm,Surface,,,,,,7,
Displacement Length,8.051,8.051,8.051,0.000,8.051,8.051,8.051,8.051,1,µm,Surface,,,,,,8,
Displacement Length,7.448,7.448,7.448,0.000,7.448,7.448,7.448,7.448,1,µm,Surface,,,,,,9,
Displacement Length,4.950,4.950,4.950,0.000,4.950,4.950,4.950,4.950,1,µm,Surface,,,,,,10,
Displacement Length,4.228,4.228,4.228,0.000,4.228,4.228,4.228,4.228,1,µm,Surface,,,,,,11,
Displacement Length,4.172,4.172,4.172,0.000,4.172,4.172,4.172,4.172,1,µm,Surface,,,,,,12,
Displacement Length,4.614,4.614,4.614,0.000,4.614,4.614,4.614,4.614,1,µm,Surface,,,,,,13,
Distance from Origin,13032.104,13032.104,13032.104,0.000,13032.104,13032.104,13032.104,13032.104,1,µm,Surface,,,Distance from Origin,,,1,
Distance from Origin,13032.633,13032.633,13032.633,0.000,13032.633,13032.633,13032.633,13032.633,1,µm,Surface,,,Distance from Origin,,,2,
Distance from Origin,13034.149,13034.149,13034.149,0.000,13034.149,13034.149,13034.149,13034.149,1,µm,Surface,,,Distance from Origin,,,3,
Distance from Origin,13035.208,13035.208,13035.208,0.000,13035.208,13035.208,13035.208,13035.208,1,µm,Surface,,,Distance from Origin,,,4,
Distance from Origin,13035.387,13035.387,13035.387,0.000,13035.387,13035.387,13035.387,13035.387,1,µm,Surface,,,Distance from Origin,,,5,
Distance from Origin,13034.903,13034.903,13034.903,0.000,13034.903,13034.903,13034.903,13034.903,1,µm,Surface,,,Distance from Origin,,,6,
Distance from Origin,13033.888,13033.888,13033.888,0.000,13033.888,13033.888,13033.888,13033.888,1,µm,Surface,,,Distance from Origin,,,7,
Distance from Origin,13035.499,13035.499,13035.499,0.000,13035.499,13035.499,13035.499,13035.499,1,µm,Surface,,,Distance from Origin,,,8,
Distance from Origin,13036.149,13036.149,13036.149,0.000,13036.149,13036.149,13036.149,13036.149,1,µm,Surface,,,Distance from Origin,,,9,
Distance from Origin,13035.124,13035.124,13035.124,0.000,13035.124,13035.124,13035.124,13035.124,1,µm,Surface,,,Distance from Origin,,,10,
Distance from Origin,13034.787,13034.787,13034.787,0.000,13034.787,13034.787,13034.787,13034.787,1,µm,Surface,,,Distance from Origin,,,11,
Distance from Origin,13034.882,13034.882,13034.882,0.000,13034.882,13034.882,13034.882,13034.882,1,µm,Surface,,,Distance from Origin,,,12,
Distance from Origin,13035.089,13035.089,13035.089,0.000,13035.089,13035.089,13035.089,13035.089,1,µm,Surface,,,Distance from Origin,,,13,
Distance to Image Border XY,16.324,16.324,16.324,0.000,16.324,16.324,16.324,16.324,1,µm,Surface,,,,Image 1,,1,
Distance to Image Border XY,15.828,15.828,15.828,0.000,15.828,15.828,15.828,15.828,1,µm,Surface,,,,Image 1,,2,
Distance to Image Border XY,14.846,14.846,14.846,0.000,14.846,14.846,14.846,14.846,1,µm,Surface,,,,Image 1,,3,
Distance to Image Border XY,14.237,14.237,14.237,0.000,14.237,14.237,14.237,14.237,1,µm,Surface,,,,Image 1,,4,
Distance to Image Border XY,11.995,11.995,11.995,0.000,11.995,11.995,11.995,11.995,1,µm,Surface,,,,Image 1,,5,
Distance to Image Border XY,10.524,10.524,10.524,0.000,10.524,10.524,10.524,10.524,1,µm,Surface,,,,Image 1,,6,
Distance to Image Border XY,10.345,10.345,10.345,0.000,10.345,10.345,10.345,10.345,1,µm,Surface,,,,Image 1,,7,
Distance to Image Border XY,8.318,8.318,8.318,0.000,8.318,8.318,8.318,8.318,1,µm,Surface,,,,Image 1,,8,
Distance to Image Border XY,8.638,8.638,8.638,0.000,8.638,8.638,8.638,8.638,1,µm,Surface,,,,Image 1,,9,
Distance to Image Border XY,11.121,11.121,11.121,0.000,11.121,11.121,11.121,11.121,1,µm,Surface,,,,Image 1,,10,
Distance to Image Border XY,11.744,11.744,11.744,0.000,11.744,11.744,11.744,11.744,1,µm,Surface,,,,Image 1,,11,
Distance to Image Border XY,11.927,11.927,11.927,0.000,11.927,11.927,11.927,11.927,1,µm,Surface,,,,Image 1,,12,
Distance to Image Border XY,11.868,11.868,11.868,0.000,11.868,11.868,11.868,11.868,1,µm,Surface,,,,Image 1,,13,
Ellipticity (oblate),0.296,0.296,0.296,0.000,0.296,0.296,0.296,0.296,1,,Surface,,,,,,1,
Ellipticity (oblate),0.247,0.247,0.247,0.000,0.247,0.247,0.247,0.247,1,,Surface,,,,,,2,
Ellipticity (oblate),0.260,0.260,0.260,0.000,0.260,0.260,0.260,0.260,1,,Surface,,,,,,3,
Ellipticity (oblate),0.154,0.154,0.154,0.000,0.154,0.154,0.154,0.154,1,,Surface,,,,,,4,
Ellipticity (oblate),0.193,0.193,0.193,0.000,0.193,0.193,0.193,0.193,1,,Surface,,,,,,5,
Ellipticity (oblate),0.087,0.087,0.087,0.000,0.087,0.087,0.087,0.087,1,,Surface,,,,,,6,
Ellipticity (oblate),0.164,0.164,0.164,0.000,0.164,0.164,0.164,0.164,1,,Surface,,,,,,7,
Ellipticity (oblate),0.163,0.163,0.163,0.000,0.163,0.163,0.163,0.163,1,,Surface,,,,,,8,
Ellipticity (oblate),0.090,0.090,0.090,0.000,0.090,0.090,0.090,0.090,1,,Surface,,,,,,9,
Ellipticity (oblate),0.113,0.113,0.113,0.000,0.113,0.113,0.113,0.113,1,,Surface,,,,,,10,
Ellipticity (oblate),0.218,0.218,0.218,0.000,0.218,0.218,0.218,0.218,1,,Surface,,,,,,11,
Ellipticity (oblate),0.130,0.130,0.130,0.000,0.130,0.130,0.130,0.130,1,,Surface,,,,,,12,
Ellipticity (oblate),0.175,0.175,0.175,0.000,0.175,0.175,0.175,0.175,1,,Surface,,,,,,13,
Ellipticity (prolate),0.556,0.556,0.556,0.000,0.556,0.556,0.556,0.556,1,,Surface,,,,,,1,
Ellipticity (prolate),0.193,0.193,0.193,0.000,0.193,0.193,0.193,0.193,1,,Surface,,,,,,2,
Ellipticity (prolate),0.172,0.172,0.172,0.000,0.172,0.172,0.172,0.172,1,,Surface,,,,,,3,
Ellipticity (prolate),0.150,0.150,0.150,0.000,0.150,0.150,0.150,0.150,1,,Surface,,,,,,4,
Ellipticity (prolate),0.176,0.176,0.176,0.000,0.176,0.176,0.176,0.176,1,,Surface,,,,,,5,
Ellipticity (prolate),0.109,0.109,0.109,0.000,0.109,0.109,0.109,0.109,1,,Surface,,,,,,6,
Ellipticity (prolate),0.126,0.126,0.126,0.000,0.126,0.126,0.126,0.126,1,,Surface,,,,,,7,
Ellipticity (prolate),0.131,0.131,0.131,0.000,0.131,0.131,0.131,0.131,1,,Surface,,,,,,8,
Ellipticity (prolate),0.108,0.108,0.108,0.000,0.108,0.108,0.108,0.108,1,,Surface,,,,,,9,
Ellipticity (prolate),0.189,0.189,0.189,0.000,0.189,0.189,0.189,0.189,1,,Surface,,,,,,10,
Ellipticity (prolate),0.135,0.135,0.135,0.000,0.135,0.135,0.135,0.135,1,,Surface,,,,,,11,
Ellipticity (prolate),0.136,0.136,0.136,0.000,0.136,0.136,0.136,0.136,1,,Surface,,,,,,12,
Ellipticity (prolate),0.161,0.161,0.161,0.000,0.161,0.161,0.161,0.161,1,,Surface,,,,,,13,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,1,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,2,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,3,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,4,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,5,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,6,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,7,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,8,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,9,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,10,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,11,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,12,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,13,
Intensity Max,231.000,231.000,231.000,0.000,231.000,231.000,231.000,231.000,1,,Surface,2,,,Image 1,,1,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,9,,,Image 1,,1,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,8,,,Image 1,,1,
Intensity Max,250.000,250.000,250.000,0.000,250.000,250.000,250.000,250.000,1,,Surface,1,,,Image 1,,1,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,3,,,Image 1,,1,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,4,,,Image 1,,1,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,5,,,Image 1,,1,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,6,,,Image 1,,1,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,7,,,Image 1,,1,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,10,,,Image 1,,1,
Intensity Max,263.000,263.000,263.000,0.000,263.000,263.000,263.000,263.000,1,,Surface,2,,,Image 1,,2,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,9,,,Image 1,,2,
Intensity Max,263.000,263.000,263.000,0.000,263.000,263.000,263.000,263.000,1,,Surface,8,,,Image 1,,2,
Intensity Max,188.000,188.000,188.000,0.000,188.000,188.000,188.000,188.000,1,,Surface,1,,,Image 1,,2,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,3,,,Image 1,,2,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,4,,,Image 1,,2,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,5,,,Image 1,,2,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,6,,,Image 1,,2,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,7,,,Image 1,,2,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,10,,,Image 1,,2,
Intensity Max,261.000,261.000,261.000,0.000,261.000,261.000,261.000,261.000,1,,Surface,2,,,Image 1,,3,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,9,,,Image 1,,3,
Intensity Max,261.000,261.000,261.000,0.000,261.000,261.000,261.000,261.000,1,,Surface,8,,,Image 1,,3,
Intensity Max,173.000,173.000,173.000,0.000,173.000,173.000,173.000,173.000,1,,Surface,1,,,Image 1,,3,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,3,,,Image 1,,3,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,4,,,Image 1,,3,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,5,,,Image 1,,3,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,6,,,Image 1,,3,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,7,,,Image 1,,3,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,10,,,Image 1,,3,
Intensity Max,296.000,296.000,296.000,0.000,296.000,296.000,296.000,296.000,1,,Surface,2,,,Image 1,,4,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,9,,,Image 1,,4,
Intensity Max,296.000,296.000,296.000,0.000,296.000,296.000,296.000,296.000,1,,Surface,8,,,Image 1,,4,
Intensity Max,179.000,179.000,179.000,0.000,179.000,179.000,179.000,179.000,1,,Surface,1,,,Image 1,,4,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,3,,,Image 1,,4,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,4,,,Image 1,,4,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,5,,,Image 1,,4,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,6,,,Image 1,,4,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,7,,,Image 1,,4,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,10,,,Image 1,,4,
Intensity Max,325.000,325.000,325.000,0.000,325.000,325.000,325.000,325.000,1,,Surface,2,,,Image 1,,5,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,9,,,Image 1,,5,
Intensity Max,325.000,325.000,325.000,0.000,325.000,325.000,325.000,325.000,1,,Surface,8,,,Image 1,,5,
Intensity Max,185.000,185.000,185.000,0.000,185.000,185.000,185.000,185.000,1,,Surface,1,,,Image 1,,5,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,3,,,Image 1,,5,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,4,,,Image 1,,5,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,5,,,Image 1,,5,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,6,,,Image 1,,5,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,7,,,Image 1,,5,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,10,,,Image 1,,5,
Intensity Max,395.000,395.000,395.000,0.000,395.000,395.000,395.000,395.000,1,,Surface,2,,,Image 1,,6,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,9,,,Image 1,,6,
Intensity Max,395.000,395.000,395.000,0.000,395.000,395.000,395.000,395.000,1,,Surface,8,,,Image 1,,6,
Intensity Max,224.000,224.000,224.000,0.000,224.000,224.000,224.000,224.000,1,,Surface,1,,,Image 1,,6,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,3,,,Image 1,,6,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,4,,,Image 1,,6,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,5,,,Image 1,,6,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,6,,,Image 1,,6,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,7,,,Image 1,,6,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,10,,,Image 1,,6,
Intensity Max,435.000,435.000,435.000,0.000,435.000,435.000,435.000,435.000,1,,Surface,2,,,Image 1,,7,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,9,,,Image 1,,7,
Intensity Max,435.000,435.000,435.000,0.000,435.000,435.000,435.000,435.000,1,,Surface,8,,,Image 1,,7,
Intensity Max,252.000,252.000,252.000,0.000,252.000,252.000,252.000,252.000,1,,Surface,1,,,Image 1,,7,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,3,,,Image 1,,7,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,4,,,Image 1,,7,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,5,,,Image 1,,7,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,6,,,Image 1,,7,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,7,,,Image 1,,7,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,10,,,Image 1,,7,
Intensity Max,400.000,400.000,400.000,0.000,400.000,400.000,400.000,400.000,1,,Surface,2,,,Image 1,,8,
