
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Class,Collection,Image,Surfaces,Time,
Area,14.484,14.484,14.484,0.000,14.484,14.484,14.484,14.484,1,µm^2,Surface,,,,,,17,
Area,64.988,82.744,73.866,8.878,73.866,69.430,78.305,147.732,2,µm^2,Surface,,,,,,18,
Area,86.123,105.563,95.843,9.720,95.843,90.980,100.707,191.686,2,µm^2,Surface,,,,,,19,
Area,94.371,117.409,105.890,11.519,105.890,100.129,111.652,211.779,2,µm^2,Surface,,,,,,20,
Area,111.642,134.520,123.081,11.439,123.081,117.367,128.805,246.162,2,µm^2,Surface,,,,,,21,
Area,114.854,138.982,126.918,12.064,126.918,120.883,132.945,253.837,2,µm^2,Surface,,,,,,22,
Area,121.845,148.102,134.973,13.129,134.973,128.414,141.539,269.947,2,µm^2,Surface,,,,,,23,
Area,126.461,126.461,126.461,0.000,126.461,126.461,126.461,126.461,1,µm^2,Surface,,,,,,24,
Area,130.449,130.449,130.449,0.000,130.449,130.449,130.449,130.449,1,µm^2,Surface,,,,,,25,
Area,129.161,129.161,129.161,0.000,129.161,129.161,129.161,129.161,1,µm^2,Surface,,,,,,26,
Area,132.105,132.105,132.105,0.000,132.105,132.105,132.105,132.105,1,µm^2,Surface,,,,,,27,
Area,147.677,147.677,147.677,0.000,147.677,147.677,147.677,147.677,1,µm^2,Surface,,,,,,28,
Area,173.001,173.001,173.001,0.000,173.001,173.001,173.001,173.001,1,µm^2,Surface,,,,,,29,
Area,178.393,178.393,178.393,0.000,178.393,178.393,178.393,178.393,1,µm^2,Surface,,,,,,30,
Area,179.589,179.589,179.589,0.000,179.589,179.589,179.589,179.589,1,µm^2,Surface,,,,,,31,
Area,179.268,179.268,179.268,0.000,179.268,179.268,179.268,179.268,1,µm^2,Surface,,,,,,32,
Area,172.615,172.615,172.615,0.000,172.615,172.615,172.615,172.615,1,µm^2,Surface,,,,,,33,
Area,162.303,162.303,162.303,0.000,162.303,162.303,162.303,162.303,1,µm^2,Surface,,,,,,34,
Class Duration,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,s,Surface,,Set 1::Class A,,,,17,
Class Duration,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,s,Surface,,Set 1::Class A,,,,18,
Class Duration,179.972,179.972,179.972,0.000,179.972,179.972,179.972,179.972,1,s,Surface,,Set 1::Class B,,,,18,
Class Duration,120.019,179.972,149.995,29.977,149.995,135.008,164.992,299.991,2,s,Surface,,Set 1::Class B,,,,19,
Class Duration,120.019,179.972,149.995,29.977,149.995,135.008,164.992,299.991,2,s,Surface,,Set 1::Class B,,,,20,
