
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Class,Collection,Image,Surfaces,Time,
Area,346.969,346.969,346.969,0.000,346.969,346.969,346.969,346.969,1,µm^2,Surface,,,,,,1,
Area,337.910,337.910,337.910,0.000,337.910,337.910,337.910,337.910,1,µm^2,Surface,,,,,,2,
Area,400.106,400.106,400.106,0.000,400.106,400.106,400.106,400.106,1,µm^2,Surface,,,,,,3,
Area,399.309,399.309,399.309,0.000,399.309,399.309,399.309,399.309,1,µm^2,Surface,,,,,,4,
Area,215.474,215.474,215.474,0.000,215.474,215.474,215.474,215.474,1,µm^2,Surface,,,,,,5,
Class Duration,58.644,58.644,58.644,0.000,58.644,58.644,58.644,58.644,1,s,Surface,,Set 1::Class A,,,,1,
Class Duration,58.644,58.644,58.644,0.000,58.644,58.644,58.644,58.644,1,s,Surface,,Set 1::Class A,,,,2,
Class Duration,119.991,119.991,119.991,0.000,119.991,119.991,119.991,119.991,1,s,Surface,,Set 1::Class B,,,,3,
Class Duration,119.991,119.991,119.991,0.000,119.991,119.991,119.991,119.991,1,s,Surface,,Set 1::Class B,,,,4,
Class Duration,119.991,119.991,119.991,0.000,119.991,119.991,119.991,119.991,1,s,Surface,,Set 1::Class B,,,,5,
Displacement Delta Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,,1,
Displacement Delta Length,0.311,0.311,0.311,0.000,0.311,0.311,0.311,0.311,1,µm,Surface,,,,,,2,
Displacement Delta Length,1.370,1.370,1.370,0.000,1.370,1.370,1.370,1.370,1,µm,Surface,,,,,,3,
Displacement Delta Length,1.351,1.351,1.351,0.000,1.351,1.351,1.351,1.351,1,µm,Surface,,,,,,4,
Displacement Delta Length,1.538,1.538,1.538,0.000,1.538,1.538,1.538,1.538,1,µm,Surface,,,,,,5,
Displacement Delta X,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,Displacement Delta,,,1,
Displacement Delta X,-0.014,-0.014,-0.014,0.000,-0.014,-0.014,-0.014,-0.014,1,µm,Surface,,,Displacement Delta,,,2,
Displacement Delta X,-0.211,-0.211,-0.211,0.000,-0.211,-0.211,-0.211,-0.211,1,µm,Surface,,,Displacement Delta,,,3,
Displacement Delta X,0.791,0.791,0.791,0.000,0.791,0.791,0.791,0.791,1,µm,Surface,,,Displacement Delta,,,4,
Displacement Delta X,-0.321,-0.321,-0.321,0.000,-0.321,-0.321,-0.321,-0.321,1,µm,Surface,,,Displacement Delta,,,5,
Displacement Delta Y,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,Displacement Delta,,,1,
Displacement Delta Y,-0.303,-0.303,-0.303,0.000,-0.303,-0.303,-0.303,-0.303,1,µm,Surface,,,Displacement Delta,,,2,
Displacement Delta Y,0.503,0.503,0.503,0.000,0.503,0.503,0.503,0.503,1,µm,Surface,,,Displacement Delta,,,3,
Displacement Delta Y,-0.249,-0.249,-0.249,0.000,-0.249,-0.249,-0.249,-0.249,1,µm,Surface,,,Displacement Delta,,,4,
Displacement Delta Y,1.275,1.275,1.275,0.000,1.275,1.275,1.275,1.275,1,µm,Surface,,,Displacement Delta,,,5,
Displacement Delta Z,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,Displacement Delta,,,1,
Displacement Delta Z,-0.064,-0.064,-0.064,0.000,-0.064,-0.064,-0.064,-0.064,1,µm,Surface,,,Displacement Delta,,,2,
Displacement Delta Z,1.257,1.257,1.257,0.000,1.257,1.257,1.257,1.257,1,µm,Surface,,,Displacement Delta,,,3,
Displacement Delta Z,1.066,1.066,1.066,0.000,1.066,1.066,1.066,1.066,1,µm,Surface,,,Displacement Delta,,,4,
Displacement Delta Z,-0.799,-0.799,-0.799,0.000,-0.799,-0.799,-0.799,-0.799,1,µm,Surface,,,Displacement Delta,,,5,
Displacement Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,,1,
Displacement Length,0.311,0.311,0.311,0.000,0.311,0.311,0.311,0.311,1,µm,Surface,,,,,,2,
Displacement Length,1.230,1.230,1.230,0.000,1.230,1.230,1.230,1.230,1,µm,Surface,,,,,,3,
Displacement Length,2.329,2.329,2.329,0.000,2.329,2.329,2.329,2.329,1,µm,Surface,,,,,,4,
Displacement Length,1.922,1.922,1.922,0.000,1.922,1.922,1.922,1.922,1,µm,Surface,,,,,,5,
Distance from Origin,9917.702,9917.702,9917.702,0.000,9917.702,9917.702,9917.702,9917.702,1,µm,Surface,,,Distance from Origin,,,1,
Distance from Origin,9917.585,9917.585,9917.585,0.000,9917.585,9917.585,9917.585,9917.585,1,µm,Surface,,,Distance from Origin,,,2,
Distance from Origin,9918.701,9918.701,9918.701,0.000,9918.701,9918.701,9918.701,9918.701,1,µm,Surface,,,Distance from Origin,,,3,
Distance from Origin,9919.940,9919.940,9919.940,0.000,9919.940,9919.940,9919.940,9919.940,1,µm,Surface,,,Distance from Origin,,,4,
Distance from Origin,9919.317,9919.317,9919.317,0.000,9919.317,9919.317,9919.317,9919.317,1,µm,Surface,,,Distance from Origin,,,5,
Distance to Image Border XY,10.123,10.123,10.123,0.000,10.123,10.123,10.123,10.123,1,µm,Surface,,,,Image 1,,1,
Distance to Image Border XY,10.108,10.108,10.108,0.000,10.108,10.108,10.108,10.108,1,µm,Surface,,,,Image 1,,2,
Distance to Image Border XY,9.688,9.688,9.688,0.000,9.688,9.688,9.688,9.688,1,µm,Surface,,,,Image 1,,3,
Distance to Image Border XY,10.583,10.583,10.583,0.000,10.583,10.583,10.583,10.583,1,µm,Surface,,,,Image 1,,4,
Distance to Image Border XY,10.993,10.993,10.993,0.000,10.993,10.993,10.993,10.993,1,µm,Surface,,,,Image 1,,5,
Ellipticity (oblate),0.277,0.277,0.277,0.000,0.277,0.277,0.277,0.277,1,,Surface,,,,,,1,
Ellipticity (oblate),0.278,0.278,0.278,0.000,0.278,0.278,0.278,0.278,1,,Surface,,,,,,2,
Ellipticity (oblate),0.277,0.277,0.277,0.000,0.277,0.277,0.277,0.277,1,,Surface,,,,,,3,
Ellipticity (oblate),0.279,0.279,0.279,0.000,0.279,0.279,0.279,0.279,1,,Surface,,,,,,4,
Ellipticity (oblate),0.363,0.363,0.363,0.000,0.363,0.363,0.363,0.363,1,,Surface,,,,,,5,
Ellipticity (prolate),0.637,0.637,0.637,0.000,0.637,0.637,0.637,0.637,1,,Surface,,,,,,1,
Ellipticity (prolate),0.607,0.607,0.607,0.000,0.607,0.607,0.607,0.607,1,,Surface,,,,,,2,
Ellipticity (prolate),0.648,0.648,0.648,0.000,0.648,0.648,0.648,0.648,1,,Surface,,,,,,3,
Ellipticity (prolate),0.657,0.657,0.657,0.000,0.657,0.657,0.657,0.657,1,,Surface,,,,,,4,
Ellipticity (prolate),0.364,0.364,0.364,0.000,0.364,0.364,0.364,0.364,1,,Surface,,,,,,5,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,1,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,2,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,3,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,4,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,5,
Intensity Max,247.000,247.000,247.000,0.000,247.000,247.000,247.000,247.000,1,,Surface,1,,,Image 1,,1,
Intensity Max,298.000,298.000,298.000,0.000,298.000,298.000,298.000,298.000,1,,Surface,2,,,Image 1,,1,
Intensity Max,298.000,298.000,298.000,0.000,298.000,298.000,298.000,298.000,1,,Surface,3,,,Image 1,,1,
Intensity Max,298.000,298.000,298.000,0.000,298.000,298.000,298.000,298.000,1,,Surface,4,,,Image 1,,1,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,5,,,Image 1,,1,
Intensity Max,324.000,324.000,324.000,0.000,324.000,324.000,324.000,324.000,1,,Surface,2,,,Image 1,,2,
Intensity Max,236.000,236.000,236.000,0.000,236.000,236.000,236.000,236.000,1,,Surface,1,,,Image 1,,2,
Intensity Max,324.000,324.000,324.000,0.000,324.000,324.000,324.000,324.000,1,,Surface,3,,,Image 1,,2,
Intensity Max,324.000,324.000,324.000,0.000,324.000,324.000,324.000,324.000,1,,Surface,4,,,Image 1,,2,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,5,,,Image 1,,2,
Intensity Max,301.000,301.000,301.000,0.000,301.000,301.000,301.000,301.000,1,,Surface,2,,,Image 1,,3,
Intensity Max,216.000,216.000,216.000,0.000,216.000,216.000,216.000,216.000,1,,Surface,1,,,Image 1,,3,
Intensity Max,301.000,301.000,301.000,0.000,301.000,301.000,301.000,301.000,1,,Surface,3,,,Image 1,,3,
Intensity Max,301.000,301.000,301.000,0.000,301.000,301.000,301.000,301.000,1,,Surface,4,,,Image 1,,3,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,5,,,Image 1,,3,
Intensity Max,274.000,274.000,274.000,0.000,274.000,274.000,274.000,274.000,1,,Surface,2,,,Image 1,,4,
Intensity Max,177.000,177.000,177.000,0.000,177.000,177.000,177.000,177.000,1,,Surface,1,,,Image 1,,4,
Intensity Max,274.000,274.000,274.000,0.000,274.000,274.000,274.000,274.000,1,,Surface,3,,,Image 1,,4,
