
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Class,Collection,Image,Surfaces,Time,
Displacement Delta Length,1.635,1.635,1.635,0.000,1.635,1.635,1.635,1.635,1,µm,Surface,,,,,,21,
Displacement Delta Length,3.394,3.394,3.394,0.000,3.394,3.394,3.394,3.394,1,µm,Surface,,,,,,22,
Displacement Delta Length,1.815,1.815,1.815,0.000,1.815,1.815,1.815,1.815,1,µm,Surface,,,,,,23,
Displacement Delta Length,1.818,1.818,1.818,0.000,1.818,1.818,1.818,1.818,1,µm,Surface,,,,,,24,
Displacement Delta Length,1.383,1.383,1.383,0.000,1.383,1.383,1.383,1.383,1,µm,Surface,,,,,,25,
Displacement Delta X,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,Displacement Delta,,,9,
Displacement Delta X,0.208,0.208,0.208,0.000,0.208,0.208,0.208,0.208,1,µm,Surface,,,Displacement Delta,,,10,
Displacement Delta X,-2.053,-2.053,-2.053,0.000,-2.053,-2.053,-2.053,-2.053,1,µm,Surface,,,Displacement Delta,,,11,
Displacement Delta X,-1.677,-1.677,-1.677,0.000,-1.677,-1.677,-1.677,-1.677,1,µm,Surface,,,Displacement Delta,,,12,
Displacement Delta X,-0.811,-0.811,-0.811,0.000,-0.811,-0.811,-0.811,-0.811,1,µm,Surface,,,Displacement Delta,,,13,
Displacement Delta X,-0.138,-0.138,-0.138,0.000,-0.138,-0.138,-0.138,-0.138,1,µm,Surface,,,Displacement Delta,,,14,
Displacement Delta X,0.060,0.060,0.060,0.000,0.060,0.060,0.060,0.060,1,µm,Surface,,,Displacement Delta,,,15,
Displacement Delta X,0.454,0.454,0.454,0.000,0.454,0.454,0.454,0.454,1,µm,Surface,,,Displacement Delta,,,16,
Displacement Delta X,0.753,0.753,0.753,0.000,0.753,0.753,0.753,0.753,1,µm,Surface,,,Displacement Delta,,,17,
Displacement Delta X,0.961,0.961,0.961,0.000,0.961,0.961,0.961,0.961,1,µm,Surface,,,Displacement Delta,,,18,
Displacement Delta X,-0.758,-0.758,-0.758,0.000,-0.758,-0.758,-0.758,-0.758,1,µm,Surface,,,Displacement Delta,,,19,
Displacement Delta X,0.261,0.261,0.261,0.000,0.261,0.261,0.261,0.261,1,µm,Surface,,,Displacement Delta,,,20,
Displacement Delta X,0.566,0.566,0.566,0.000,0.566,0.566,0.566,0.566,1,µm,Surface,,,Displacement Delta,,,21,
Displacement Delta X,2.406,2.406,2.406,0.000,2.406,2.406,2.406,2.406,1,µm,Surface,,,Displacement Delta,,,22,
Displacement Delta X,-0.478,-0.478,-0.478,0.000,-0.478,-0.478,-0.478,-0.478,1,µm,Surface,,,Displacement Delta,,,23,
Displacement Delta X,-0.739,-0.739,-0.739,0.000,-0.739,-0.739,-0.739,-0.739,1,µm,Surface,,,Displacement Delta,,,24,
Displacement Delta X,-0.153,-0.153,-0.153,0.000,-0.153,-0.153,-0.153,-0.153,1,µm,Surface,,,Displacement Delta,,,25,
Displacement Delta Y,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,Displacement Delta,,,9,
Displacement Delta Y,-0.799,-0.799,-0.799,0.000,-0.799,-0.799,-0.799,-0.799,1,µm,Surface,,,Displacement Delta,,,10,
Displacement Delta Y,-0.793,-0.793,-0.793,0.000,-0.793,-0.793,-0.793,-0.793,1,µm,Surface,,,Displacement Delta,,,11,
Displacement Delta Y,0.624,0.624,0.624,0.000,0.624,0.624,0.624,0.624,1,µm,Surface,,,Displacement Delta,,,12,
Displacement Delta Y,-1.215,-1.215,-1.215,0.000,-1.215,-1.215,-1.215,-1.215,1,µm,Surface,,,Displacement Delta,,,13,
Displacement Delta Y,-0.612,-0.612,-0.612,0.000,-0.612,-0.612,-0.612,-0.612,1,µm,Surface,,,Displacement Delta,,,14,
Displacement Delta Y,-1.244,-1.244,-1.244,0.000,-1.244,-1.244,-1.244,-1.244,1,µm,Surface,,,Displacement Delta,,,15,
Displacement Delta Y,-1.128,-1.128,-1.128,0.000,-1.128,-1.128,-1.128,-1.128,1,µm,Surface,,,Displacement Delta,,,16,
Displacement Delta Y,-0.326,-0.326,-0.326,0.000,-0.326,-0.326,-0.326,-0.326,1,µm,Surface,,,Displacement Delta,,,17,
Displacement Delta Y,-0.269,-0.269,-0.269,0.000,-0.269,-0.269,-0.269,-0.269,1,µm,Surface,,,Displacement Delta,,,18,
Displacement Delta Y,0.599,0.599,0.599,0.000,0.599,0.599,0.599,0.599,1,µm,Surface,,,Displacement Delta,,,19,
Displacement Delta Y,0.494,0.494,0.494,0.000,0.494,0.494,0.494,0.494,1,µm,Surface,,,Displacement Delta,,,20,
Displacement Delta Y,1.260,1.260,1.260,0.000,1.260,1.260,1.260,1.260,1,µm,Surface,,,Displacement Delta,,,21,
Displacement Delta Y,2.258,2.258,2.258,0.000,2.258,2.258,2.258,2.258,1,µm,Surface,,,Displacement Delta,,,22,
Displacement Delta Y,1.508,1.508,1.508,0.000,1.508,1.508,1.508,1.508,1,µm,Surface,,,Displacement Delta,,,23,
Displacement Delta Y,-0.921,-0.921,-0.921,0.000,-0.921,-0.921,-0.921,-0.921,1,µm,Surface,,,Displacement Delta,,,24,
Displacement Delta Y,-1.339,-1.339,-1.339,0.000,-1.339,-1.339,-1.339,-1.339,1,µm,Surface,,,Displacement Delta,,,25,
Displacement Delta Z,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,Displacement Delta,,,9,
Displacement Delta Z,0.529,0.529,0.529,0.000,0.529,0.529,0.529,0.529,1,µm,Surface,,,Displacement Delta,,,10,
Displacement Delta Z,0.169,0.169,0.169,0.000,0.169,0.169,0.169,0.169,1,µm,Surface,,,Displacement Delta,,,11,
Displacement Delta Z,-1.064,-1.064,-1.064,0.000,-1.064,-1.064,-1.064,-1.064,1,µm,Surface,,,Displacement Delta,,,12,
Displacement Delta Z,-1.184,-1.184,-1.184,0.000,-1.184,-1.184,-1.184,-1.184,1,µm,Surface,,,Displacement Delta,,,13,
Displacement Delta Z,0.339,0.339,0.339,0.000,0.339,0.339,0.339,0.339,1,µm,Surface,,,Displacement Delta,,,14,
Displacement Delta Z,0.200,0.200,0.200,0.000,0.200,0.200,0.200,0.200,1,µm,Surface,,,Displacement Delta,,,15,
Displacement Delta Z,-0.090,-0.090,-0.090,0.000,-0.090,-0.090,-0.090,-0.090,1,µm,Surface,,,Displacement Delta,,,16,
Displacement Delta Z,0.865,0.865,0.865,0.000,0.865,0.865,0.865,0.865,1,µm,Surface,,,Displacement Delta,,,17,
Displacement Delta Z,-0.017,-0.017,-0.017,0.000,-0.017,-0.017,-0.017,-0.017,1,µm,Surface,,,Displacement Delta,,,18,
Displacement Delta Z,-0.377,-0.377,-0.377,0.000,-0.377,-0.377,-0.377,-0.377,1,µm,Surface,,,Displacement Delta,,,19,
Displacement Delta Z,-0.929,-0.929,-0.929,0.000,-0.929,-0.929,-0.929,-0.929,1,µm,Surface,,,Displacement Delta,,,20,
Displacement Delta Z,-0.873,-0.873,-0.873,0.000,-0.873,-0.873,-0.873,-0.873,1,µm,Surface,,,Displacement Delta,,,21,
Displacement Delta Z,-0.795,-0.795,-0.795,0.000,-0.795,-0.795,-0.795,-0.795,1,µm,Surface,,,Displacement Delta,,,22,
Displacement Delta Z,0.889,0.889,0.889,0.000,0.889,0.889,0.889,0.889,1,µm,Surface,,,Displacement Delta,,,23,
Displacement Delta Z,1.383,1.383,1.383,0.000,1.383,1.383,1.383,1.383,1,µm,Surface,,,Displacement Delta,,,24,
Displacement Delta Z,0.311,0.311,0.311,0.000,0.311,0.311,0.311,0.311,1,µm,Surface,,,Displacement Delta,,,25,
Displacement Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,,9,
Displacement Length,0.981,0.981,0.981,0.000,0.981,0.981,0.981,0.981,1,µm,Surface,,,,,,10,
Displacement Length,2.536,2.536,2.536,0.000,2.536,2.536,2.536,2.536,1,µm,Surface,,,,,,11,
Displacement Length,3.671,3.671,3.671,0.000,3.671,3.671,3.671,3.671,1,µm,Surface,,,,,,12,
Displacement Length,5.094,5.094,5.094,0.000,5.094,5.094,5.094,5.094,1,µm,Surface,,,,,,13,
Displacement Length,5.411,5.411,5.411,0.000,5.411,5.411,5.411,5.411,1,µm,Surface,,,,,,14,
Displacement Length,6.066,6.066,6.066,0.000,6.066,6.066,6.066,6.066,1,µm,Surface,,,,,,15,
Displacement Length,6.601,6.601,6.601,0.000,6.601,6.601,6.601,6.601,1,µm,Surface,,,,,,16,
Displacement Length,6.363,6.363,6.363,0.000,6.363,6.363,6.363,6.363,1,µm,Surface,,,,,,17,
Displacement Length,6.188,6.188,6.188,0.000,6.188,6.188,6.188,6.188,1,µm,Surface,,,,,,18,
Displacement Length,6.005,6.005,6.005,0.000,6.005,6.005,6.005,6.005,1,µm,Surface,,,,,,19,
Displacement Length,5.633,5.633,5.633,0.000,5.633,5.633,5.633,5.633,1,µm,Surface,,,,,,20,
Displacement Length,4.717,4.717,4.717,0.000,4.717,4.717,4.717,4.717,1,µm,Surface,,,,,,21,
Displacement Length,3.432,3.432,3.432,0.000,3.432,3.432,3.432,3.432,1,µm,Surface,,,,,,22,
Displacement Length,2.377,2.377,2.377,0.000,2.377,2.377,2.377,2.377,1,µm,Surface,,,,,,23,
Displacement Length,1.482,1.482,1.482,0.000,1.482,1.482,1.482,1.482,1,µm,Surface,,,,,,24,
Displacement Length,2.307,2.307,2.307,0.000,2.307,2.307,2.307,2.307,1,µm,Surface,,,,,,25,
Distance from Origin,9919.831,9919.831,9919.831,0.000,9919.831,9919.831,9919.831,9919.831,1,µm,Surface,,,Distance from Origin,,,9,
Distance from Origin,9920.250,9920.250,9920.250,0.000,9920.250,9920.250,9920.250,9920.250,1,µm,Surface,,,Distance from Origin,,,10,
Distance from Origin,9919.393,9919.393,9919.393,0.000,9919.393,9919.393,9919.393,9919.393,1,µm,Surface,,,Distance from Origin,,,11,
Distance from Origin,9917.847,9917.847,9917.847,0.000,9917.847,9917.847,9917.847,9917.847,1,µm,Surface,,,Distance from Origin,,,12,
Distance from Origin,9916.238,9916.238,9916.238,0.000,9916.238,9916.238,9916.238,9916.238,1,µm,Surface,,,Distance from Origin,,,13,
Distance from Origin,9916.374,9916.374,9916.374,0.000,9916.374,9916.374,9916.374,9916.374,1,µm,Surface,,,Distance from Origin,,,14,
Distance from Origin,9916.361,9916.361,9916.361,0.000,9916.361,9916.361,9916.361,9916.361,1,µm,Surface,,,Distance from Origin,,,15,
Distance from Origin,9916.276,9916.276,9916.276,0.000,9916.276,9916.276,9916.276,9916.276,1,µm,Surface,,,Distance from Origin,,,16,
Distance from Origin,9917.308,9917.308,9917.308,0.000,9917.308,9917.308,9917.308,9917.308,1,µm,Surface,,,Distance from Origin,,,17,
Distance from Origin,9917.652,9917.652,9917.652,0.000,9917.652,9917.652,9917.652,9917.652,1,µm,Surface,,,Distance from Origin,,,18,
Distance from Origin,9917.101,9917.101,9917.101,0.000,9917.101,9917.101,9917.101,9917.101,1,µm,Surface,,,Distance from Origin,,,19,
Distance from Origin,9916.472,9916.472,9916.472,0.000,9916.472,9916.472,9916.472,9916.472,1,µm,Surface,,,Distance from Origin,,,20,
Distance from Origin,9916.155,9916.155,9916.155,0.000,9916.155,9916.155,9916.155,9916.155,1,µm,Surface,,,Distance from Origin,,,21,
Distance from Origin,9916.861,9916.861,9916.861,0.000,9916.861,9916.861,9916.861,9916.861,1,µm,Surface,,,Distance from Origin,,,22,
Distance from Origin,9917.713,9917.713,9917.713,0.000,9917.713,9917.713,9917.713,9917.713,1,µm,Surface,,,Distance from Origin,,,23,
Distance from Origin,9918.468,9918.468,9918.468,0.000,9918.468,9918.468,9918.468,9918.468,1,µm,Surface,,,Distance from Origin,,,24,
Distance from Origin,9918.445,9918.445,9918.445,0.000,9918.445,9918.445,9918.445,9918.445,1,µm,Surface,,,Distance from Origin,,,25,
Distance to Image Border XY,9.470,9.470,9.470,0.000,9.470,9.470,9.470,9.470,1,µm,Surface,,,,Image 1,,9,
Distance to Image Border XY,9.156,9.156,9.156,0.000,9.156,9.156,9.156,9.156,1,µm,Surface,,,,Image 1,,10,
Distance to Image Border XY,6.477,6.477,6.477,0.000,6.477,6.477,6.477,6.477,1,µm,Surface,,,,Image 1,,11,
Distance to Image Border XY,4.696,4.696,4.696,0.000,4.696,4.696,4.696,4.696,1,µm,Surface,,,,Image 1,,12,
Distance to Image Border XY,3.676,3.676,3.676,0.000,3.676,3.676,3.676,3.676,1,µm,Surface,,,,Image 1,,13,
Distance to Image Border XY,3.433,3.433,3.433,0.000,3.433,3.433,3.433,3.433,1,µm,Surface,,,,Image 1,,14,
Distance to Image Border XY,3.494,3.494,3.494,0.000,3.494,3.494,3.494,3.494,1,µm,Surface,,,,Image 1,,15,
Distance to Image Border XY,3.843,3.843,3.843,0.000,3.843,3.843,3.843,3.843,1,µm,Surface,,,,Image 1,,16,
Distance to Image Border XY,4.492,4.492,4.492,0.000,4.492,4.492,4.492,4.492,1,µm,Surface,,,,Image 1,,17,
Distance to Image Border XY,5.454,5.454,5.454,0.000,5.454,5.454,5.454,5.454,1,µm,Surface,,,,Image 1,,18,
Distance to Image Border XY,4.695,4.695,4.695,0.000,4.695,4.695,4.695,4.695,1,µm,Surface,,,,Image 1,,19,
Distance to Image Border XY,4.852,4.852,4.852,0.000,4.852,4.852,4.852,4.852,1,µm,Surface,,,,Image 1,,20,
Distance to Image Border XY,5.314,5.314,5.314,0.000,5.314,5.314,5.314,5.314,1,µm,Surface,,,,Image 1,,21,
Distance to Image Border XY,7.825,7.825,7.825,0.000,7.825,7.825,7.825,7.825,1,µm,Surface,,,,Image 1,,22,
Distance to Image Border XY,7.555,7.555,7.555,0.000,7.555,7.555,7.555,7.555,1,µm,Surface,,,,Image 1,,23,
Distance to Image Border XY,6.608,6.608,6.608,0.000,6.608,6.608,6.608,6.608,1,µm,Surface,,,,Image 1,,24,
Distance to Image Border XY,6.141,6.141,6.141,0.000,6.141,6.141,6.141,6.141,1,µm,Surface,,,,Image 1,,25,
Ellipticity (oblate),0.454,0.454,0.454,0.000,0.454,0.454,0.454,0.454,1,,Surface,,,,,,9,
Ellipticity (oblate),0.271,0.271,0.271,0.000,0.271,0.271,0.271,0.271,1,,Surface,,,,,,10,
Ellipticity (oblate),0.313,0.313,0.313,0.000,0.313,0.313,0.313,0.313,1,,Surface,,,,,,11,
Ellipticity (oblate),0.293,0.293,0.293,0.000,0.293,0.293,0.293,0.293,1,,Surface,,,,,,12,
Ellipticity (oblate),0.318,0.318,0.318,0.000,0.318,0.318,0.318,0.318,1,,Surface,,,,,,13,
Ellipticity (oblate),0.295,0.295,0.295,0.000,0.295,0.295,0.295,0.295,1,,Surface,,,,,,14,
Ellipticity (oblate),0.273,0.273,0.273,0.000,0.273,0.273,0.273,0.273,1,,Surface,,,,,,15,
Ellipticity (oblate),0.280,0.280,0.280,0.000,0.280,0.280,0.280,0.280,1,,Surface,,,,,,16,
Ellipticity (oblate),0.264,0.264,0.264,0.000,0.264,0.264,0.264,0.264,1,,Surface,,,,,,17,
Ellipticity (oblate),0.261,0.261,0.261,0.000,0.261,0.261,0.261,0.261,1,,Surface,,,,,,18,
Ellipticity (oblate),0.268,0.268,0.268,0.000,0.268,0.268,0.268,0.268,1,,Surface,,,,,,19,
Ellipticity (oblate),0.265,0.265,0.265,0.000,0.265,0.265,0.265,0.265,1,,Surface,,,,,,20,
Ellipticity (oblate),0.247,0.247,0.247,0.000,0.247,0.247,0.247,0.247,1,,Surface,,,,,,21,
Ellipticity (oblate),0.243,0.243,0.243,0.000,0.243,0.243,0.243,0.243,1,,Surface,,,,,,22,
Ellipticity (oblate),0.287,0.287,0.287,0.000,0.287,0.287,0.287,0.287,1,,Surface,,,,,,23,
Ellipticity (oblate),0.265,0.265,0.265,0.000,0.265,0.265,0.265,0.265,1,,Surface,,,,,,24,
Ellipticity (oblate),0.252,0.252,0.252,0.000,0.252,0.252,0.252,0.252,1,,Surface,,,,,,25,
Ellipticity (prolate),0.242,0.242,0.242,0.000,0.242,0.242,0.242,0.242,1,,Surface,,,,,,9,
Ellipticity (prolate),0.609,0.609,0.609,0.000,0.609,0.609,0.609,0.609,1,,Surface,,,,,,10,
Ellipticity (prolate),0.543,0.543,0.543,0.000,0.543,0.543,0.543,0.543,1,,Surface,,,,,,11,
Ellipticity (prolate),0.612,0.612,0.612,0.000,0.612,0.612,0.612,0.612,1,,Surface,,,,,,12,
Ellipticity (prolate),0.508,0.508,0.508,0.000,0.508,0.508,0.508,0.508,1,,Surface,,,,,,13,
Ellipticity (prolate),0.624,0.624,0.624,0.000,0.624,0.624,0.624,0.624,1,,Surface,,,,,,14,
Ellipticity (prolate),0.606,0.606,0.606,0.000,0.606,0.606,0.606,0.606,1,,Surface,,,,,,15,
Ellipticity (prolate),0.579,0.579,0.579,0.000,0.579,0.579,0.579,0.579,1,,Surface,,,,,,16,
Ellipticity (prolate),0.588,0.588,0.588,0.000,0.588,0.588,0.588,0.588,1,,Surface,,,,,,17,
Ellipticity (prolate),0.630,0.630,0.630,0.000,0.630,0.630,0.630,0.630,1,,Surface,,,,,,18,
Ellipticity (prolate),0.602,0.602,0.602,0.000,0.602,0.602,0.602,0.602,1,,Surface,,,,,,19,
Ellipticity (prolate),0.569,0.569,0.569,0.000,0.569,0.569,0.569,0.569,1,,Surface,,,,,,20,
Ellipticity (prolate),0.485,0.485,0.485,0.000,0.485,0.485,0.485,0.485,1,,Surface,,,,,,21,
Ellipticity (prolate),0.373,0.373,0.373,0.000,0.373,0.373,0.373,0.373,1,,Surface,,,,,,22,
Ellipticity (prolate),0.558,0.558,0.558,0.000,0.558,0.558,0.558,0.558,1,,Surface,,,,,,23,
Ellipticity (prolate),0.607,0.607,0.607,0.000,0.607,0.607,0.607,0.607,1,,Surface,,,,,,24,
Ellipticity (prolate),0.428,0.428,0.428,0.000,0.428,0.428,0.428,0.428,1,,Surface,,,,,,25,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,9,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,10,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,11,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,12,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,13,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,14,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,15,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,16,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,17,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,18,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,19,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,20,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,21,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,22,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,23,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,24,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,25,
Intensity Max,222.000,222.000,222.000,0.000,222.000,222.000,222.000,222.000,1,,Surface,2,,,Image 1,,9,
Intensity Max,143.000,143.000,143.000,0.000,143.000,143.000,143.000,143.000,1,,Surface,1,,,Image 1,,9,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,3,,,Image 1,,9,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,4,,,Image 1,,9,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,5,,,Image 1,,9,
Intensity Max,259.000,259.000,259.000,0.000,259.000,259.000,259.000,259.000,1,,Surface,2,,,Image 1,,10,
Intensity Max,145.000,145.000,145.000,0.000,145.000,145.000,145.000,145.000,1,,Surface,1,,,Image 1,,10,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,3,,,Image 1,,10,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,4,,,Image 1,,10,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,5,,,Image 1,,10,
Intensity Max,255.000,255.000,255.000,0.000,255.000,255.000,255.000,255.000,1,,Surface,2,,,Image 1,,11,
Intensity Max,141.000,141.000,141.000,0.000,141.000,141.000,141.000,141.000,1,,Surface,1,,,Image 1,,11,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,3,,,Image 1,,11,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,4,,,Image 1,,11,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,5,,,Image 1,,11,
Intensity Max,393.000,393.000,393.000,0.000,393.000,393.000,393.000,393.000,1,,Surface,2,,,Image 1,,12,
Intensity Max,157.000,157.000,157.000,0.000,157.000,157.000,157.000,157.000,1,,Surface,1,,,Image 1,,12,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,3,,,Image 1,,12,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,4,,,Image 1,,12,
Intensity Max,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,5,,,Image 1,,12,
