
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Class,Collection,Image,Surfaces,Time,
Area,51.365,51.365,51.365,0.000,51.365,51.365,51.365,51.365,1,µm^2,Surface,,,,,,32,
Area,56.674,56.674,56.674,0.000,56.674,56.674,56.674,56.674,1,µm^2,Surface,,,,,,33,
Area,83.296,83.296,83.296,0.000,83.296,83.296,83.296,83.296,1,µm^2,Surface,,,,,,34,
Area,100.787,100.787,100.787,0.000,100.787,100.787,100.787,100.787,1,µm^2,Surface,,,,,,35,
Area,98.736,98.736,98.736,0.000,98.736,98.736,98.736,98.736,1,µm^2,Surface,,,,,,36,
Area,96.643,96.643,96.643,0.000,96.643,96.643,96.643,96.643,1,µm^2,Surface,,,,,,37,
Area,94.138,94.138,94.138,0.000,94.138,94.138,94.138,94.138,1,µm^2,Surface,,,,,,38,
Area,101.398,101.398,101.398,0.000,101.398,101.398,101.398,101.398,1,µm^2,Surface,,,,,,39,
Area,95.118,95.118,95.118,0.000,95.118,95.118,95.118,95.118,1,µm^2,Surface,,,,,,40,
Area,92.064,92.064,92.064,0.000,92.064,92.064,92.064,92.064,1,µm^2,Surface,,,,,,41,
Area,102.486,102.486,102.486,0.000,102.486,102.486,102.486,102.486,1,µm^2,Surface,,,,,,42,
Area,103.577,103.577,103.577,0.000,103.577,103.577,103.577,103.577,1,µm^2,Surface,,,,,,43,
Area,103.369,103.369,103.369,0.000,103.369,103.369,103.369,103.369,1,µm^2,Surface,,,,,,44,
Area,102.009,102.009,102.009,0.000,102.009,102.009,102.009,102.009,1,µm^2,Surface,,,,,,45,
Area,103.048,103.048,103.048,0.000,103.048,103.048,103.048,103.048,1,µm^2,Surface,,,,,,46,
Area,101.703,101.703,101.703,0.000,101.703,101.703,101.703,101.703,1,µm^2,Surface,,,,,,47,
Area,106.325,106.325,106.325,0.000,106.325,106.325,106.325,106.325,1,µm^2,Surface,,,,,,48,
Area,101.682,101.682,101.682,0.000,101.682,101.682,101.682,101.682,1,µm^2,Surface,,,,,,49,
Area,99.721,99.721,99.721,0.000,99.721,99.721,99.721,99.721,1,µm^2,Surface,,,,,,50,
Area,94.136,94.136,94.136,0.000,94.136,94.136,94.136,94.136,1,µm^2,Surface,,,,,,51,
Area,93.041,93.041,93.041,0.000,93.041,93.041,93.041,93.041,1,µm^2,Surface,,,,,,52,
Area,99.555,99.555,99.555,0.000,99.555,99.555,99.555,99.555,1,µm^2,Surface,,,,,,53,
Area,95.850,95.850,95.850,0.000,95.850,95.850,95.850,95.850,1,µm^2,Surface,,,,,,54,
Area,83.629,83.629,83.629,0.000,83.629,83.629,83.629,83.629,1,µm^2,Surface,,,,,,55,
Area,85.987,85.987,85.987,0.000,85.987,85.987,85.987,85.987,1,µm^2,Surface,,,,,,56,
Area,83.097,83.097,83.097,0.000,83.097,83.097,83.097,83.097,1,µm^2,Surface,,,,,,57,
Area,88.095,88.095,88.095,0.000,88.095,88.095,88.095,88.095,1,µm^2,Surface,,,,,,58,
Area,80.225,80.225,80.225,0.000,80.225,80.225,80.225,80.225,1,µm^2,Surface,,,,,,59,
Area,79.460,79.460,79.460,0.000,79.460,79.460,79.460,79.460,1,µm^2,Surface,,,,,,60,
Area,78.406,78.406,78.406,0.000,78.406,78.406,78.406,78.406,1,µm^2,Surface,,,,,,61,
Area,78.145,78.145,78.145,0.000,78.145,78.145,78.145,78.145,1,µm^2,Surface,,,,,,62,
Area,85.961,85.961,85.961,0.000,85.961,85.961,85.961,85.961,1,µm^2,Surface,,,,,,63,
Area,85.998,85.998,85.998,0.000,85.998,85.998,85.998,85.998,1,µm^2,Surface,,,,,,64,
Area,86.753,86.753,86.753,0.000,86.753,86.753,86.753,86.753,1,µm^2,Surface,,,,,,65,
Area,85.642,85.642,85.642,0.000,85.642,85.642,85.642,85.642,1,µm^2,Surface,,,,,,66,
Area,86.375,86.375,86.375,0.000,86.375,86.375,86.375,86.375,1,µm^2,Surface,,,,,,67,
Area,89.303,89.303,89.303,0.000,89.303,89.303,89.303,89.303,1,µm^2,Surface,,,,,,68,
Area,89.098,89.098,89.098,0.000,89.098,89.098,89.098,89.098,1,µm^2,Surface,,,,,,69,
Area,92.570,92.570,92.570,0.000,92.570,92.570,92.570,92.570,1,µm^2,Surface,,,,,,70,
Area,62.249,62.249,62.249,0.000,62.249,62.249,62.249,62.249,1,µm^2,Surface,,,,,,71,
Class Duration,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,s,Surface,,Set 1::Class A,,,,32,
Class Duration,59.986,59.986,59.986,0.000,59.986,59.986,59.986,59.986,1,s,Surface,,Set 1::Class B,,,,33,
Class Duration,59.986,59.986,59.986,0.000,59.986,59.986,59.986,59.986,1,s,Surface,,Set 1::Class B,,,,34,
Class Duration,180.035,180.035,180.035,0.000,180.035,180.035,180.035,180.035,1,s,Surface,,Set 1::Class A,,,,35,
Class Duration,180.035,180.035,180.035,0.000,180.035,180.035,180.035,180.035,1,s,Surface,,Set 1::Class A,,,,36,
Class Duration,180.035,180.035,180.035,0.000,180.035,180.035,180.035,180.035,1,s,Surface,,Set 1::Class A,,,,37,
Class Duration,180.035,180.035,180.035,0.000,180.035,180.035,180.035,180.035,1,s,Surface,,Set 1::Class A,,,,38,
Class Duration,180.079,180.079,180.079,0.000,180.079,180.079,180.079,180.079,1,s,Surface,,Set 1::Class B,,,,39,
Class Duration,180.079,180.079,180.079,0.000,180.079,180.079,180.079,180.079,1,s,Surface,,Set 1::Class B,,,,40,
Class Duration,180.079,180.079,180.079,0.000,180.079,180.079,180.079,180.079,1,s,Surface,,Set 1::Class B,,,,41,
Class Duration,180.079,180.079,180.079,0.000,180.079,180.079,180.079,180.079,1,s,Surface,,Set 1::Class B,,,,42,
Class Duration,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,s,Surface,,Set 1::Class A,,,,43,
Class Duration,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,s,Surface,,Set 1::Class B,,,,44,
Class Duration,359.961,359.961,359.961,0.000,359.961,359.961,359.961,359.961,1,s,Surface,,Set 1::Class A,,,,45,
Class Duration,359.961,359.961,359.961,0.000,359.961,359.961,359.961,359.961,1,s,Surface,,Set 1::Class A,,,,46,
Class Duration,359.961,359.961,359.961,0.000,359.961,359.961,359.961,359.961,1,s,Surface,,Set 1::Class A,,,,47,
Class Duration,359.961,359.961,359.961,0.000,359.961,359.961,359.961,359.961,1,s,Surface,,Set 1::Class A,,,,48,
Class Duration,359.961,359.961,359.961,0.000,359.961,359.961,359.961,359.961,1,s,Surface,,Set 1::Class A,,,,49,
