
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,76.087,76.087,76.087,0.000,76.087,76.087,76.087,76.087,1,µm^2,Surface,,,,,4,
Area,140.691,140.691,140.691,0.000,140.691,140.691,140.691,140.691,1,µm^2,Surface,,,,,5,
Area,196.065,196.065,196.065,0.000,196.065,196.065,196.065,196.065,1,µm^2,Surface,,,,,6,
Area,234.475,234.475,234.475,0.000,234.475,234.475,234.475,234.475,1,µm^2,Surface,,,,,7,
Area,270.311,270.311,270.311,0.000,270.311,270.311,270.311,270.311,1,µm^2,Surface,,,,,8,
Area,297.444,297.444,297.444,0.000,297.444,297.444,297.444,297.444,1,µm^2,Surface,,,,,9,
Area,316.506,316.506,316.506,0.000,316.506,316.506,316.506,316.506,1,µm^2,Surface,,,,,10,
Area,339.476,339.476,339.476,0.000,339.476,339.476,339.476,339.476,1,µm^2,Surface,,,,,11,
Area,318.478,318.478,318.478,0.000,318.478,318.478,318.478,318.478,1,µm^2,Surface,,,,,12,
Area,340.497,340.497,340.497,0.000,340.497,340.497,340.497,340.497,1,µm^2,Surface,,,,,13,
Area,283.629,283.629,283.629,0.000,283.629,283.629,283.629,283.629,1,µm^2,Surface,,,,,14,
Displacement Delta Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,4,
Displacement Delta Length,2.618,2.618,2.618,0.000,2.618,2.618,2.618,2.618,1,µm,Surface,,,,,5,
Displacement Delta Length,1.390,1.390,1.390,0.000,1.390,1.390,1.390,1.390,1,µm,Surface,,,,,6,
Displacement Delta Length,1.663,1.663,1.663,0.000,1.663,1.663,1.663,1.663,1,µm,Surface,,,,,7,
Displacement Delta Length,0.975,0.975,0.975,0.000,0.975,0.975,0.975,0.975,1,µm,Surface,,,,,8,
Displacement Delta Length,0.642,0.642,0.642,0.000,0.642,0.642,0.642,0.642,1,µm,Surface,,,,,9,
Displacement Delta Length,2.096,2.096,2.096,0.000,2.096,2.096,2.096,2.096,1,µm,Surface,,,,,10,
Displacement Delta Length,2.316,2.316,2.316,0.000,2.316,2.316,2.316,2.316,1,µm,Surface,,,,,11,
Displacement Delta Length,3.356,3.356,3.356,0.000,3.356,3.356,3.356,3.356,1,µm,Surface,,,,,12,
Displacement Delta Length,1.521,1.521,1.521,0.000,1.521,1.521,1.521,1.521,1,µm,Surface,,,,,13,
Displacement Delta Length,0.498,0.498,0.498,0.000,0.498,0.498,0.498,0.498,1,µm,Surface,,,,,14,
Displacement Delta X,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,4,
Displacement Delta X,1.374,1.374,1.374,0.000,1.374,1.374,1.374,1.374,1,µm,Surface,,Displacement Delta,,,5,
Displacement Delta X,0.319,0.319,0.319,0.000,0.319,0.319,0.319,0.319,1,µm,Surface,,Displacement Delta,,,6,
Displacement Delta X,-0.790,-0.790,-0.790,0.000,-0.790,-0.790,-0.790,-0.790,1,µm,Surface,,Displacement Delta,,,7,
Displacement Delta X,0.448,0.448,0.448,0.000,0.448,0.448,0.448,0.448,1,µm,Surface,,Displacement Delta,,,8,
Displacement Delta X,-0.390,-0.390,-0.390,0.000,-0.390,-0.390,-0.390,-0.390,1,µm,Surface,,Displacement Delta,,,9,
Displacement Delta X,-2.072,-2.072,-2.072,0.000,-2.072,-2.072,-2.072,-2.072,1,µm,Surface,,Displacement Delta,,,10,
Displacement Delta X,-1.211,-1.211,-1.211,0.000,-1.211,-1.211,-1.211,-1.211,1,µm,Surface,,Displacement Delta,,,11,
Displacement Delta X,0.027,0.027,0.027,0.000,0.027,0.027,0.027,0.027,1,µm,Surface,,Displacement Delta,,,12,
Displacement Delta X,0.727,0.727,0.727,0.000,0.727,0.727,0.727,0.727,1,µm,Surface,,Displacement Delta,,,13,
Displacement Delta X,0.152,0.152,0.152,0.000,0.152,0.152,0.152,0.152,1,µm,Surface,,Displacement Delta,,,14,
Displacement Delta Y,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,4,
Displacement Delta Y,0.090,0.090,0.090,0.000,0.090,0.090,0.090,0.090,1,µm,Surface,,Displacement Delta,,,5,
Displacement Delta Y,0.577,0.577,0.577,0.000,0.577,0.577,0.577,0.577,1,µm,Surface,,Displacement Delta,,,6,
Displacement Delta Y,1.014,1.014,1.014,0.000,1.014,1.014,1.014,1.014,1,µm,Surface,,Displacement Delta,,,7,
Displacement Delta Y,-0.109,-0.109,-0.109,0.000,-0.109,-0.109,-0.109,-0.109,1,µm,Surface,,Displacement Delta,,,8,
Displacement Delta Y,-0.150,-0.150,-0.150,0.000,-0.150,-0.150,-0.150,-0.150,1,µm,Surface,,Displacement Delta,,,9,
Displacement Delta Y,-0.308,-0.308,-0.308,0.000,-0.308,-0.308,-0.308,-0.308,1,µm,Surface,,Displacement Delta,,,10,
Displacement Delta Y,-1.818,-1.818,-1.818,0.000,-1.818,-1.818,-1.818,-1.818,1,µm,Surface,,Displacement Delta,,,11,
Displacement Delta Y,-0.526,-0.526,-0.526,0.000,-0.526,-0.526,-0.526,-0.526,1,µm,Surface,,Displacement Delta,,,12,
Displacement Delta Y,1.325,1.325,1.325,0.000,1.325,1.325,1.325,1.325,1,µm,Surface,,Displacement Delta,,,13,
Displacement Delta Y,-0.336,-0.336,-0.336,0.000,-0.336,-0.336,-0.336,-0.336,1,µm,Surface,,Displacement Delta,,,14,
Displacement Delta Z,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,4,
Displacement Delta Z,-2.227,-2.227,-2.227,0.000,-2.227,-2.227,-2.227,-2.227,1,µm,Surface,,Displacement Delta,,,5,
Displacement Delta Z,-1.224,-1.224,-1.224,0.000,-1.224,-1.224,-1.224,-1.224,1,µm,Surface,,Displacement Delta,,,6,
Displacement Delta Z,-1.056,-1.056,-1.056,0.000,-1.056,-1.056,-1.056,-1.056,1,µm,Surface,,Displacement Delta,,,7,
