
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,78.678,78.678,78.678,0.000,78.678,78.678,78.678,78.678,1,µm^2,Surface,,,,,45,
Area,87.762,87.762,87.762,0.000,87.762,87.762,87.762,87.762,1,µm^2,Surface,,,,,46,
Area,96.304,96.304,96.304,0.000,96.304,96.304,96.304,96.304,1,µm^2,Surface,,,,,47,
Area,100.015,100.015,100.015,0.000,100.015,100.015,100.015,100.015,1,µm^2,Surface,,,,,48,
Area,103.376,103.376,103.376,0.000,103.376,103.376,103.376,103.376,1,µm^2,Surface,,,,,49,
Area,107.166,107.166,107.166,0.000,107.166,107.166,107.166,107.166,1,µm^2,Surface,,,,,50,
Area,109.949,109.949,109.949,0.000,109.949,109.949,109.949,109.949,1,µm^2,Surface,,,,,51,
Area,110.583,110.583,110.583,0.000,110.583,110.583,110.583,110.583,1,µm^2,Surface,,,,,52,
Area,112.797,112.797,112.797,0.000,112.797,112.797,112.797,112.797,1,µm^2,Surface,,,,,53,
Area,114.490,114.490,114.490,0.000,114.490,114.490,114.490,114.490,1,µm^2,Surface,,,,,54,
Area,116.797,116.797,116.797,0.000,116.797,116.797,116.797,116.797,1,µm^2,Surface,,,,,55,
Area,112.893,112.893,112.893,0.000,112.893,112.893,112.893,112.893,1,µm^2,Surface,,,,,56,
Area,113.666,113.666,113.666,0.000,113.666,113.666,113.666,113.666,1,µm^2,Surface,,,,,57,
Area,111.039,111.039,111.039,0.000,111.039,111.039,111.039,111.039,1,µm^2,Surface,,,,,58,
Area,108.599,108.599,108.599,0.000,108.599,108.599,108.599,108.599,1,µm^2,Surface,,,,,59,
Area,105.857,105.857,105.857,0.000,105.857,105.857,105.857,105.857,1,µm^2,Surface,,,,,60,
Area,102.402,102.402,102.402,0.000,102.402,102.402,102.402,102.402,1,µm^2,Surface,,,,,61,
Area,100.875,100.875,100.875,0.000,100.875,100.875,100.875,100.875,1,µm^2,Surface,,,,,62,
Area,95.526,95.526,95.526,0.000,95.526,95.526,95.526,95.526,1,µm^2,Surface,,,,,63,
Area,89.635,89.635,89.635,0.000,89.635,89.635,89.635,89.635,1,µm^2,Surface,,,,,64,
Area,89.048,89.048,89.048,0.000,89.048,89.048,89.048,89.048,1,µm^2,Surface,,,,,65,
Area,83.653,83.653,83.653,0.000,83.653,83.653,83.653,83.653,1,µm^2,Surface,,,,,66,
Area,81.038,81.038,81.038,0.000,81.038,81.038,81.038,81.038,1,µm^2,Surface,,,,,67,
Area,87.456,87.456,87.456,0.000,87.456,87.456,87.456,87.456,1,µm^2,Surface,,,,,68,
Area,86.781,86.781,86.781,0.000,86.781,86.781,86.781,86.781,1,µm^2,Surface,,,,,69,
Area,80.684,80.684,80.684,0.000,80.684,80.684,80.684,80.684,1,µm^2,Surface,,,,,70,
Area,77.866,77.866,77.866,0.000,77.866,77.866,77.866,77.866,1,µm^2,Surface,,,,,71,
Area,78.957,78.957,78.957,0.000,78.957,78.957,78.957,78.957,1,µm^2,Surface,,,,,72,
Area,76.329,76.329,76.329,0.000,76.329,76.329,76.329,76.329,1,µm^2,Surface,,,,,73,
Area,72.901,72.901,72.901,0.000,72.901,72.901,72.901,72.901,1,µm^2,Surface,,,,,75,
Displacement Delta Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,45,
