
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,65.149,65.149,65.149,0.000,65.149,65.149,65.149,65.149,1,µm^2,Surface,,,,,5,
Area,88.842,88.842,88.842,0.000,88.842,88.842,88.842,88.842,1,µm^2,Surface,,,,,6,
Area,119.501,119.501,119.501,0.000,119.501,119.501,119.501,119.501,1,µm^2,Surface,,,,,7,
Area,135.887,135.887,135.887,0.000,135.887,135.887,135.887,135.887,1,µm^2,Surface,,,,,8,
Area,143.171,143.171,143.171,0.000,143.171,143.171,143.171,143.171,1,µm^2,Surface,,,,,9,
Area,160.724,160.724,160.724,0.000,160.724,160.724,160.724,160.724,1,µm^2,Surface,,,,,10,
Area,179.919,179.919,179.919,0.000,179.919,179.919,179.919,179.919,1,µm^2,Surface,,,,,11,
Area,200.395,200.395,200.395,0.000,200.395,200.395,200.395,200.395,1,µm^2,Surface,,,,,12,
Area,194.108,194.108,194.108,0.000,194.108,194.108,194.108,194.108,1,µm^2,Surface,,,,,13,
Area,209.691,209.691,209.691,0.000,209.691,209.691,209.691,209.691,1,µm^2,Surface,,,,,14,
Area,220.943,220.943,220.943,0.000,220.943,220.943,220.943,220.943,1,µm^2,Surface,,,,,15,
Area,238.157,238.157,238.157,0.000,238.157,238.157,238.157,238.157,1,µm^2,Surface,,,,,16,
Displacement Delta Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,5,
Displacement Delta Length,0.225,0.225,0.225,0.000,0.225,0.225,0.225,0.225,1,µm,Surface,,,,,6,
Displacement Delta Length,0.840,0.840,0.840,0.000,0.840,0.840,0.840,0.840,1,µm,Surface,,,,,7,
Displacement Delta Length,1.579,1.579,1.579,0.000,1.579,1.579,1.579,1.579,1,µm,Surface,,,,,8,
Displacement Delta Length,0.898,0.898,0.898,0.000,0.898,0.898,0.898,0.898,1,µm,Surface,,,,,9,
Displacement Delta Length,1.120,1.120,1.120,0.000,1.120,1.120,1.120,1.120,1,µm,Surface,,,,,10,
Displacement Delta Length,1.606,1.606,1.606,0.000,1.606,1.606,1.606,1.606,1,µm,Surface,,,,,11,
Displacement Delta Length,0.862,0.862,0.862,0.000,0.862,0.862,0.862,0.862,1,µm,Surface,,,,,12,
Displacement Delta Length,1.334,1.334,1.334,0.000,1.334,1.334,1.334,1.334,1,µm,Surface,,,,,13,
Displacement Delta Length,0.977,0.977,0.977,0.000,0.977,0.977,0.977,0.977,1,µm,Surface,,,,,14,
Displacement Delta Length,1.234,1.234,1.234,0.000,1.234,1.234,1.234,1.234,1,µm,Surface,,,,,15,
Displacement Delta Length,1.217,1.217,1.217,0.000,1.217,1.217,1.217,1.217,1,µm,Surface,,,,,16,
Displacement Delta X,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,5,
Displacement Delta X,-0.031,-0.031,-0.031,0.000,-0.031,-0.031,-0.031,-0.031,1,µm,Surface,,Displacement Delta,,,6,
Displacement Delta X,0.405,0.405,0.405,0.000,0.405,0.405,0.405,0.405,1,µm,Surface,,Displacement Delta,,,7,
Displacement Delta X,0.011,0.011,0.011,0.000,0.011,0.011,0.011,0.011,1,µm,Surface,,Displacement Delta,,,8,
Displacement Delta X,-0.721,-0.721,-0.721,0.000,-0.721,-0.721,-0.721,-0.721,1,µm,Surface,,Displacement Delta,,,9,
Displacement Delta X,0.737,0.737,0.737,0.000,0.737,0.737,0.737,0.737,1,µm,Surface,,Displacement Delta,,,10,
Displacement Delta X,0.645,0.645,0.645,0.000,0.645,0.645,0.645,0.645,1,µm,Surface,,Displacement Delta,,,11,
Displacement Delta X,0.034,0.034,0.034,0.000,0.034,0.034,0.034,0.034,1,µm,Surface,,Displacement Delta,,,12,
Displacement Delta X,-1.141,-1.141,-1.141,0.000,-1.141,-1.141,-1.141,-1.141,1,µm,Surface,,Displacement Delta,,,13,
Displacement Delta X,-0.182,-0.182,-0.182,0.000,-0.182,-0.182,-0.182,-0.182,1,µm,Surface,,Displacement Delta,,,14,
Displacement Delta X,-0.651,-0.651,-0.651,0.000,-0.651,-0.651,-0.651,-0.651,1,µm,Surface,,Displacement Delta,,,15,
Displacement Delta X,0.336,0.336,0.336,0.000,0.336,0.336,0.336,0.336,1,µm,Surface,,Displacement Delta,,,16,
Displacement Delta Y,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,5,
Displacement Delta Y,0.096,0.096,0.096,0.000,0.096,0.096,0.096,0.096,1,µm,Surface,,Displacement Delta,,,6,
Displacement Delta Y,0.659,0.659,0.659,0.000,0.659,0.659,0.659,0.659,1,µm,Surface,,Displacement Delta,,,7,
Displacement Delta Y,1.467,1.467,1.467,0.000,1.467,1.467,1.467,1.467,1,µm,Surface,,Displacement Delta,,,8,
Displacement Delta Y,0.469,0.469,0.469,0.000,0.469,0.469,0.469,0.469,1,µm,Surface,,Displacement Delta,,,9,
Displacement Delta Y,0.824,0.824,0.824,0.000,0.824,0.824,0.824,0.824,1,µm,Surface,,Displacement Delta,,,10,
Displacement Delta Y,1.465,1.465,1.465,0.000,1.465,1.465,1.465,1.465,1,µm,Surface,,Displacement Delta,,,11,
Displacement Delta Y,0.806,0.806,0.806,0.000,0.806,0.806,0.806,0.806,1,µm,Surface,,Displacement Delta,,,12,
Displacement Delta Y,-0.102,-0.102,-0.102,0.000,-0.102,-0.102,-0.102,-0.102,1,µm,Surface,,Displacement Delta,,,13,
Displacement Delta Y,-0.729,-0.729,-0.729,0.000,-0.729,-0.729,-0.729,-0.729,1,µm,Surface,,Displacement Delta,,,14,
Displacement Delta Y,-0.983,-0.983,-0.983,0.000,-0.983,-0.983,-0.983,-0.983,1,µm,Surface,,Displacement Delta,,,15,
Displacement Delta Y,0.964,0.964,0.964,0.000,0.964,0.964,0.964,0.964,1,µm,Surface,,Displacement Delta,,,16,
Displacement Delta Z,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,5,
Displacement Delta Z,0.201,0.201,0.201,0.000,0.201,0.201,0.201,0.201,1,µm,Surface,,Displacement Delta,,,6,
Displacement Delta Z,0.326,0.326,0.326,0.000,0.326,0.326,0.326,0.326,1,µm,Surface,,Displacement Delta,,,7,
Displacement Delta Z,0.584,0.584,0.584,0.000,0.584,0.584,0.584,0.584,1,µm,Surface,,Displacement Delta,,,8,
Displacement Delta Z,0.258,0.258,0.258,0.000,0.258,0.258,0.258,0.258,1,µm,Surface,,Displacement Delta,,,9,
Displacement Delta Z,-0.184,-0.184,-0.184,0.000,-0.184,-0.184,-0.184,-0.184,1,µm,Surface,,Displacement Delta,,,10,
Displacement Delta Z,-0.132,-0.132,-0.132,0.000,-0.132,-0.132,-0.132,-0.132,1,µm,Surface,,Displacement Delta,,,11,
Displacement Delta Z,-0.305,-0.305,-0.305,0.000,-0.305,-0.305,-0.305,-0.305,1,µm,Surface,,Displacement Delta,,,12,
Displacement Delta Z,0.685,0.685,0.685,0.000,0.685,0.685,0.685,0.685,1,µm,Surface,,Displacement Delta,,,13,
Displacement Delta Z,-0.624,-0.624,-0.624,0.000,-0.624,-0.624,-0.624,-0.624,1,µm,Surface,,Displacement Delta,,,14,
Displacement Delta Z,-0.364,-0.364,-0.364,0.000,-0.364,-0.364,-0.364,-0.364,1,µm,Surface,,Displacement Delta,,,15,
Displacement Delta Z,-0.662,-0.662,-0.662,0.000,-0.662,-0.662,-0.662,-0.662,1,µm,Surface,,Displacement Delta,,,16,
Displacement Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,5,
Displacement Length,0.225,0.225,0.225,0.000,0.225,0.225,0.225,0.225,1,µm,Surface,,,,,6,
Displacement Length,0.994,0.994,0.994,0.000,0.994,0.994,0.994,0.994,1,µm,Surface,,,,,7,
Displacement Length,2.514,2.514,2.514,0.000,2.514,2.514,2.514,2.514,1,µm,Surface,,,,,8,
Displacement Length,3.038,3.038,3.038,0.000,3.038,3.038,3.038,3.038,1,µm,Surface,,,,,9,
Displacement Length,3.731,3.731,3.731,0.000,3.731,3.731,3.731,3.731,1,µm,Surface,,,,,10,
Displacement Length,5.196,5.196,5.196,0.000,5.196,5.196,5.196,5.196,1,µm,Surface,,,,,11,
Displacement Length,5.933,5.933,5.933,0.000,5.933,5.933,5.933,5.933,1,µm,Surface,,,,,12,
Displacement Length,5.861,5.861,5.861,0.000,5.861,5.861,5.861,5.861,1,µm,Surface,,,,,13,
