
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Class,Collection,Image,Time,
Ellipticity (prolate),0.272,0.272,0.272,0.000,0.272,0.272,0.272,0.272,1,,Surface,,,,,31,
Ellipticity (prolate),0.319,0.319,0.319,0.000,0.319,0.319,0.319,0.319,1,,Surface,,,,,32,
Ellipticity (prolate),0.281,0.281,0.281,0.000,0.281,0.281,0.281,0.281,1,,Surface,,,,,33,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,25,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,26,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,27,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,28,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,29,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,30,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,31,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,,Surface,,,,,32,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,,Surface,,,,,33,
Intensity Max,244.000,244.000,244.000,0.000,244.000,244.000,244.000,244.000,1,,Surface,1,,,Image 1,25,
Intensity Max,315.000,315.000,315.000,0.000,315.000,315.000,315.000,315.000,1,,Surface,1,,,Image 1,26,
Intensity Max,255.000,255.000,255.000,0.000,255.000,255.000,255.000,255.000,1,,Surface,1,,,Image 1,27,
Intensity Max,252.000,252.000,252.000,0.000,252.000,252.000,252.000,252.000,1,,Surface,1,,,Image 1,28,
Intensity Max,361.000,361.000,361.000,0.000,361.000,361.000,361.000,361.000,1,,Surface,1,,,Image 1,29,
Intensity Max,1094.000,1094.000,1094.000,0.000,1094.000,1094.000,1094.000,1094.000,1,,Surface,1,,,Image 1,30,
Intensity Max,1671.000,1671.000,1671.000,0.000,1671.000,1671.000,1671.000,1671.000,1,,Surface,1,,,Image 1,31,
Intensity Max,1238.000,1238.000,1238.000,0.000,1238.000,1238.000,1238.000,1238.000,1,,Surface,1,,,Image 1,32,
Intensity Max,350.000,350.000,350.000,0.000,350.000,350.000,350.000,350.000,1,,Surface,1,,,Image 1,33,
Intensity Mean,132.215,132.215,132.215,0.000,132.215,132.215,132.215,132.215,1,,Surface,1,,,Image 1,25,
Intensity Mean,138.609,138.609,138.609,0.000,138.609,138.609,138.609,138.609,1,,Surface,1,,,Image 1,26,
Intensity Mean,134.241,134.241,134.241,0.000,134.241,134.241,134.241,134.241,1,,Surface,1,,,Image 1,27,
Intensity Mean,131.545,131.545,131.545,0.000,131.545,131.545,131.545,131.545,1,,Surface,1,,,Image 1,28,
Intensity Mean,134.328,134.328,134.328,0.000,134.328,134.328,134.328,134.328,1,,Surface,1,,,Image 1,29,
Intensity Mean,134.718,134.718,134.718,0.000,134.718,134.718,134.718,134.718,1,,Surface,1,,,Image 1,30,
Intensity Mean,128.282,128.282,128.282,0.000,128.282,128.282,128.282,128.282,1,,Surface,1,,,Image 1,31,
Intensity Mean,119.864,119.864,119.864,0.000,119.864,119.864,119.864,119.864,1,,Surface,1,,,Image 1,32,
Intensity Mean,111.658,111.658,111.658,0.000,111.658,111.658,111.658,111.658,1,,Surface,1,,,Image 1,33,
Intensity Median,130.062,130.062,130.062,0.000,130.062,130.062,130.062,130.062,1,,Surface,1,,,Image 1,25,
Intensity Median,136.062,136.062,136.062,0.000,136.062,136.062,136.062,136.062,1,,Surface,1,,,Image 1,26,
Intensity Median,132.062,132.062,132.062,0.000,132.062,132.062,132.062,132.062,1,,Surface,1,,,Image 1,27,
Intensity Median,129.062,129.062,129.062,0.000,129.062,129.062,129.062,129.062,1,,Surface,1,,,Image 1,28,
Intensity Median,132.125,132.125,132.125,0.000,132.125,132.125,132.125,132.125,1,,Surface,1,,,Image 1,29,
Intensity Median,130.500,130.500,130.500,0.000,130.500,130.500,130.500,130.500,1,,Surface,1,,,Image 1,30,
Intensity Median,121.500,121.500,121.500,0.000,121.500,121.500,121.500,121.500,1,,Surface,1,,,Image 1,31,
Intensity Median,113.500,113.500,113.500,0.000,113.500,113.500,113.500,113.500,1,,Surface,1,,,Image 1,32,
Intensity Median,108.125,108.125,108.125,0.000,108.125,108.125,108.125,108.125,1,,Surface,1,,,Image 1,33,
Intensity Min,74.000,74.000,74.000,0.000,74.000,74.000,74.000,74.000,1,,Surface,1,,,Image 1,25,
Intensity Min,74.000,74.000,74.000,0.000,74.000,74.000,74.000,74.000,1,,Surface,1,,,Image 1,26,
Intensity Min,75.000,75.000,75.000,0.000,75.000,75.000,75.000,75.000,1,,Surface,1,,,Image 1,27,
Intensity Min,74.000,74.000,74.000,0.000,74.000,74.000,74.000,74.000,1,,Surface,1,,,Image 1,28,
Intensity Min,78.000,78.000,78.000,0.000,78.000,78.000,78.000,78.000,1,,Surface,1,,,Image 1,29,
Intensity Min,73.000,73.000,73.000,0.000,73.000,73.000,73.000,73.000,1,,Surface,1,,,Image 1,30,
Intensity Min,69.000,69.000,69.000,0.000,69.000,69.000,69.000,69.000,1,,Surface,1,,,Image 1,31,
Intensity Min,53.000,53.000,53.000,0.000,53.000,53.000,53.000,53.000,1,,Surface,1,,,Image 1,32,
Intensity Min,74.000,74.000,74.000,0.000,74.000,74.000,74.000,74.000,1,,Surface,1,,,Image 1,33,
Intensity StdDev,21.252,21.252,21.252,0.000,21.252,21.252,21.252,21.252,1,,Surface,1,,,Image 1,25,
Intensity StdDev,26.306,26.306,26.306,0.000,26.306,26.306,26.306,26.306,1,,Surface,1,,,Image 1,26,
Intensity StdDev,22.719,22.719,22.719,0.000,22.719,22.719,22.719,22.719,1,,Surface,1,,,Image 1,27,
Intensity StdDev,21.433,21.433,21.433,0.000,21.433,21.433,21.433,21.433,1,,Surface,1,,,Image 1,28,
Intensity StdDev,23.090,23.090,23.090,0.000,23.090,23.090,23.090,23.090,1,,Surface,1,,,Image 1,29,
Intensity StdDev,32.802,32.802,32.802,0.000,32.802,32.802,32.802,32.802,1,,Surface,1,,,Image 1,30,
Intensity StdDev,50.991,50.991,50.991,0.000,50.991,50.991,50.991,50.991,1,,Surface,1,,,Image 1,31,
Intensity StdDev,47.542,47.542,47.542,0.000,47.542,47.542,47.542,47.542,1,,Surface,1,,,Image 1,32,
Intensity StdDev,20.720,20.720,20.720,0.000,20.720,20.720,20.720,20.720,1,,Surface,1,,,Image 1,33,
Intensity Sum,700740.000,700740.000,700740.000,0.000,700740.000,700740.000,700740.000,700740.000,1,,Surface,1,,,Image 1,25,
Intensity Sum,1465924.000,1465924.000,1465924.000,0.000,1465924.000,1465924.000,1465924.000,1465924.000,1,,Surface,1,,,Image 1,26,
Intensity Sum,1528733.000,1528733.000,1528733.000,0.000,1528733.000,1528733.000,1528733.000,1528733.000,1,,Surface,1,,,Image 1,27,
Intensity Sum,1705354.000,1705354.000,1705354.000,0.000,1705354.000,1705354.000,1705354.000,1705354.000,1,,Surface,1,,,Image 1,28,
Intensity Sum,2299695.000,2299695.000,2299695.000,0.000,2299695.000,2299695.000,2299695.000,2299695.000,1,,Surface,1,,,Image 1,29,
Intensity Sum,2783814.000,2783814.000,2783814.000,0.000,2783814.000,2783814.000,2783814.000,2783814.000,1,,Surface,1,,,Image 1,30,
Intensity Sum,1936037.000,1936037.000,1936037.000,0.000,1936037.000,1936037.000,1936037.000,1936037.000,1,,Surface,1,,,Image 1,31,
Intensity Sum,1442683.000,1442683.000,1442683.000,0.000,1442683.000,1442683.000,1442683.000,1442683.000,1,,Surface,1,,,Image 1,32,
Intensity Sum,355518.000,355518.000,355518.000,0.000,355518.000,355518.000,355518.000,355518.000,1,,Surface,1,,,Image 1,33,
Intensity Sum of Square,95042152.000,95042152.000,95042152.000,0.000,95042152.000,95042152.000,95042152.000,95042152.000,1,,Surface,1,,,Image 1,25,
Intensity Sum of Square,210508480.000,210508480.000,210508480.000,0.000,210508480.000,210508480.000,210508480.000,210508480.000,1,,Surface,1,,,Image 1,26,
Intensity Sum of Square,211096032.000,211096032.000,211096032.000,0.000,211096032.000,211096032.000,211096032.000,211096032.000,1,,Surface,1,,,Image 1,27,
Intensity Sum of Square,230286496.000,230286496.000,230286496.000,0.000,230286496.000,230286496.000,230286496.000,230286496.000,1,,Surface,1,,,Image 1,28,
Intensity Sum of Square,318040960.000,318040960.000,318040960.000,0.000,318040960.000,318040960.000,318040960.000,318040960.000,1,,Surface,1,,,Image 1,29,
Intensity Sum of Square,397263552.000,397263552.000,397263552.000,0.000,397263552.000,397263552.000,397263552.000,397263552.000,1,,Surface,1,,,Image 1,30,
Intensity Sum of Square,287599392.000,287599392.000,287599392.000,0.000,287599392.000,287599392.000,287599392.000,287599392.000,1,,Surface,1,,,Image 1,31,
Intensity Sum of Square,200130528.000,200130528.000,200130528.000,0.000,200130528.000,200130528.000,200130528.000,200130528.000,1,,Surface,1,,,Image 1,32,
Intensity Sum of Square,41063220.000,41063220.000,41063220.000,0.000,41063220.000,41063220.000,41063220.000,41063220.000,1,,Surface,1,,,Image 1,33,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,25,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,26,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,27,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,28,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,29,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,30,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,31,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,32,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,33,
Position X,-6594.310,-6594.310,-6594.310,0.000,-6594.310,-6594.310,-6594.310,-6594.310,1,µm,Surface,,,Position,,25,
Position X,-6594.201,-6594.201,-6594.201,0.000,-6594.201,-6594.201,-6594.201,-6594.201,1,µm,Surface,,,Position,,26,
Position X,-6593.888,-6593.888,-6593.888,0.000,-6593.888,-6593.888,-6593.888,-6593.888,1,µm,Surface,,,Position,,27,
Position X,-6594.037,-6594.037,-6594.037,0.000,-6594.037,-6594.037,-6594.037,-6594.037,1,µm,Surface,,,Position,,28,
Position X,-6593.937,-6593.937,-6593.937,0.000,-6593.937,-6593.937,-6593.937,-6593.937,1,µm,Surface,,,Position,,29,
Position X,-6594.372,-6594.372,-6594.372,0.000,-6594.372,-6594.372,-6594.372,-6594.372,1,µm,Surface,,,Position,,30,
Position X,-6594.453,-6594.453,-6594.453,0.000,-6594.453,-6594.453,-6594.453,-6594.453,1,µm,Surface,,,Position,,31,
Position X,-6595.231,-6595.231,-6595.231,0.000,-6595.231,-6595.231,-6595.231,-6595.231,1,µm,Surface,,,Position,,32,
Position X,-6594.135,-6594.135,-6594.135,0.000,-6594.135,-6594.135,-6594.135,-6594.135,1,µm,Surface,,,Position,,33,
Position Y,2472.601,2472.601,2472.601,0.000,2472.601,2472.601,2472.601,2472.601,1,µm,Surface,,,Position,,25,
Position Y,2472.692,2472.692,2472.692,0.000,2472.692,2472.692,2472.692,2472.692,1,µm,Surface,,,Position,,26,
Position Y,2472.770,2472.770,2472.770,0.000,2472.770,2472.770,2472.770,2472.770,1,µm,Surface,,,Position,,27,
Position Y,2472.914,2472.914,2472.914,0.000,2472.914,2472.914,2472.914,2472.914,1,µm,Surface,,,Position,,28,
Position Y,2473.924,2473.924,2473.924,0.000,2473.924,2473.924,2473.924,2473.924,1,µm,Surface,,,Position,,29,
Position Y,2474.623,2474.623,2474.623,0.000,2474.623,2474.623,2474.623,2474.623,1,µm,Surface,,,Position,,30,
Position Y,2474.536,2474.536,2474.536,0.000,2474.536,2474.536,2474.536,2474.536,1,µm,Surface,,,Position,,31,
Position Y,2474.245,2474.245,2474.245,0.000,2474.245,2474.245,2474.245,2474.245,1,µm,Surface,,,Position,,32,
Position Y,2471.908,2471.908,2471.908,0.000,2471.908,2471.908,2471.908,2471.908,1,µm,Surface,,,Position,,33,
Position Z,8820.918,8820.918,8820.918,0.000,8820.918,8820.918,8820.918,8820.918,1,µm,Surface,,,Position,,25,
Position Z,8820.502,8820.502,8820.502,0.000,8820.502,8820.502,8820.502,8820.502,1,µm,Surface,,,Position,,26,
Position Z,8820.047,8820.047,8820.047,0.000,8820.047,8820.047,8820.047,8820.047,1,µm,Surface,,,Position,,27,
Position Z,8819.271,8819.271,8819.271,0.000,8819.271,8819.271,8819.271,8819.271,1,µm,Surface,,,Position,,28,
Position Z,8819.268,8819.268,8819.268,0.000,8819.268,8819.268,8819.268,8819.268,1,µm,Surface,,,Position,,29,
Position Z,8819.042,8819.042,8819.042,0.000,8819.042,8819.042,8819.042,8819.042,1,µm,Surface,,,Position,,30,
Position Z,8818.831,8818.831,8818.831,0.000,8818.831,8818.831,8818.831,8818.831,1,µm,Surface,,,Position,,31,
Position Z,8822.371,8822.371,8822.371,0.000,8822.371,8822.371,8822.371,8822.371,1,µm,Surface,,,Position,,32,
Position Z,8825.518,8825.518,8825.518,0.000,8825.518,8825.518,8825.518,8825.518,1,µm,Surface,,,Position,,33,
Speed,0.007,0.007,0.007,0.000,0.007,0.007,0.007,0.007,1,µm/s,Surface,,,,,25,
Speed,0.008,0.008,0.008,0.000,0.008,0.008,0.008,0.008,1,µm/s,Surface,,,,,26,
Speed,0.011,0.011,0.011,0.000,0.011,0.011,0.011,0.011,1,µm/s,Surface,,,,,27,
Speed,0.012,0.012,0.012,0.000,0.012,0.012,0.012,0.012,1,µm/s,Surface,,,,,28,
Speed,0.015,0.015,0.015,0.000,0.015,0.015,0.015,0.015,1,µm/s,Surface,,,,,29,
Speed,0.008,0.008,0.008,0.000,0.008,0.008,0.008,0.008,1,µm/s,Surface,,,,,30,
Speed,0.004,0.004,0.004,0.000,0.004,0.004,0.004,0.004,1,µm/s,Surface,,,,,31,
Sphericity,0.967,0.967,0.967,0.000,0.967,0.967,0.967,0.967,1,,Surface,,,,,25,
Sphericity,0.977,0.977,0.977,0.000,0.977,0.977,0.977,0.977,1,,Surface,,,,,26,
Sphericity,0.979,0.979,0.979,0.000,0.979,0.979,0.979,0.979,1,,Surface,,,,,27,
Sphericity,0.976,0.976,0.976,0.000,0.976,0.976,0.976,0.976,1,,Surface,,,,,28,
Sphericity,0.990,0.990,0.990,0.000,0.990,0.990,0.990,0.990,1,,Surface,,,,,29,
Sphericity,0.982,0.982,0.982,0.000,0.982,0.982,0.982,0.982,1,,Surface,,,,,30,
Sphericity,0.957,0.957,0.957,0.000,0.957,0.957,0.957,0.957,1,,Surface,,,,,31,
Sphericity,0.958,0.958,0.958,0.000,0.958,0.958,0.958,0.958,1,,Surface,,,,,32,
Sphericity,0.732,0.732,0.732,0.000,0.732,0.732,0.732,0.732,1,,Surface,,,,,33,
Time,1437.424,1437.424,1437.424,0.000,1437.424,1437.424,1437.424,1437.424,1,s,Surface,,,,,25,
Time,1497.464,1497.464,1497.464,0.000,1497.464,1497.464,1497.464,1497.464,1,s,Surface,,,,,26,
Time,1557.455,1557.455,1557.455,0.000,1557.455,1557.455,1557.455,1557.455,1,s,Surface,,,,,27,
Time,1617.425,1617.425,1617.425,0.000,1617.425,1617.425,1617.425,1617.425,1,s,Surface,,,,,28,
Time,1677.431,1677.431,1677.431,0.000,1677.431,1677.431,1677.431,1677.431,1,s,Surface,,,,,29,
Time,1737.423,1737.423,1737.423,0.000,1737.423,1737.423,1737.423,1737.423,1,s,Surface,,,,,30,
Time,1797.428,1797.428,1797.428,0.000,1797.428,1797.428,1797.428,1797.428,1,s,Surface,,,,,31,
Time,1857.440,1857.440,1857.440,0.000,1857.440,1857.440,1857.440,1857.440,1,s,Surface,,,,,32,
Time,1917.477,1917.477,1917.477,0.000,1917.477,1917.477,1917.477,1917.477,1,s,Surface,,,,,33,
Time Index,25.000,25.000,25.000,0.000,25.000,25.000,25.000,25.000,1,,Surface,,,,,25,
Time Index,26.000,26.000,26.000,0.000,26.000,26.000,26.000,26.000,1,,Surface,,,,,26,
Time Index,27.000,27.000,27.000,0.000,27.000,27.000,27.000,27.000,1,,Surface,,,,,27,
Time Index,28.000,28.000,28.000,0.000,28.000,28.000,28.000,28.000,1,,Surface,,,,,28,
Time Index,29.000,29.000,29.000,0.000,29.000,29.000,29.000,29.000,1,,Surface,,,,,29,
Time Index,30.000,30.000,30.000,0.000,30.000,30.000,30.000,30.000,1,,Surface,,,,,30,
Time Index,31.000,31.000,31.000,0.000,31.000,31.000,31.000,31.000,1,,Surface,,,,,31,
