
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Class,Collection,Image,Time,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,41,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,42,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,43,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,2.000,2,,Surface,,,,,44,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,45,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,46,
Position X,-6596.546,-6596.546,-6596.546,0.000,-6596.546,-6596.546,-6596.546,-6596.546,1,µm,Surface,,,Position,,34,
Position X,-6596.445,-6596.445,-6596.445,0.000,-6596.445,-6596.445,-6596.445,-6596.445,1,µm,Surface,,,Position,,35,
Position X,-6595.959,-6595.959,-6595.959,0.000,-6595.959,-6595.959,-6595.959,-6595.959,1,µm,Surface,,,Position,,36,
Position X,-6595.348,-6595.348,-6595.348,0.000,-6595.348,-6595.348,-6595.348,-6595.348,1,µm,Surface,,,Position,,37,
Position X,-6595.084,-6595.084,-6595.084,0.000,-6595.084,-6595.084,-6595.084,-6595.084,1,µm,Surface,,,Position,,38,
Position X,-6594.544,-6594.544,-6594.544,0.000,-6594.544,-6594.544,-6594.544,-6594.544,1,µm,Surface,,,Position,,39,
Position X,-6594.656,-6594.656,-6594.656,0.000,-6594.656,-6594.656,-6594.656,-6594.656,1,µm,Surface,,,Position,,40,
Position X,-6593.686,-6593.686,-6593.686,0.000,-6593.686,-6593.686,-6593.686,-6593.686,1,µm,Surface,,,Position,,41,
Position X,-6592.839,-6592.839,-6592.839,0.000,-6592.839,-6592.839,-6592.839,-6592.839,1,µm,Surface,,,Position,,42,
Position X,-6592.620,-6592.620,-6592.620,0.000,-6592.620,-6592.620,-6592.620,-6592.620,1,µm,Surface,,,Position,,43,
Position X,-6592.305,-6591.257,-6591.781,0.524,-6591.781,-6592.043,-6591.519,-13183.562,2,µm,Surface,,,Position,,44,
Position X,-6592.257,-6592.257,-6592.257,0.000,-6592.257,-6592.257,-6592.257,-6592.257,1,µm,Surface,,,Position,,45,
Position X,-6594.686,-6594.686,-6594.686,0.000,-6594.686,-6594.686,-6594.686,-6594.686,1,µm,Surface,,,Position,,46,
Position Y,2448.887,2448.887,2448.887,0.000,2448.887,2448.887,2448.887,2448.887,1,µm,Surface,,,Position,,34,
Position Y,2449.844,2449.844,2449.844,0.000,2449.844,2449.844,2449.844,2449.844,1,µm,Surface,,,Position,,35,
Position Y,2450.019,2450.019,2450.019,0.000,2450.019,2450.019,2450.019,2450.019,1,µm,Surface,,,Position,,36,
Position Y,2449.924,2449.924,2449.924,0.000,2449.924,2449.924,2449.924,2449.924,1,µm,Surface,,,Position,,37,
Position Y,2449.562,2449.562,2449.562,0.000,2449.562,2449.562,2449.562,2449.562,1,µm,Surface,,,Position,,38,
Position Y,2449.453,2449.453,2449.453,0.000,2449.453,2449.453,2449.453,2449.453,1,µm,Surface,,,Position,,39,
Position Y,2448.667,2448.667,2448.667,0.000,2448.667,2448.667,2448.667,2448.667,1,µm,Surface,,,Position,,40,
Position Y,2449.620,2449.620,2449.620,0.000,2449.620,2449.620,2449.620,2449.620,1,µm,Surface,,,Position,,41,
Position Y,2449.887,2449.887,2449.887,0.000,2449.887,2449.887,2449.887,2449.887,1,µm,Surface,,,Position,,42,
Position Y,2450.113,2450.113,2450.113,0.000,2450.113,2450.113,2450.113,2450.113,1,µm,Surface,,,Position,,43,
Position Y,2449.523,2450.095,2449.809,0.286,2449.809,2449.666,2449.952,4899.618,2,µm,Surface,,,Position,,44,
Position Y,2450.235,2450.235,2450.235,0.000,2450.235,2450.235,2450.235,2450.235,1,µm,Surface,,,Position,,45,
Position Y,2451.001,2451.001,2451.001,0.000,2451.001,2451.001,2451.001,2451.001,1,µm,Surface,,,Position,,46,
Position Z,8818.518,8818.518,8818.518,0.000,8818.518,8818.518,8818.518,8818.518,1,µm,Surface,,,Position,,34,
Position Z,8818.266,8818.266,8818.266,0.000,8818.266,8818.266,8818.266,8818.266,1,µm,Surface,,,Position,,35,
Position Z,8817.102,8817.102,8817.102,0.000,8817.102,8817.102,8817.102,8817.102,1,µm,Surface,,,Position,,36,
Position Z,8816.614,8816.614,8816.614,0.000,8816.614,8816.614,8816.614,8816.614,1,µm,Surface,,,Position,,37,
Position Z,8815.948,8815.948,8815.948,0.000,8815.948,8815.948,8815.948,8815.948,1,µm,Surface,,,Position,,38,
Position Z,8816.253,8816.253,8816.253,0.000,8816.253,8816.253,8816.253,8816.253,1,µm,Surface,,,Position,,39,
Position Z,8816.650,8816.650,8816.650,0.000,8816.650,8816.650,8816.650,8816.650,1,µm,Surface,,,Position,,40,
Position Z,8816.187,8816.187,8816.187,0.000,8816.187,8816.187,8816.187,8816.187,1,µm,Surface,,,Position,,41,
Position Z,8815.873,8815.873,8815.873,0.000,8815.873,8815.873,8815.873,8815.873,1,µm,Surface,,,Position,,42,
Position Z,8816.403,8816.403,8816.403,0.000,8816.403,8816.403,8816.403,8816.403,1,µm,Surface,,,Position,,43,
Position Z,8816.233,8817.164,8816.699,0.465,8816.699,8816.466,8816.932,17633.398,2,µm,Surface,,,Position,,44,
Position Z,8818.441,8818.441,8818.441,0.000,8818.441,8818.441,8818.441,8818.441,1,µm,Surface,,,Position,,45,
Position Z,8819.721,8819.721,8819.721,0.000,8819.721,8819.721,8819.721,8819.721,1,µm,Surface,,,Position,,46,
Speed,0.017,0.017,0.017,0.000,0.017,0.017,0.017,0.017,1,µm/s,Surface,,,,,34,
Speed,0.016,0.016,0.016,0.000,0.016,0.016,0.016,0.016,1,µm/s,Surface,,,,,35,
Speed,0.017,0.017,0.017,0.000,0.017,0.017,0.017,0.017,1,µm/s,Surface,,,,,36,
Speed,0.013,0.013,0.013,0.000,0.013,0.013,0.013,0.013,1,µm/s,Surface,,,,,37,
Speed,0.008,0.008,0.008,0.000,0.008,0.008,0.008,0.008,1,µm/s,Surface,,,,,38,
Speed,0.010,0.010,0.010,0.000,0.010,0.010,0.010,0.010,1,µm/s,Surface,,,,,39,
Speed,0.007,0.007,0.007,0.000,0.007,0.007,0.007,0.007,1,µm/s,Surface,,,,,40,
Speed,0.019,0.019,0.019,0.000,0.019,0.019,0.019,0.019,1,µm/s,Surface,,,,,41,
Speed,0.010,0.010,0.010,0.000,0.010,0.010,0.010,0.010,1,µm/s,Surface,,,,,42,
Speed,0.014,0.014,0.014,0.000,0.014,0.014,0.014,0.014,1,µm/s,Surface,,,,,43,
Speed,0.025,0.025,0.025,0.000,0.025,0.025,0.025,0.025,1,µm/s,Surface,,,,,44,
Sphericity,0.908,0.908,0.908,0.000,0.908,0.908,0.908,0.908,1,,Surface,,,,,34,
Sphericity,0.961,0.961,0.961,0.000,0.961,0.961,0.961,0.961,1,,Surface,,,,,35,
Sphericity,0.965,0.965,0.965,0.000,0.965,0.965,0.965,0.965,1,,Surface,,,,,36,
Sphericity,0.976,0.976,0.976,0.000,0.976,0.976,0.976,0.976,1,,Surface,,,,,37,
Sphericity,0.978,0.978,0.978,0.000,0.978,0.978,0.978,0.978,1,,Surface,,,,,38,
Sphericity,0.973,0.973,0.973,0.000,0.973,0.973,0.973,0.973,1,,Surface,,,,,39,
Sphericity,0.982,0.982,0.982,0.000,0.982,0.982,0.982,0.982,1,,Surface,,,,,40,
Sphericity,0.948,0.948,0.948,0.000,0.948,0.948,0.948,0.948,1,,Surface,,,,,41,
Sphericity,0.753,0.753,0.753,0.000,0.753,0.753,0.753,0.753,1,,Surface,,,,,42,
Sphericity,0.813,0.813,0.813,0.000,0.813,0.813,0.813,0.813,1,,Surface,,,,,43,
Sphericity,0.896,0.933,0.914,0.018,0.914,0.905,0.923,1.829,2,,Surface,,,,,44,
Sphericity,0.781,0.781,0.781,0.000,0.781,0.781,0.781,0.781,1,,Surface,,,,,45,
Sphericity,0.946,0.946,0.946,0.000,0.946,0.946,0.946,0.946,1,,Surface,,,,,46,
Time,1977.470,1977.470,1977.470,0.000,1977.470,1977.470,1977.470,1977.470,1,s,Surface,,,,,34,
Time,2037.469,2037.469,2037.469,0.000,2037.469,2037.469,2037.469,2037.469,1,s,Surface,,,,,35,
Time,2097.453,2097.453,2097.453,0.000,2097.453,2097.453,2097.453,2097.453,1,s,Surface,,,,,36,
Time,2157.453,2157.453,2157.453,0.000,2157.453,2157.453,2157.453,2157.453,1,s,Surface,,,,,37,
Time,2217.438,2217.438,2217.438,0.000,2217.438,2217.438,2217.438,2217.438,1,s,Surface,,,,,38,
Time,2277.446,2277.446,2277.446,0.000,2277.446,2277.446,2277.446,2277.446,1,s,Surface,,,,,39,
Time,2337.486,2337.486,2337.486,0.000,2337.486,2337.486,2337.486,2337.486,1,s,Surface,,,,,40,
Time,2397.471,2397.471,2397.471,0.000,2397.471,2397.471,2397.471,2397.471,1,s,Surface,,,,,41,
Time,2457.488,2457.488,2457.488,0.000,2457.488,2457.488,2457.488,2457.488,1,s,Surface,,,,,42,
Time,2517.423,2517.423,2517.423,0.000,2517.423,2517.423,2517.423,2517.423,1,s,Surface,,,,,43,
Time,2577.471,2577.471,2577.471,0.000,2577.471,2577.471,2577.471,5154.943,2,s,Surface,,,,,44,
Time,2637.461,2637.461,2637.461,0.000,2637.461,2637.461,2637.461,2637.461,1,s,Surface,,,,,45,
Time,2697.424,2697.424,2697.424,0.000,2697.424,2697.424,2697.424,2697.424,1,s,Surface,,,,,46,
Time Index,34.000,34.000,34.000,0.000,34.000,34.000,34.000,34.000,1,,Surface,,,,,34,
Time Index,35.000,35.000,35.000,0.000,35.000,35.000,35.000,35.000,1,,Surface,,,,,35,
Time Index,36.000,36.000,36.000,0.000,36.000,36.000,36.000,36.000,1,,Surface,,,,,36,
Time Index,37.000,37.000,37.000,0.000,37.000,37.000,37.000,37.000,1,,Surface,,,,,37,
Time Index,38.000,38.000,38.000,0.000,38.000,38.000,38.000,38.000,1,,Surface,,,,,38,
Time Index,39.000,39.000,39.000,0.000,39.000,39.000,39.000,39.000,1,,Surface,,,,,39,
Time Index,40.000,40.000,40.000,0.000,40.000,40.000,40.000,40.000,1,,Surface,,,,,40,
Time Index,41.000,41.000,41.000,0.000,41.000,41.000,41.000,41.000,1,,Surface,,,,,41,
Time Index,42.000,42.000,42.000,0.000,42.000,42.000,42.000,42.000,1,,Surface,,,,,42,
Time Index,43.000,43.000,43.000,0.000,43.000,43.000,43.000,43.000,1,,Surface,,,,,43,
Time Index,44.000,44.000,44.000,0.000,44.000,44.000,44.000,88.000,2,,Surface,,,,,44,
Time Index,45.000,45.000,45.000,0.000,45.000,45.000,45.000,45.000,1,,Surface,,,,,45,
Time Index,46.000,46.000,46.000,0.000,46.000,46.000,46.000,46.000,1,,Surface,,,,,46,
Time Since Track Start,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,s,Surface,,,,,34,
Time Since Track Start,59.999,59.999,59.999,0.000,59.999,59.999,59.999,59.999,1,s,Surface,,,,,35,
Time Since Track Start,119.983,119.983,119.983,0.000,119.983,119.983,119.983,119.983,1,s,Surface,,,,,36,
Time Since Track Start,179.982,179.982,179.982,0.000,179.982,179.982,179.982,179.982,1,s,Surface,,,,,37,
Time Since Track Start,239.968,239.968,239.968,0.000,239.968,239.968,239.968,239.968,1,s,Surface,,,,,38,
Time Since Track Start,299.976,299.976,299.976,0.000,299.976,299.976,299.976,299.976,1,s,Surface,,,,,39,
Time Since Track Start,360.016,360.016,360.016,0.000,360.016,360.016,360.016,360.016,1,s,Surface,,,,,40,
Time Since Track Start,420.001,420.001,420.001,0.000,420.001,420.001,420.001,420.001,1,s,Surface,,,,,41,
Time Since Track Start,480.017,480.017,480.017,0.000,480.017,480.017,480.017,480.017,1,s,Surface,,,,,42,
Time Since Track Start,539.953,539.953,539.953,0.000,539.953,539.953,539.953,539.953,1,s,Surface,,,,,43,
Time Since Track Start,600.001,600.001,600.001,0.000,600.001,600.001,600.001,600.001,1,s,Surface,,,,,44,
Track Ar1 Mean,-0.083,-0.083,-0.083,0.000,-0.083,-0.083,-0.083,-0.083,1,,Track,,,,,,
Track Area Mean,89.429,89.429,89.429,0.000,89.429,89.429,89.429,89.429,1,µm^2,Track,,,,,,
Track Class Duration Longest,119.993,119.993,119.993,0.000,119.993,119.993,119.993,119.993,1,s,Track,,Set 1::Class A,,,,
Track Class Duration Longest,120.001,120.001,120.001,0.000,120.001,120.001,120.001,120.001,1,s,Track,,Set 1::Class B,,,,
Track Class Duration Mean,39.998,39.998,39.998,0.000,39.998,39.998,39.998,39.998,1,s,Track,,Set 1::Class A,,,,
Track Class Duration Mean,59.995,59.995,59.995,0.000,59.995,59.995,59.995,59.995,1,s,Track,,Set 1::Class B,,,,
Track Class Duration Shortest,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,s,Track,,Set 1::Class A,,,,
Track Class Duration Shortest,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,s,Track,,Set 1::Class B,,,,
Track Class Duration Sum,119.993,119.993,119.993,0.000,119.993,119.993,119.993,119.993,1,s,Track,,Set 1::Class A,,,,
Track Class Duration Sum,179.984,179.984,179.984,0.000,179.984,179.984,179.984,179.984,1,s,Track,,Set 1::Class B,,,,
Track Displacement Length,5.797,5.797,5.797,0.000,5.797,5.797,5.797,5.797,1,µm,Track,,,,,,
Track Duration,600.001,600.001,600.001,0.000,600.001,600.001,600.001,600.001,1,s,Track,,,,,,
Track Ellipticity Oblate Mean,0.311,0.311,0.311,0.000,0.311,0.311,0.311,0.311,1,µm,Track,,,,,,
Track Ellipticity Prolate Mean,0.335,0.335,0.335,0.000,0.335,0.335,0.335,0.335,1,µm,Track,,,,,,
Track Intensity Max,2122.000,2122.000,2122.000,0.000,2122.000,2122.000,2122.000,2122.000,1,,Track,1,,,Image 1,,
Track Intensity Mean,133.801,133.801,133.801,0.000,133.801,133.801,133.801,133.801,1,,Track,1,,,Image 1,,
Track Intensity Min,67.000,67.000,67.000,0.000,67.000,67.000,67.000,67.000,1,,Track,1,,,Image 1,,
Track Intensity StdDev,40.241,40.241,40.241,0.000,40.241,40.241,40.241,40.241,1,,Track,1,,,Image 1,,
Track Intensity Sum,11847263.000,11847263.000,11847263.000,0.000,11847263.000,11847263.000,11847263.000,11847263.000,1,,Track,1,,,Image 1,,
Track Length,9.867,9.867,9.867,0.000,9.867,9.867,9.867,9.867,1,µm,Track,,,,,,
Track Number Of Generations,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Track,,,,,,
Track Number of Branches,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Track,,,,,,
Track Number of Contacts,3.000,3.000,3.000,0.000,3.000,3.000,3.000,3.000,1,,Track,,Set 1::Class A,,,,
Track Number of Contacts,3.000,3.000,3.000,0.000,3.000,3.000,3.000,3.000,1,,Track,,Set 1::Class B,,,,
Track Number of Fusions,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Track,,,,,,
Track Number of Surfaces,11.000,11.000,11.000,0.000,11.000,11.000,11.000,11.000,1,,Track,,,,,,
Track Position X Mean,-6594.453,-6594.453,-6594.453,0.000,-6594.453,-6594.453,-6594.453,-6594.453,1,µm,Track,,,Track Position,,,
Track Position X Start,-6596.546,-6596.546,-6596.546,0.000,-6596.546,-6596.546,-6596.546,-6596.546,1,µm,Track,,,Track Position Start,,,
Track Position Y Mean,2449.591,2449.591,2449.591,0.000,2449.591,2449.591,2449.591,2449.591,1,µm,Track,,,Track Position,,,
Track Position Y Start,2448.887,2448.887,2448.887,0.000,2448.887,2448.887,2448.887,2448.887,1,µm,Track,,,Track Position Start,,,
Track Position Z Mean,8816.731,8816.731,8816.731,0.000,8816.731,8816.731,8816.731,8816.731,1,µm,Track,,,Track Position,,,
Track Position Z Start,8818.518,8818.518,8818.518,0.000,8818.518,8818.518,8818.518,8818.518,1,µm,Track,,,Track Position Start,,,
Track Speed Max,0.025,0.025,0.025,0.000,0.025,0.025,0.025,0.025,1,µm/s,Track,,,,,,
Track Speed Mean,0.016,0.016,0.016,0.000,0.016,0.016,0.016,0.016,1,µm/s,Track,,,,,,
Track Speed Min,0.012,0.012,0.012,0.000,0.012,0.012,0.012,0.012,1,µm/s,Track,,,,,,
Track Speed StdDev,0.003,0.003,0.003,0.000,0.003,0.003,0.003,0.003,1,µm/s,Track,,,,,,
Track Speed Variation,0.211,0.211,0.211,0.000,0.211,0.211,0.211,0.211,1,,Track,,,,,,
Track Sphericity Mean,0.923,0.923,0.923,0.000,0.923,0.923,0.923,0.923,1,,Track,,,,,,
Track Straightness,0.587,0.587,0.587,0.000,0.587,0.587,0.587,0.587,1,,Track,,,,,,
Track Volume Mean,75.851,75.851,75.851,0.000,75.851,75.851,75.851,75.851,1,µm^3,Track,,,,,,
Velocity Angle X,84.172,84.172,84.172,0.000,84.172,84.172,84.172,84.172,1,°,Surface,,,Velocity Angle,,34,
Velocity Angle X,72.062,72.062,72.062,0.000,72.062,72.062,72.062,72.062,1,°,Surface,,,Velocity Angle,,35,
Velocity Angle X,56.433,56.433,56.433,0.000,56.433,56.433,56.433,56.433,1,°,Surface,,,Velocity Angle,,36,
Velocity Angle X,54.785,54.785,54.785,0.000,54.785,54.785,54.785,54.785,1,°,Surface,,,Velocity Angle,,37,
Velocity Angle X,36.442,36.442,36.442,0.000,36.442,36.442,36.442,36.442,1,°,Surface,,,Velocity Angle,,38,
Velocity Angle X,69.384,69.384,69.384,0.000,69.384,69.384,69.384,69.384,1,°,Surface,,,Velocity Angle,,39,
Velocity Angle X,11.825,11.825,11.825,0.000,11.825,11.825,11.825,11.825,1,°,Surface,,,Velocity Angle,,40,
Velocity Angle X,38.535,38.535,38.535,0.000,38.535,38.535,38.535,38.535,1,°,Surface,,,Velocity Angle,,41,
Velocity Angle X,26.823,26.823,26.823,0.000,26.823,26.823,26.823,26.823,1,°,Surface,,,Velocity Angle,,42,
Velocity Angle X,17.935,17.935,17.935,0.000,17.935,17.935,17.935,17.935,1,°,Surface,,,Velocity Angle,,43,
Velocity Angle X,24.249,24.249,24.249,0.000,24.249,24.249,24.249,24.249,1,°,Surface,,,Velocity Angle,,44,
Velocity Angle Y,15.833,15.833,15.833,0.000,15.833,15.833,15.833,15.833,1,°,Surface,,,Velocity Angle,,34,
Velocity Angle Y,53.560,53.560,53.560,0.000,53.560,53.560,53.560,53.560,1,°,Surface,,,Velocity Angle,,35,
Velocity Angle Y,87.683,87.683,87.683,0.000,87.683,87.683,87.683,87.683,1,°,Surface,,,Velocity Angle,,36,
Velocity Angle Y,107.494,107.494,107.494,0.000,107.494,107.494,107.494,107.494,1,°,Surface,,,Velocity Angle,,37,
Velocity Angle Y,118.126,118.126,118.126,0.000,118.126,118.126,118.126,118.126,1,°,Surface,,,Velocity Angle,,38,
Velocity Angle Y,137.448,137.448,137.448,0.000,137.448,137.448,137.448,137.448,1,°,Surface,,,Velocity Angle,,39,
Velocity Angle Y,79.026,79.026,79.026,0.000,79.026,79.026,79.026,79.026,1,°,Surface,,,Velocity Angle,,40,
Velocity Angle Y,58.303,58.303,58.303,0.000,58.303,58.303,58.303,58.303,1,°,Surface,,,Velocity Angle,,41,
Velocity Angle Y,65.604,65.604,65.604,0.000,65.604,65.604,65.604,65.604,1,°,Surface,,,Velocity Angle,,42,
Velocity Angle Y,102.640,102.640,102.640,0.000,102.640,102.640,102.640,102.640,1,°,Surface,,,Velocity Angle,,43,
Velocity Angle Y,113.248,113.248,113.248,0.000,113.248,113.248,113.248,113.248,1,°,Surface,,,Velocity Angle,,44,
Velocity Angle Z,104.671,104.671,104.671,0.000,104.671,104.671,104.671,104.671,1,°,Surface,,,Velocity Angle,,34,
Velocity Angle Z,138.005,138.005,138.005,0.000,138.005,138.005,138.005,138.005,1,°,Surface,,,Velocity Angle,,35,
Velocity Angle Z,146.334,146.334,146.334,0.000,146.334,146.334,146.334,146.334,1,°,Surface,,,Velocity Angle,,36,
Velocity Angle Z,139.440,139.440,139.440,0.000,139.440,139.440,139.440,139.440,1,°,Surface,,,Velocity Angle,,37,
Velocity Angle Z,111.193,111.193,111.193,0.000,111.193,111.193,111.193,111.193,1,°,Surface,,,Velocity Angle,,38,
Velocity Angle Z,54.733,54.733,54.733,0.000,54.733,54.733,54.733,54.733,1,°,Surface,,,Velocity Angle,,39,
Velocity Angle Z,94.345,94.345,94.345,0.000,94.345,94.345,94.345,94.345,1,°,Surface,,,Velocity Angle,,40,
Velocity Angle Z,109.556,109.556,109.556,0.000,109.556,109.556,109.556,109.556,1,°,Surface,,,Velocity Angle,,41,
Velocity Angle Z,79.540,79.540,79.540,0.000,79.540,79.540,79.540,79.540,1,°,Surface,,,Velocity Angle,,42,
Velocity Angle Z,77.486,77.486,77.486,0.000,77.486,77.486,77.486,77.486,1,°,Surface,,,Velocity Angle,,43,
Velocity Angle Z,96.528,96.528,96.528,0.000,96.528,96.528,96.528,96.528,1,°,Surface,,,Velocity Angle,,44,
Volume,11.260,11.260,11.260,0.000,11.260,11.260,11.260,11.260,1,µm^3,Surface,,,,,34,
Volume,68.212,68.212,68.212,0.000,68.212,68.212,68.212,68.212,1,µm^3,Surface,,,,,35,
Volume,87.116,87.116,87.116,0.000,87.116,87.116,87.116,87.116,1,µm^3,Surface,,,,,36,
Volume,91.714,91.714,91.714,0.000,91.714,91.714,91.714,91.714,1,µm^3,Surface,,,,,37,
Volume,104.025,104.025,104.025,0.000,104.025,104.025,104.025,104.025,1,µm^3,Surface,,,,,38,
Volume,110.168,110.168,110.168,0.000,110.168,110.168,110.168,110.168,1,µm^3,Surface,,,,,39,
Volume,139.406,139.406,139.406,0.000,139.406,139.406,139.406,139.406,1,µm^3,Surface,,,,,40,
Volume,99.358,99.358,99.358,0.000,99.358,99.358,99.358,99.358,1,µm^3,Surface,,,,,41,
Volume,62.063,62.063,62.063,0.000,62.063,62.063,62.063,62.063,1,µm^3,Surface,,,,,42,
Volume,50.031,50.031,50.031,0.000,50.031,50.031,50.031,50.031,1,µm^3,Surface,,,,,43,
Volume,11.010,76.496,43.753,32.743,43.753,27.391,60.109,87.505,2,µm^3,Surface,,,,,44,
Volume,27.450,27.450,27.450,0.000,27.450,27.450,27.450,27.450,1,µm^3,Surface,,,,,45,
Volume,8.412,8.412,8.412,0.000,8.412,8.412,8.412,8.412,1,µm^3,Surface,,,,,46,
