
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Class,Collection,Image,Time,
Displacement Delta Z,-0.195,-0.195,-0.195,0.000,-0.195,-0.195,-0.195,-0.195,1,µm,Surface,,,Displacement Delta,,23,
Displacement Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,17,
Displacement Length,1.664,1.664,1.664,0.000,1.664,1.664,1.664,1.664,1,µm,Surface,,,,,18,
Displacement Length,2.162,2.162,2.162,0.000,2.162,2.162,2.162,2.162,1,µm,Surface,,,,,19,
Displacement Length,1.775,1.775,1.775,0.000,1.775,1.775,1.775,1.775,1,µm,Surface,,,,,20,
Displacement Length,2.228,2.228,2.228,0.000,2.228,2.228,2.228,2.228,1,µm,Surface,,,,,21,
Displacement Length,2.087,2.087,2.087,0.000,2.087,2.087,2.087,2.087,1,µm,Surface,,,,,22,
Displacement Length,2.147,2.147,2.147,0.000,2.147,2.147,2.147,2.147,1,µm,Surface,,,,,23,
Distance from Origin,11281.404,11281.404,11281.404,0.000,11281.404,11281.404,11281.404,11281.404,1,µm,Surface,,,Distance from Origin,,17,
Distance from Origin,11281.939,11281.939,11281.939,0.000,11281.939,11281.939,11281.939,11281.939,1,µm,Surface,,,Distance from Origin,,18,
Distance from Origin,11281.804,11281.804,11281.804,0.000,11281.804,11281.804,11281.804,11281.804,1,µm,Surface,,,Distance from Origin,,19,
Distance from Origin,11281.069,11281.069,11281.069,0.000,11281.069,11281.069,11281.069,11281.069,1,µm,Surface,,,Distance from Origin,,20,
Distance from Origin,11281.150,11281.150,11281.150,0.000,11281.150,11281.150,11281.150,11281.150,1,µm,Surface,,,Distance from Origin,,21,
Distance from Origin,11281.070,11281.070,11281.070,0.000,11281.070,11281.070,11281.070,11281.070,1,µm,Surface,,,Distance from Origin,,22,
Distance from Origin,11280.071,11280.071,11280.071,0.000,11280.071,11280.071,11280.071,11280.071,1,µm,Surface,,,Distance from Origin,,23,
Distance from Origin,11277.568,11277.568,11277.568,0.000,11277.568,11277.568,11277.568,11277.568,1,µm,Surface,,,Distance from Origin,,24,
Distance from Origin,11277.574,11277.574,11277.574,0.000,11277.574,11277.574,11277.574,11277.574,1,µm,Surface,,,Distance from Origin,,25,
Distance to Image Border XY,18.241,18.241,18.241,0.000,18.241,18.241,18.241,18.241,1,µm,Surface,,,,Image 1,17,
Distance to Image Border XY,19.023,19.023,19.023,0.000,19.023,19.023,19.023,19.023,1,µm,Surface,,,,Image 1,18,
Distance to Image Border XY,18.758,18.758,18.758,0.000,18.758,18.758,18.758,18.758,1,µm,Surface,,,,Image 1,19,
Distance to Image Border XY,17.873,17.873,17.873,0.000,17.873,17.873,17.873,17.873,1,µm,Surface,,,,Image 1,20,
Distance to Image Border XY,17.110,17.110,17.110,0.000,17.110,17.110,17.110,17.110,1,µm,Surface,,,,Image 1,21,
Distance to Image Border XY,16.733,16.733,16.733,0.000,16.733,16.733,16.733,16.733,1,µm,Surface,,,,Image 1,22,
Distance to Image Border XY,17.590,17.590,17.590,0.000,17.590,17.590,17.590,17.590,1,µm,Surface,,,,Image 1,23,
Distance to Image Border XY,15.616,15.616,15.616,0.000,15.616,15.616,15.616,15.616,1,µm,Surface,,,,Image 1,24,
Distance to Image Border XY,15.633,15.633,15.633,0.000,15.633,15.633,15.633,15.633,1,µm,Surface,,,,Image 1,25,
Ellipticity (oblate),0.697,0.697,0.697,0.000,0.697,0.697,0.697,0.697,1,,Surface,,,,,17,
Ellipticity (oblate),0.472,0.472,0.472,0.000,0.472,0.472,0.472,0.472,1,,Surface,,,,,18,
Ellipticity (oblate),0.330,0.330,0.330,0.000,0.330,0.330,0.330,0.330,1,,Surface,,,,,19,
Ellipticity (oblate),0.275,0.275,0.275,0.000,0.275,0.275,0.275,0.275,1,,Surface,,,,,20,
Ellipticity (oblate),0.208,0.208,0.208,0.000,0.208,0.208,0.208,0.208,1,,Surface,,,,,21,
Ellipticity (oblate),0.169,0.169,0.169,0.000,0.169,0.169,0.169,0.169,1,,Surface,,,,,22,
Ellipticity (oblate),0.306,0.306,0.306,0.000,0.306,0.306,0.306,0.306,1,,Surface,,,,,23,
Ellipticity (oblate),0.341,0.341,0.341,0.000,0.341,0.341,0.341,0.341,1,,Surface,,,,,24,
Ellipticity (oblate),0.234,0.234,0.234,0.000,0.234,0.234,0.234,0.234,1,,Surface,,,,,25,
Ellipticity (prolate),0.187,0.187,0.187,0.000,0.187,0.187,0.187,0.187,1,,Surface,,,,,17,
Ellipticity (prolate),0.238,0.238,0.238,0.000,0.238,0.238,0.238,0.238,1,,Surface,,,,,18,
Ellipticity (prolate),0.216,0.216,0.216,0.000,0.216,0.216,0.216,0.216,1,,Surface,,,,,19,
Ellipticity (prolate),0.240,0.240,0.240,0.000,0.240,0.240,0.240,0.240,1,,Surface,,,,,20,
Ellipticity (prolate),0.186,0.186,0.186,0.000,0.186,0.186,0.186,0.186,1,,Surface,,,,,21,
Ellipticity (prolate),0.179,0.179,0.179,0.000,0.179,0.179,0.179,0.179,1,,Surface,,,,,22,
Ellipticity (prolate),0.204,0.204,0.204,0.000,0.204,0.204,0.204,0.204,1,,Surface,,,,,23,
Ellipticity (prolate),0.388,0.388,0.388,0.000,0.388,0.388,0.388,0.388,1,,Surface,,,,,24,
Ellipticity (prolate),0.403,0.403,0.403,0.000,0.403,0.403,0.403,0.403,1,,Surface,,,,,25,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,17,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,18,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,19,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,20,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,21,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,22,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,23,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,,Surface,,,,,24,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,,Surface,,,,,25,
Intensity Max,234.000,234.000,234.000,0.000,234.000,234.000,234.000,234.000,1,,Surface,1,,,Image 1,17,
Intensity Max,252.000,252.000,252.000,0.000,252.000,252.000,252.000,252.000,1,,Surface,1,,,Image 1,18,
Intensity Max,292.000,292.000,292.000,0.000,292.000,292.000,292.000,292.000,1,,Surface,1,,,Image 1,19,
Intensity Max,296.000,296.000,296.000,0.000,296.000,296.000,296.000,296.000,1,,Surface,1,,,Image 1,20,
Intensity Max,318.000,318.000,318.000,0.000,318.000,318.000,318.000,318.000,1,,Surface,1,,,Image 1,21,
Intensity Max,406.000,406.000,406.000,0.000,406.000,406.000,406.000,406.000,1,,Surface,1,,,Image 1,22,
Intensity Max,285.000,285.000,285.000,0.000,285.000,285.000,285.000,285.000,1,,Surface,1,,,Image 1,23,
Intensity Max,542.000,542.000,542.000,0.000,542.000,542.000,542.000,542.000,1,,Surface,1,,,Image 1,24,
Intensity Max,224.000,224.000,224.000,0.000,224.000,224.000,224.000,224.000,1,,Surface,1,,,Image 1,25,
Intensity Mean,129.384,129.384,129.384,0.000,129.384,129.384,129.384,129.384,1,,Surface,1,,,Image 1,17,
Intensity Mean,131.626,131.626,131.626,0.000,131.626,131.626,131.626,131.626,1,,Surface,1,,,Image 1,18,
Intensity Mean,138.939,138.939,138.939,0.000,138.939,138.939,138.939,138.939,1,,Surface,1,,,Image 1,19,
Intensity Mean,133.503,133.503,133.503,0.000,133.503,133.503,133.503,133.503,1,,Surface,1,,,Image 1,20,
Intensity Mean,133.057,133.057,133.057,0.000,133.057,133.057,133.057,133.057,1,,Surface,1,,,Image 1,21,
Intensity Mean,136.340,136.340,136.340,0.000,136.340,136.340,136.340,136.340,1,,Surface,1,,,Image 1,22,
Intensity Mean,131.348,131.348,131.348,0.000,131.348,131.348,131.348,131.348,1,,Surface,1,,,Image 1,23,
Intensity Mean,130.878,130.878,130.878,0.000,130.878,130.878,130.878,130.878,1,,Surface,1,,,Image 1,24,
Intensity Mean,116.867,116.867,116.867,0.000,116.867,116.867,116.867,116.867,1,,Surface,1,,,Image 1,25,
Intensity Median,126.062,126.062,126.062,0.000,126.062,126.062,126.062,126.062,1,,Surface,1,,,Image 1,17,
Intensity Median,129.062,129.062,129.062,0.000,129.062,129.062,129.062,129.062,1,,Surface,1,,,Image 1,18,
Intensity Median,136.062,136.062,136.062,0.000,136.062,136.062,136.062,136.062,1,,Surface,1,,,Image 1,19,
Intensity Median,130.062,130.062,130.062,0.000,130.062,130.062,130.062,130.062,1,,Surface,1,,,Image 1,20,
Intensity Median,130.062,130.062,130.062,0.000,130.062,130.062,130.062,130.062,1,,Surface,1,,,Image 1,21,
Intensity Median,133.125,133.125,133.125,0.000,133.125,133.125,133.125,133.125,1,,Surface,1,,,Image 1,22,
Intensity Median,128.062,128.062,128.062,0.000,128.062,128.062,128.062,128.062,1,,Surface,1,,,Image 1,23,
Intensity Median,128.125,128.125,128.125,0.000,128.125,128.125,128.125,128.125,1,,Surface,1,,,Image 1,24,
Intensity Median,114.062,114.062,114.062,0.000,114.062,114.062,114.062,114.062,1,,Surface,1,,,Image 1,25,
Intensity Min,86.000,86.000,86.000,0.000,86.000,86.000,86.000,86.000,1,,Surface,1,,,Image 1,17,
Intensity Min,78.000,78.000,78.000,0.000,78.000,78.000,78.000,78.000,1,,Surface,1,,,Image 1,18,
Intensity Min,71.000,71.000,71.000,0.000,71.000,71.000,71.000,71.000,1,,Surface,1,,,Image 1,19,
Intensity Min,69.000,69.000,69.000,0.000,69.000,69.000,69.000,69.000,1,,Surface,1,,,Image 1,20,
Intensity Min,79.000,79.000,79.000,0.000,79.000,79.000,79.000,79.000,1,,Surface,1,,,Image 1,21,
Intensity Min,77.000,77.000,77.000,0.000,77.000,77.000,77.000,77.000,1,,Surface,1,,,Image 1,22,
Intensity Min,73.000,73.000,73.000,0.000,73.000,73.000,73.000,73.000,1,,Surface,1,,,Image 1,23,
Intensity Min,67.000,67.000,67.000,0.000,67.000,67.000,67.000,67.000,1,,Surface,1,,,Image 1,24,
Intensity Min,74.000,74.000,74.000,0.000,74.000,74.000,74.000,74.000,1,,Surface,1,,,Image 1,25,
Intensity StdDev,20.141,20.141,20.141,0.000,20.141,20.141,20.141,20.141,1,,Surface,1,,,Image 1,17,
Intensity StdDev,21.766,21.766,21.766,0.000,21.766,21.766,21.766,21.766,1,,Surface,1,,,Image 1,18,
Intensity StdDev,26.430,26.430,26.430,0.000,26.430,26.430,26.430,26.430,1,,Surface,1,,,Image 1,19,
Intensity StdDev,23.379,23.379,23.379,0.000,23.379,23.379,23.379,23.379,1,,Surface,1,,,Image 1,20,
Intensity StdDev,23.187,23.187,23.187,0.000,23.187,23.187,23.187,23.187,1,,Surface,1,,,Image 1,21,
Intensity StdDev,25.213,25.213,25.213,0.000,25.213,25.213,25.213,25.213,1,,Surface,1,,,Image 1,22,
Intensity StdDev,21.714,21.714,21.714,0.000,21.714,21.714,21.714,21.714,1,,Surface,1,,,Image 1,23,
Intensity StdDev,23.443,23.443,23.443,0.000,23.443,23.443,23.443,23.443,1,,Surface,1,,,Image 1,24,
Intensity StdDev,17.040,17.040,17.040,0.000,17.040,17.040,17.040,17.040,1,,Surface,1,,,Image 1,25,
Intensity Sum,217883.000,217883.000,217883.000,0.000,217883.000,217883.000,217883.000,217883.000,1,,Surface,1,,,Image 1,17,
Intensity Sum,762906.000,762906.000,762906.000,0.000,762906.000,762906.000,762906.000,762906.000,1,,Surface,1,,,Image 1,18,
Intensity Sum,1848441.000,1848441.000,1848441.000,0.000,1848441.000,1848441.000,1848441.000,1848441.000,1,,Surface,1,,,Image 1,19,
Intensity Sum,1976910.000,1976910.000,1976910.000,0.000,1976910.000,1976910.000,1976910.000,1976910.000,1,,Surface,1,,,Image 1,20,
Intensity Sum,2331685.000,2331685.000,2331685.000,0.000,2331685.000,2331685.000,2331685.000,2331685.000,1,,Surface,1,,,Image 1,21,
Intensity Sum,2763885.000,2763885.000,2763885.000,0.000,2763885.000,2763885.000,2763885.000,2763885.000,1,,Surface,1,,,Image 1,22,
Intensity Sum,2785621.000,2785621.000,2785621.000,0.000,2785621.000,2785621.000,2785621.000,2785621.000,1,,Surface,1,,,Image 1,23,
Intensity Sum,2139599.000,2139599.000,2139599.000,0.000,2139599.000,2139599.000,2139599.000,2139599.000,1,,Surface,1,,,Image 1,24,
Intensity Sum,1250944.000,1250944.000,1250944.000,0.000,1250944.000,1250944.000,1250944.000,1250944.000,1,,Surface,1,,,Image 1,25,
Intensity Sum of Square,28873736.000,28873736.000,28873736.000,0.000,28873736.000,28873736.000,28873736.000,28873736.000,1,,Surface,1,,,Image 1,17,
Intensity Sum of Square,103164424.000,103164424.000,103164424.000,0.000,103164424.000,103164424.000,103164424.000,103164424.000,1,,Surface,1,,,Image 1,18,
Intensity Sum of Square,266113760.000,266113760.000,266113760.000,0.000,266113760.000,266113760.000,266113760.000,266113760.000,1,,Surface,1,,,Image 1,19,
Intensity Sum of Square,272016704.000,272016704.000,272016704.000,0.000,272016704.000,272016704.000,272016704.000,272016704.000,1,,Surface,1,,,Image 1,20,
Intensity Sum of Square,319667712.000,319667712.000,319667712.000,0.000,319667712.000,319667712.000,319667712.000,319667712.000,1,,Surface,1,,,Image 1,21,
Intensity Sum of Square,389715168.000,389715168.000,389715168.000,0.000,389715168.000,389715168.000,389715168.000,389715168.000,1,,Surface,1,,,Image 1,22,
Intensity Sum of Square,375884448.000,375884448.000,375884448.000,0.000,375884448.000,375884448.000,375884448.000,375884448.000,1,,Surface,1,,,Image 1,23,
Intensity Sum of Square,289011872.000,289011872.000,289011872.000,0.000,289011872.000,289011872.000,289011872.000,289011872.000,1,,Surface,1,,,Image 1,24,
Intensity Sum of Square,149302096.000,149302096.000,149302096.000,0.000,149302096.000,149302096.000,149302096.000,149302096.000,1,,Surface,1,,,Image 1,25,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,17,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,18,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,19,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,20,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,21,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,22,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,23,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,24,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,25,
Position X,-6590.863,-6590.863,-6590.863,0.000,-6590.863,-6590.863,-6590.863,-6590.863,1,µm,Surface,,,Position,,17,
Position X,-6591.521,-6591.521,-6591.521,0.000,-6591.521,-6591.521,-6591.521,-6591.521,1,µm,Surface,,,Position,,18,
Position X,-6591.869,-6591.869,-6591.869,0.000,-6591.869,-6591.869,-6591.869,-6591.869,1,µm,Surface,,,Position,,19,
Position X,-6591.694,-6591.694,-6591.694,0.000,-6591.694,-6591.694,-6591.694,-6591.694,1,µm,Surface,,,Position,,20,
Position X,-6592.436,-6592.436,-6592.436,0.000,-6592.436,-6592.436,-6592.436,-6592.436,1,µm,Surface,,,Position,,21,
Position X,-6592.315,-6592.315,-6592.315,0.000,-6592.315,-6592.315,-6592.315,-6592.315,1,µm,Surface,,,Position,,22,
Position X,-6590.391,-6590.391,-6590.391,0.000,-6590.391,-6590.391,-6590.391,-6590.391,1,µm,Surface,,,Position,,23,
Position X,-6587.791,-6587.791,-6587.791,0.000,-6587.791,-6587.791,-6587.791,-6587.791,1,µm,Surface,,,Position,,24,
Position X,-6587.703,-6587.703,-6587.703,0.000,-6587.703,-6587.703,-6587.703,-6587.703,1,µm,Surface,,,Position,,25,
Position Y,2455.413,2455.413,2455.413,0.000,2455.413,2455.413,2455.413,2455.413,1,µm,Surface,,,Position,,17,
Position Y,2456.925,2456.925,2456.925,0.000,2456.925,2456.925,2456.925,2456.925,1,µm,Surface,,,Position,,18,
Position Y,2457.182,2457.182,2457.182,0.000,2457.182,2457.182,2457.182,2457.182,1,µm,Surface,,,Position,,19,
Position Y,2456.297,2456.297,2456.297,0.000,2456.297,2456.297,2456.297,2456.297,1,µm,Surface,,,Position,,20,
Position Y,2455.639,2455.639,2455.639,0.000,2455.639,2455.639,2455.639,2455.639,1,µm,Surface,,,Position,,21,
Position Y,2455.365,2455.365,2455.365,0.000,2455.365,2455.365,2455.365,2455.365,1,µm,Surface,,,Position,,22,
Position Y,2456.645,2456.645,2456.645,0.000,2456.645,2456.645,2456.645,2456.645,1,µm,Surface,,,Position,,23,
Position Y,2457.640,2457.640,2457.640,0.000,2457.640,2457.640,2457.640,2457.640,1,µm,Surface,,,Position,,24,
Position Y,2457.004,2457.004,2457.004,0.000,2457.004,2457.004,2457.004,2457.004,1,µm,Surface,,,Position,,25,
Position Z,8820.519,8820.519,8820.519,0.000,8820.519,8820.519,8820.519,8820.519,1,µm,Surface,,,Position,,17,
Position Z,8820.291,8820.291,8820.291,0.000,8820.291,8820.291,8820.291,8820.291,1,µm,Surface,,,Position,,18,
Position Z,8819.786,8819.786,8819.786,0.000,8819.786,8819.786,8819.786,8819.786,1,µm,Surface,,,Position,,19,
Position Z,8819.223,8819.223,8819.223,0.000,8819.223,8819.223,8819.223,8819.223,1,µm,Surface,,,Position,,20,
Position Z,8818.956,8818.956,8818.956,0.000,8818.956,8818.956,8818.956,8818.956,1,µm,Surface,,,Position,,21,
Position Z,8819.020,8819.020,8819.020,0.000,8819.020,8819.020,8819.020,8819.020,1,µm,Surface,,,Position,,22,
Position Z,8818.824,8818.824,8818.824,0.000,8818.824,8818.824,8818.824,8818.824,1,µm,Surface,,,Position,,23,
Position Z,8817.288,8817.288,8817.288,0.000,8817.288,8817.288,8817.288,8817.288,1,µm,Surface,,,Position,,24,
Position Z,8817.539,8817.539,8817.539,0.000,8817.539,8817.539,8817.539,8817.539,1,µm,Surface,,,Position,,25,
Speed,0.028,0.028,0.028,0.000,0.028,0.028,0.028,0.028,1,µm/s,Surface,,,,,17,
Speed,0.018,0.018,0.018,0.000,0.018,0.018,0.018,0.018,1,µm/s,Surface,,,,,18,
Speed,0.010,0.010,0.010,0.000,0.010,0.010,0.010,0.010,1,µm/s,Surface,,,,,19,
Speed,0.015,0.015,0.015,0.000,0.015,0.015,0.015,0.015,1,µm/s,Surface,,,,,20,
Speed,0.009,0.009,0.009,0.000,0.009,0.009,0.009,0.009,1,µm/s,Surface,,,,,21,
Speed,0.019,0.019,0.019,0.000,0.019,0.019,0.019,0.019,1,µm/s,Surface,,,,,22,
Speed,0.039,0.039,0.039,0.000,0.039,0.039,0.039,0.039,1,µm/s,Surface,,,,,23,
Sphericity,0.826,0.826,0.826,0.000,0.826,0.826,0.826,0.826,1,,Surface,,,,,17,
Sphericity,0.961,0.961,0.961,0.000,0.961,0.961,0.961,0.961,1,,Surface,,,,,18,
Sphericity,0.980,0.980,0.980,0.000,0.980,0.980,0.980,0.980,1,,Surface,,,,,19,
Sphericity,0.975,0.975,0.975,0.000,0.975,0.975,0.975,0.975,1,,Surface,,,,,20,
Sphericity,0.976,0.976,0.976,0.000,0.976,0.976,0.976,0.976,1,,Surface,,,,,21,
Sphericity,0.985,0.985,0.985,0.000,0.985,0.985,0.985,0.985,1,,Surface,,,,,22,
Sphericity,0.971,0.971,0.971,0.000,0.971,0.971,0.971,0.971,1,,Surface,,,,,23,
Sphericity,0.954,0.954,0.954,0.000,0.954,0.954,0.954,0.954,1,,Surface,,,,,24,
Sphericity,0.907,0.907,0.907,0.000,0.907,0.907,0.907,0.907,1,,Surface,,,,,25,
Time,957.422,957.422,957.422,0.000,957.422,957.422,957.422,957.422,1,s,Surface,,,,,17,
Time,1017.471,1017.471,1017.471,0.000,1017.471,1017.471,1017.471,1017.471,1,s,Surface,,,,,18,
Time,1077.408,1077.408,1077.408,0.000,1077.408,1077.408,1077.408,1077.408,1,s,Surface,,,,,19,
Time,1137.427,1137.427,1137.427,0.000,1137.427,1137.427,1137.427,1137.427,1,s,Surface,,,,,20,
Time,1197.426,1197.426,1197.426,0.000,1197.426,1197.426,1197.426,1197.426,1,s,Surface,,,,,21,
Time,1257.389,1257.389,1257.389,0.000,1257.389,1257.389,1257.389,1257.389,1,s,Surface,,,,,22,
Time,1317.471,1317.471,1317.471,0.000,1317.471,1317.471,1317.471,1317.471,1,s,Surface,,,,,23,
Time,1377.429,1377.429,1377.429,0.000,1377.429,1377.429,1377.429,1377.429,1,s,Surface,,,,,24,
Time,1437.424,1437.424,1437.424,0.000,1437.424,1437.424,1437.424,1437.424,1,s,Surface,,,,,25,
Time Index,17.000,17.000,17.000,0.000,17.000,17.000,17.000,17.000,1,,Surface,,,,,17,
Time Index,18.000,18.000,18.000,0.000,18.000,18.000,18.000,18.000,1,,Surface,,,,,18,
Time Index,19.000,19.000,19.000,0.000,19.000,19.000,19.000,19.000,1,,Surface,,,,,19,
Time Index,20.000,20.000,20.000,0.000,20.000,20.000,20.000,20.000,1,,Surface,,,,,20,
Time Index,21.000,21.000,21.000,0.000,21.000,21.000,21.000,21.000,1,,Surface,,,,,21,
Time Index,22.000,22.000,22.000,0.000,22.000,22.000,22.000,22.000,1,,Surface,,,,,22,
Time Index,23.000,23.000,23.000,0.000,23.000,23.000,23.000,23.000,1,,Surface,,,,,23,
Time Index,24.000,24.000,24.000,0.000,24.000,24.000,24.000,24.000,1,,Surface,,,,,24,
Time Index,25.000,25.000,25.000,0.000,25.000,25.000,25.000,25.000,1,,Surface,,,,,25,
