
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Class,Collection,Image,Time,
Displacement Delta X,0.063,0.063,0.063,0.000,0.063,0.063,0.063,0.063,1,µm,Surface,,,Displacement Delta,,29,
Displacement Delta X,-0.016,-0.016,-0.016,0.000,-0.016,-0.016,-0.016,-0.016,1,µm,Surface,,,Displacement Delta,,30,
Displacement Delta X,0.517,0.517,0.517,0.000,0.517,0.517,0.517,0.517,1,µm,Surface,,,Displacement Delta,,31,
Displacement Delta Y,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,Displacement Delta,,20,
Displacement Delta Y,-0.039,-0.039,-0.039,0.000,-0.039,-0.039,-0.039,-0.039,1,µm,Surface,,,Displacement Delta,,21,
Displacement Delta Y,-1.198,-1.198,-1.198,0.000,-1.198,-1.198,-1.198,-1.198,1,µm,Surface,,,Displacement Delta,,22,
Displacement Delta Y,-0.531,-0.531,-0.531,0.000,-0.531,-0.531,-0.531,-0.531,1,µm,Surface,,,Displacement Delta,,23,
Displacement Delta Y,1.523,1.523,1.523,0.000,1.523,1.523,1.523,1.523,1,µm,Surface,,,Displacement Delta,,24,
Displacement Delta Y,-0.286,-0.286,-0.286,0.000,-0.286,-0.286,-0.286,-0.286,1,µm,Surface,,,Displacement Delta,,25,
Displacement Delta Y,0.212,0.212,0.212,0.000,0.212,0.212,0.212,0.212,1,µm,Surface,,,Displacement Delta,,26,
Displacement Delta Y,0.728,0.728,0.728,0.000,0.728,0.728,0.728,0.728,1,µm,Surface,,,Displacement Delta,,27,
Displacement Delta Y,-0.161,-0.161,-0.161,0.000,-0.161,-0.161,-0.161,-0.161,1,µm,Surface,,,Displacement Delta,,28,
Displacement Delta Y,-0.605,-0.605,-0.605,0.000,-0.605,-0.605,-0.605,-0.605,1,µm,Surface,,,Displacement Delta,,29,
Displacement Delta Y,-0.273,-0.273,-0.273,0.000,-0.273,-0.273,-0.273,-0.273,1,µm,Surface,,,Displacement Delta,,30,
Displacement Delta Y,-0.683,-0.683,-0.683,0.000,-0.683,-0.683,-0.683,-0.683,1,µm,Surface,,,Displacement Delta,,31,
Displacement Delta Z,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,Displacement Delta,,20,
Displacement Delta Z,-0.138,-0.138,-0.138,0.000,-0.138,-0.138,-0.138,-0.138,1,µm,Surface,,,Displacement Delta,,21,
Displacement Delta Z,0.310,0.310,0.310,0.000,0.310,0.310,0.310,0.310,1,µm,Surface,,,Displacement Delta,,22,
Displacement Delta Z,-0.938,-0.938,-0.938,0.000,-0.938,-0.938,-0.938,-0.938,1,µm,Surface,,,Displacement Delta,,23,
Displacement Delta Z,-0.857,-0.857,-0.857,0.000,-0.857,-0.857,-0.857,-0.857,1,µm,Surface,,,Displacement Delta,,24,
Displacement Delta Z,1.430,1.430,1.430,0.000,1.430,1.430,1.430,1.430,1,µm,Surface,,,Displacement Delta,,25,
Displacement Delta Z,-1.470,-1.470,-1.470,0.000,-1.470,-1.470,-1.470,-1.470,1,µm,Surface,,,Displacement Delta,,26,
Displacement Delta Z,-0.483,-0.483,-0.483,0.000,-0.483,-0.483,-0.483,-0.483,1,µm,Surface,,,Displacement Delta,,27,
Displacement Delta Z,-0.503,-0.503,-0.503,0.000,-0.503,-0.503,-0.503,-0.503,1,µm,Surface,,,Displacement Delta,,28,
Displacement Delta Z,-1.806,-1.806,-1.806,0.000,-1.806,-1.806,-1.806,-1.806,1,µm,Surface,,,Displacement Delta,,29,
Displacement Delta Z,0.021,0.021,0.021,0.000,0.021,0.021,0.021,0.021,1,µm,Surface,,,Displacement Delta,,30,
Displacement Delta Z,-0.226,-0.226,-0.226,0.000,-0.226,-0.226,-0.226,-0.226,1,µm,Surface,,,Displacement Delta,,31,
Displacement Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,20,
Displacement Length,0.306,0.306,0.306,0.000,0.306,0.306,0.306,0.306,1,µm,Surface,,,,,21,
Displacement Length,1.523,1.523,1.523,0.000,1.523,1.523,1.523,1.523,1,µm,Surface,,,,,22,
Displacement Length,2.097,2.097,2.097,0.000,2.097,2.097,2.097,2.097,1,µm,Surface,,,,,23,
Displacement Length,2.237,2.237,2.237,0.000,2.237,2.237,2.237,2.237,1,µm,Surface,,,,,24,
Displacement Length,1.890,1.890,1.890,0.000,1.890,1.890,1.890,1.890,1,µm,Surface,,,,,25,
Displacement Length,1.696,1.696,1.696,0.000,1.696,1.696,1.696,1.696,1,µm,Surface,,,,,26,
Displacement Length,2.662,2.662,2.662,0.000,2.662,2.662,2.662,2.662,1,µm,Surface,,,,,27,
Displacement Length,4.073,4.073,4.073,0.000,4.073,4.073,4.073,4.073,1,µm,Surface,,,,,28,
Displacement Length,5.395,5.395,5.395,0.000,5.395,5.395,5.395,5.395,1,µm,Surface,,,,,29,
Displacement Length,5.411,5.411,5.411,0.000,5.411,5.411,5.411,5.411,1,µm,Surface,,,,,30,
Displacement Length,5.458,5.458,5.458,0.000,5.458,5.458,5.458,5.458,1,µm,Surface,,,,,31,
Distance from Origin,10656.812,10656.812,10656.812,0.000,10656.812,10656.812,10656.812,10656.812,1,µm,Surface,,,Distance from Origin,,20,
Distance from Origin,10656.784,10656.784,10656.784,0.000,10656.784,10656.784,10656.784,10656.784,1,µm,Surface,,,Distance from Origin,,21,
Distance from Origin,10656.771,10656.771,10656.771,0.000,10656.771,10656.771,10656.771,10656.771,1,µm,Surface,,,Distance from Origin,,22,
Distance from Origin,10655.756,10655.756,10655.756,0.000,10655.756,10655.756,10655.756,10655.756,1,µm,Surface,,,Distance from Origin,,23,
Distance from Origin,10654.794,10654.794,10654.794,0.000,10654.794,10654.794,10654.794,10654.794,1,µm,Surface,,,Distance from Origin,,24,
Distance from Origin,10655.755,10655.755,10655.755,0.000,10655.755,10655.755,10655.755,10655.755,1,µm,Surface,,,Distance from Origin,,25,
Distance from Origin,10655.270,10655.270,10655.270,0.000,10655.270,10655.270,10655.270,10655.270,1,µm,Surface,,,Distance from Origin,,26,
Distance from Origin,10655.771,10655.771,10655.771,0.000,10655.771,10655.771,10655.771,10655.771,1,µm,Surface,,,Distance from Origin,,27,
Distance from Origin,10655.875,10655.875,10655.875,0.000,10655.875,10655.875,10655.875,10655.875,1,µm,Surface,,,Distance from Origin,,28,
Distance from Origin,10654.104,10654.104,10654.104,0.000,10654.104,10654.104,10654.104,10654.104,1,µm,Surface,,,Distance from Origin,,29,
Distance from Origin,10654.015,10654.015,10654.015,0.000,10654.015,10654.015,10654.015,10654.015,1,µm,Surface,,,Distance from Origin,,30,
Distance from Origin,10653.352,10653.352,10653.352,0.000,10653.352,10653.352,10653.352,10653.352,1,µm,Surface,,,Distance from Origin,,31,
Distance to Image Border XY,11.672,11.672,11.672,0.000,11.672,11.672,11.672,11.672,1,µm,Surface,,,,Image 1,20,
Distance to Image Border XY,11.216,11.216,11.216,0.000,11.216,11.216,11.216,11.216,1,µm,Surface,,,,Image 1,21,
Distance to Image Border XY,9.288,9.288,9.288,0.000,9.288,9.288,9.288,9.288,1,µm,Surface,,,,Image 1,22,
Distance to Image Border XY,9.070,9.070,9.070,0.000,9.070,9.070,9.070,9.070,1,µm,Surface,,,,Image 1,23,
Distance to Image Border XY,10.384,10.384,10.384,0.000,10.384,10.384,10.384,10.384,1,µm,Surface,,,,Image 1,24,
Distance to Image Border XY,9.786,9.786,9.786,0.000,9.786,9.786,9.786,9.786,1,µm,Surface,,,,Image 1,25,
Distance to Image Border XY,10.102,10.102,10.102,0.000,10.102,10.102,10.102,10.102,1,µm,Surface,,,,Image 1,26,
Distance to Image Border XY,11.039,11.039,11.039,0.000,11.039,11.039,11.039,11.039,1,µm,Surface,,,,Image 1,27,
Distance to Image Border XY,10.460,10.460,10.460,0.000,10.460,10.460,10.460,10.460,1,µm,Surface,,,,Image 1,28,
Distance to Image Border XY,10.376,10.376,10.376,0.000,10.376,10.376,10.376,10.376,1,µm,Surface,,,,Image 1,29,
Distance to Image Border XY,10.416,10.416,10.416,0.000,10.416,10.416,10.416,10.416,1,µm,Surface,,,,Image 1,30,
Distance to Image Border XY,11.089,11.089,11.089,0.000,11.089,11.089,11.089,11.089,1,µm,Surface,,,,Image 1,31,
Ellipticity (oblate),0.552,0.552,0.552,0.000,0.552,0.552,0.552,0.552,1,,Surface,,,,,20,
Ellipticity (oblate),0.331,0.331,0.331,0.000,0.331,0.331,0.331,0.331,1,,Surface,,,,,21,
Ellipticity (oblate),0.318,0.318,0.318,0.000,0.318,0.318,0.318,0.318,1,,Surface,,,,,22,
Ellipticity (oblate),0.331,0.331,0.331,0.000,0.331,0.331,0.331,0.331,1,,Surface,,,,,23,
Ellipticity (oblate),0.326,0.326,0.326,0.000,0.326,0.326,0.326,0.326,1,,Surface,,,,,24,
Ellipticity (oblate),0.247,0.247,0.247,0.000,0.247,0.247,0.247,0.247,1,,Surface,,,,,25,
Ellipticity (oblate),0.371,0.371,0.371,0.000,0.371,0.371,0.371,0.371,1,,Surface,,,,,26,
Ellipticity (oblate),0.264,0.264,0.264,0.000,0.264,0.264,0.264,0.264,1,,Surface,,,,,27,
Ellipticity (oblate),0.423,0.423,0.423,0.000,0.423,0.423,0.423,0.423,1,,Surface,,,,,28,
Ellipticity (oblate),0.289,0.289,0.289,0.000,0.289,0.289,0.289,0.289,1,,Surface,,,,,29,
Ellipticity (oblate),0.441,0.441,0.441,0.000,0.441,0.441,0.441,0.441,1,,Surface,,,,,30,
Ellipticity (oblate),0.377,0.377,0.377,0.000,0.377,0.377,0.377,0.377,1,,Surface,,,,,31,
Ellipticity (prolate),0.306,0.306,0.306,0.000,0.306,0.306,0.306,0.306,1,,Surface,,,,,20,
Ellipticity (prolate),0.205,0.205,0.205,0.000,0.205,0.205,0.205,0.205,1,,Surface,,,,,21,
Ellipticity (prolate),0.241,0.241,0.241,0.000,0.241,0.241,0.241,0.241,1,,Surface,,,,,22,
Ellipticity (prolate),0.450,0.450,0.450,0.000,0.450,0.450,0.450,0.450,1,,Surface,,,,,23,
Ellipticity (prolate),0.467,0.467,0.467,0.000,0.467,0.467,0.467,0.467,1,,Surface,,,,,24,
Ellipticity (prolate),0.442,0.442,0.442,0.000,0.442,0.442,0.442,0.442,1,,Surface,,,,,25,
Ellipticity (prolate),0.514,0.514,0.514,0.000,0.514,0.514,0.514,0.514,1,,Surface,,,,,26,
Ellipticity (prolate),0.368,0.368,0.368,0.000,0.368,0.368,0.368,0.368,1,,Surface,,,,,27,
Ellipticity (prolate),0.370,0.370,0.370,0.000,0.370,0.370,0.370,0.370,1,,Surface,,,,,28,
Ellipticity (prolate),0.624,0.624,0.624,0.000,0.624,0.624,0.624,0.624,1,,Surface,,,,,29,
Ellipticity (prolate),0.425,0.425,0.425,0.000,0.425,0.425,0.425,0.425,1,,Surface,,,,,30,
Ellipticity (prolate),0.323,0.323,0.323,0.000,0.323,0.323,0.323,0.323,1,,Surface,,,,,31,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,20,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,21,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,22,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,23,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,24,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,25,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,26,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,27,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,28,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,29,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,30,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,31,
Intensity Max,258.000,258.000,258.000,0.000,258.000,258.000,258.000,258.000,1,,Surface,1,,,Image 1,20,
Intensity Max,405.000,405.000,405.000,0.000,405.000,405.000,405.000,405.000,1,,Surface,1,,,Image 1,21,
Intensity Max,406.000,406.000,406.000,0.000,406.000,406.000,406.000,406.000,1,,Surface,1,,,Image 1,22,
Intensity Max,496.000,496.000,496.000,0.000,496.000,496.000,496.000,496.000,1,,Surface,1,,,Image 1,23,
Intensity Max,774.000,774.000,774.000,0.000,774.000,774.000,774.000,774.000,1,,Surface,1,,,Image 1,24,
Intensity Max,1169.000,1169.000,1169.000,0.000,1169.000,1169.000,1169.000,1169.000,1,,Surface,1,,,Image 1,25,
Intensity Max,1427.000,1427.000,1427.000,0.000,1427.000,1427.000,1427.000,1427.000,1,,Surface,1,,,Image 1,26,
Intensity Max,1811.000,1811.000,1811.000,0.000,1811.000,1811.000,1811.000,1811.000,1,,Surface,1,,,Image 1,27,
Intensity Max,1826.000,1826.000,1826.000,0.000,1826.000,1826.000,1826.000,1826.000,1,,Surface,1,,,Image 1,28,
Intensity Max,1826.000,1826.000,1826.000,0.000,1826.000,1826.000,1826.000,1826.000,1,,Surface,1,,,Image 1,29,
Intensity Max,1430.000,1430.000,1430.000,0.000,1430.000,1430.000,1430.000,1430.000,1,,Surface,1,,,Image 1,30,
Intensity Max,311.000,311.000,311.000,0.000,311.000,311.000,311.000,311.000,1,,Surface,1,,,Image 1,31,
Intensity Mean,125.045,125.045,125.045,0.000,125.045,125.045,125.045,125.045,1,,Surface,1,,,Image 1,20,
Intensity Mean,126.547,126.547,126.547,0.000,126.547,126.547,126.547,126.547,1,,Surface,1,,,Image 1,21,
Intensity Mean,131.943,131.943,131.943,0.000,131.943,131.943,131.943,131.943,1,,Surface,1,,,Image 1,22,
Intensity Mean,124.818,124.818,124.818,0.000,124.818,124.818,124.818,124.818,1,,Surface,1,,,Image 1,23,
Intensity Mean,128.292,128.292,128.292,0.000,128.292,128.292,128.292,128.292,1,,Surface,1,,,Image 1,24,
Intensity Mean,128.961,128.961,128.961,0.000,128.961,128.961,128.961,128.961,1,,Surface,1,,,Image 1,25,
Intensity Mean,127.653,127.653,127.653,0.000,127.653,127.653,127.653,127.653,1,,Surface,1,,,Image 1,26,
Intensity Mean,129.447,129.447,129.447,0.000,129.447,129.447,129.447,129.447,1,,Surface,1,,,Image 1,27,
Intensity Mean,130.277,130.277,130.277,0.000,130.277,130.277,130.277,130.277,1,,Surface,1,,,Image 1,28,
Intensity Mean,138.447,138.447,138.447,0.000,138.447,138.447,138.447,138.447,1,,Surface,1,,,Image 1,29,
Intensity Mean,131.464,131.464,131.464,0.000,131.464,131.464,131.464,131.464,1,,Surface,1,,,Image 1,30,
Intensity Mean,127.095,127.095,127.095,0.000,127.095,127.095,127.095,127.095,1,,Surface,1,,,Image 1,31,
Intensity Median,123.062,123.062,123.062,0.000,123.062,123.062,123.062,123.062,1,,Surface,1,,,Image 1,20,
Intensity Median,123.125,123.125,123.125,0.000,123.125,123.125,123.125,123.125,1,,Surface,1,,,Image 1,21,
Intensity Median,129.125,129.125,129.125,0.000,129.125,129.125,129.125,129.125,1,,Surface,1,,,Image 1,22,
Intensity Median,122.125,122.125,122.125,0.000,122.125,122.125,122.125,122.125,1,,Surface,1,,,Image 1,23,
Intensity Median,124.250,124.250,124.250,0.000,124.250,124.250,124.250,124.250,1,,Surface,1,,,Image 1,24,
Intensity Median,124.500,124.500,124.500,0.000,124.500,124.500,124.500,124.500,1,,Surface,1,,,Image 1,25,
Intensity Median,120.500,120.500,120.500,0.000,120.500,120.500,120.500,120.500,1,,Surface,1,,,Image 1,26,
Intensity Median,118.500,118.500,118.500,0.000,118.500,118.500,118.500,118.500,1,,Surface,1,,,Image 1,27,
Intensity Median,117.500,117.500,117.500,0.000,117.500,117.500,117.500,117.500,1,,Surface,1,,,Image 1,28,
Intensity Median,117.500,117.500,117.500,0.000,117.500,117.500,117.500,117.500,1,,Surface,1,,,Image 1,29,
Intensity Median,114.500,114.500,114.500,0.000,114.500,114.500,114.500,114.500,1,,Surface,1,,,Image 1,30,
Intensity Median,118.062,118.062,118.062,0.000,118.062,118.062,118.062,118.062,1,,Surface,1,,,Image 1,31,
Intensity Min,84.000,84.000,84.000,0.000,84.000,84.000,84.000,84.000,1,,Surface,1,,,Image 1,20,
Intensity Min,83.000,83.000,83.000,0.000,83.000,83.000,83.000,83.000,1,,Surface,1,,,Image 1,21,
Intensity Min,78.000,78.000,78.000,0.000,78.000,78.000,78.000,78.000,1,,Surface,1,,,Image 1,22,
Intensity Min,77.000,77.000,77.000,0.000,77.000,77.000,77.000,77.000,1,,Surface,1,,,Image 1,23,
Intensity Min,52.000,52.000,52.000,0.000,52.000,52.000,52.000,52.000,1,,Surface,1,,,Image 1,24,
Intensity Min,58.000,58.000,58.000,0.000,58.000,58.000,58.000,58.000,1,,Surface,1,,,Image 1,25,
Intensity Min,76.000,76.000,76.000,0.000,76.000,76.000,76.000,76.000,1,,Surface,1,,,Image 1,26,
Intensity Min,64.000,64.000,64.000,0.000,64.000,64.000,64.000,64.000,1,,Surface,1,,,Image 1,27,
Intensity Min,56.000,56.000,56.000,0.000,56.000,56.000,56.000,56.000,1,,Surface,1,,,Image 1,28,
Intensity Min,57.000,57.000,57.000,0.000,57.000,57.000,57.000,57.000,1,,Surface,1,,,Image 1,29,
Intensity Min,55.000,55.000,55.000,0.000,55.000,55.000,55.000,55.000,1,,Surface,1,,,Image 1,30,
Intensity Min,84.000,84.000,84.000,0.000,84.000,84.000,84.000,84.000,1,,Surface,1,,,Image 1,31,
Intensity StdDev,17.934,17.934,17.934,0.000,17.934,17.934,17.934,17.934,1,,Surface,1,,,Image 1,20,
Intensity StdDev,20.354,20.354,20.354,0.000,20.354,20.354,20.354,20.354,1,,Surface,1,,,Image 1,21,
Intensity StdDev,22.200,22.200,22.200,0.000,22.200,22.200,22.200,22.200,1,,Surface,1,,,Image 1,22,
Intensity StdDev,20.218,20.218,20.218,0.000,20.218,20.218,20.218,20.218,1,,Surface,1,,,Image 1,23,
Intensity StdDev,25.534,25.534,25.534,0.000,25.534,25.534,25.534,25.534,1,,Surface,1,,,Image 1,24,
Intensity StdDev,30.691,30.691,30.691,0.000,30.691,30.691,30.691,30.691,1,,Surface,1,,,Image 1,25,
Intensity StdDev,54.324,54.324,54.324,0.000,54.324,54.324,54.324,54.324,1,,Surface,1,,,Image 1,26,
Intensity StdDev,72.529,72.529,72.529,0.000,72.529,72.529,72.529,72.529,1,,Surface,1,,,Image 1,27,
Intensity StdDev,88.538,88.538,88.538,0.000,88.538,88.538,88.538,88.538,1,,Surface,1,,,Image 1,28,
Intensity StdDev,107.345,107.345,107.345,0.000,107.345,107.345,107.345,107.345,1,,Surface,1,,,Image 1,29,
Intensity StdDev,80.480,80.480,80.480,0.000,80.480,80.480,80.480,80.480,1,,Surface,1,,,Image 1,30,
Intensity StdDev,30.985,30.985,30.985,0.000,30.985,30.985,30.985,30.985,1,,Surface,1,,,Image 1,31,
Intensity Sum,222080.000,222080.000,222080.000,0.000,222080.000,222080.000,222080.000,222080.000,1,,Surface,1,,,Image 1,20,
Intensity Sum,487459.000,487459.000,487459.000,0.000,487459.000,487459.000,487459.000,487459.000,1,,Surface,1,,,Image 1,21,
Intensity Sum,1113069.000,1113069.000,1113069.000,0.000,1113069.000,1113069.000,1113069.000,1113069.000,1,,Surface,1,,,Image 1,22,
Intensity Sum,798334.000,798334.000,798334.000,0.000,798334.000,798334.000,798334.000,798334.000,1,,Surface,1,,,Image 1,23,
Intensity Sum,1167458.000,1167458.000,1167458.000,0.000,1167458.000,1167458.000,1167458.000,1167458.000,1,,Surface,1,,,Image 1,24,
Intensity Sum,1474282.000,1474282.000,1474282.000,0.000,1474282.000,1474282.000,1474282.000,1474282.000,1,,Surface,1,,,Image 1,25,
Intensity Sum,792469.000,792469.000,792469.000,0.000,792469.000,792469.000,792469.000,792469.000,1,,Surface,1,,,Image 1,26,
Intensity Sum,814482.000,814482.000,814482.000,0.000,814482.000,814482.000,814482.000,814482.000,1,,Surface,1,,,Image 1,27,
Intensity Sum,831686.000,831686.000,831686.000,0.000,831686.000,831686.000,831686.000,831686.000,1,,Surface,1,,,Image 1,28,
Intensity Sum,689468.000,689468.000,689468.000,0.000,689468.000,689468.000,689468.000,689468.000,1,,Surface,1,,,Image 1,29,
Intensity Sum,431729.000,431729.000,431729.000,0.000,431729.000,431729.000,431729.000,431729.000,1,,Surface,1,,,Image 1,30,
Intensity Sum,37620.000,37620.000,37620.000,0.000,37620.000,37620.000,37620.000,37620.000,1,,Surface,1,,,Image 1,31,
Intensity Sum of Square,28341234.000,28341234.000,28341234.000,0.000,28341234.000,28341234.000,28341234.000,28341234.000,1,,Surface,1,,,Image 1,20,
Intensity Sum of Square,63282328.000,63282328.000,63282328.000,0.000,63282328.000,63282328.000,63282328.000,63282328.000,1,,Surface,1,,,Image 1,21,
Intensity Sum of Square,151019168.000,151019168.000,151019168.000,0.000,151019168.000,151019168.000,151019168.000,151019168.000,1,,Surface,1,,,Image 1,22,
Intensity Sum of Square,102260808.000,102260808.000,102260808.000,0.000,102260808.000,102260808.000,102260808.000,102260808.000,1,,Surface,1,,,Image 1,23,
Intensity Sum of Square,155708656.000,155708656.000,155708656.000,0.000,155708656.000,155708656.000,155708656.000,155708656.000,1,,Surface,1,,,Image 1,24,
Intensity Sum of Square,200893264.000,200893264.000,200893264.000,0.000,200893264.000,200893264.000,200893264.000,200893264.000,1,,Surface,1,,,Image 1,25,
Intensity Sum of Square,119481296.000,119481296.000,119481296.000,0.000,119481296.000,119481296.000,119481296.000,119481296.000,1,,Surface,1,,,Image 1,26,
Intensity Sum of Square,138531552.000,138531552.000,138531552.000,0.000,138531552.000,138531552.000,138531552.000,138531552.000,1,,Surface,1,,,Image 1,27,
