
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Displacement Delta X,0.010,0.010,0.010,0.000,0.010,0.010,0.010,0.010,1,µm,Surface,,Displacement Delta,,,34,
Displacement Delta X,0.436,0.436,0.436,0.000,0.436,0.436,0.436,0.436,1,µm,Surface,,Displacement Delta,,,35,
Displacement Delta X,0.535,0.535,0.535,0.000,0.535,0.535,0.535,0.535,1,µm,Surface,,Displacement Delta,,,36,
Displacement Delta X,0.206,0.206,0.206,0.000,0.206,0.206,0.206,0.206,1,µm,Surface,,Displacement Delta,,,37,
Displacement Delta X,-0.514,-0.514,-0.514,0.000,-0.514,-0.514,-0.514,-0.514,1,µm,Surface,,Displacement Delta,,,38,
Displacement Delta X,-0.542,-0.542,-0.542,0.000,-0.542,-0.542,-0.542,-0.542,1,µm,Surface,,Displacement Delta,,,39,
Displacement Delta X,0.818,0.818,0.818,0.000,0.818,0.818,0.818,0.818,1,µm,Surface,,Displacement Delta,,,40,
Displacement Delta X,0.037,0.037,0.037,0.000,0.037,0.037,0.037,0.037,1,µm,Surface,,Displacement Delta,,,41,
Displacement Delta X,-0.514,-0.514,-0.514,0.000,-0.514,-0.514,-0.514,-0.514,1,µm,Surface,,Displacement Delta,,,42,
Displacement Delta X,-0.628,-0.628,-0.628,0.000,-0.628,-0.628,-0.628,-0.628,1,µm,Surface,,Displacement Delta,,,43,
Displacement Delta Y,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,25,
Displacement Delta Y,0.686,0.686,0.686,0.000,0.686,0.686,0.686,0.686,1,µm,Surface,,Displacement Delta,,,26,
Displacement Delta Y,1.248,1.248,1.248,0.000,1.248,1.248,1.248,1.248,1,µm,Surface,,Displacement Delta,,,27,
Displacement Delta Y,-0.232,-0.232,-0.232,0.000,-0.232,-0.232,-0.232,-0.232,1,µm,Surface,,Displacement Delta,,,28,
Displacement Delta Y,-1.452,-1.452,-1.452,0.000,-1.452,-1.452,-1.452,-1.452,1,µm,Surface,,Displacement Delta,,,29,
Displacement Delta Y,-0.355,-0.355,-0.355,0.000,-0.355,-0.355,-0.355,-0.355,1,µm,Surface,,Displacement Delta,,,30,
Displacement Delta Y,-0.661,-0.661,-0.661,0.000,-0.661,-0.661,-0.661,-0.661,1,µm,Surface,,Displacement Delta,,,31,
Displacement Delta Y,-0.379,-0.379,-0.379,0.000,-0.379,-0.379,-0.379,-0.379,1,µm,Surface,,Displacement Delta,,,32,
Displacement Delta Y,1.692,1.692,1.692,0.000,1.692,1.692,1.692,1.692,1,µm,Surface,,Displacement Delta,,,33,
Displacement Delta Y,0.244,0.244,0.244,0.000,0.244,0.244,0.244,0.244,1,µm,Surface,,Displacement Delta,,,34,
Displacement Delta Y,-0.079,-0.079,-0.079,0.000,-0.079,-0.079,-0.079,-0.079,1,µm,Surface,,Displacement Delta,,,35,
Displacement Delta Y,-0.228,-0.228,-0.228,0.000,-0.228,-0.228,-0.228,-0.228,1,µm,Surface,,Displacement Delta,,,36,
Displacement Delta Y,0.022,0.022,0.022,0.000,0.022,0.022,0.022,0.022,1,µm,Surface,,Displacement Delta,,,37,
Displacement Delta Y,-0.628,-0.628,-0.628,0.000,-0.628,-0.628,-0.628,-0.628,1,µm,Surface,,Displacement Delta,,,38,
Displacement Delta Y,0.139,0.139,0.139,0.000,0.139,0.139,0.139,0.139,1,µm,Surface,,Displacement Delta,,,39,
Displacement Delta Y,0.151,0.151,0.151,0.000,0.151,0.151,0.151,0.151,1,µm,Surface,,Displacement Delta,,,40,
Displacement Delta Y,0.562,0.562,0.562,0.000,0.562,0.562,0.562,0.562,1,µm,Surface,,Displacement Delta,,,41,
Displacement Delta Y,0.334,0.334,0.334,0.000,0.334,0.334,0.334,0.334,1,µm,Surface,,Displacement Delta,,,42,
Displacement Delta Y,0.098,0.098,0.098,0.000,0.098,0.098,0.098,0.098,1,µm,Surface,,Displacement Delta,,,43,
Displacement Delta Z,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,25,
Displacement Delta Z,-0.993,-0.993,-0.993,0.000,-0.993,-0.993,-0.993,-0.993,1,µm,Surface,,Displacement Delta,,,26,
Displacement Delta Z,0.072,0.072,0.072,0.000,0.072,0.072,0.072,0.072,1,µm,Surface,,Displacement Delta,,,27,
Displacement Delta Z,-1.024,-1.024,-1.024,0.000,-1.024,-1.024,-1.024,-1.024,1,µm,Surface,,Displacement Delta,,,28,
Displacement Delta Z,-0.437,-0.437,-0.437,0.000,-0.437,-0.437,-0.437,-0.437,1,µm,Surface,,Displacement Delta,,,29,
Displacement Delta Z,-0.065,-0.065,-0.065,0.000,-0.065,-0.065,-0.065,-0.065,1,µm,Surface,,Displacement Delta,,,30,
Displacement Delta Z,-0.109,-0.109,-0.109,0.000,-0.109,-0.109,-0.109,-0.109,1,µm,Surface,,Displacement Delta,,,31,
Displacement Delta Z,-0.038,-0.038,-0.038,0.000,-0.038,-0.038,-0.038,-0.038,1,µm,Surface,,Displacement Delta,,,32,
Displacement Delta Z,0.048,0.048,0.048,0.000,0.048,0.048,0.048,0.048,1,µm,Surface,,Displacement Delta,,,33,
Displacement Delta Z,0.143,0.143,0.143,0.000,0.143,0.143,0.143,0.143,1,µm,Surface,,Displacement Delta,,,34,
Displacement Delta Z,-0.152,-0.152,-0.152,0.000,-0.152,-0.152,-0.152,-0.152,1,µm,Surface,,Displacement Delta,,,35,
Displacement Delta Z,0.047,0.047,0.047,0.000,0.047,0.047,0.047,0.047,1,µm,Surface,,Displacement Delta,,,36,
Displacement Delta Z,-0.188,-0.188,-0.188,0.000,-0.188,-0.188,-0.188,-0.188,1,µm,Surface,,Displacement Delta,,,37,
Displacement Delta Z,0.149,0.149,0.149,0.000,0.149,0.149,0.149,0.149,1,µm,Surface,,Displacement Delta,,,38,
Displacement Delta Z,-0.349,-0.349,-0.349,0.000,-0.349,-0.349,-0.349,-0.349,1,µm,Surface,,Displacement Delta,,,39,
Displacement Delta Z,0.030,0.030,0.030,0.000,0.030,0.030,0.030,0.030,1,µm,Surface,,Displacement Delta,,,40,
Displacement Delta Z,0.221,0.221,0.221,0.000,0.221,0.221,0.221,0.221,1,µm,Surface,,Displacement Delta,,,41,
Displacement Delta Z,0.163,0.163,0.163,0.000,0.163,0.163,0.163,0.163,1,µm,Surface,,Displacement Delta,,,42,
Displacement Delta Z,0.087,0.087,0.087,0.000,0.087,0.087,0.087,0.087,1,µm,Surface,,Displacement Delta,,,43,
Displacement Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,25,
Displacement Length,1.207,1.207,1.207,0.000,1.207,1.207,1.207,1.207,1,µm,Surface,,,,,26,
Displacement Length,2.234,2.234,2.234,0.000,2.234,2.234,2.234,2.234,1,µm,Surface,,,,,27,
Displacement Length,2.654,2.654,2.654,0.000,2.654,2.654,2.654,2.654,1,µm,Surface,,,,,28,
Displacement Length,2.564,2.564,2.564,0.000,2.564,2.564,2.564,2.564,1,µm,Surface,,,,,29,
Displacement Length,2.450,2.450,2.450,0.000,2.450,2.450,2.450,2.450,1,µm,Surface,,,,,30,
Displacement Length,2.693,2.693,2.693,0.000,2.693,2.693,2.693,2.693,1,µm,Surface,,,,,31,
Displacement Length,2.988,2.988,2.988,0.000,2.988,2.988,2.988,2.988,1,µm,Surface,,,,,32,
Displacement Length,2.880,2.880,2.880,0.000,2.880,2.880,2.880,2.880,1,µm,Surface,,,,,33,
Displacement Length,2.818,2.818,2.818,0.000,2.818,2.818,2.818,2.818,1,µm,Surface,,,,,34,
Displacement Length,3.139,3.139,3.139,0.000,3.139,3.139,3.139,3.139,1,µm,Surface,,,,,35,
Displacement Length,3.380,3.380,3.380,0.000,3.380,3.380,3.380,3.380,1,µm,Surface,,,,,36,
Displacement Length,3.657,3.657,3.657,0.000,3.657,3.657,3.657,3.657,1,µm,Surface,,,,,37,
Displacement Length,3.183,3.183,3.183,0.000,3.183,3.183,3.183,3.183,1,µm,Surface,,,,,38,
Displacement Length,3.200,3.200,3.200,0.000,3.200,3.200,3.200,3.200,1,µm,Surface,,,,,39,
Displacement Length,3.604,3.604,3.604,0.000,3.604,3.604,3.604,3.604,1,µm,Surface,,,,,40,
Displacement Length,3.527,3.527,3.527,0.000,3.527,3.527,3.527,3.527,1,µm,Surface,,,,,41,
Displacement Length,3.193,3.193,3.193,0.000,3.193,3.193,3.193,3.193,1,µm,Surface,,,,,42,
Displacement Length,2.871,2.871,2.871,0.000,2.871,2.871,2.871,2.871,1,µm,Surface,,,,,43,
Distance from Origin,10661.001,10661.001,10661.001,0.000,10661.001,10661.001,10661.001,10661.001,1,µm,Surface,,Distance from Origin,,,25,
Distance from Origin,10660.458,10660.458,10660.458,0.000,10660.458,10660.458,10660.458,10660.458,1,µm,Surface,,Distance from Origin,,,26,
Distance from Origin,10661.279,10661.279,10661.279,0.000,10661.279,10661.279,10661.279,10661.279,1,µm,Surface,,Distance from Origin,,,27,
Distance from Origin,10660.321,10660.321,10660.321,0.000,10660.321,10660.321,10660.321,10660.321,1,µm,Surface,,Distance from Origin,,,28,
Distance from Origin,10659.477,10659.477,10659.477,0.000,10659.477,10659.477,10659.477,10659.477,1,µm,Surface,,Distance from Origin,,,29,
Distance from Origin,10658.935,10658.935,10658.935,0.000,10658.935,10658.935,10658.935,10658.935,1,µm,Surface,,Distance from Origin,,,30,
Distance from Origin,10658.432,10658.432,10658.432,0.000,10658.432,10658.432,10658.432,10658.432,1,µm,Surface,,Distance from Origin,,,31,
Distance from Origin,10658.023,10658.023,10658.023,0.000,10658.023,10658.023,10658.023,10658.023,1,µm,Surface,,Distance from Origin,,,32,
Distance from Origin,10658.655,10658.655,10658.655,0.000,10658.655,10658.655,10658.655,10658.655,1,µm,Surface,,Distance from Origin,,,33,
Distance from Origin,10658.871,10658.871,10658.871,0.000,10658.871,10658.871,10658.871,10658.871,1,µm,Surface,,Distance from Origin,,,34,
Distance from Origin,10658.548,10658.548,10658.548,0.000,10658.548,10658.548,10658.548,10658.548,1,µm,Surface,,Distance from Origin,,,35,
Distance from Origin,10658.291,10658.291,10658.291,0.000,10658.291,10658.291,10658.291,10658.291,1,µm,Surface,,Distance from Origin,,,36,
Distance from Origin,10658.067,10658.067,10658.067,0.000,10658.067,10658.067,10658.067,10658.067,1,µm,Surface,,Distance from Origin,,,37,
Distance from Origin,10658.124,10658.124,10658.124,0.000,10658.124,10658.124,10658.124,10658.124,1,µm,Surface,,Distance from Origin,,,38,
Distance from Origin,10658.097,10658.097,10658.097,0.000,10658.097,10658.097,10658.097,10658.097,1,µm,Surface,,Distance from Origin,,,39,
Distance from Origin,10657.877,10657.877,10657.877,0.000,10657.877,10657.877,10657.877,10657.877,1,µm,Surface,,Distance from Origin,,,40,
Distance from Origin,10658.279,10658.279,10658.279,0.000,10658.279,10658.279,10658.279,10658.279,1,µm,Surface,,Distance from Origin,,,41,
Distance from Origin,10658.746,10658.746,10658.746,0.000,10658.746,10658.746,10658.746,10658.746,1,µm,Surface,,Distance from Origin,,,42,
Distance from Origin,10659.095,10659.095,10659.095,0.000,10659.095,10659.095,10659.095,10659.095,1,µm,Surface,,Distance from Origin,,,43,
Distance to Image Border XY,21.810,21.810,21.810,0.000,21.810,21.810,21.810,21.810,1,µm,Surface,,,Image 1,,25,
Distance to Image Border XY,21.406,21.406,21.406,0.000,21.406,21.406,21.406,21.406,1,µm,Surface,,,Image 1,,26,
Distance to Image Border XY,20.236,20.236,20.236,0.000,20.236,20.236,20.236,20.236,1,µm,Surface,,,Image 1,,27,
Distance to Image Border XY,20.062,20.062,20.062,0.000,20.062,20.062,20.062,20.062,1,µm,Surface,,,Image 1,,28,
Distance to Image Border XY,19.643,19.643,19.643,0.000,19.643,19.643,19.643,19.643,1,µm,Surface,,,Image 1,,29,
Distance to Image Border XY,20.547,20.547,20.547,0.000,20.547,20.547,20.547,20.547,1,µm,Surface,,,Image 1,,30,
Distance to Image Border XY,20.915,20.915,20.915,0.000,20.915,20.915,20.915,20.915,1,µm,Surface,,,Image 1,,31,
Distance to Image Border XY,21.393,21.393,21.393,0.000,21.393,21.393,21.393,21.393,1,µm,Surface,,,Image 1,,32,
Distance to Image Border XY,21.266,21.266,21.266,0.000,21.266,21.266,21.266,21.266,1,µm,Surface,,,Image 1,,33,
Distance to Image Border XY,21.276,21.276,21.276,0.000,21.276,21.276,21.276,21.276,1,µm,Surface,,,Image 1,,34,
Distance to Image Border XY,21.608,21.608,21.608,0.000,21.608,21.608,21.608,21.608,1,µm,Surface,,,Image 1,,35,
Distance to Image Border XY,21.935,21.935,21.935,0.000,21.935,21.935,21.935,21.935,1,µm,Surface,,,Image 1,,36,
Distance to Image Border XY,22.141,22.141,22.141,0.000,22.141,22.141,22.141,22.141,1,µm,Surface,,,Image 1,,37,
Distance to Image Border XY,21.835,21.835,21.835,0.000,21.835,21.835,21.835,21.835,1,µm,Surface,,,Image 1,,38,
Distance to Image Border XY,20.667,20.667,20.667,0.000,20.667,20.667,20.667,20.667,1,µm,Surface,,,Image 1,,39,
Distance to Image Border XY,21.589,21.589,21.589,0.000,21.589,21.589,21.589,21.589,1,µm,Surface,,,Image 1,,40,
Distance to Image Border XY,21.313,21.313,21.313,0.000,21.313,21.313,21.313,21.313,1,µm,Surface,,,Image 1,,41,
Distance to Image Border XY,20.799,20.799,20.799,0.000,20.799,20.799,20.799,20.799,1,µm,Surface,,,Image 1,,42,
Distance to Image Border XY,20.380,20.380,20.380,0.000,20.380,20.380,20.380,20.380,1,µm,Surface,,,Image 1,,43,
Ellipticity (oblate),0.380,0.380,0.380,0.000,0.380,0.380,0.380,0.380,1,,Surface,,,,,25,
Ellipticity (oblate),0.265,0.265,0.265,0.000,0.265,0.265,0.265,0.265,1,,Surface,,,,,26,
Ellipticity (oblate),0.323,0.323,0.323,0.000,0.323,0.323,0.323,0.323,1,,Surface,,,,,27,
Ellipticity (oblate),0.193,0.193,0.193,0.000,0.193,0.193,0.193,0.193,1,,Surface,,,,,28,
Ellipticity (oblate),0.165,0.165,0.165,0.000,0.165,0.165,0.165,0.165,1,,Surface,,,,,29,
Ellipticity (oblate),0.182,0.182,0.182,0.000,0.182,0.182,0.182,0.182,1,,Surface,,,,,30,
Ellipticity (oblate),0.080,0.080,0.080,0.000,0.080,0.080,0.080,0.080,1,,Surface,,,,,31,
Ellipticity (oblate),0.169,0.169,0.169,0.000,0.169,0.169,0.169,0.169,1,,Surface,,,,,32,
Ellipticity (oblate),0.268,0.268,0.268,0.000,0.268,0.268,0.268,0.268,1,,Surface,,,,,33,
Ellipticity (oblate),0.169,0.169,0.169,0.000,0.169,0.169,0.169,0.169,1,,Surface,,,,,34,
Ellipticity (oblate),0.192,0.192,0.192,0.000,0.192,0.192,0.192,0.192,1,,Surface,,,,,35,
Ellipticity (oblate),0.167,0.167,0.167,0.000,0.167,0.167,0.167,0.167,1,,Surface,,,,,36,
Ellipticity (oblate),0.321,0.321,0.321,0.000,0.321,0.321,0.321,0.321,1,,Surface,,,,,37,
Ellipticity (oblate),0.226,0.226,0.226,0.000,0.226,0.226,0.226,0.226,1,,Surface,,,,,38,
Ellipticity (oblate),0.381,0.381,0.381,0.000,0.381,0.381,0.381,0.381,1,,Surface,,,,,39,
Ellipticity (oblate),0.392,0.392,0.392,0.000,0.392,0.392,0.392,0.392,1,,Surface,,,,,40,
Ellipticity (oblate),0.278,0.278,0.278,0.000,0.278,0.278,0.278,0.278,1,,Surface,,,,,41,
Ellipticity (oblate),0.242,0.242,0.242,0.000,0.242,0.242,0.242,0.242,1,,Surface,,,,,42,
Ellipticity (oblate),0.275,0.275,0.275,0.000,0.275,0.275,0.275,0.275,1,,Surface,,,,,43,
Ellipticity (prolate),0.492,0.492,0.492,0.000,0.492,0.492,0.492,0.492,1,,Surface,,,,,25,
Ellipticity (prolate),0.433,0.433,0.433,0.000,0.433,0.433,0.433,0.433,1,,Surface,,,,,26,
Ellipticity (prolate),0.180,0.180,0.180,0.000,0.180,0.180,0.180,0.180,1,,Surface,,,,,27,
Ellipticity (prolate),0.167,0.167,0.167,0.000,0.167,0.167,0.167,0.167,1,,Surface,,,,,28,
Ellipticity (prolate),0.187,0.187,0.187,0.000,0.187,0.187,0.187,0.187,1,,Surface,,,,,29,
Ellipticity (prolate),0.202,0.202,0.202,0.000,0.202,0.202,0.202,0.202,1,,Surface,,,,,30,
Ellipticity (prolate),0.083,0.083,0.083,0.000,0.083,0.083,0.083,0.083,1,,Surface,,,,,31,
Ellipticity (prolate),0.179,0.179,0.179,0.000,0.179,0.179,0.179,0.179,1,,Surface,,,,,32,
Ellipticity (prolate),0.264,0.264,0.264,0.000,0.264,0.264,0.264,0.264,1,,Surface,,,,,33,
Ellipticity (prolate),0.166,0.166,0.166,0.000,0.166,0.166,0.166,0.166,1,,Surface,,,,,34,
Ellipticity (prolate),0.187,0.187,0.187,0.000,0.187,0.187,0.187,0.187,1,,Surface,,,,,35,
Ellipticity (prolate),0.199,0.199,0.199,0.000,0.199,0.199,0.199,0.199,1,,Surface,,,,,36,
Ellipticity (prolate),0.229,0.229,0.229,0.000,0.229,0.229,0.229,0.229,1,,Surface,,,,,37,
Ellipticity (prolate),0.134,0.134,0.134,0.000,0.134,0.134,0.134,0.134,1,,Surface,,,,,38,
Ellipticity (prolate),0.338,0.338,0.338,0.000,0.338,0.338,0.338,0.338,1,,Surface,,,,,39,
Ellipticity (prolate),0.306,0.306,0.306,0.000,0.306,0.306,0.306,0.306,1,,Surface,,,,,40,
Ellipticity (prolate),0.409,0.409,0.409,0.000,0.409,0.409,0.409,0.409,1,,Surface,,,,,41,
Ellipticity (prolate),0.403,0.403,0.403,0.000,0.403,0.403,0.403,0.403,1,,Surface,,,,,42,
Ellipticity (prolate),0.345,0.345,0.345,0.000,0.345,0.345,0.345,0.345,1,,Surface,,,,,43,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,25,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,26,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,27,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,28,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,29,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,30,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,31,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,32,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,33,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,34,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,35,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,36,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,37,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,38,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,39,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,40,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,41,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,42,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,43,
Intensity Max,258.000,258.000,258.000,0.000,258.000,258.000,258.000,258.000,1,,Surface,1,,Image 1,,25,
Intensity Max,856.000,856.000,856.000,0.000,856.000,856.000,856.000,856.000,1,,Surface,1,,Image 1,,26,
Intensity Max,890.000,890.000,890.000,0.000,890.000,890.000,890.000,890.000,1,,Surface,1,,Image 1,,27,
Intensity Max,1287.000,1287.000,1287.000,0.000,1287.000,1287.000,1287.000,1287.000,1,,Surface,1,,Image 1,,28,
Intensity Max,1211.000,1211.000,1211.000,0.000,1211.000,1211.000,1211.000,1211.000,1,,Surface,1,,Image 1,,29,
Intensity Max,5030.000,5030.000,5030.000,0.000,5030.000,5030.000,5030.000,5030.000,1,,Surface,1,,Image 1,,30,
Intensity Max,3665.000,3665.000,3665.000,0.000,3665.000,3665.000,3665.000,3665.000,1,,Surface,1,,Image 1,,31,
Intensity Max,4500.000,4500.000,4500.000,0.000,4500.000,4500.000,4500.000,4500.000,1,,Surface,1,,Image 1,,32,
Intensity Max,5245.000,5245.000,5245.000,0.000,5245.000,5245.000,5245.000,5245.000,1,,Surface,1,,Image 1,,33,
Intensity Max,4569.000,4569.000,4569.000,0.000,4569.000,4569.000,4569.000,4569.000,1,,Surface,1,,Image 1,,34,
Intensity Max,3976.000,3976.000,3976.000,0.000,3976.000,3976.000,3976.000,3976.000,1,,Surface,1,,Image 1,,35,
Intensity Max,4837.000,4837.000,4837.000,0.000,4837.000,4837.000,4837.000,4837.000,1,,Surface,1,,Image 1,,36,
Intensity Max,4636.000,4636.000,4636.000,0.000,4636.000,4636.000,4636.000,4636.000,1,,Surface,1,,Image 1,,37,
Intensity Max,4152.000,4152.000,4152.000,0.000,4152.000,4152.000,4152.000,4152.000,1,,Surface,1,,Image 1,,38,
Intensity Max,2486.000,2486.000,2486.000,0.000,2486.000,2486.000,2486.000,2486.000,1,,Surface,1,,Image 1,,39,
Intensity Max,1085.000,1085.000,1085.000,0.000,1085.000,1085.000,1085.000,1085.000,1,,Surface,1,,Image 1,,40,
Intensity Max,569.000,569.000,569.000,0.000,569.000,569.000,569.000,569.000,1,,Surface,1,,Image 1,,41,
Intensity Max,336.000,336.000,336.000,0.000,336.000,336.000,336.000,336.000,1,,Surface,1,,Image 1,,42,
