
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Class,Collection,Image,Surfaces,Time,
Displacement Length,0.943,0.943,0.943,0.000,0.943,0.943,0.943,0.943,1,µm,Surface,,,,,,4,
Displacement Length,1.475,1.475,1.475,0.000,1.475,1.475,1.475,1.475,1,µm,Surface,,,,,,5,
Displacement Length,2.254,2.254,2.254,0.000,2.254,2.254,2.254,2.254,1,µm,Surface,,,,,,6,
Displacement Length,3.201,3.201,3.201,0.000,3.201,3.201,3.201,3.201,1,µm,Surface,,,,,,7,
Displacement Length,4.923,4.923,4.923,0.000,4.923,4.923,4.923,4.923,1,µm,Surface,,,,,,8,
Displacement Length,5.244,5.244,5.244,0.000,5.244,5.244,5.244,5.244,1,µm,Surface,,,,,,9,
Distance from Origin,11301.296,11301.296,11301.296,0.000,11301.296,11301.296,11301.296,11301.296,1,µm,Surface,,,Distance from Origin,,,3,
Distance from Origin,11302.072,11302.072,11302.072,0.000,11302.072,11302.072,11302.072,11302.072,1,µm,Surface,,,Distance from Origin,,,4,
Distance from Origin,11302.623,11302.623,11302.623,0.000,11302.623,11302.623,11302.623,11302.623,1,µm,Surface,,,Distance from Origin,,,5,
Distance from Origin,11303.222,11303.222,11303.222,0.000,11303.222,11303.222,11303.222,11303.222,1,µm,Surface,,,Distance from Origin,,,6,
Distance from Origin,11304.385,11304.385,11304.385,0.000,11304.385,11304.385,11304.385,11304.385,1,µm,Surface,,,Distance from Origin,,,7,
Distance from Origin,11304.485,11304.485,11304.485,0.000,11304.485,11304.485,11304.485,11304.485,1,µm,Surface,,,Distance from Origin,,,8,
Distance from Origin,11302.654,11302.654,11302.654,0.000,11302.654,11302.654,11302.654,11302.654,1,µm,Surface,,,Distance from Origin,,,9,
Distance to Image Border XY,8.836,8.836,8.836,0.000,8.836,8.836,8.836,8.836,1,µm,Surface,,,,Image 1,,3,
Distance to Image Border XY,7.906,7.906,7.906,0.000,7.906,7.906,7.906,7.906,1,µm,Surface,,,,Image 1,,4,
Distance to Image Border XY,8.016,8.016,8.016,0.000,8.016,8.016,8.016,8.016,1,µm,Surface,,,,Image 1,,5,
Distance to Image Border XY,8.693,8.693,8.693,0.000,8.693,8.693,8.693,8.693,1,µm,Surface,,,,Image 1,,6,
Distance to Image Border XY,7.204,7.204,7.204,0.000,7.204,7.204,7.204,7.204,1,µm,Surface,,,,Image 1,,7,
Distance to Image Border XY,5.722,5.722,5.722,0.000,5.722,5.722,5.722,5.722,1,µm,Surface,,,,Image 1,,8,
Distance to Image Border XY,5.206,5.206,5.206,0.000,5.206,5.206,5.206,5.206,1,µm,Surface,,,,Image 1,,9,
Ellipticity (oblate),0.519,0.519,0.519,0.000,0.519,0.519,0.519,0.519,1,,Surface,,,,,,3,
Ellipticity (oblate),0.393,0.393,0.393,0.000,0.393,0.393,0.393,0.393,1,,Surface,,,,,,4,
Ellipticity (oblate),0.331,0.331,0.331,0.000,0.331,0.331,0.331,0.331,1,,Surface,,,,,,5,
Ellipticity (oblate),0.227,0.227,0.227,0.000,0.227,0.227,0.227,0.227,1,,Surface,,,,,,6,
Ellipticity (oblate),0.420,0.420,0.420,0.000,0.420,0.420,0.420,0.420,1,,Surface,,,,,,7,
Ellipticity (oblate),0.366,0.366,0.366,0.000,0.366,0.366,0.366,0.366,1,,Surface,,,,,,8,
Ellipticity (oblate),0.462,0.462,0.462,0.000,0.462,0.462,0.462,0.462,1,,Surface,,,,,,9,
Ellipticity (prolate),0.307,0.307,0.307,0.000,0.307,0.307,0.307,0.307,1,,Surface,,,,,,3,
Ellipticity (prolate),0.269,0.269,0.269,0.000,0.269,0.269,0.269,0.269,1,,Surface,,,,,,4,
Ellipticity (prolate),0.290,0.290,0.290,0.000,0.290,0.290,0.290,0.290,1,,Surface,,,,,,5,
Ellipticity (prolate),0.415,0.415,0.415,0.000,0.415,0.415,0.415,0.415,1,,Surface,,,,,,6,
Ellipticity (prolate),0.313,0.313,0.313,0.000,0.313,0.313,0.313,0.313,1,,Surface,,,,,,7,
Ellipticity (prolate),0.473,0.473,0.473,0.000,0.473,0.473,0.473,0.473,1,,Surface,,,,,,8,
Ellipticity (prolate),0.343,0.343,0.343,0.000,0.343,0.343,0.343,0.343,1,,Surface,,,,,,9,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,3,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,4,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,5,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,6,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,7,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,8,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,9,
Intensity Max,315.000,315.000,315.000,0.000,315.000,315.000,315.000,315.000,1,,Surface,1,,,Image 1,,3,
Intensity Max,269.000,269.000,269.000,0.000,269.000,269.000,269.000,269.000,1,,Surface,1,,,Image 1,,4,
Intensity Max,260.000,260.000,260.000,0.000,260.000,260.000,260.000,260.000,1,,Surface,1,,,Image 1,,5,
Intensity Max,252.000,252.000,252.000,0.000,252.000,252.000,252.000,252.000,1,,Surface,1,,,Image 1,,6,
Intensity Max,237.000,237.000,237.000,0.000,237.000,237.000,237.000,237.000,1,,Surface,1,,,Image 1,,7,
Intensity Max,287.000,287.000,287.000,0.000,287.000,287.000,287.000,287.000,1,,Surface,1,,,Image 1,,8,
Intensity Max,333.000,333.000,333.000,0.000,333.000,333.000,333.000,333.000,1,,Surface,1,,,Image 1,,9,
Intensity Mean,143.213,143.213,143.213,0.000,143.213,143.213,143.213,143.213,1,,Surface,1,,,Image 1,,3,
Intensity Mean,139.042,139.042,139.042,0.000,139.042,139.042,139.042,139.042,1,,Surface,1,,,Image 1,,4,
Intensity Mean,136.559,136.559,136.559,0.000,136.559,136.559,136.559,136.559,1,,Surface,1,,,Image 1,,5,
Intensity Mean,132.299,132.299,132.299,0.000,132.299,132.299,132.299,132.299,1,,Surface,1,,,Image 1,,6,
Intensity Mean,129.793,129.793,129.793,0.000,129.793,129.793,129.793,129.793,1,,Surface,1,,,Image 1,,7,
Intensity Mean,125.997,125.997,125.997,0.000,125.997,125.997,125.997,125.997,1,,Surface,1,,,Image 1,,8,
Intensity Mean,122.667,122.667,122.667,0.000,122.667,122.667,122.667,122.667,1,,Surface,1,,,Image 1,,9,
Intensity Median,140.062,140.062,140.062,0.000,140.062,140.062,140.062,140.062,1,,Surface,1,,,Image 1,,3,
Intensity Median,136.062,136.062,136.062,0.000,136.062,136.062,136.062,136.062,1,,Surface,1,,,Image 1,,4,
Intensity Median,134.062,134.062,134.062,0.000,134.062,134.062,134.062,134.062,1,,Surface,1,,,Image 1,,5,
Intensity Median,130.062,130.062,130.062,0.000,130.062,130.062,130.062,130.062,1,,Surface,1,,,Image 1,,6,
Intensity Median,127.062,127.062,127.062,0.000,127.062,127.062,127.062,127.062,1,,Surface,1,,,Image 1,,7,
Intensity Median,123.062,123.062,123.062,0.000,123.062,123.062,123.062,123.062,1,,Surface,1,,,Image 1,,8,
Intensity Median,119.125,119.125,119.125,0.000,119.125,119.125,119.125,119.125,1,,Surface,1,,,Image 1,,9,
Intensity Min,76.000,76.000,76.000,0.000,76.000,76.000,76.000,76.000,1,,Surface,1,,,Image 1,,3,
Intensity Min,81.000,81.000,81.000,0.000,81.000,81.000,81.000,81.000,1,,Surface,1,,,Image 1,,4,
Intensity Min,77.000,77.000,77.000,0.000,77.000,77.000,77.000,77.000,1,,Surface,1,,,Image 1,,5,
Intensity Min,79.000,79.000,79.000,0.000,79.000,79.000,79.000,79.000,1,,Surface,1,,,Image 1,,6,
Intensity Min,54.000,54.000,54.000,0.000,54.000,54.000,54.000,54.000,1,,Surface,1,,,Image 1,,7,
Intensity Min,73.000,73.000,73.000,0.000,73.000,73.000,73.000,73.000,1,,Surface,1,,,Image 1,,8,
Intensity Min,80.000,80.000,80.000,0.000,80.000,80.000,80.000,80.000,1,,Surface,1,,,Image 1,,9,
Intensity StdDev,32.908,32.908,32.908,0.000,32.908,32.908,32.908,32.908,1,,Surface,1,,,Image 1,,3,
Intensity StdDev,25.244,25.244,25.244,0.000,25.244,25.244,25.244,25.244,1,,Surface,1,,,Image 1,,4,
Intensity StdDev,23.487,23.487,23.487,0.000,23.487,23.487,23.487,23.487,1,,Surface,1,,,Image 1,,5,
Intensity StdDev,19.857,19.857,19.857,0.000,19.857,19.857,19.857,19.857,1,,Surface,1,,,Image 1,,6,
Intensity StdDev,20.036,20.036,20.036,0.000,20.036,20.036,20.036,20.036,1,,Surface,1,,,Image 1,,7,
Intensity StdDev,18.895,18.895,18.895,0.000,18.895,18.895,18.895,18.895,1,,Surface,1,,,Image 1,,8,
Intensity StdDev,18.853,18.853,18.853,0.000,18.853,18.853,18.853,18.853,1,,Surface,1,,,Image 1,,9,
Intensity Sum,575142.000,575142.000,575142.000,0.000,575142.000,575142.000,575142.000,575142.000,1,,Surface,1,,,Image 1,,3,
Intensity Sum,1106778.000,1106778.000,1106778.000,0.000,1106778.000,1106778.000,1106778.000,1106778.000,1,,Surface,1,,,Image 1,,4,
Intensity Sum,1406016.000,1406016.000,1406016.000,0.000,1406016.000,1406016.000,1406016.000,1406016.000,1,,Surface,1,,,Image 1,,5,
Intensity Sum,1581237.000,1581237.000,1581237.000,0.000,1581237.000,1581237.000,1581237.000,1581237.000,1,,Surface,1,,,Image 1,,6,
Intensity Sum,1415779.000,1415779.000,1415779.000,0.000,1415779.000,1415779.000,1415779.000,1415779.000,1,,Surface,1,,,Image 1,,7,
Intensity Sum,1317422.000,1317422.000,1317422.000,0.000,1317422.000,1317422.000,1317422.000,1317422.000,1,,Surface,1,,,Image 1,,8,
Intensity Sum,315990.000,315990.000,315990.000,0.000,315990.000,315990.000,315990.000,315990.000,1,,Surface,1,,,Image 1,,9,
Intensity Sum of Square,86716784.000,86716784.000,86716784.000,0.000,86716784.000,86716784.000,86716784.000,86716784.000,1,,Surface,1,,,Image 1,,3,
Intensity Sum of Square,158961632.000,158961632.000,158961632.000,0.000,158961632.000,158961632.000,158961632.000,158961632.000,1,,Surface,1,,,Image 1,,4,
Intensity Sum of Square,197684512.000,197684512.000,197684512.000,0.000,197684512.000,197684512.000,197684512.000,197684512.000,1,,Surface,1,,,Image 1,,5,
Intensity Sum of Square,213908880.000,213908880.000,213908880.000,0.000,213908880.000,213908880.000,213908880.000,213908880.000,1,,Surface,1,,,Image 1,,6,
Intensity Sum of Square,188136880.000,188136880.000,188136880.000,0.000,188136880.000,188136880.000,188136880.000,188136880.000,1,,Surface,1,,,Image 1,,7,
Intensity Sum of Square,169723744.000,169723744.000,169723744.000,0.000,169723744.000,169723744.000,169723744.000,169723744.000,1,,Surface,1,,,Image 1,,8,
Intensity Sum of Square,39677112.000,39677112.000,39677112.000,0.000,39677112.000,39677112.000,39677112.000,39677112.000,1,,Surface,1,,,Image 1,,9,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,,3,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,,4,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,,5,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,,6,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,,7,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,,8,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,,9,
Overlapped Volume Ratio to Surfaces,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,Surfaces 1,3,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,ABp,3,
Overlapped Volume Ratio to Surfaces,0.857,0.857,0.857,0.000,0.857,0.857,0.857,0.857,1,,Surface,,,,,Surfaces 2,3,
Overlapped Volume Ratio to Surfaces,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,Surfaces 1,4,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,ABp,4,
Overlapped Volume Ratio to Surfaces,0.824,0.824,0.824,0.000,0.824,0.824,0.824,0.824,1,,Surface,,,,,Surfaces 2,4,
Overlapped Volume Ratio to Surfaces,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,Surfaces 1,5,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,ABp,5,
Overlapped Volume Ratio to Surfaces,0.832,0.832,0.832,0.000,0.832,0.832,0.832,0.832,1,,Surface,,,,,Surfaces 2,5,
Overlapped Volume Ratio to Surfaces,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,Surfaces 1,6,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,ABp,6,
Overlapped Volume Ratio to Surfaces,0.969,0.969,0.969,0.000,0.969,0.969,0.969,0.969,1,,Surface,,,,,Surfaces 2,6,
Overlapped Volume Ratio to Surfaces,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,Surfaces 1,7,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,ABp,7,
Overlapped Volume Ratio to Surfaces,0.997,0.997,0.997,0.000,0.997,0.997,0.997,0.997,1,,Surface,,,,,Surfaces 2,7,
Overlapped Volume Ratio to Surfaces,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,Surfaces 1,8,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,ABp,8,
Overlapped Volume Ratio to Surfaces,0.998,0.998,0.998,0.000,0.998,0.998,0.998,0.998,1,,Surface,,,,,Surfaces 2,8,
Overlapped Volume Ratio to Surfaces,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,Surfaces 1,9,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,EMS,9,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,ABp,9,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,P2,9,
Overlapped Volume Ratio to Surfaces,0.992,0.992,0.992,0.000,0.992,0.992,0.992,0.992,1,,Surface,,,,,Surfaces 2,9,
Overlapped Volume to Surfaces,44.780,44.780,44.780,0.000,44.780,44.780,44.780,44.780,1,µm^3,Surface,,,,,Surfaces 1,3,
Overlapped Volume to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm^3,Surface,,,,,ABp,3,
Overlapped Volume to Surfaces,38.360,38.360,38.360,0.000,38.360,38.360,38.360,38.360,1,µm^3,Surface,,,,,Surfaces 2,3,
Overlapped Volume to Surfaces,74.645,74.645,74.645,0.000,74.645,74.645,74.645,74.645,1,µm^3,Surface,,,,,Surfaces 1,4,
Overlapped Volume to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm^3,Surface,,,,,ABp,4,
Overlapped Volume to Surfaces,61.532,61.532,61.532,0.000,61.532,61.532,61.532,61.532,1,µm^3,Surface,,,,,Surfaces 2,4,
Overlapped Volume to Surfaces,94.194,94.194,94.194,0.000,94.194,94.194,94.194,94.194,1,µm^3,Surface,,,,,Surfaces 1,5,
Overlapped Volume to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm^3,Surface,,,,,ABp,5,
Overlapped Volume to Surfaces,78.340,78.340,78.340,0.000,78.340,78.340,78.340,78.340,1,µm^3,Surface,,,,,Surfaces 2,5,
Overlapped Volume to Surfaces,107.921,107.921,107.921,0.000,107.921,107.921,107.921,107.921,1,µm^3,Surface,,,,,Surfaces 1,6,
Overlapped Volume to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm^3,Surface,,,,,ABp,6,
Overlapped Volume to Surfaces,104.605,104.605,104.605,0.000,104.605,104.605,104.605,104.605,1,µm^3,Surface,,,,,Surfaces 2,6,
Overlapped Volume to Surfaces,109.210,109.210,109.210,0.000,109.210,109.210,109.210,109.210,1,µm^3,Surface,,,,,Surfaces 1,7,
Overlapped Volume to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm^3,Surface,,,,,ABp,7,
Overlapped Volume to Surfaces,108.925,108.925,108.925,0.000,108.925,108.925,108.925,108.925,1,µm^3,Surface,,,,,Surfaces 2,7,
Overlapped Volume to Surfaces,93.968,93.968,93.968,0.000,93.968,93.968,93.968,93.968,1,µm^3,Surface,,,,,Surfaces 1,8,
Overlapped Volume to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm^3,Surface,,,,,ABp,8,
Overlapped Volume to Surfaces,93.748,93.748,93.748,0.000,93.748,93.748,93.748,93.748,1,µm^3,Surface,,,,,Surfaces 2,8,
Overlapped Volume to Surfaces,23.385,23.385,23.385,0.000,23.385,23.385,23.385,23.385,1,µm^3,Surface,,,,,Surfaces 1,9,
Overlapped Volume to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm^3,Surface,,,,,EMS,9,
Overlapped Volume to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm^3,Surface,,,,,ABp,9,
Overlapped Volume to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm^3,Surface,,,,,P2,9,
Overlapped Volume to Surfaces,23.191,23.191,23.191,0.000,23.191,23.191,23.191,23.191,1,µm^3,Surface,,,,,Surfaces 2,9,
Position X,-6619.099,-6619.099,-6619.099,0.000,-6619.099,-6619.099,-6619.099,-6619.099,1,µm,Surface,,,Position,,,3,
Position X,-6619.714,-6619.714,-6619.714,0.000,-6619.714,-6619.714,-6619.714,-6619.714,1,µm,Surface,,,Position,,,4,
Position X,-6620.366,-6620.366,-6620.366,0.000,-6620.366,-6620.366,-6620.366,-6620.366,1,µm,Surface,,,Position,,,5,
Position X,-6620.920,-6620.920,-6620.920,0.000,-6620.920,-6620.920,-6620.920,-6620.920,1,µm,Surface,,,Position,,,6,
Position X,-6620.231,-6620.231,-6620.231,0.000,-6620.231,-6620.231,-6620.231,-6620.231,1,µm,Surface,,,Position,,,7,
Position X,-6618.109,-6618.109,-6618.109,0.000,-6618.109,-6618.109,-6618.109,-6618.109,1,µm,Surface,,,Position,,,8,
Position X,-6616.454,-6616.454,-6616.454,0.000,-6616.454,-6616.454,-6616.454,-6616.454,1,µm,Surface,,,Position,,,9,
Position Y,2475.802,2475.802,2475.802,0.000,2475.802,2475.802,2475.802,2475.802,1,µm,Surface,,,Position,,,3,
Position Y,2476.419,2476.419,2476.419,0.000,2476.419,2476.419,2476.419,2476.419,1,µm,Surface,,,Position,,,4,
Position Y,2476.205,2476.205,2476.205,0.000,2476.205,2476.205,2476.205,2476.205,1,µm,Surface,,,Position,,,5,
Position Y,2475.319,2475.319,2475.319,0.000,2475.319,2475.319,2475.319,2475.319,1,µm,Surface,,,Position,,,6,
Position Y,2476.599,2476.599,2476.599,0.000,2476.599,2476.599,2476.599,2476.599,1,µm,Surface,,,Position,,,7,
Position Y,2478.289,2478.289,2478.289,0.000,2478.289,2478.289,2478.289,2478.289,1,µm,Surface,,,Position,,,8,
Position Y,2479.432,2479.432,2479.432,0.000,2479.432,2479.432,2479.432,2479.432,1,µm,Surface,,,Position,,,9,
Position Z,8819.139,8819.139,8819.139,0.000,8819.139,8819.139,8819.139,8819.139,1,µm,Surface,,,Position,,,3,
Position Z,8819.500,8819.500,8819.500,0.000,8819.500,8819.500,8819.500,8819.500,1,µm,Surface,,,Position,,,4,
Position Z,8819.776,8819.776,8819.776,0.000,8819.776,8819.776,8819.776,8819.776,1,µm,Surface,,,Position,,,5,
Position Z,8820.376,8820.376,8820.376,0.000,8820.376,8820.376,8820.376,8820.376,1,µm,Surface,,,Position,,,6,
Position Z,8822.024,8822.024,8822.024,0.000,8822.024,8822.024,8822.024,8822.024,1,µm,Surface,,,Position,,,7,
Position Z,8823.271,8823.271,8823.271,0.000,8823.271,8823.271,8823.271,8823.271,1,µm,Surface,,,Position,,,8,
Position Z,8821.845,8821.845,8821.845,0.000,8821.845,8821.845,8821.845,8821.845,1,µm,Surface,,,Position,,,9,
Shortest Distance to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,Surfaces 1,3,
Shortest Distance to Surfaces,2.792,2.792,2.792,0.000,2.792,2.792,2.792,2.792,1,µm,Surface,,,,,ABp,3,
Shortest Distance to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,Surfaces 2,3,
Shortest Distance to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,Surfaces 1,4,
Shortest Distance to Surfaces,2.045,2.045,2.045,0.000,2.045,2.045,2.045,2.045,1,µm,Surface,,,,,ABp,4,
Shortest Distance to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,Surfaces 2,4,
Shortest Distance to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,Surfaces 1,5,
