
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,66.125,66.125,66.125,0.000,66.125,66.125,66.125,66.125,1,µm^2,Surface,,,,,27,
Area,94.604,94.604,94.604,0.000,94.604,94.604,94.604,94.604,1,µm^2,Surface,,,,,28,
Area,119.508,119.508,119.508,0.000,119.508,119.508,119.508,119.508,1,µm^2,Surface,,,,,29,
Area,130.353,130.353,130.353,0.000,130.353,130.353,130.353,130.353,1,µm^2,Surface,,,,,30,
Area,137.156,137.156,137.156,0.000,137.156,137.156,137.156,137.156,1,µm^2,Surface,,,,,31,
Area,145.548,145.548,145.548,0.000,145.548,145.548,145.548,145.548,1,µm^2,Surface,,,,,32,
Area,146.257,146.257,146.257,0.000,146.257,146.257,146.257,146.257,1,µm^2,Surface,,,,,33,
Area,156.882,156.882,156.882,0.000,156.882,156.882,156.882,156.882,1,µm^2,Surface,,,,,34,
Area,157.294,157.294,157.294,0.000,157.294,157.294,157.294,157.294,1,µm^2,Surface,,,,,35,
Area,163.756,163.756,163.756,0.000,163.756,163.756,163.756,163.756,1,µm^2,Surface,,,,,36,
Area,168.991,168.991,168.991,0.000,168.991,168.991,168.991,168.991,1,µm^2,Surface,,,,,37,
Area,173.004,173.004,173.004,0.000,173.004,173.004,173.004,173.004,1,µm^2,Surface,,,,,38,
Area,185.469,185.469,185.469,0.000,185.469,185.469,185.469,185.469,1,µm^2,Surface,,,,,39,
Area,182.189,182.189,182.189,0.000,182.189,182.189,182.189,182.189,1,µm^2,Surface,,,,,40,
Area,161.645,161.645,161.645,0.000,161.645,161.645,161.645,161.645,1,µm^2,Surface,,,,,41,
Displacement Delta Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,27,
Displacement Delta Length,0.973,0.973,0.973,0.000,0.973,0.973,0.973,0.973,1,µm,Surface,,,,,28,
Displacement Delta Length,0.674,0.674,0.674,0.000,0.674,0.674,0.674,0.674,1,µm,Surface,,,,,29,
Displacement Delta Length,1.124,1.124,1.124,0.000,1.124,1.124,1.124,1.124,1,µm,Surface,,,,,30,
Displacement Delta Length,0.588,0.588,0.588,0.000,0.588,0.588,0.588,0.588,1,µm,Surface,,,,,31,
Displacement Delta Length,0.778,0.778,0.778,0.000,0.778,0.778,0.778,0.778,1,µm,Surface,,,,,32,
Displacement Delta Length,1.569,1.569,1.569,0.000,1.569,1.569,1.569,1.569,1,µm,Surface,,,,,33,
Displacement Delta Length,0.912,0.912,0.912,0.000,0.912,0.912,0.912,0.912,1,µm,Surface,,,,,34,
Displacement Delta Length,0.768,0.768,0.768,0.000,0.768,0.768,0.768,0.768,1,µm,Surface,,,,,35,
Displacement Delta Length,0.594,0.594,0.594,0.000,0.594,0.594,0.594,0.594,1,µm,Surface,,,,,36,
Displacement Delta Length,0.642,0.642,0.642,0.000,0.642,0.642,0.642,0.642,1,µm,Surface,,,,,37,
Displacement Delta Length,1.719,1.719,1.719,0.000,1.719,1.719,1.719,1.719,1,µm,Surface,,,,,38,
Displacement Delta Length,0.559,0.559,0.559,0.000,0.559,0.559,0.559,0.559,1,µm,Surface,,,,,39,
Displacement Delta Length,0.171,0.171,0.171,0.000,0.171,0.171,0.171,0.171,1,µm,Surface,,,,,40,
Displacement Delta Length,1.799,1.799,1.799,0.000,1.799,1.799,1.799,1.799,1,µm,Surface,,,,,41,
Displacement Delta X,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,27,
Displacement Delta X,0.555,0.555,0.555,0.000,0.555,0.555,0.555,0.555,1,µm,Surface,,Displacement Delta,,,28,
Displacement Delta X,-0.309,-0.309,-0.309,0.000,-0.309,-0.309,-0.309,-0.309,1,µm,Surface,,Displacement Delta,,,29,
Displacement Delta X,-0.441,-0.441,-0.441,0.000,-0.441,-0.441,-0.441,-0.441,1,µm,Surface,,Displacement Delta,,,30,
