
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,25.392,25.392,25.392,0.000,25.392,25.392,25.392,25.392,1,µm^2,Surface,,,,,9,
Area,80.004,80.004,80.004,0.000,80.004,80.004,80.004,80.004,1,µm^2,Surface,,,,,10,
Area,117.292,117.292,117.292,0.000,117.292,117.292,117.292,117.292,1,µm^2,Surface,,,,,11,
Area,136.841,136.841,136.841,0.000,136.841,136.841,136.841,136.841,1,µm^2,Surface,,,,,12,
Area,159.398,159.398,159.398,0.000,159.398,159.398,159.398,159.398,1,µm^2,Surface,,,,,13,
Area,182.256,182.256,182.256,0.000,182.256,182.256,182.256,182.256,1,µm^2,Surface,,,,,14,
Area,202.980,202.980,202.980,0.000,202.980,202.980,202.980,202.980,1,µm^2,Surface,,,,,15,
Area,218.865,218.865,218.865,0.000,218.865,218.865,218.865,218.865,1,µm^2,Surface,,,,,16,
Area,235.418,235.418,235.418,0.000,235.418,235.418,235.418,235.418,1,µm^2,Surface,,,,,17,
Area,242.920,242.920,242.920,0.000,242.920,242.920,242.920,242.920,1,µm^2,Surface,,,,,18,
Area,232.505,232.505,232.505,0.000,232.505,232.505,232.505,232.505,1,µm^2,Surface,,,,,19,
Area,228.408,228.408,228.408,0.000,228.408,228.408,228.408,228.408,1,µm^2,Surface,,,,,20,
Area,242.360,242.360,242.360,0.000,242.360,242.360,242.360,242.360,1,µm^2,Surface,,,,,21,
Area,264.047,264.047,264.047,0.000,264.047,264.047,264.047,264.047,1,µm^2,Surface,,,,,22,
Displacement Delta Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,9,
Displacement Delta Length,0.945,0.945,0.945,0.000,0.945,0.945,0.945,0.945,1,µm,Surface,,,,,10,
Displacement Delta Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,11,
Displacement Delta Length,1.722,1.722,1.722,0.000,1.722,1.722,1.722,1.722,1,µm,Surface,,,,,12,
Displacement Delta Length,0.994,0.994,0.994,0.000,0.994,0.994,0.994,0.994,1,µm,Surface,,,,,13,
Displacement Delta Length,1.250,1.250,1.250,0.000,1.250,1.250,1.250,1.250,1,µm,Surface,,,,,14,
Displacement Delta Length,2.050,2.050,2.050,0.000,2.050,2.050,2.050,2.050,1,µm,Surface,,,,,15,
Displacement Delta Length,1.398,1.398,1.398,0.000,1.398,1.398,1.398,1.398,1,µm,Surface,,,,,16,
Displacement Delta Length,1.216,1.216,1.216,0.000,1.216,1.216,1.216,1.216,1,µm,Surface,,,,,17,
Displacement Delta Length,0.940,0.940,0.940,0.000,0.940,0.940,0.940,0.940,1,µm,Surface,,,,,18,
Displacement Delta Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,20,
Displacement Delta Length,1.056,1.056,1.056,0.000,1.056,1.056,1.056,1.056,1,µm,Surface,,,,,21,
Displacement Delta Length,1.541,1.541,1.541,0.000,1.541,1.541,1.541,1.541,1,µm,Surface,,,,,22,
Displacement Delta X,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,9,
Displacement Delta X,-0.251,-0.251,-0.251,0.000,-0.251,-0.251,-0.251,-0.251,1,µm,Surface,,Displacement Delta,,,10,
Displacement Delta X,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,11,
Displacement Delta X,1.020,1.020,1.020,0.000,1.020,1.020,1.020,1.020,1,µm,Surface,,Displacement Delta,,,12,
Displacement Delta X,0.246,0.246,0.246,0.000,0.246,0.246,0.246,0.246,1,µm,Surface,,Displacement Delta,,,13,
Displacement Delta X,0.157,0.157,0.157,0.000,0.157,0.157,0.157,0.157,1,µm,Surface,,Displacement Delta,,,14,
Displacement Delta X,0.327,0.327,0.327,0.000,0.327,0.327,0.327,0.327,1,µm,Surface,,Displacement Delta,,,15,
Displacement Delta X,-0.153,-0.153,-0.153,0.000,-0.153,-0.153,-0.153,-0.153,1,µm,Surface,,Displacement Delta,,,16,
Displacement Delta X,-0.032,-0.032,-0.032,0.000,-0.032,-0.032,-0.032,-0.032,1,µm,Surface,,Displacement Delta,,,17,
Displacement Delta X,0.376,0.376,0.376,0.000,0.376,0.376,0.376,0.376,1,µm,Surface,,Displacement Delta,,,18,
Displacement Delta X,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,20,
Displacement Delta X,-0.940,-0.940,-0.940,0.000,-0.940,-0.940,-0.940,-0.940,1,µm,Surface,,Displacement Delta,,,21,
Displacement Delta X,0.492,0.492,0.492,0.000,0.492,0.492,0.492,0.492,1,µm,Surface,,Displacement Delta,,,22,
Displacement Delta Y,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,9,
Displacement Delta Y,0.909,0.909,0.909,0.000,0.909,0.909,0.909,0.909,1,µm,Surface,,Displacement Delta,,,10,
Displacement Delta Y,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,11,
