
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,31.572,31.572,31.572,0.000,31.572,31.572,31.572,31.572,1,µm^2,Surface,,,,,9,
Area,85.567,85.567,85.567,0.000,85.567,85.567,85.567,85.567,1,µm^2,Surface,,,,,10,
Area,128.655,128.655,128.655,0.000,128.655,128.655,128.655,128.655,1,µm^2,Surface,,,,,11,
Area,144.989,144.989,144.989,0.000,144.989,144.989,144.989,144.989,1,µm^2,Surface,,,,,12,
Area,173.471,173.471,173.471,0.000,173.471,173.471,173.471,173.471,1,µm^2,Surface,,,,,13,
Area,201.433,201.433,201.433,0.000,201.433,201.433,201.433,201.433,1,µm^2,Surface,,,,,14,
Area,234.249,234.249,234.249,0.000,234.249,234.249,234.249,234.249,1,µm^2,Surface,,,,,15,
Area,267.238,267.238,267.238,0.000,267.238,267.238,267.238,267.238,1,µm^2,Surface,,,,,16,
Area,284.154,284.154,284.154,0.000,284.154,284.154,284.154,284.154,1,µm^2,Surface,,,,,17,
Area,250.417,250.417,250.417,0.000,250.417,250.417,250.417,250.417,1,µm^2,Surface,,,,,18,
Area,267.387,267.387,267.387,0.000,267.387,267.387,267.387,267.387,1,µm^2,Surface,,,,,19,
Displacement Delta Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,9,
Displacement Delta Length,0.868,0.868,0.868,0.000,0.868,0.868,0.868,0.868,1,µm,Surface,,,,,10,
Displacement Delta Length,1.589,1.589,1.589,0.000,1.589,1.589,1.589,1.589,1,µm,Surface,,,,,11,
Displacement Delta Length,1.840,1.840,1.840,0.000,1.840,1.840,1.840,1.840,1,µm,Surface,,,,,12,
Displacement Delta Length,0.687,0.687,0.687,0.000,0.687,0.687,0.687,0.687,1,µm,Surface,,,,,13,
Displacement Delta Length,1.102,1.102,1.102,0.000,1.102,1.102,1.102,1.102,1,µm,Surface,,,,,14,
Displacement Delta Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,15,
Displacement Delta Length,1.824,1.824,1.824,0.000,1.824,1.824,1.824,1.824,1,µm,Surface,,,,,16,
Displacement Delta Length,1.561,1.561,1.561,0.000,1.561,1.561,1.561,1.561,1,µm,Surface,,,,,17,
Displacement Delta Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,18,
Displacement Delta Length,1.365,1.365,1.365,0.000,1.365,1.365,1.365,1.365,1,µm,Surface,,,,,19,
Displacement Delta X,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,9,
Displacement Delta X,0.259,0.259,0.259,0.000,0.259,0.259,0.259,0.259,1,µm,Surface,,Displacement Delta,,,10,
Displacement Delta X,-1.574,-1.574,-1.574,0.000,-1.574,-1.574,-1.574,-1.574,1,µm,Surface,,Displacement Delta,,,11,
Displacement Delta X,1.320,1.320,1.320,0.000,1.320,1.320,1.320,1.320,1,µm,Surface,,Displacement Delta,,,12,
Displacement Delta X,-0.088,-0.088,-0.088,0.000,-0.088,-0.088,-0.088,-0.088,1,µm,Surface,,Displacement Delta,,,13,
Displacement Delta X,-0.024,-0.024,-0.024,0.000,-0.024,-0.024,-0.024,-0.024,1,µm,Surface,,Displacement Delta,,,14,
Displacement Delta X,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,15,
Displacement Delta X,-0.172,-0.172,-0.172,0.000,-0.172,-0.172,-0.172,-0.172,1,µm,Surface,,Displacement Delta,,,16,
Displacement Delta X,0.108,0.108,0.108,0.000,0.108,0.108,0.108,0.108,1,µm,Surface,,Displacement Delta,,,17,
Displacement Delta X,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,18,
Displacement Delta X,-0.689,-0.689,-0.689,0.000,-0.689,-0.689,-0.689,-0.689,1,µm,Surface,,Displacement Delta,,,19,
Displacement Delta Y,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,9,
Displacement Delta Y,-0.821,-0.821,-0.821,0.000,-0.821,-0.821,-0.821,-0.821,1,µm,Surface,,Displacement Delta,,,10,
Displacement Delta Y,0.167,0.167,0.167,0.000,0.167,0.167,0.167,0.167,1,µm,Surface,,Displacement Delta,,,11,
Displacement Delta Y,0.335,0.335,0.335,0.000,0.335,0.335,0.335,0.335,1,µm,Surface,,Displacement Delta,,,12,
Displacement Delta Y,0.441,0.441,0.441,0.000,0.441,0.441,0.441,0.441,1,µm,Surface,,Displacement Delta,,,13,
Displacement Delta Y,-0.151,-0.151,-0.151,0.000,-0.151,-0.151,-0.151,-0.151,1,µm,Surface,,Displacement Delta,,,14,
Displacement Delta Y,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,15,
Displacement Delta Y,-0.778,-0.778,-0.778,0.000,-0.778,-0.778,-0.778,-0.778,1,µm,Surface,,Displacement Delta,,,16,
Displacement Delta Y,-1.237,-1.237,-1.237,0.000,-1.237,-1.237,-1.237,-1.237,1,µm,Surface,,Displacement Delta,,,17,
Displacement Delta Y,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,18,
Displacement Delta Y,-0.767,-0.767,-0.767,0.000,-0.767,-0.767,-0.767,-0.767,1,µm,Surface,,Displacement Delta,,,19,
Displacement Delta Z,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,9,
Displacement Delta Z,-0.110,-0.110,-0.110,0.000,-0.110,-0.110,-0.110,-0.110,1,µm,Surface,,Displacement Delta,,,10,
Displacement Delta Z,0.138,0.138,0.138,0.000,0.138,0.138,0.138,0.138,1,µm,Surface,,Displacement Delta,,,11,
