
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,73.399,73.399,73.399,0.000,73.399,73.399,73.399,73.399,1,µm^2,Surface,,,,,24,
Area,100.023,100.023,100.023,0.000,100.023,100.023,100.023,100.023,1,µm^2,Surface,,,,,25,
Area,134.793,134.793,134.793,0.000,134.793,134.793,134.793,134.793,1,µm^2,Surface,,,,,26,
Area,161.559,161.559,161.559,0.000,161.559,161.559,161.559,161.559,1,µm^2,Surface,,,,,27,
Area,179.021,179.021,179.021,0.000,179.021,179.021,179.021,179.021,1,µm^2,Surface,,,,,28,
Area,188.828,188.828,188.828,0.000,188.828,188.828,188.828,188.828,1,µm^2,Surface,,,,,29,
Area,204.424,204.424,204.424,0.000,204.424,204.424,204.424,204.424,1,µm^2,Surface,,,,,30,
Area,220.599,220.599,220.599,0.000,220.599,220.599,220.599,220.599,1,µm^2,Surface,,,,,31,
Area,225.831,225.831,225.831,0.000,225.831,225.831,225.831,225.831,1,µm^2,Surface,,,,,32,
Area,216.584,216.584,216.584,0.000,216.584,216.584,216.584,216.584,1,µm^2,Surface,,,,,33,
Area,211.893,211.893,211.893,0.000,211.893,211.893,211.893,211.893,1,µm^2,Surface,,,,,34,
Area,210.474,210.474,210.474,0.000,210.474,210.474,210.474,210.474,1,µm^2,Surface,,,,,35,
Displacement Delta Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,24,
Displacement Delta Length,1.645,1.645,1.645,0.000,1.645,1.645,1.645,1.645,1,µm,Surface,,,,,25,
Displacement Delta Length,1.402,1.402,1.402,0.000,1.402,1.402,1.402,1.402,1,µm,Surface,,,,,26,
Displacement Delta Length,1.444,1.444,1.444,0.000,1.444,1.444,1.444,1.444,1,µm,Surface,,,,,27,
Displacement Delta Length,0.592,0.592,0.592,0.000,0.592,0.592,0.592,0.592,1,µm,Surface,,,,,28,
Displacement Delta Length,0.655,0.655,0.655,0.000,0.655,0.655,0.655,0.655,1,µm,Surface,,,,,29,
Displacement Delta Length,1.397,1.397,1.397,0.000,1.397,1.397,1.397,1.397,1,µm,Surface,,,,,30,
Displacement Delta Length,1.558,1.558,1.558,0.000,1.558,1.558,1.558,1.558,1,µm,Surface,,,,,31,
Displacement Delta Length,2.133,2.133,2.133,0.000,2.133,2.133,2.133,2.133,1,µm,Surface,,,,,32,
Displacement Delta Length,2.020,2.020,2.020,0.000,2.020,2.020,2.020,2.020,1,µm,Surface,,,,,33,
Displacement Delta Length,0.817,0.817,0.817,0.000,0.817,0.817,0.817,0.817,1,µm,Surface,,,,,34,
Displacement Delta Length,1.467,1.467,1.467,0.000,1.467,1.467,1.467,1.467,1,µm,Surface,,,,,35,
Displacement Delta X,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,24,
Displacement Delta X,-1.382,-1.382,-1.382,0.000,-1.382,-1.382,-1.382,-1.382,1,µm,Surface,,Displacement Delta,,,25,
Displacement Delta X,0.714,0.714,0.714,0.000,0.714,0.714,0.714,0.714,1,µm,Surface,,Displacement Delta,,,26,
Displacement Delta X,1.307,1.307,1.307,0.000,1.307,1.307,1.307,1.307,1,µm,Surface,,Displacement Delta,,,27,
Displacement Delta X,0.172,0.172,0.172,0.000,0.172,0.172,0.172,0.172,1,µm,Surface,,Displacement Delta,,,28,
Displacement Delta X,-0.291,-0.291,-0.291,0.000,-0.291,-0.291,-0.291,-0.291,1,µm,Surface,,Displacement Delta,,,29,
Displacement Delta X,0.365,0.365,0.365,0.000,0.365,0.365,0.365,0.365,1,µm,Surface,,Displacement Delta,,,30,
Displacement Delta X,0.428,0.428,0.428,0.000,0.428,0.428,0.428,0.428,1,µm,Surface,,Displacement Delta,,,31,
Displacement Delta X,-0.412,-0.412,-0.412,0.000,-0.412,-0.412,-0.412,-0.412,1,µm,Surface,,Displacement Delta,,,32,
Displacement Delta X,-0.959,-0.959,-0.959,0.000,-0.959,-0.959,-0.959,-0.959,1,µm,Surface,,Displacement Delta,,,33,
Displacement Delta X,0.604,0.604,0.604,0.000,0.604,0.604,0.604,0.604,1,µm,Surface,,Displacement Delta,,,34,
Displacement Delta X,1.257,1.257,1.257,0.000,1.257,1.257,1.257,1.257,1,µm,Surface,,Displacement Delta,,,35,
Displacement Delta Y,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,24,
Displacement Delta Y,0.770,0.770,0.770,0.000,0.770,0.770,0.770,0.770,1,µm,Surface,,Displacement Delta,,,25,
Displacement Delta Y,-0.832,-0.832,-0.832,0.000,-0.832,-0.832,-0.832,-0.832,1,µm,Surface,,Displacement Delta,,,26,
Displacement Delta Y,-0.072,-0.072,-0.072,0.000,-0.072,-0.072,-0.072,-0.072,1,µm,Surface,,Displacement Delta,,,27,
Displacement Delta Y,0.261,0.261,0.261,0.000,0.261,0.261,0.261,0.261,1,µm,Surface,,Displacement Delta,,,28,
Displacement Delta Y,-0.226,-0.226,-0.226,0.000,-0.226,-0.226,-0.226,-0.226,1,µm,Surface,,Displacement Delta,,,29,
Displacement Delta Y,-1.128,-1.128,-1.128,0.000,-1.128,-1.128,-1.128,-1.128,1,µm,Surface,,Displacement Delta,,,30,
