
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Collection,Image,Time,
Distance from Origin,14388.922,14388.922,14388.922,0.000,14388.922,14388.922,14388.922,14388.922,1,µm,Surface,,Distance from Origin,,108,
Distance from Origin,14388.941,14388.941,14388.941,0.000,14388.941,14388.941,14388.941,14388.941,1,µm,Surface,,Distance from Origin,,109,
Distance from Origin,14388.951,14388.951,14388.951,0.000,14388.951,14388.951,14388.951,14388.951,1,µm,Surface,,Distance from Origin,,110,
Distance from Origin,14389.088,14389.088,14389.088,0.000,14389.088,14389.088,14389.088,14389.088,1,µm,Surface,,Distance from Origin,,111,
Distance from Origin,14388.936,14388.936,14388.936,0.000,14388.936,14388.936,14388.936,14388.936,1,µm,Surface,,Distance from Origin,,112,
Distance from Origin,14389.057,14389.057,14389.057,0.000,14389.057,14389.057,14389.057,14389.057,1,µm,Surface,,Distance from Origin,,113,
Distance from Origin,14389.173,14389.173,14389.173,0.000,14389.173,14389.173,14389.173,14389.173,1,µm,Surface,,Distance from Origin,,114,
Distance from Origin,14389.092,14389.092,14389.092,0.000,14389.092,14389.092,14389.092,14389.092,1,µm,Surface,,Distance from Origin,,115,
Distance from Origin,14389.125,14389.125,14389.125,0.000,14389.125,14389.125,14389.125,14389.125,1,µm,Surface,,Distance from Origin,,116,
Distance from Origin,14389.135,14389.135,14389.135,0.000,14389.135,14389.135,14389.135,14389.135,1,µm,Surface,,Distance from Origin,,117,
Distance from Origin,14389.119,14389.119,14389.119,0.000,14389.119,14389.119,14389.119,14389.119,1,µm,Surface,,Distance from Origin,,118,
Distance from Origin,14389.263,14389.263,14389.263,0.000,14389.263,14389.263,14389.263,14389.263,1,µm,Surface,,Distance from Origin,,119,
Distance from Origin,14389.301,14389.301,14389.301,0.000,14389.301,14389.301,14389.301,14389.301,1,µm,Surface,,Distance from Origin,,120,
Distance from Origin,14389.286,14389.286,14389.286,0.000,14389.286,14389.286,14389.286,14389.286,1,µm,Surface,,Distance from Origin,,121,
Distance from Origin,14389.300,14389.300,14389.300,0.000,14389.300,14389.300,14389.300,14389.300,1,µm,Surface,,Distance from Origin,,122,
Distance from Origin,14389.330,14389.330,14389.330,0.000,14389.330,14389.330,14389.330,14389.330,1,µm,Surface,,Distance from Origin,,123,
Distance from Origin,14389.430,14389.430,14389.430,0.000,14389.430,14389.430,14389.430,14389.430,1,µm,Surface,,Distance from Origin,,124,
Distance from Origin,14389.433,14389.433,14389.433,0.000,14389.433,14389.433,14389.433,14389.433,1,µm,Surface,,Distance from Origin,,125,
Distance from Origin,14389.495,14389.495,14389.495,0.000,14389.495,14389.495,14389.495,14389.495,1,µm,Surface,,Distance from Origin,,126,
Distance from Origin,14389.463,14389.463,14389.463,0.000,14389.463,14389.463,14389.463,14389.463,1,µm,Surface,,Distance from Origin,,127,
Distance from Origin,14389.509,14389.509,14389.509,0.000,14389.509,14389.509,14389.509,14389.509,1,µm,Surface,,Distance from Origin,,128,
Distance from Origin,14389.501,14389.501,14389.501,0.000,14389.501,14389.501,14389.501,14389.501,1,µm,Surface,,Distance from Origin,,129,
Distance from Origin,14389.546,14389.546,14389.546,0.000,14389.546,14389.546,14389.546,14389.546,1,µm,Surface,,Distance from Origin,,130,
Distance from Origin,14389.515,14389.515,14389.515,0.000,14389.515,14389.515,14389.515,14389.515,1,µm,Surface,,Distance from Origin,,131,
Distance from Origin,14389.517,14389.517,14389.517,0.000,14389.517,14389.517,14389.517,14389.517,1,µm,Surface,,Distance from Origin,,132,
Distance from Origin,14389.430,14389.430,14389.430,0.000,14389.430,14389.430,14389.430,14389.430,1,µm,Surface,,Distance from Origin,,133,
Distance from Origin,14389.433,14389.433,14389.433,0.000,14389.433,14389.433,14389.433,14389.433,1,µm,Surface,,Distance from Origin,,134,
Distance from Origin,14389.446,14389.446,14389.446,0.000,14389.446,14389.446,14389.446,14389.446,1,µm,Surface,,Distance from Origin,,135,
Distance from Origin,14389.553,14389.553,14389.553,0.000,14389.553,14389.553,14389.553,14389.553,1,µm,Surface,,Distance from Origin,,136,
Distance from Origin,14389.536,14389.536,14389.536,0.000,14389.536,14389.536,14389.536,14389.536,1,µm,Surface,,Distance from Origin,,137,
Distance from Origin,14389.516,14389.516,14389.516,0.000,14389.516,14389.516,14389.516,14389.516,1,µm,Surface,,Distance from Origin,,138,
Distance from Origin,14389.559,14389.559,14389.559,0.000,14389.559,14389.559,14389.559,14389.559,1,µm,Surface,,Distance from Origin,,139,
Distance from Origin,14389.533,14389.533,14389.533,0.000,14389.533,14389.533,14389.533,14389.533,1,µm,Surface,,Distance from Origin,,140,
Distance from Origin,14389.697,14389.697,14389.697,0.000,14389.697,14389.697,14389.697,14389.697,1,µm,Surface,,Distance from Origin,,141,
Distance from Origin,14389.691,14389.691,14389.691,0.000,14389.691,14389.691,14389.691,14389.691,1,µm,Surface,,Distance from Origin,,142,
Distance from Origin,14389.577,14389.577,14389.577,0.000,14389.577,14389.577,14389.577,14389.577,1,µm,Surface,,Distance from Origin,,143,
Distance from Origin,14389.591,14389.591,14389.591,0.000,14389.591,14389.591,14389.591,14389.591,1,µm,Surface,,Distance from Origin,,144,
Distance from Origin,14389.683,14389.683,14389.683,0.000,14389.683,14389.683,14389.683,14389.683,1,µm,Surface,,Distance from Origin,,145,
Distance from Origin,14389.743,14389.743,14389.743,0.000,14389.743,14389.743,14389.743,14389.743,1,µm,Surface,,Distance from Origin,,146,
Distance from Origin,14389.544,14389.544,14389.544,0.000,14389.544,14389.544,14389.544,14389.544,1,µm,Surface,,Distance from Origin,,147,
Distance from Origin,14389.587,14389.587,14389.587,0.000,14389.587,14389.587,14389.587,14389.587,1,µm,Surface,,Distance from Origin,,148,
Distance from Origin,14389.684,14389.684,14389.684,0.000,14389.684,14389.684,14389.684,14389.684,1,µm,Surface,,Distance from Origin,,149,
Distance from Origin,14389.648,14389.648,14389.648,0.000,14389.648,14389.648,14389.648,14389.648,1,µm,Surface,,Distance from Origin,,150,
Distance to Image Border XY,8.847,8.847,8.847,0.000,8.847,8.847,8.847,8.847,1,µm,Surface,,,Image 1,46,
Distance to Image Border XY,8.755,8.755,8.755,0.000,8.755,8.755,8.755,8.755,1,µm,Surface,,,Image 1,47,
Distance to Image Border XY,8.312,8.312,8.312,0.000,8.312,8.312,8.312,8.312,1,µm,Surface,,,Image 1,48,
Distance to Image Border XY,8.019,8.019,8.019,0.000,8.019,8.019,8.019,8.019,1,µm,Surface,,,Image 1,49,
Distance to Image Border XY,7.607,7.607,7.607,0.000,7.607,7.607,7.607,7.607,1,µm,Surface,,,Image 1,50,
Distance to Image Border XY,7.283,7.283,7.283,0.000,7.283,7.283,7.283,7.283,1,µm,Surface,,,Image 1,51,
Distance to Image Border XY,6.936,6.936,6.936,0.000,6.936,6.936,6.936,6.936,1,µm,Surface,,,Image 1,52,
Distance to Image Border XY,7.544,7.544,7.544,0.000,7.544,7.544,7.544,7.544,1,µm,Surface,,,Image 1,53,
Distance to Image Border XY,9.099,9.099,9.099,0.000,9.099,9.099,9.099,9.099,1,µm,Surface,,,Image 1,54,
Distance to Image Border XY,11.188,11.188,11.188,0.000,11.188,11.188,11.188,11.188,1,µm,Surface,,,Image 1,55,
Distance to Image Border XY,12.188,12.188,12.188,0.000,12.188,12.188,12.188,12.188,1,µm,Surface,,,Image 1,56,
Distance to Image Border XY,13.037,13.037,13.037,0.000,13.037,13.037,13.037,13.037,1,µm,Surface,,,Image 1,57,
Distance to Image Border XY,13.254,13.254,13.254,0.000,13.254,13.254,13.254,13.254,1,µm,Surface,,,Image 1,58,
Distance to Image Border XY,13.394,13.394,13.394,0.000,13.394,13.394,13.394,13.394,1,µm,Surface,,,Image 1,59,
Distance to Image Border XY,13.560,13.560,13.560,0.000,13.560,13.560,13.560,13.560,1,µm,Surface,,,Image 1,60,
Distance to Image Border XY,13.617,13.617,13.617,0.000,13.617,13.617,13.617,13.617,1,µm,Surface,,,Image 1,61,
Distance to Image Border XY,14.030,14.030,14.030,0.000,14.030,14.030,14.030,14.030,1,µm,Surface,,,Image 1,62,
Distance to Image Border XY,13.720,13.720,13.720,0.000,13.720,13.720,13.720,13.720,1,µm,Surface,,,Image 1,63,
Distance to Image Border XY,14.074,14.074,14.074,0.000,14.074,14.074,14.074,14.074,1,µm,Surface,,,Image 1,64,
Distance to Image Border XY,14.259,14.259,14.259,0.000,14.259,14.259,14.259,14.259,1,µm,Surface,,,Image 1,65,
Distance to Image Border XY,14.341,14.341,14.341,0.000,14.341,14.341,14.341,14.341,1,µm,Surface,,,Image 1,66,
Distance to Image Border XY,14.149,14.149,14.149,0.000,14.149,14.149,14.149,14.149,1,µm,Surface,,,Image 1,67,
Distance to Image Border XY,14.228,14.228,14.228,0.000,14.228,14.228,14.228,14.228,1,µm,Surface,,,Image 1,68,
Distance to Image Border XY,14.231,14.231,14.231,0.000,14.231,14.231,14.231,14.231,1,µm,Surface,,,Image 1,69,
Distance to Image Border XY,14.033,14.033,14.033,0.000,14.033,14.033,14.033,14.033,1,µm,Surface,,,Image 1,70,
Distance to Image Border XY,13.839,13.839,13.839,0.000,13.839,13.839,13.839,13.839,1,µm,Surface,,,Image 1,71,
Distance to Image Border XY,13.819,13.819,13.819,0.000,13.819,13.819,13.819,13.819,1,µm,Surface,,,Image 1,72,
Distance to Image Border XY,13.584,13.584,13.584,0.000,13.584,13.584,13.584,13.584,1,µm,Surface,,,Image 1,73,
Distance to Image Border XY,13.394,13.394,13.394,0.000,13.394,13.394,13.394,13.394,1,µm,Surface,,,Image 1,74,
Distance to Image Border XY,12.894,12.894,12.894,0.000,12.894,12.894,12.894,12.894,1,µm,Surface,,,Image 1,75,
Distance to Image Border XY,12.891,12.891,12.891,0.000,12.891,12.891,12.891,12.891,1,µm,Surface,,,Image 1,76,
Distance to Image Border XY,12.958,12.958,12.958,0.000,12.958,12.958,12.958,12.958,1,µm,Surface,,,Image 1,77,
Distance to Image Border XY,12.738,12.738,12.738,0.000,12.738,12.738,12.738,12.738,1,µm,Surface,,,Image 1,78,
Distance to Image Border XY,13.074,13.074,13.074,0.000,13.074,13.074,13.074,13.074,1,µm,Surface,,,Image 1,79,
Distance to Image Border XY,13.183,13.183,13.183,0.000,13.183,13.183,13.183,13.183,1,µm,Surface,,,Image 1,80,
Distance to Image Border XY,13.046,13.046,13.046,0.000,13.046,13.046,13.046,13.046,1,µm,Surface,,,Image 1,81,
Distance to Image Border XY,13.065,13.065,13.065,0.000,13.065,13.065,13.065,13.065,1,µm,Surface,,,Image 1,82,
Distance to Image Border XY,13.320,13.320,13.320,0.000,13.320,13.320,13.320,13.320,1,µm,Surface,,,Image 1,83,
Distance to Image Border XY,13.146,13.146,13.146,0.000,13.146,13.146,13.146,13.146,1,µm,Surface,,,Image 1,84,
Distance to Image Border XY,12.785,12.785,12.785,0.000,12.785,12.785,12.785,12.785,1,µm,Surface,,,Image 1,85,
Distance to Image Border XY,12.912,12.912,12.912,0.000,12.912,12.912,12.912,12.912,1,µm,Surface,,,Image 1,86,
Distance to Image Border XY,12.941,12.941,12.941,0.000,12.941,12.941,12.941,12.941,1,µm,Surface,,,Image 1,87,
Distance to Image Border XY,12.791,12.791,12.791,0.000,12.791,12.791,12.791,12.791,1,µm,Surface,,,Image 1,88,
Distance to Image Border XY,12.463,12.463,12.463,0.000,12.463,12.463,12.463,12.463,1,µm,Surface,,,Image 1,89,
Distance to Image Border XY,12.479,12.479,12.479,0.000,12.479,12.479,12.479,12.479,1,µm,Surface,,,Image 1,90,
Distance to Image Border XY,12.228,12.228,12.228,0.000,12.228,12.228,12.228,12.228,1,µm,Surface,,,Image 1,91,
Distance to Image Border XY,12.193,12.193,12.193,0.000,12.193,12.193,12.193,12.193,1,µm,Surface,,,Image 1,92,
Distance to Image Border XY,12.079,12.079,12.079,0.000,12.079,12.079,12.079,12.079,1,µm,Surface,,,Image 1,93,
Distance to Image Border XY,12.349,12.349,12.349,0.000,12.349,12.349,12.349,12.349,1,µm,Surface,,,Image 1,94,
Distance to Image Border XY,12.216,12.216,12.216,0.000,12.216,12.216,12.216,12.216,1,µm,Surface,,,Image 1,95,
Distance to Image Border XY,12.651,12.651,12.651,0.000,12.651,12.651,12.651,12.651,1,µm,Surface,,,Image 1,96,
Distance to Image Border XY,12.541,12.541,12.541,0.000,12.541,12.541,12.541,12.541,1,µm,Surface,,,Image 1,97,
Distance to Image Border XY,12.358,12.358,12.358,0.000,12.358,12.358,12.358,12.358,1,µm,Surface,,,Image 1,98,
Distance to Image Border XY,12.112,12.112,12.112,0.000,12.112,12.112,12.112,12.112,1,µm,Surface,,,Image 1,99,
Distance to Image Border XY,12.261,12.261,12.261,0.000,12.261,12.261,12.261,12.261,1,µm,Surface,,,Image 1,100,
Distance to Image Border XY,12.219,12.219,12.219,0.000,12.219,12.219,12.219,12.219,1,µm,Surface,,,Image 1,101,
Distance to Image Border XY,12.199,12.199,12.199,0.000,12.199,12.199,12.199,12.199,1,µm,Surface,,,Image 1,102,
Distance to Image Border XY,12.043,12.043,12.043,0.000,12.043,12.043,12.043,12.043,1,µm,Surface,,,Image 1,103,
Distance to Image Border XY,11.927,11.927,11.927,0.000,11.927,11.927,11.927,11.927,1,µm,Surface,,,Image 1,104,
Distance to Image Border XY,12.055,12.055,12.055,0.000,12.055,12.055,12.055,12.055,1,µm,Surface,,,Image 1,105,
Distance to Image Border XY,12.173,12.173,12.173,0.000,12.173,12.173,12.173,12.173,1,µm,Surface,,,Image 1,106,
Distance to Image Border XY,12.123,12.123,12.123,0.000,12.123,12.123,12.123,12.123,1,µm,Surface,,,Image 1,107,
Distance to Image Border XY,12.051,12.051,12.051,0.000,12.051,12.051,12.051,12.051,1,µm,Surface,,,Image 1,108,
Distance to Image Border XY,12.295,12.295,12.295,0.000,12.295,12.295,12.295,12.295,1,µm,Surface,,,Image 1,109,
Distance to Image Border XY,12.151,12.151,12.151,0.000,12.151,12.151,12.151,12.151,1,µm,Surface,,,Image 1,110,
Distance to Image Border XY,12.337,12.337,12.337,0.000,12.337,12.337,12.337,12.337,1,µm,Surface,,,Image 1,111,
Distance to Image Border XY,12.300,12.300,12.300,0.000,12.300,12.300,12.300,12.300,1,µm,Surface,,,Image 1,112,
Distance to Image Border XY,12.329,12.329,12.329,0.000,12.329,12.329,12.329,12.329,1,µm,Surface,,,Image 1,113,
Distance to Image Border XY,12.386,12.386,12.386,0.000,12.386,12.386,12.386,12.386,1,µm,Surface,,,Image 1,114,
Distance to Image Border XY,12.441,12.441,12.441,0.000,12.441,12.441,12.441,12.441,1,µm,Surface,,,Image 1,115,
Distance to Image Border XY,12.490,12.490,12.490,0.000,12.490,12.490,12.490,12.490,1,µm,Surface,,,Image 1,116,
Distance to Image Border XY,12.461,12.461,12.461,0.000,12.461,12.461,12.461,12.461,1,µm,Surface,,,Image 1,117,
Distance to Image Border XY,12.555,12.555,12.555,0.000,12.555,12.555,12.555,12.555,1,µm,Surface,,,Image 1,118,
Distance to Image Border XY,12.731,12.731,12.731,0.000,12.731,12.731,12.731,12.731,1,µm,Surface,,,Image 1,119,
Distance to Image Border XY,12.546,12.546,12.546,0.000,12.546,12.546,12.546,12.546,1,µm,Surface,,,Image 1,120,
Distance to Image Border XY,12.577,12.577,12.577,0.000,12.577,12.577,12.577,12.577,1,µm,Surface,,,Image 1,121,
Distance to Image Border XY,12.611,12.611,12.611,0.000,12.611,12.611,12.611,12.611,1,µm,Surface,,,Image 1,122,
Distance to Image Border XY,12.693,12.693,12.693,0.000,12.693,12.693,12.693,12.693,1,µm,Surface,,,Image 1,123,
Distance to Image Border XY,12.768,12.768,12.768,0.000,12.768,12.768,12.768,12.768,1,µm,Surface,,,Image 1,124,
Distance to Image Border XY,12.555,12.555,12.555,0.000,12.555,12.555,12.555,12.555,1,µm,Surface,,,Image 1,125,
Distance to Image Border XY,12.547,12.547,12.547,0.000,12.547,12.547,12.547,12.547,1,µm,Surface,,,Image 1,126,
Distance to Image Border XY,12.524,12.524,12.524,0.000,12.524,12.524,12.524,12.524,1,µm,Surface,,,Image 1,127,
Distance to Image Border XY,12.657,12.657,12.657,0.000,12.657,12.657,12.657,12.657,1,µm,Surface,,,Image 1,128,
Distance to Image Border XY,12.617,12.617,12.617,0.000,12.617,12.617,12.617,12.617,1,µm,Surface,,,Image 1,129,
Distance to Image Border XY,12.715,12.715,12.715,0.000,12.715,12.715,12.715,12.715,1,µm,Surface,,,Image 1,130,
Distance to Image Border XY,12.663,12.663,12.663,0.000,12.663,12.663,12.663,12.663,1,µm,Surface,,,Image 1,131,
Distance to Image Border XY,12.684,12.684,12.684,0.000,12.684,12.684,12.684,12.684,1,µm,Surface,,,Image 1,132,
Distance to Image Border XY,12.750,12.750,12.750,0.000,12.750,12.750,12.750,12.750,1,µm,Surface,,,Image 1,133,
Distance to Image Border XY,12.698,12.698,12.698,0.000,12.698,12.698,12.698,12.698,1,µm,Surface,,,Image 1,134,
Distance to Image Border XY,12.694,12.694,12.694,0.000,12.694,12.694,12.694,12.694,1,µm,Surface,,,Image 1,135,
Distance to Image Border XY,12.654,12.654,12.654,0.000,12.654,12.654,12.654,12.654,1,µm,Surface,,,Image 1,136,
Distance to Image Border XY,12.707,12.707,12.707,0.000,12.707,12.707,12.707,12.707,1,µm,Surface,,,Image 1,137,
Distance to Image Border XY,12.647,12.647,12.647,0.000,12.647,12.647,12.647,12.647,1,µm,Surface,,,Image 1,138,
Distance to Image Border XY,12.761,12.761,12.761,0.000,12.761,12.761,12.761,12.761,1,µm,Surface,,,Image 1,139,
Distance to Image Border XY,12.703,12.703,12.703,0.000,12.703,12.703,12.703,12.703,1,µm,Surface,,,Image 1,140,
Distance to Image Border XY,12.655,12.655,12.655,0.000,12.655,12.655,12.655,12.655,1,µm,Surface,,,Image 1,141,
Distance to Image Border XY,12.662,12.662,12.662,0.000,12.662,12.662,12.662,12.662,1,µm,Surface,,,Image 1,142,
Distance to Image Border XY,12.688,12.688,12.688,0.000,12.688,12.688,12.688,12.688,1,µm,Surface,,,Image 1,143,
Distance to Image Border XY,12.711,12.711,12.711,0.000,12.711,12.711,12.711,12.711,1,µm,Surface,,,Image 1,144,
Distance to Image Border XY,12.602,12.602,12.602,0.000,12.602,12.602,12.602,12.602,1,µm,Surface,,,Image 1,145,
Distance to Image Border XY,12.582,12.582,12.582,0.000,12.582,12.582,12.582,12.582,1,µm,Surface,,,Image 1,146,
Distance to Image Border XY,12.828,12.828,12.828,0.000,12.828,12.828,12.828,12.828,1,µm,Surface,,,Image 1,147,
Distance to Image Border XY,12.762,12.762,12.762,0.000,12.762,12.762,12.762,12.762,1,µm,Surface,,,Image 1,148,
Distance to Image Border XY,12.632,12.632,12.632,0.000,12.632,12.632,12.632,12.632,1,µm,Surface,,,Image 1,149,
Distance to Image Border XY,12.726,12.726,12.726,0.000,12.726,12.726,12.726,12.726,1,µm,Surface,,,Image 1,150,
Ellipticity (oblate),0.325,0.325,0.325,0.000,0.325,0.325,0.325,0.325,1,,Surface,,,,46,
Ellipticity (oblate),0.203,0.203,0.203,0.000,0.203,0.203,0.203,0.203,1,,Surface,,,,47,
Ellipticity (oblate),0.237,0.237,0.237,0.000,0.237,0.237,0.237,0.237,1,,Surface,,,,48,
Ellipticity (oblate),0.183,0.183,0.183,0.000,0.183,0.183,0.183,0.183,1,,Surface,,,,49,
Ellipticity (oblate),0.134,0.134,0.134,0.000,0.134,0.134,0.134,0.134,1,,Surface,,,,50,
Ellipticity (oblate),0.137,0.137,0.137,0.000,0.137,0.137,0.137,0.137,1,,Surface,,,,51,
Ellipticity (oblate),0.181,0.181,0.181,0.000,0.181,0.181,0.181,0.181,1,,Surface,,,,52,
Ellipticity (oblate),0.151,0.151,0.151,0.000,0.151,0.151,0.151,0.151,1,,Surface,,,,53,
Ellipticity (oblate),0.256,0.256,0.256,0.000,0.256,0.256,0.256,0.256,1,,Surface,,,,54,
Ellipticity (oblate),0.353,0.353,0.353,0.000,0.353,0.353,0.353,0.353,1,,Surface,,,,55,
Ellipticity (oblate),0.306,0.306,0.306,0.000,0.306,0.306,0.306,0.306,1,,Surface,,,,56,
Ellipticity (oblate),0.284,0.284,0.284,0.000,0.284,0.284,0.284,0.284,1,,Surface,,,,57,
Ellipticity (oblate),0.353,0.353,0.353,0.000,0.353,0.353,0.353,0.353,1,,Surface,,,,58,
Ellipticity (oblate),0.206,0.206,0.206,0.000,0.206,0.206,0.206,0.206,1,,Surface,,,,59,
Ellipticity (oblate),0.258,0.258,0.258,0.000,0.258,0.258,0.258,0.258,1,,Surface,,,,60,
Ellipticity (oblate),0.261,0.261,0.261,0.000,0.261,0.261,0.261,0.261,1,,Surface,,,,61,
Ellipticity (oblate),0.278,0.278,0.278,0.000,0.278,0.278,0.278,0.278,1,,Surface,,,,62,
Ellipticity (oblate),0.242,0.242,0.242,0.000,0.242,0.242,0.242,0.242,1,,Surface,,,,63,
Ellipticity (oblate),0.255,0.255,0.255,0.000,0.255,0.255,0.255,0.255,1,,Surface,,,,64,
Ellipticity (oblate),0.268,0.268,0.268,0.000,0.268,0.268,0.268,0.268,1,,Surface,,,,65,
Ellipticity (oblate),0.247,0.247,0.247,0.000,0.247,0.247,0.247,0.247,1,,Surface,,,,66,
Ellipticity (oblate),0.262,0.262,0.262,0.000,0.262,0.262,0.262,0.262,1,,Surface,,,,67,
Ellipticity (oblate),0.250,0.250,0.250,0.000,0.250,0.250,0.250,0.250,1,,Surface,,,,68,
Ellipticity (oblate),0.266,0.266,0.266,0.000,0.266,0.266,0.266,0.266,1,,Surface,,,,69,
Ellipticity (oblate),0.301,0.301,0.301,0.000,0.301,0.301,0.301,0.301,1,,Surface,,,,70,
Ellipticity (oblate),0.257,0.257,0.257,0.000,0.257,0.257,0.257,0.257,1,,Surface,,,,71,
Ellipticity (oblate),0.298,0.298,0.298,0.000,0.298,0.298,0.298,0.298,1,,Surface,,,,72,
Ellipticity (oblate),0.287,0.287,0.287,0.000,0.287,0.287,0.287,0.287,1,,Surface,,,,73,
Ellipticity (oblate),0.332,0.332,0.332,0.000,0.332,0.332,0.332,0.332,1,,Surface,,,,74,
Ellipticity (oblate),0.379,0.379,0.379,0.000,0.379,0.379,0.379,0.379,1,,Surface,,,,75,
Ellipticity (oblate),0.280,0.280,0.280,0.000,0.280,0.280,0.280,0.280,1,,Surface,,,,76,
Ellipticity (oblate),0.319,0.319,0.319,0.000,0.319,0.319,0.319,0.319,1,,Surface,,,,77,
Ellipticity (oblate),0.367,0.367,0.367,0.000,0.367,0.367,0.367,0.367,1,,Surface,,,,78,
Ellipticity (oblate),0.342,0.342,0.342,0.000,0.342,0.342,0.342,0.342,1,,Surface,,,,79,
Ellipticity (oblate),0.282,0.282,0.282,0.000,0.282,0.282,0.282,0.282,1,,Surface,,,,80,
Ellipticity (oblate),0.316,0.316,0.316,0.000,0.316,0.316,0.316,0.316,1,,Surface,,,,81,
Ellipticity (oblate),0.240,0.240,0.240,0.000,0.240,0.240,0.240,0.240,1,,Surface,,,,82,
Ellipticity (oblate),0.271,0.271,0.271,0.000,0.271,0.271,0.271,0.271,1,,Surface,,,,83,
Ellipticity (oblate),0.240,0.240,0.240,0.000,0.240,0.240,0.240,0.240,1,,Surface,,,,84,
Ellipticity (oblate),0.248,0.248,0.248,0.000,0.248,0.248,0.248,0.248,1,,Surface,,,,85,
Ellipticity (oblate),0.287,0.287,0.287,0.000,0.287,0.287,0.287,0.287,1,,Surface,,,,86,
Ellipticity (oblate),0.340,0.340,0.340,0.000,0.340,0.340,0.340,0.340,1,,Surface,,,,87,
Ellipticity (oblate),0.376,0.376,0.376,0.000,0.376,0.376,0.376,0.376,1,,Surface,,,,88,
Ellipticity (oblate),0.395,0.395,0.395,0.000,0.395,0.395,0.395,0.395,1,,Surface,,,,89,
Ellipticity (oblate),0.290,0.290,0.290,0.000,0.290,0.290,0.290,0.290,1,,Surface,,,,90,
Ellipticity (oblate),0.311,0.311,0.311,0.000,0.311,0.311,0.311,0.311,1,,Surface,,,,91,
Ellipticity (oblate),0.388,0.388,0.388,0.000,0.388,0.388,0.388,0.388,1,,Surface,,,,92,
Ellipticity (oblate),0.357,0.357,0.357,0.000,0.357,0.357,0.357,0.357,1,,Surface,,,,93,
Ellipticity (oblate),0.344,0.344,0.344,0.000,0.344,0.344,0.344,0.344,1,,Surface,,,,94,
Ellipticity (oblate),0.340,0.340,0.340,0.000,0.340,0.340,0.340,0.340,1,,Surface,,,,95,
Ellipticity (oblate),0.291,0.291,0.291,0.000,0.291,0.291,0.291,0.291,1,,Surface,,,,96,
Ellipticity (oblate),0.284,0.284,0.284,0.000,0.284,0.284,0.284,0.284,1,,Surface,,,,97,
Ellipticity (oblate),0.277,0.277,0.277,0.000,0.277,0.277,0.277,0.277,1,,Surface,,,,98,
Ellipticity (oblate),0.267,0.267,0.267,0.000,0.267,0.267,0.267,0.267,1,,Surface,,,,99,
Ellipticity (oblate),0.291,0.291,0.291,0.000,0.291,0.291,0.291,0.291,1,,Surface,,,,100,
Ellipticity (oblate),0.427,0.427,0.427,0.000,0.427,0.427,0.427,0.427,1,,Surface,,,,101,
Ellipticity (oblate),0.376,0.376,0.376,0.000,0.376,0.376,0.376,0.376,1,,Surface,,,,102,
Ellipticity (oblate),0.400,0.400,0.400,0.000,0.400,0.400,0.400,0.400,1,,Surface,,,,103,
Ellipticity (oblate),0.321,0.321,0.321,0.000,0.321,0.321,0.321,0.321,1,,Surface,,,,104,
Ellipticity (oblate),0.452,0.452,0.452,0.000,0.452,0.452,0.452,0.452,1,,Surface,,,,105,
Ellipticity (oblate),0.282,0.282,0.282,0.000,0.282,0.282,0.282,0.282,1,,Surface,,,,106,
Ellipticity (oblate),0.248,0.248,0.248,0.000,0.248,0.248,0.248,0.248,1,,Surface,,,,107,
Ellipticity (oblate),0.334,0.334,0.334,0.000,0.334,0.334,0.334,0.334,1,,Surface,,,,108,
Ellipticity (oblate),0.321,0.321,0.321,0.000,0.321,0.321,0.321,0.321,1,,Surface,,,,109,
Ellipticity (oblate),0.325,0.325,0.325,0.000,0.325,0.325,0.325,0.325,1,,Surface,,,,110,
Ellipticity (oblate),0.296,0.296,0.296,0.000,0.296,0.296,0.296,0.296,1,,Surface,,,,111,
Ellipticity (oblate),0.341,0.341,0.341,0.000,0.341,0.341,0.341,0.341,1,,Surface,,,,112,
Ellipticity (oblate),0.326,0.326,0.326,0.000,0.326,0.326,0.326,0.326,1,,Surface,,,,113,
Ellipticity (oblate),0.313,0.313,0.313,0.000,0.313,0.313,0.313,0.313,1,,Surface,,,,114,
Ellipticity (oblate),0.323,0.323,0.323,0.000,0.323,0.323,0.323,0.323,1,,Surface,,,,115,
Ellipticity (oblate),0.291,0.291,0.291,0.000,0.291,0.291,0.291,0.291,1,,Surface,,,,116,
Ellipticity (oblate),0.278,0.278,0.278,0.000,0.278,0.278,0.278,0.278,1,,Surface,,,,117,
Ellipticity (oblate),0.315,0.315,0.315,0.000,0.315,0.315,0.315,0.315,1,,Surface,,,,118,
Ellipticity (oblate),0.323,0.323,0.323,0.000,0.323,0.323,0.323,0.323,1,,Surface,,,,119,
Ellipticity (oblate),0.290,0.290,0.290,0.000,0.290,0.290,0.290,0.290,1,,Surface,,,,120,
Ellipticity (oblate),0.326,0.326,0.326,0.000,0.326,0.326,0.326,0.326,1,,Surface,,,,121,
Ellipticity (oblate),0.326,0.326,0.326,0.000,0.326,0.326,0.326,0.326,1,,Surface,,,,122,
Ellipticity (oblate),0.346,0.346,0.346,0.000,0.346,0.346,0.346,0.346,1,,Surface,,,,123,
Ellipticity (oblate),0.314,0.314,0.314,0.000,0.314,0.314,0.314,0.314,1,,Surface,,,,124,
