
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Collection,Image,Time,
Area,168.571,168.571,168.571,0.000,168.571,168.571,168.571,168.571,1,µm^2,Surface,,,,123,
Area,176.920,176.920,176.920,0.000,176.920,176.920,176.920,176.920,1,µm^2,Surface,,,,124,
Area,171.140,171.140,171.140,0.000,171.140,171.140,171.140,171.140,1,µm^2,Surface,,,,125,
Area,169.759,169.759,169.759,0.000,169.759,169.759,169.759,169.759,1,µm^2,Surface,,,,126,
Area,168.818,168.818,168.818,0.000,168.818,168.818,168.818,168.818,1,µm^2,Surface,,,,127,
Area,167.469,167.469,167.469,0.000,167.469,167.469,167.469,167.469,1,µm^2,Surface,,,,128,
Area,167.103,167.103,167.103,0.000,167.103,167.103,167.103,167.103,1,µm^2,Surface,,,,129,
Area,168.490,168.490,168.490,0.000,168.490,168.490,168.490,168.490,1,µm^2,Surface,,,,130,
Area,170.095,170.095,170.095,0.000,170.095,170.095,170.095,170.095,1,µm^2,Surface,,,,131,
Area,167.333,167.333,167.333,0.000,167.333,167.333,167.333,167.333,1,µm^2,Surface,,,,132,
Area,166.874,166.874,166.874,0.000,166.874,166.874,166.874,166.874,1,µm^2,Surface,,,,133,
Area,167.272,167.272,167.272,0.000,167.272,167.272,167.272,167.272,1,µm^2,Surface,,,,134,
Area,167.310,167.310,167.310,0.000,167.310,167.310,167.310,167.310,1,µm^2,Surface,,,,135,
Area,168.169,168.169,168.169,0.000,168.169,168.169,168.169,168.169,1,µm^2,Surface,,,,136,
Area,169.671,169.671,169.671,0.000,169.671,169.671,169.671,169.671,1,µm^2,Surface,,,,137,
Area,166.255,166.255,166.255,0.000,166.255,166.255,166.255,166.255,1,µm^2,Surface,,,,138,
Area,170.096,170.096,170.096,0.000,170.096,170.096,170.096,170.096,1,µm^2,Surface,,,,139,
Area,171.169,171.169,171.169,0.000,171.169,171.169,171.169,171.169,1,µm^2,Surface,,,,140,
Area,178.744,178.744,178.744,0.000,178.744,178.744,178.744,178.744,1,µm^2,Surface,,,,141,
Area,174.869,174.869,174.869,0.000,174.869,174.869,174.869,174.869,1,µm^2,Surface,,,,142,
Area,177.248,177.248,177.248,0.000,177.248,177.248,177.248,177.248,1,µm^2,Surface,,,,143,
Area,177.106,177.106,177.106,0.000,177.106,177.106,177.106,177.106,1,µm^2,Surface,,,,144,
Area,175.367,175.367,175.367,0.000,175.367,175.367,175.367,175.367,1,µm^2,Surface,,,,145,
Area,175.038,175.038,175.038,0.000,175.038,175.038,175.038,175.038,1,µm^2,Surface,,,,146,
Area,176.367,176.367,176.367,0.000,176.367,176.367,176.367,176.367,1,µm^2,Surface,,,,147,
Area,171.260,171.260,171.260,0.000,171.260,171.260,171.260,171.260,1,µm^2,Surface,,,,148,
Area,173.805,173.805,173.805,0.000,173.805,173.805,173.805,173.805,1,µm^2,Surface,,,,149,
Area,175.129,175.129,175.129,0.000,175.129,175.129,175.129,175.129,1,µm^2,Surface,,,,150,
Displacement Delta Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,58,
Displacement Delta Length,0.427,0.427,0.427,0.000,0.427,0.427,0.427,0.427,1,µm,Surface,,,,59,
Displacement Delta Length,0.644,0.644,0.644,0.000,0.644,0.644,0.644,0.644,1,µm,Surface,,,,60,
Displacement Delta Length,0.153,0.153,0.153,0.000,0.153,0.153,0.153,0.153,1,µm,Surface,,,,61,
Displacement Delta Length,0.482,0.482,0.482,0.000,0.482,0.482,0.482,0.482,1,µm,Surface,,,,62,
Displacement Delta Length,0.466,0.466,0.466,0.000,0.466,0.466,0.466,0.466,1,µm,Surface,,,,63,
Displacement Delta Length,0.447,0.447,0.447,0.000,0.447,0.447,0.447,0.447,1,µm,Surface,,,,64,
Displacement Delta Length,0.277,0.277,0.277,0.000,0.277,0.277,0.277,0.277,1,µm,Surface,,,,65,
Displacement Delta Length,0.470,0.470,0.470,0.000,0.470,0.470,0.470,0.470,1,µm,Surface,,,,66,
Displacement Delta Length,0.350,0.350,0.350,0.000,0.350,0.350,0.350,0.350,1,µm,Surface,,,,67,
Displacement Delta Length,0.280,0.280,0.280,0.000,0.280,0.280,0.280,0.280,1,µm,Surface,,,,68,
Displacement Delta Length,0.317,0.317,0.317,0.000,0.317,0.317,0.317,0.317,1,µm,Surface,,,,69,
Displacement Delta Length,0.521,0.521,0.521,0.000,0.521,0.521,0.521,0.521,1,µm,Surface,,,,70,
Displacement Delta Length,0.352,0.352,0.352,0.000,0.352,0.352,0.352,0.352,1,µm,Surface,,,,71,
Displacement Delta Length,0.182,0.182,0.182,0.000,0.182,0.182,0.182,0.182,1,µm,Surface,,,,72,
Displacement Delta Length,0.238,0.238,0.238,0.000,0.238,0.238,0.238,0.238,1,µm,Surface,,,,73,
Displacement Delta Length,0.398,0.398,0.398,0.000,0.398,0.398,0.398,0.398,1,µm,Surface,,,,74,
Displacement Delta Length,0.182,0.182,0.182,0.000,0.182,0.182,0.182,0.182,1,µm,Surface,,,,75,
Displacement Delta Length,0.354,0.354,0.354,0.000,0.354,0.354,0.354,0.354,1,µm,Surface,,,,76,
Displacement Delta Length,0.218,0.218,0.218,0.000,0.218,0.218,0.218,0.218,1,µm,Surface,,,,77,
Displacement Delta Length,0.311,0.311,0.311,0.000,0.311,0.311,0.311,0.311,1,µm,Surface,,,,78,
Displacement Delta Length,0.302,0.302,0.302,0.000,0.302,0.302,0.302,0.302,1,µm,Surface,,,,79,
Displacement Delta Length,0.106,0.106,0.106,0.000,0.106,0.106,0.106,0.106,1,µm,Surface,,,,80,
Displacement Delta Length,0.135,0.135,0.135,0.000,0.135,0.135,0.135,0.135,1,µm,Surface,,,,81,
Displacement Delta Length,0.202,0.202,0.202,0.000,0.202,0.202,0.202,0.202,1,µm,Surface,,,,82,
Displacement Delta Length,0.088,0.088,0.088,0.000,0.088,0.088,0.088,0.088,1,µm,Surface,,,,83,
Displacement Delta Length,0.104,0.104,0.104,0.000,0.104,0.104,0.104,0.104,1,µm,Surface,,,,84,
Displacement Delta Length,0.091,0.091,0.091,0.000,0.091,0.091,0.091,0.091,1,µm,Surface,,,,85,
Displacement Delta Length,0.240,0.240,0.240,0.000,0.240,0.240,0.240,0.240,1,µm,Surface,,,,86,
Displacement Delta Length,0.179,0.179,0.179,0.000,0.179,0.179,0.179,0.179,1,µm,Surface,,,,87,
Displacement Delta Length,0.185,0.185,0.185,0.000,0.185,0.185,0.185,0.185,1,µm,Surface,,,,88,
Displacement Delta Length,0.109,0.109,0.109,0.000,0.109,0.109,0.109,0.109,1,µm,Surface,,,,89,
Displacement Delta Length,0.186,0.186,0.186,0.000,0.186,0.186,0.186,0.186,1,µm,Surface,,,,90,
Displacement Delta Length,0.127,0.127,0.127,0.000,0.127,0.127,0.127,0.127,1,µm,Surface,,,,91,
Displacement Delta Length,0.208,0.208,0.208,0.000,0.208,0.208,0.208,0.208,1,µm,Surface,,,,92,
Displacement Delta Length,0.231,0.231,0.231,0.000,0.231,0.231,0.231,0.231,1,µm,Surface,,,,93,
Displacement Delta Length,0.070,0.070,0.070,0.000,0.070,0.070,0.070,0.070,1,µm,Surface,,,,94,
Displacement Delta Length,0.216,0.216,0.216,0.000,0.216,0.216,0.216,0.216,1,µm,Surface,,,,95,
Displacement Delta Length,0.135,0.135,0.135,0.000,0.135,0.135,0.135,0.135,1,µm,Surface,,,,96,
Displacement Delta Length,0.228,0.228,0.228,0.000,0.228,0.228,0.228,0.228,1,µm,Surface,,,,97,
Displacement Delta Length,0.073,0.073,0.073,0.000,0.073,0.073,0.073,0.073,1,µm,Surface,,,,98,
Displacement Delta Length,0.065,0.065,0.065,0.000,0.065,0.065,0.065,0.065,1,µm,Surface,,,,99,
Displacement Delta Length,0.263,0.263,0.263,0.000,0.263,0.263,0.263,0.263,1,µm,Surface,,,,100,
Displacement Delta Length,0.103,0.103,0.103,0.000,0.103,0.103,0.103,0.103,1,µm,Surface,,,,101,
Displacement Delta Length,0.106,0.106,0.106,0.000,0.106,0.106,0.106,0.106,1,µm,Surface,,,,102,
Displacement Delta Length,0.085,0.085,0.085,0.000,0.085,0.085,0.085,0.085,1,µm,Surface,,,,103,
Displacement Delta Length,0.051,0.051,0.051,0.000,0.051,0.051,0.051,0.051,1,µm,Surface,,,,104,
Displacement Delta Length,0.074,0.074,0.074,0.000,0.074,0.074,0.074,0.074,1,µm,Surface,,,,105,
Displacement Delta Length,0.111,0.111,0.111,0.000,0.111,0.111,0.111,0.111,1,µm,Surface,,,,106,
Displacement Delta Length,0.115,0.115,0.115,0.000,0.115,0.115,0.115,0.115,1,µm,Surface,,,,107,
Displacement Delta Length,0.124,0.124,0.124,0.000,0.124,0.124,0.124,0.124,1,µm,Surface,,,,108,
Displacement Delta Length,0.138,0.138,0.138,0.000,0.138,0.138,0.138,0.138,1,µm,Surface,,,,109,
Displacement Delta Length,0.055,0.055,0.055,0.000,0.055,0.055,0.055,0.055,1,µm,Surface,,,,110,
Displacement Delta Length,0.080,0.080,0.080,0.000,0.080,0.080,0.080,0.080,1,µm,Surface,,,,111,
Displacement Delta Length,0.122,0.122,0.122,0.000,0.122,0.122,0.122,0.122,1,µm,Surface,,,,112,
Displacement Delta Length,0.084,0.084,0.084,0.000,0.084,0.084,0.084,0.084,1,µm,Surface,,,,113,
Displacement Delta Length,0.084,0.084,0.084,0.000,0.084,0.084,0.084,0.084,1,µm,Surface,,,,114,
Displacement Delta Length,0.134,0.134,0.134,0.000,0.134,0.134,0.134,0.134,1,µm,Surface,,,,115,
Displacement Delta Length,0.131,0.131,0.131,0.000,0.131,0.131,0.131,0.131,1,µm,Surface,,,,116,
Displacement Delta Length,0.104,0.104,0.104,0.000,0.104,0.104,0.104,0.104,1,µm,Surface,,,,117,
Displacement Delta Length,0.122,0.122,0.122,0.000,0.122,0.122,0.122,0.122,1,µm,Surface,,,,118,
Displacement Delta Length,0.071,0.071,0.071,0.000,0.071,0.071,0.071,0.071,1,µm,Surface,,,,119,
Displacement Delta Length,0.090,0.090,0.090,0.000,0.090,0.090,0.090,0.090,1,µm,Surface,,,,120,
Displacement Delta Length,0.136,0.136,0.136,0.000,0.136,0.136,0.136,0.136,1,µm,Surface,,,,121,
Displacement Delta Length,0.036,0.036,0.036,0.000,0.036,0.036,0.036,0.036,1,µm,Surface,,,,122,
Displacement Delta Length,0.032,0.032,0.032,0.000,0.032,0.032,0.032,0.032,1,µm,Surface,,,,123,
Displacement Delta Length,0.123,0.123,0.123,0.000,0.123,0.123,0.123,0.123,1,µm,Surface,,,,124,
Displacement Delta Length,0.043,0.043,0.043,0.000,0.043,0.043,0.043,0.043,1,µm,Surface,,,,125,
Displacement Delta Length,0.092,0.092,0.092,0.000,0.092,0.092,0.092,0.092,1,µm,Surface,,,,126,
Displacement Delta Length,0.065,0.065,0.065,0.000,0.065,0.065,0.065,0.065,1,µm,Surface,,,,127,
Displacement Delta Length,0.115,0.115,0.115,0.000,0.115,0.115,0.115,0.115,1,µm,Surface,,,,128,
Displacement Delta Length,0.064,0.064,0.064,0.000,0.064,0.064,0.064,0.064,1,µm,Surface,,,,129,
Displacement Delta Length,0.116,0.116,0.116,0.000,0.116,0.116,0.116,0.116,1,µm,Surface,,,,130,
Displacement Delta Length,0.097,0.097,0.097,0.000,0.097,0.097,0.097,0.097,1,µm,Surface,,,,131,
Displacement Delta Length,0.062,0.062,0.062,0.000,0.062,0.062,0.062,0.062,1,µm,Surface,,,,132,
Displacement Delta Length,0.042,0.042,0.042,0.000,0.042,0.042,0.042,0.042,1,µm,Surface,,,,133,
Displacement Delta Length,0.110,0.110,0.110,0.000,0.110,0.110,0.110,0.110,1,µm,Surface,,,,134,
Displacement Delta Length,0.058,0.058,0.058,0.000,0.058,0.058,0.058,0.058,1,µm,Surface,,,,135,
Displacement Delta Length,0.047,0.047,0.047,0.000,0.047,0.047,0.047,0.047,1,µm,Surface,,,,136,
Displacement Delta Length,0.128,0.128,0.128,0.000,0.128,0.128,0.128,0.128,1,µm,Surface,,,,137,
Displacement Delta Length,0.030,0.030,0.030,0.000,0.030,0.030,0.030,0.030,1,µm,Surface,,,,138,
Displacement Delta Length,0.047,0.047,0.047,0.000,0.047,0.047,0.047,0.047,1,µm,Surface,,,,139,
Displacement Delta Length,0.060,0.060,0.060,0.000,0.060,0.060,0.060,0.060,1,µm,Surface,,,,140,
Displacement Delta Length,0.059,0.059,0.059,0.000,0.059,0.059,0.059,0.059,1,µm,Surface,,,,141,
Displacement Delta Length,0.073,0.073,0.073,0.000,0.073,0.073,0.073,0.073,1,µm,Surface,,,,142,
Displacement Delta Length,0.042,0.042,0.042,0.000,0.042,0.042,0.042,0.042,1,µm,Surface,,,,143,
Displacement Delta Length,0.049,0.049,0.049,0.000,0.049,0.049,0.049,0.049,1,µm,Surface,,,,144,
Displacement Delta Length,0.053,0.053,0.053,0.000,0.053,0.053,0.053,0.053,1,µm,Surface,,,,145,
Displacement Delta Length,0.059,0.059,0.059,0.000,0.059,0.059,0.059,0.059,1,µm,Surface,,,,146,
Displacement Delta Length,0.010,0.010,0.010,0.000,0.010,0.010,0.010,0.010,1,µm,Surface,,,,147,
Displacement Delta Length,0.103,0.103,0.103,0.000,0.103,0.103,0.103,0.103,1,µm,Surface,,,,148,
Displacement Delta Length,0.084,0.084,0.084,0.000,0.084,0.084,0.084,0.084,1,µm,Surface,,,,149,
Displacement Delta Length,0.061,0.061,0.061,0.000,0.061,0.061,0.061,0.061,1,µm,Surface,,,,150,
Displacement Delta X,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,58,
Displacement Delta X,-0.415,-0.415,-0.415,0.000,-0.415,-0.415,-0.415,-0.415,1,µm,Surface,,Displacement Delta,,59,
Displacement Delta X,-0.486,-0.486,-0.486,0.000,-0.486,-0.486,-0.486,-0.486,1,µm,Surface,,Displacement Delta,,60,
Displacement Delta X,0.064,0.064,0.064,0.000,0.064,0.064,0.064,0.064,1,µm,Surface,,Displacement Delta,,61,
Displacement Delta X,-0.180,-0.180,-0.180,0.000,-0.180,-0.180,-0.180,-0.180,1,µm,Surface,,Displacement Delta,,62,
Displacement Delta X,0.082,0.082,0.082,0.000,0.082,0.082,0.082,0.082,1,µm,Surface,,Displacement Delta,,63,
Displacement Delta X,0.404,0.404,0.404,0.000,0.404,0.404,0.404,0.404,1,µm,Surface,,Displacement Delta,,64,
Displacement Delta X,0.258,0.258,0.258,0.000,0.258,0.258,0.258,0.258,1,µm,Surface,,Displacement Delta,,65,
Displacement Delta X,-0.446,-0.446,-0.446,0.000,-0.446,-0.446,-0.446,-0.446,1,µm,Surface,,Displacement Delta,,66,
Displacement Delta X,0.004,0.004,0.004,0.000,0.004,0.004,0.004,0.004,1,µm,Surface,,Displacement Delta,,67,
Displacement Delta X,-0.229,-0.229,-0.229,0.000,-0.229,-0.229,-0.229,-0.229,1,µm,Surface,,Displacement Delta,,68,
Displacement Delta X,-0.082,-0.082,-0.082,0.000,-0.082,-0.082,-0.082,-0.082,1,µm,Surface,,Displacement Delta,,69,
Displacement Delta X,0.224,0.224,0.224,0.000,0.224,0.224,0.224,0.224,1,µm,Surface,,Displacement Delta,,70,
Displacement Delta X,0.238,0.238,0.238,0.000,0.238,0.238,0.238,0.238,1,µm,Surface,,Displacement Delta,,71,
Displacement Delta X,0.032,0.032,0.032,0.000,0.032,0.032,0.032,0.032,1,µm,Surface,,Displacement Delta,,72,
Displacement Delta X,0.146,0.146,0.146,0.000,0.146,0.146,0.146,0.146,1,µm,Surface,,Displacement Delta,,73,
Displacement Delta X,0.244,0.244,0.244,0.000,0.244,0.244,0.244,0.244,1,µm,Surface,,Displacement Delta,,74,
Displacement Delta X,-0.090,-0.090,-0.090,0.000,-0.090,-0.090,-0.090,-0.090,1,µm,Surface,,Displacement Delta,,75,
Displacement Delta X,-0.029,-0.029,-0.029,0.000,-0.029,-0.029,-0.029,-0.029,1,µm,Surface,,Displacement Delta,,76,
Displacement Delta X,0.193,0.193,0.193,0.000,0.193,0.193,0.193,0.193,1,µm,Surface,,Displacement Delta,,77,
Displacement Delta X,0.001,0.001,0.001,0.000,0.001,0.001,0.001,0.001,1,µm,Surface,,Displacement Delta,,78,
Displacement Delta X,-0.280,-0.280,-0.280,0.000,-0.280,-0.280,-0.280,-0.280,1,µm,Surface,,Displacement Delta,,79,
Displacement Delta X,-0.104,-0.104,-0.104,0.000,-0.104,-0.104,-0.104,-0.104,1,µm,Surface,,Displacement Delta,,80,
Displacement Delta X,-0.038,-0.038,-0.038,0.000,-0.038,-0.038,-0.038,-0.038,1,µm,Surface,,Displacement Delta,,81,
Displacement Delta X,-0.038,-0.038,-0.038,0.000,-0.038,-0.038,-0.038,-0.038,1,µm,Surface,,Displacement Delta,,82,
Displacement Delta X,-0.047,-0.047,-0.047,0.000,-0.047,-0.047,-0.047,-0.047,1,µm,Surface,,Displacement Delta,,83,
Displacement Delta X,0.003,0.003,0.003,0.000,0.003,0.003,0.003,0.003,1,µm,Surface,,Displacement Delta,,84,
Displacement Delta X,0.024,0.024,0.024,0.000,0.024,0.024,0.024,0.024,1,µm,Surface,,Displacement Delta,,85,
Displacement Delta X,0.222,0.222,0.222,0.000,0.222,0.222,0.222,0.222,1,µm,Surface,,Displacement Delta,,86,
Displacement Delta X,0.113,0.113,0.113,0.000,0.113,0.113,0.113,0.113,1,µm,Surface,,Displacement Delta,,87,
Displacement Delta X,0.123,0.123,0.123,0.000,0.123,0.123,0.123,0.123,1,µm,Surface,,Displacement Delta,,88,
Displacement Delta X,0.034,0.034,0.034,0.000,0.034,0.034,0.034,0.034,1,µm,Surface,,Displacement Delta,,89,
Displacement Delta X,-0.064,-0.064,-0.064,0.000,-0.064,-0.064,-0.064,-0.064,1,µm,Surface,,Displacement Delta,,90,
Displacement Delta X,-0.049,-0.049,-0.049,0.000,-0.049,-0.049,-0.049,-0.049,1,µm,Surface,,Displacement Delta,,91,
Displacement Delta X,-0.050,-0.050,-0.050,0.000,-0.050,-0.050,-0.050,-0.050,1,µm,Surface,,Displacement Delta,,92,
Displacement Delta X,0.077,0.077,0.077,0.000,0.077,0.077,0.077,0.077,1,µm,Surface,,Displacement Delta,,93,
Displacement Delta X,0.005,0.005,0.005,0.000,0.005,0.005,0.005,0.005,1,µm,Surface,,Displacement Delta,,94,
Displacement Delta X,-0.191,-0.191,-0.191,0.000,-0.191,-0.191,-0.191,-0.191,1,µm,Surface,,Displacement Delta,,95,
Displacement Delta X,-0.021,-0.021,-0.021,0.000,-0.021,-0.021,-0.021,-0.021,1,µm,Surface,,Displacement Delta,,96,
Displacement Delta X,0.220,0.220,0.220,0.000,0.220,0.220,0.220,0.220,1,µm,Surface,,Displacement Delta,,97,
Displacement Delta X,0.058,0.058,0.058,0.000,0.058,0.058,0.058,0.058,1,µm,Surface,,Displacement Delta,,98,
Displacement Delta X,-0.042,-0.042,-0.042,0.000,-0.042,-0.042,-0.042,-0.042,1,µm,Surface,,Displacement Delta,,99,
Displacement Delta X,-0.188,-0.188,-0.188,0.000,-0.188,-0.188,-0.188,-0.188,1,µm,Surface,,Displacement Delta,,100,
Displacement Delta X,-0.021,-0.021,-0.021,0.000,-0.021,-0.021,-0.021,-0.021,1,µm,Surface,,Displacement Delta,,101,
Displacement Delta X,0.033,0.033,0.033,0.000,0.033,0.033,0.033,0.033,1,µm,Surface,,Displacement Delta,,102,
Displacement Delta X,-0.083,-0.083,-0.083,0.000,-0.083,-0.083,-0.083,-0.083,1,µm,Surface,,Displacement Delta,,103,
Displacement Delta X,0.013,0.013,0.013,0.000,0.013,0.013,0.013,0.013,1,µm,Surface,,Displacement Delta,,104,
Displacement Delta X,0.058,0.058,0.058,0.000,0.058,0.058,0.058,0.058,1,µm,Surface,,Displacement Delta,,105,
Displacement Delta X,0.057,0.057,0.057,0.000,0.057,0.057,0.057,0.057,1,µm,Surface,,Displacement Delta,,106,
Displacement Delta X,0.055,0.055,0.055,0.000,0.055,0.055,0.055,0.055,1,µm,Surface,,Displacement Delta,,107,
Displacement Delta X,-0.003,-0.003,-0.003,0.000,-0.003,-0.003,-0.003,-0.003,1,µm,Surface,,Displacement Delta,,108,
Displacement Delta X,0.017,0.017,0.017,0.000,0.017,0.017,0.017,0.017,1,µm,Surface,,Displacement Delta,,109,
Displacement Delta X,-0.014,-0.014,-0.014,0.000,-0.014,-0.014,-0.014,-0.014,1,µm,Surface,,Displacement Delta,,110,
Displacement Delta X,0.019,0.019,0.019,0.000,0.019,0.019,0.019,0.019,1,µm,Surface,,Displacement Delta,,111,
Displacement Delta X,0.079,0.079,0.079,0.000,0.079,0.079,0.079,0.079,1,µm,Surface,,Displacement Delta,,112,
Displacement Delta X,0.055,0.055,0.055,0.000,0.055,0.055,0.055,0.055,1,µm,Surface,,Displacement Delta,,113,
