
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Collection,Image,Time,
Area,36.400,36.400,36.400,0.000,36.400,36.400,36.400,36.400,1,µm^2,Surface,,,,40,
Area,81.936,81.936,81.936,0.000,81.936,81.936,81.936,81.936,1,µm^2,Surface,,,,41,
Area,77.268,77.268,77.268,0.000,77.268,77.268,77.268,77.268,1,µm^2,Surface,,,,42,
Area,90.386,90.386,90.386,0.000,90.386,90.386,90.386,90.386,1,µm^2,Surface,,,,43,
Area,125.695,125.695,125.695,0.000,125.695,125.695,125.695,125.695,1,µm^2,Surface,,,,44,
Area,136.289,136.289,136.289,0.000,136.289,136.289,136.289,136.289,1,µm^2,Surface,,,,45,
Area,158.659,158.659,158.659,0.000,158.659,158.659,158.659,158.659,1,µm^2,Surface,,,,46,
Area,176.374,176.374,176.374,0.000,176.374,176.374,176.374,176.374,1,µm^2,Surface,,,,47,
Area,182.889,182.889,182.889,0.000,182.889,182.889,182.889,182.889,1,µm^2,Surface,,,,48,
Area,188.601,188.601,188.601,0.000,188.601,188.601,188.601,188.601,1,µm^2,Surface,,,,49,
Area,200.441,200.441,200.441,0.000,200.441,200.441,200.441,200.441,1,µm^2,Surface,,,,50,
Area,204.827,204.827,204.827,0.000,204.827,204.827,204.827,204.827,1,µm^2,Surface,,,,51,
Area,211.384,211.384,211.384,0.000,211.384,211.384,211.384,211.384,1,µm^2,Surface,,,,52,
Area,211.532,211.532,211.532,0.000,211.532,211.532,211.532,211.532,1,µm^2,Surface,,,,53,
Area,207.114,207.114,207.114,0.000,207.114,207.114,207.114,207.114,1,µm^2,Surface,,,,54,
Area,192.581,192.581,192.581,0.000,192.581,192.581,192.581,192.581,1,µm^2,Surface,,,,55,
Area,185.786,185.786,185.786,0.000,185.786,185.786,185.786,185.786,1,µm^2,Surface,,,,56,
Area,184.950,184.950,184.950,0.000,184.950,184.950,184.950,184.950,1,µm^2,Surface,,,,57,
Area,180.312,180.312,180.312,0.000,180.312,180.312,180.312,180.312,1,µm^2,Surface,,,,58,
Area,175.598,175.598,175.598,0.000,175.598,175.598,175.598,175.598,1,µm^2,Surface,,,,59,
Area,171.784,171.784,171.784,0.000,171.784,171.784,171.784,171.784,1,µm^2,Surface,,,,60,
Area,172.914,172.914,172.914,0.000,172.914,172.914,172.914,172.914,1,µm^2,Surface,,,,61,
Area,169.859,169.859,169.859,0.000,169.859,169.859,169.859,169.859,1,µm^2,Surface,,,,62,
Area,171.175,171.175,171.175,0.000,171.175,171.175,171.175,171.175,1,µm^2,Surface,,,,63,
Area,167.479,167.479,167.479,0.000,167.479,167.479,167.479,167.479,1,µm^2,Surface,,,,64,
Area,165.564,165.564,165.564,0.000,165.564,165.564,165.564,165.564,1,µm^2,Surface,,,,65,
Area,164.363,164.363,164.363,0.000,164.363,164.363,164.363,164.363,1,µm^2,Surface,,,,66,
Area,163.479,163.479,163.479,0.000,163.479,163.479,163.479,163.479,1,µm^2,Surface,,,,67,
Area,162.980,162.980,162.980,0.000,162.980,162.980,162.980,162.980,1,µm^2,Surface,,,,68,
Area,160.743,160.743,160.743,0.000,160.743,160.743,160.743,160.743,1,µm^2,Surface,,,,69,
Area,164.947,164.947,164.947,0.000,164.947,164.947,164.947,164.947,1,µm^2,Surface,,,,70,
Area,165.294,165.294,165.294,0.000,165.294,165.294,165.294,165.294,1,µm^2,Surface,,,,71,
Area,165.552,165.552,165.552,0.000,165.552,165.552,165.552,165.552,1,µm^2,Surface,,,,72,
Area,165.682,165.682,165.682,0.000,165.682,165.682,165.682,165.682,1,µm^2,Surface,,,,73,
Area,168.768,168.768,168.768,0.000,168.768,168.768,168.768,168.768,1,µm^2,Surface,,,,74,
Area,166.648,166.648,166.648,0.000,166.648,166.648,166.648,166.648,1,µm^2,Surface,,,,75,
Area,168.863,168.863,168.863,0.000,168.863,168.863,168.863,168.863,1,µm^2,Surface,,,,76,
Area,168.870,168.870,168.870,0.000,168.870,168.870,168.870,168.870,1,µm^2,Surface,,,,77,
Area,174.248,174.248,174.248,0.000,174.248,174.248,174.248,174.248,1,µm^2,Surface,,,,78,
Area,173.307,173.307,173.307,0.000,173.307,173.307,173.307,173.307,1,µm^2,Surface,,,,79,
Area,174.900,174.900,174.900,0.000,174.900,174.900,174.900,174.900,1,µm^2,Surface,,,,80,
Area,175.048,175.048,175.048,0.000,175.048,175.048,175.048,175.048,1,µm^2,Surface,,,,81,
Area,175.925,175.925,175.925,0.000,175.925,175.925,175.925,175.925,1,µm^2,Surface,,,,82,
Area,175.964,175.964,175.964,0.000,175.964,175.964,175.964,175.964,1,µm^2,Surface,,,,83,
Area,177.959,177.959,177.959,0.000,177.959,177.959,177.959,177.959,1,µm^2,Surface,,,,84,
Area,178.061,178.061,178.061,0.000,178.061,178.061,178.061,178.061,1,µm^2,Surface,,,,85,
Area,181.243,181.243,181.243,0.000,181.243,181.243,181.243,181.243,1,µm^2,Surface,,,,86,
Area,180.562,180.562,180.562,0.000,180.562,180.562,180.562,180.562,1,µm^2,Surface,,,,87,
Area,182.434,182.434,182.434,0.000,182.434,182.434,182.434,182.434,1,µm^2,Surface,,,,88,
Area,181.949,181.949,181.949,0.000,181.949,181.949,181.949,181.949,1,µm^2,Surface,,,,89,
Area,182.995,182.995,182.995,0.000,182.995,182.995,182.995,182.995,1,µm^2,Surface,,,,90,
Area,181.744,181.744,181.744,0.000,181.744,181.744,181.744,181.744,1,µm^2,Surface,,,,91,
Area,182.498,182.498,182.498,0.000,182.498,182.498,182.498,182.498,1,µm^2,Surface,,,,92,
Area,182.488,182.488,182.488,0.000,182.488,182.488,182.488,182.488,1,µm^2,Surface,,,,93,
Area,183.493,183.493,183.493,0.000,183.493,183.493,183.493,183.493,1,µm^2,Surface,,,,94,
Area,181.473,181.473,181.473,0.000,181.473,181.473,181.473,181.473,1,µm^2,Surface,,,,95,
Area,184.093,184.093,184.093,0.000,184.093,184.093,184.093,184.093,1,µm^2,Surface,,,,96,
Area,182.845,182.845,182.845,0.000,182.845,182.845,182.845,182.845,1,µm^2,Surface,,,,97,
Area,183.767,183.767,183.767,0.000,183.767,183.767,183.767,183.767,1,µm^2,Surface,,,,98,
Area,187.467,187.467,187.467,0.000,187.467,187.467,187.467,187.467,1,µm^2,Surface,,,,99,
Area,188.304,188.304,188.304,0.000,188.304,188.304,188.304,188.304,1,µm^2,Surface,,,,100,
Area,190.366,190.366,190.366,0.000,190.366,190.366,190.366,190.366,1,µm^2,Surface,,,,101,
Area,184.832,184.832,184.832,0.000,184.832,184.832,184.832,184.832,1,µm^2,Surface,,,,102,
Area,145.353,145.353,145.353,0.000,145.353,145.353,145.353,145.353,1,µm^2,Surface,,,,103,
Area,94.140,94.140,94.140,0.000,94.140,94.140,94.140,94.140,1,µm^2,Surface,,,,104,
Area,115.489,115.489,115.489,0.000,115.489,115.489,115.489,115.489,1,µm^2,Surface,,,,105,
Area,143.552,143.552,143.552,0.000,143.552,143.552,143.552,143.552,1,µm^2,Surface,,,,106,
Area,133.432,133.432,133.432,0.000,133.432,133.432,133.432,133.432,1,µm^2,Surface,,,,107,
Area,128.275,128.275,128.275,0.000,128.275,128.275,128.275,128.275,1,µm^2,Surface,,,,108,
Area,133.354,133.354,133.354,0.000,133.354,133.354,133.354,133.354,1,µm^2,Surface,,,,109,
Area,60.776,60.776,60.776,0.000,60.776,60.776,60.776,60.776,1,µm^2,Surface,,,,110,
Area,167.541,167.541,167.541,0.000,167.541,167.541,167.541,167.541,1,µm^2,Surface,,,,111,
Area,133.823,133.823,133.823,0.000,133.823,133.823,133.823,133.823,1,µm^2,Surface,,,,112,
Area,109.254,109.254,109.254,0.000,109.254,109.254,109.254,109.254,1,µm^2,Surface,,,,113,
Area,88.546,88.546,88.546,0.000,88.546,88.546,88.546,88.546,1,µm^2,Surface,,,,114,
Area,89.206,89.206,89.206,0.000,89.206,89.206,89.206,89.206,1,µm^2,Surface,,,,115,
Area,75.490,75.490,75.490,0.000,75.490,75.490,75.490,75.490,1,µm^2,Surface,,,,116,
Area,93.961,93.961,93.961,0.000,93.961,93.961,93.961,93.961,1,µm^2,Surface,,,,117,
Area,76.476,76.476,76.476,0.000,76.476,76.476,76.476,76.476,1,µm^2,Surface,,,,118,
Area,59.381,59.381,59.381,0.000,59.381,59.381,59.381,59.381,1,µm^2,Surface,,,,119,
Area,111.385,111.385,111.385,0.000,111.385,111.385,111.385,111.385,1,µm^2,Surface,,,,120,
Area,99.473,99.473,99.473,0.000,99.473,99.473,99.473,99.473,1,µm^2,Surface,,,,121,
Area,95.753,95.753,95.753,0.000,95.753,95.753,95.753,95.753,1,µm^2,Surface,,,,122,
Area,86.364,86.364,86.364,0.000,86.364,86.364,86.364,86.364,1,µm^2,Surface,,,,123,
Area,115.443,115.443,115.443,0.000,115.443,115.443,115.443,115.443,1,µm^2,Surface,,,,124,
Area,119.579,119.579,119.579,0.000,119.579,119.579,119.579,119.579,1,µm^2,Surface,,,,125,
Area,47.206,47.206,47.206,0.000,47.206,47.206,47.206,47.206,1,µm^2,Surface,,,,126,
Area,94.458,94.458,94.458,0.000,94.458,94.458,94.458,94.458,1,µm^2,Surface,,,,127,
Area,79.662,79.662,79.662,0.000,79.662,79.662,79.662,79.662,1,µm^2,Surface,,,,128,
Area,56.714,56.714,56.714,0.000,56.714,56.714,56.714,56.714,1,µm^2,Surface,,,,129,
Area,43.211,43.211,43.211,0.000,43.211,43.211,43.211,43.211,1,µm^2,Surface,,,,130,
Area,72.976,72.976,72.976,0.000,72.976,72.976,72.976,72.976,1,µm^2,Surface,,,,131,
Area,39.102,39.102,39.102,0.000,39.102,39.102,39.102,39.102,1,µm^2,Surface,,,,132,
Area,77.277,77.277,77.277,0.000,77.277,77.277,77.277,77.277,1,µm^2,Surface,,,,133,
Area,55.786,55.786,55.786,0.000,55.786,55.786,55.786,55.786,1,µm^2,Surface,,,,134,
Area,104.618,104.618,104.618,0.000,104.618,104.618,104.618,104.618,1,µm^2,Surface,,,,135,
Area,104.726,104.726,104.726,0.000,104.726,104.726,104.726,104.726,1,µm^2,Surface,,,,136,
Area,59.340,59.340,59.340,0.000,59.340,59.340,59.340,59.340,1,µm^2,Surface,,,,137,
Area,69.433,69.433,69.433,0.000,69.433,69.433,69.433,69.433,1,µm^2,Surface,,,,138,
Area,115.748,115.748,115.748,0.000,115.748,115.748,115.748,115.748,1,µm^2,Surface,,,,139,
Area,108.519,108.519,108.519,0.000,108.519,108.519,108.519,108.519,1,µm^2,Surface,,,,140,
Area,262.582,262.582,262.582,0.000,262.582,262.582,262.582,262.582,1,µm^2,Surface,,,,141,
Area,143.011,143.011,143.011,0.000,143.011,143.011,143.011,143.011,1,µm^2,Surface,,,,142,
Area,155.051,155.051,155.051,0.000,155.051,155.051,155.051,155.051,1,µm^2,Surface,,,,143,
Area,121.117,121.117,121.117,0.000,121.117,121.117,121.117,121.117,1,µm^2,Surface,,,,144,
Area,105.994,105.994,105.994,0.000,105.994,105.994,105.994,105.994,1,µm^2,Surface,,,,145,
Area,137.321,137.321,137.321,0.000,137.321,137.321,137.321,137.321,1,µm^2,Surface,,,,146,
Area,131.427,131.427,131.427,0.000,131.427,131.427,131.427,131.427,1,µm^2,Surface,,,,147,
Area,109.784,109.784,109.784,0.000,109.784,109.784,109.784,109.784,1,µm^2,Surface,,,,148,
Area,109.231,109.231,109.231,0.000,109.231,109.231,109.231,109.231,1,µm^2,Surface,,,,149,
Area,122.516,122.516,122.516,0.000,122.516,122.516,122.516,122.516,1,µm^2,Surface,,,,150,
Displacement Delta Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,40,
Displacement Delta Length,1.548,1.548,1.548,0.000,1.548,1.548,1.548,1.548,1,µm,Surface,,,,41,
Displacement Delta Length,0.761,0.761,0.761,0.000,0.761,0.761,0.761,0.761,1,µm,Surface,,,,42,
Displacement Delta Length,0.709,0.709,0.709,0.000,0.709,0.709,0.709,0.709,1,µm,Surface,,,,43,
Displacement Delta Length,1.122,1.122,1.122,0.000,1.122,1.122,1.122,1.122,1,µm,Surface,,,,44,
Displacement Delta Length,0.680,0.680,0.680,0.000,0.680,0.680,0.680,0.680,1,µm,Surface,,,,45,
Displacement Delta Length,1.121,1.121,1.121,0.000,1.121,1.121,1.121,1.121,1,µm,Surface,,,,46,
Displacement Delta Length,1.128,1.128,1.128,0.000,1.128,1.128,1.128,1.128,1,µm,Surface,,,,47,
Displacement Delta Length,1.140,1.140,1.140,0.000,1.140,1.140,1.140,1.140,1,µm,Surface,,,,48,
Displacement Delta Length,0.610,0.610,0.610,0.000,0.610,0.610,0.610,0.610,1,µm,Surface,,,,49,
Displacement Delta Length,1.297,1.297,1.297,0.000,1.297,1.297,1.297,1.297,1,µm,Surface,,,,50,
Displacement Delta Length,0.549,0.549,0.549,0.000,0.549,0.549,0.549,0.549,1,µm,Surface,,,,51,
Displacement Delta Length,0.736,0.736,0.736,0.000,0.736,0.736,0.736,0.736,1,µm,Surface,,,,52,
Displacement Delta Length,1.689,1.689,1.689,0.000,1.689,1.689,1.689,1.689,1,µm,Surface,,,,53,
Displacement Delta Length,2.693,2.693,2.693,0.000,2.693,2.693,2.693,2.693,1,µm,Surface,,,,54,
Displacement Delta Length,2.610,2.610,2.610,0.000,2.610,2.610,2.610,2.610,1,µm,Surface,,,,55,
Displacement Delta Length,0.915,0.915,0.915,0.000,0.915,0.915,0.915,0.915,1,µm,Surface,,,,56,
Displacement Delta Length,0.775,0.775,0.775,0.000,0.775,0.775,0.775,0.775,1,µm,Surface,,,,57,
Displacement Delta Length,0.596,0.596,0.596,0.000,0.596,0.596,0.596,0.596,1,µm,Surface,,,,58,
Displacement Delta Length,0.567,0.567,0.567,0.000,0.567,0.567,0.567,0.567,1,µm,Surface,,,,59,
Displacement Delta Length,0.542,0.542,0.542,0.000,0.542,0.542,0.542,0.542,1,µm,Surface,,,,60,
Displacement Delta Length,0.154,0.154,0.154,0.000,0.154,0.154,0.154,0.154,1,µm,Surface,,,,61,
Displacement Delta Length,0.344,0.344,0.344,0.000,0.344,0.344,0.344,0.344,1,µm,Surface,,,,62,
Displacement Delta Length,0.300,0.300,0.300,0.000,0.300,0.300,0.300,0.300,1,µm,Surface,,,,63,
Displacement Delta Length,0.201,0.201,0.201,0.000,0.201,0.201,0.201,0.201,1,µm,Surface,,,,64,
Displacement Delta Length,0.415,0.415,0.415,0.000,0.415,0.415,0.415,0.415,1,µm,Surface,,,,65,
Displacement Delta Length,0.176,0.176,0.176,0.000,0.176,0.176,0.176,0.176,1,µm,Surface,,,,66,
Displacement Delta Length,0.219,0.219,0.219,0.000,0.219,0.219,0.219,0.219,1,µm,Surface,,,,67,
Displacement Delta Length,0.202,0.202,0.202,0.000,0.202,0.202,0.202,0.202,1,µm,Surface,,,,68,
Displacement Delta Length,0.040,0.040,0.040,0.000,0.040,0.040,0.040,0.040,1,µm,Surface,,,,69,
Displacement Delta Length,0.236,0.236,0.236,0.000,0.236,0.236,0.236,0.236,1,µm,Surface,,,,70,
Displacement Delta Length,0.236,0.236,0.236,0.000,0.236,0.236,0.236,0.236,1,µm,Surface,,,,71,
Displacement Delta Length,0.300,0.300,0.300,0.000,0.300,0.300,0.300,0.300,1,µm,Surface,,,,72,
Displacement Delta Length,0.242,0.242,0.242,0.000,0.242,0.242,0.242,0.242,1,µm,Surface,,,,73,
Displacement Delta Length,0.224,0.224,0.224,0.000,0.224,0.224,0.224,0.224,1,µm,Surface,,,,74,
Displacement Delta Length,0.260,0.260,0.260,0.000,0.260,0.260,0.260,0.260,1,µm,Surface,,,,75,
Displacement Delta Length,0.094,0.094,0.094,0.000,0.094,0.094,0.094,0.094,1,µm,Surface,,,,76,
Displacement Delta Length,0.296,0.296,0.296,0.000,0.296,0.296,0.296,0.296,1,µm,Surface,,,,77,
Displacement Delta Length,0.190,0.190,0.190,0.000,0.190,0.190,0.190,0.190,1,µm,Surface,,,,78,
Displacement Delta Length,0.378,0.378,0.378,0.000,0.378,0.378,0.378,0.378,1,µm,Surface,,,,79,
Displacement Delta Length,0.037,0.037,0.037,0.000,0.037,0.037,0.037,0.037,1,µm,Surface,,,,80,
Displacement Delta Length,0.130,0.130,0.130,0.000,0.130,0.130,0.130,0.130,1,µm,Surface,,,,81,
Displacement Delta Length,0.203,0.203,0.203,0.000,0.203,0.203,0.203,0.203,1,µm,Surface,,,,82,
Displacement Delta Length,0.287,0.287,0.287,0.000,0.287,0.287,0.287,0.287,1,µm,Surface,,,,83,
Displacement Delta Length,0.124,0.124,0.124,0.000,0.124,0.124,0.124,0.124,1,µm,Surface,,,,84,
Displacement Delta Length,0.234,0.234,0.234,0.000,0.234,0.234,0.234,0.234,1,µm,Surface,,,,85,
Displacement Delta Length,0.212,0.212,0.212,0.000,0.212,0.212,0.212,0.212,1,µm,Surface,,,,86,
Displacement Delta Length,0.134,0.134,0.134,0.000,0.134,0.134,0.134,0.134,1,µm,Surface,,,,87,
Displacement Delta Length,0.195,0.195,0.195,0.000,0.195,0.195,0.195,0.195,1,µm,Surface,,,,88,
Displacement Delta Length,0.137,0.137,0.137,0.000,0.137,0.137,0.137,0.137,1,µm,Surface,,,,89,
Displacement Delta Length,0.162,0.162,0.162,0.000,0.162,0.162,0.162,0.162,1,µm,Surface,,,,90,
Displacement Delta Length,0.075,0.075,0.075,0.000,0.075,0.075,0.075,0.075,1,µm,Surface,,,,91,
Displacement Delta Length,0.108,0.108,0.108,0.000,0.108,0.108,0.108,0.108,1,µm,Surface,,,,92,
Displacement Delta Length,0.043,0.043,0.043,0.000,0.043,0.043,0.043,0.043,1,µm,Surface,,,,93,
Displacement Delta Length,0.220,0.220,0.220,0.000,0.220,0.220,0.220,0.220,1,µm,Surface,,,,94,
Displacement Delta Length,0.054,0.054,0.054,0.000,0.054,0.054,0.054,0.054,1,µm,Surface,,,,95,
Displacement Delta Length,0.093,0.093,0.093,0.000,0.093,0.093,0.093,0.093,1,µm,Surface,,,,96,
Displacement Delta Length,0.033,0.033,0.033,0.000,0.033,0.033,0.033,0.033,1,µm,Surface,,,,97,
Displacement Delta Length,0.098,0.098,0.098,0.000,0.098,0.098,0.098,0.098,1,µm,Surface,,,,98,
Displacement Delta Length,0.151,0.151,0.151,0.000,0.151,0.151,0.151,0.151,1,µm,Surface,,,,99,
Displacement Delta Length,0.268,0.268,0.268,0.000,0.268,0.268,0.268,0.268,1,µm,Surface,,,,100,
Displacement Delta Length,0.235,0.235,0.235,0.000,0.235,0.235,0.235,0.235,1,µm,Surface,,,,101,
Displacement Delta Length,0.591,0.591,0.591,0.000,0.591,0.591,0.591,0.591,1,µm,Surface,,,,102,
Displacement Delta Length,0.917,0.917,0.917,0.000,0.917,0.917,0.917,0.917,1,µm,Surface,,,,103,
Displacement Delta Length,0.946,0.946,0.946,0.000,0.946,0.946,0.946,0.946,1,µm,Surface,,,,104,
Displacement Delta Length,0.785,0.785,0.785,0.000,0.785,0.785,0.785,0.785,1,µm,Surface,,,,105,
Displacement Delta Length,0.729,0.729,0.729,0.000,0.729,0.729,0.729,0.729,1,µm,Surface,,,,106,
Displacement Delta Length,0.701,0.701,0.701,0.000,0.701,0.701,0.701,0.701,1,µm,Surface,,,,107,
Displacement Delta Length,1.667,1.667,1.667,0.000,1.667,1.667,1.667,1.667,1,µm,Surface,,,,108,
Displacement Delta Length,0.729,0.729,0.729,0.000,0.729,0.729,0.729,0.729,1,µm,Surface,,,,109,
Displacement Delta Length,1.619,1.619,1.619,0.000,1.619,1.619,1.619,1.619,1,µm,Surface,,,,110,
Displacement Delta Length,1.731,1.731,1.731,0.000,1.731,1.731,1.731,1.731,1,µm,Surface,,,,111,
Displacement Delta Length,0.353,0.353,0.353,0.000,0.353,0.353,0.353,0.353,1,µm,Surface,,,,112,
Displacement Delta Length,0.464,0.464,0.464,0.000,0.464,0.464,0.464,0.464,1,µm,Surface,,,,113,
Displacement Delta Length,1.194,1.194,1.194,0.000,1.194,1.194,1.194,1.194,1,µm,Surface,,,,114,
Displacement Delta Length,0.578,0.578,0.578,0.000,0.578,0.578,0.578,0.578,1,µm,Surface,,,,115,
Displacement Delta Length,1.165,1.165,1.165,0.000,1.165,1.165,1.165,1.165,1,µm,Surface,,,,116,
Displacement Delta Length,3.123,3.123,3.123,0.000,3.123,3.123,3.123,3.123,1,µm,Surface,,,,117,
Displacement Delta Length,2.091,2.091,2.091,0.000,2.091,2.091,2.091,2.091,1,µm,Surface,,,,118,
Displacement Delta Length,0.991,0.991,0.991,0.000,0.991,0.991,0.991,0.991,1,µm,Surface,,,,119,
Displacement Delta Length,1.230,1.230,1.230,0.000,1.230,1.230,1.230,1.230,1,µm,Surface,,,,120,
Displacement Delta Length,0.947,0.947,0.947,0.000,0.947,0.947,0.947,0.947,1,µm,Surface,,,,121,
Displacement Delta Length,1.723,1.723,1.723,0.000,1.723,1.723,1.723,1.723,1,µm,Surface,,,,122,
Displacement Delta Length,0.246,0.246,0.246,0.000,0.246,0.246,0.246,0.246,1,µm,Surface,,,,123,
Displacement Delta Length,1.065,1.065,1.065,0.000,1.065,1.065,1.065,1.065,1,µm,Surface,,,,124,
Displacement Delta Length,0.656,0.656,0.656,0.000,0.656,0.656,0.656,0.656,1,µm,Surface,,,,125,
Displacement Delta Length,2.736,2.736,2.736,0.000,2.736,2.736,2.736,2.736,1,µm,Surface,,,,126,
Displacement Delta Length,1.292,1.292,1.292,0.000,1.292,1.292,1.292,1.292,1,µm,Surface,,,,127,
Displacement Delta Length,0.460,0.460,0.460,0.000,0.460,0.460,0.460,0.460,1,µm,Surface,,,,128,
Displacement Delta Length,1.986,1.986,1.986,0.000,1.986,1.986,1.986,1.986,1,µm,Surface,,,,129,
Displacement Delta Length,1.776,1.776,1.776,0.000,1.776,1.776,1.776,1.776,1,µm,Surface,,,,130,
Displacement Delta Length,0.529,0.529,0.529,0.000,0.529,0.529,0.529,0.529,1,µm,Surface,,,,131,
Displacement Delta Length,0.306,0.306,0.306,0.000,0.306,0.306,0.306,0.306,1,µm,Surface,,,,132,
Displacement Delta Length,0.209,0.209,0.209,0.000,0.209,0.209,0.209,0.209,1,µm,Surface,,,,133,
Displacement Delta Length,0.240,0.240,0.240,0.000,0.240,0.240,0.240,0.240,1,µm,Surface,,,,134,
Displacement Delta Length,1.272,1.272,1.272,0.000,1.272,1.272,1.272,1.272,1,µm,Surface,,,,135,
Displacement Delta Length,0.983,0.983,0.983,0.000,0.983,0.983,0.983,0.983,1,µm,Surface,,,,136,
Displacement Delta Length,1.257,1.257,1.257,0.000,1.257,1.257,1.257,1.257,1,µm,Surface,,,,137,
Displacement Delta Length,2.210,2.210,2.210,0.000,2.210,2.210,2.210,2.210,1,µm,Surface,,,,138,
Displacement Delta Length,1.692,1.692,1.692,0.000,1.692,1.692,1.692,1.692,1,µm,Surface,,,,139,
Displacement Delta Length,0.950,0.950,0.950,0.000,0.950,0.950,0.950,0.950,1,µm,Surface,,,,140,
Displacement Delta Length,2.978,2.978,2.978,0.000,2.978,2.978,2.978,2.978,1,µm,Surface,,,,141,
Displacement Delta Length,1.642,1.642,1.642,0.000,1.642,1.642,1.642,1.642,1,µm,Surface,,,,142,
Displacement Delta Length,0.996,0.996,0.996,0.000,0.996,0.996,0.996,0.996,1,µm,Surface,,,,143,
Displacement Delta Length,0.439,0.439,0.439,0.000,0.439,0.439,0.439,0.439,1,µm,Surface,,,,144,
Displacement Delta Length,1.038,1.038,1.038,0.000,1.038,1.038,1.038,1.038,1,µm,Surface,,,,145,
Displacement Delta Length,1.921,1.921,1.921,0.000,1.921,1.921,1.921,1.921,1,µm,Surface,,,,146,
Displacement Delta Length,1.741,1.741,1.741,0.000,1.741,1.741,1.741,1.741,1,µm,Surface,,,,147,
Displacement Delta Length,0.829,0.829,0.829,0.000,0.829,0.829,0.829,0.829,1,µm,Surface,,,,148,
Displacement Delta Length,1.401,1.401,1.401,0.000,1.401,1.401,1.401,1.401,1,µm,Surface,,,,149,
Displacement Delta Length,1.606,1.606,1.606,0.000,1.606,1.606,1.606,1.606,1,µm,Surface,,,,150,
Displacement Delta X,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,40,
Displacement Delta X,1.190,1.190,1.190,0.000,1.190,1.190,1.190,1.190,1,µm,Surface,,Displacement Delta,,41,
Displacement Delta X,-0.685,-0.685,-0.685,0.000,-0.685,-0.685,-0.685,-0.685,1,µm,Surface,,Displacement Delta,,42,
Displacement Delta X,-0.269,-0.269,-0.269,0.000,-0.269,-0.269,-0.269,-0.269,1,µm,Surface,,Displacement Delta,,43,
Displacement Delta X,-0.246,-0.246,-0.246,0.000,-0.246,-0.246,-0.246,-0.246,1,µm,Surface,,Displacement Delta,,44,
Displacement Delta X,-0.293,-0.293,-0.293,0.000,-0.293,-0.293,-0.293,-0.293,1,µm,Surface,,Displacement Delta,,45,
Displacement Delta X,-0.956,-0.956,-0.956,0.000,-0.956,-0.956,-0.956,-0.956,1,µm,Surface,,Displacement Delta,,46,
Displacement Delta X,-0.954,-0.954,-0.954,0.000,-0.954,-0.954,-0.954,-0.954,1,µm,Surface,,Displacement Delta,,47,
Displacement Delta X,-1.005,-1.005,-1.005,0.000,-1.005,-1.005,-1.005,-1.005,1,µm,Surface,,Displacement Delta,,48,
Displacement Delta X,-0.581,-0.581,-0.581,0.000,-0.581,-0.581,-0.581,-0.581,1,µm,Surface,,Displacement Delta,,49,
Displacement Delta X,-0.750,-0.750,-0.750,0.000,-0.750,-0.750,-0.750,-0.750,1,µm,Surface,,Displacement Delta,,50,
Displacement Delta X,-0.514,-0.514,-0.514,0.000,-0.514,-0.514,-0.514,-0.514,1,µm,Surface,,Displacement Delta,,51,
Displacement Delta X,-0.236,-0.236,-0.236,0.000,-0.236,-0.236,-0.236,-0.236,1,µm,Surface,,Displacement Delta,,52,
Displacement Delta X,-1.675,-1.675,-1.675,0.000,-1.675,-1.675,-1.675,-1.675,1,µm,Surface,,Displacement Delta,,53,
Displacement Delta X,-2.668,-2.668,-2.668,0.000,-2.668,-2.668,-2.668,-2.668,1,µm,Surface,,Displacement Delta,,54,
Displacement Delta X,-2.549,-2.549,-2.549,0.000,-2.549,-2.549,-2.549,-2.549,1,µm,Surface,,Displacement Delta,,55,
Displacement Delta X,-0.858,-0.858,-0.858,0.000,-0.858,-0.858,-0.858,-0.858,1,µm,Surface,,Displacement Delta,,56,
Displacement Delta X,-0.720,-0.720,-0.720,0.000,-0.720,-0.720,-0.720,-0.720,1,µm,Surface,,Displacement Delta,,57,
Displacement Delta X,-0.158,-0.158,-0.158,0.000,-0.158,-0.158,-0.158,-0.158,1,µm,Surface,,Displacement Delta,,58,
Displacement Delta X,-0.232,-0.232,-0.232,0.000,-0.232,-0.232,-0.232,-0.232,1,µm,Surface,,Displacement Delta,,59,
Displacement Delta X,-0.374,-0.374,-0.374,0.000,-0.374,-0.374,-0.374,-0.374,1,µm,Surface,,Displacement Delta,,60,
Displacement Delta X,-0.035,-0.035,-0.035,0.000,-0.035,-0.035,-0.035,-0.035,1,µm,Surface,,Displacement Delta,,61,
Displacement Delta X,0.035,0.035,0.035,0.000,0.035,0.035,0.035,0.035,1,µm,Surface,,Displacement Delta,,62,
Displacement Delta X,-0.002,-0.002,-0.002,0.000,-0.002,-0.002,-0.002,-0.002,1,µm,Surface,,Displacement Delta,,63,
Displacement Delta X,0.032,0.032,0.032,0.000,0.032,0.032,0.032,0.032,1,µm,Surface,,Displacement Delta,,64,
Displacement Delta X,-0.228,-0.228,-0.228,0.000,-0.228,-0.228,-0.228,-0.228,1,µm,Surface,,Displacement Delta,,65,
