
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,57.758,57.758,57.758,0.000,57.758,57.758,57.758,57.758,1,µm^2,Surface,,,,,27,
Area,87.525,87.525,87.525,0.000,87.525,87.525,87.525,87.525,1,µm^2,Surface,,,,,28,
Area,103.743,103.743,103.743,0.000,103.743,103.743,103.743,103.743,1,µm^2,Surface,,,,,29,
Area,117.912,117.912,117.912,0.000,117.912,117.912,117.912,117.912,1,µm^2,Surface,,,,,30,
Area,121.679,121.679,121.679,0.000,121.679,121.679,121.679,121.679,1,µm^2,Surface,,,,,31,
Area,126.526,126.526,126.526,0.000,126.526,126.526,126.526,126.526,1,µm^2,Surface,,,,,32,
Area,128.742,128.742,128.742,0.000,128.742,128.742,128.742,128.742,1,µm^2,Surface,,,,,33,
Area,132.813,132.813,132.813,0.000,132.813,132.813,132.813,132.813,1,µm^2,Surface,,,,,34,
Area,131.854,131.854,131.854,0.000,131.854,131.854,131.854,131.854,1,µm^2,Surface,,,,,35,
Area,136.386,136.386,136.386,0.000,136.386,136.386,136.386,136.386,1,µm^2,Surface,,,,,36,
Area,140.927,140.927,140.927,0.000,140.927,140.927,140.927,140.927,1,µm^2,Surface,,,,,37,
Area,148.323,148.323,148.323,0.000,148.323,148.323,148.323,148.323,1,µm^2,Surface,,,,,38,
Area,155.043,155.043,155.043,0.000,155.043,155.043,155.043,155.043,1,µm^2,Surface,,,,,39,
Area,160.335,160.335,160.335,0.000,160.335,160.335,160.335,160.335,1,µm^2,Surface,,,,,40,
Area,166.981,166.981,166.981,0.000,166.981,166.981,166.981,166.981,1,µm^2,Surface,,,,,41,
Area,169.706,169.706,169.706,0.000,169.706,169.706,169.706,169.706,1,µm^2,Surface,,,,,42,
Area,173.724,173.724,173.724,0.000,173.724,173.724,173.724,173.724,1,µm^2,Surface,,,,,43,
Area,177.875,177.875,177.875,0.000,177.875,177.875,177.875,177.875,1,µm^2,Surface,,,,,44,
Area,180.050,180.050,180.050,0.000,180.050,180.050,180.050,180.050,1,µm^2,Surface,,,,,45,
