
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Displacement Delta X,0.545,0.545,0.545,0.000,0.545,0.545,0.545,0.545,1,µm,Surface,,Displacement Delta,,,21,
Displacement Delta X,-0.012,-0.012,-0.012,0.000,-0.012,-0.012,-0.012,-0.012,1,µm,Surface,,Displacement Delta,,,22,
Displacement Delta X,0.581,0.581,0.581,0.000,0.581,0.581,0.581,0.581,1,µm,Surface,,Displacement Delta,,,23,
Displacement Delta Y,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,13,
Displacement Delta Y,-2.563,-2.563,-2.563,0.000,-2.563,-2.563,-2.563,-2.563,1,µm,Surface,,Displacement Delta,,,14,
Displacement Delta Y,-1.569,-1.569,-1.569,0.000,-1.569,-1.569,-1.569,-1.569,1,µm,Surface,,Displacement Delta,,,15,
Displacement Delta Y,-2.708,-2.708,-2.708,0.000,-2.708,-2.708,-2.708,-2.708,1,µm,Surface,,Displacement Delta,,,16,
Displacement Delta Y,-3.115,-3.115,-3.115,0.000,-3.115,-3.115,-3.115,-3.115,1,µm,Surface,,Displacement Delta,,,17,
Displacement Delta Y,-0.791,-0.791,-0.791,0.000,-0.791,-0.791,-0.791,-0.791,1,µm,Surface,,Displacement Delta,,,18,
Displacement Delta Y,0.806,0.806,0.806,0.000,0.806,0.806,0.806,0.806,1,µm,Surface,,Displacement Delta,,,19,
Displacement Delta Y,1.147,1.147,1.147,0.000,1.147,1.147,1.147,1.147,1,µm,Surface,,Displacement Delta,,,20,
Displacement Delta Y,0.362,0.362,0.362,0.000,0.362,0.362,0.362,0.362,1,µm,Surface,,Displacement Delta,,,21,
Displacement Delta Y,-0.441,-0.441,-0.441,0.000,-0.441,-0.441,-0.441,-0.441,1,µm,Surface,,Displacement Delta,,,22,
Displacement Delta Y,1.250,1.250,1.250,0.000,1.250,1.250,1.250,1.250,1,µm,Surface,,Displacement Delta,,,23,
Displacement Delta Z,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,13,
Displacement Delta Z,-0.220,-0.220,-0.220,0.000,-0.220,-0.220,-0.220,-0.220,1,µm,Surface,,Displacement Delta,,,14,
Displacement Delta Z,0.622,0.622,0.622,0.000,0.622,0.622,0.622,0.622,1,µm,Surface,,Displacement Delta,,,15,
Displacement Delta Z,0.681,0.681,0.681,0.000,0.681,0.681,0.681,0.681,1,µm,Surface,,Displacement Delta,,,16,
Displacement Delta Z,1.558,1.558,1.558,0.000,1.558,1.558,1.558,1.558,1,µm,Surface,,Displacement Delta,,,17,
Displacement Delta Z,-2.048,-2.048,-2.048,0.000,-2.048,-2.048,-2.048,-2.048,1,µm,Surface,,Displacement Delta,,,18,
Displacement Delta Z,-1.391,-1.391,-1.391,0.000,-1.391,-1.391,-1.391,-1.391,1,µm,Surface,,Displacement Delta,,,19,
Displacement Delta Z,0.834,0.834,0.834,0.000,0.834,0.834,0.834,0.834,1,µm,Surface,,Displacement Delta,,,20,
Displacement Delta Z,0.093,0.093,0.093,0.000,0.093,0.093,0.093,0.093,1,µm,Surface,,Displacement Delta,,,21,
Displacement Delta Z,0.021,0.021,0.021,0.000,0.021,0.021,0.021,0.021,1,µm,Surface,,Displacement Delta,,,22,
Displacement Delta Z,-1.822,-1.822,-1.822,0.000,-1.822,-1.822,-1.822,-1.822,1,µm,Surface,,Displacement Delta,,,23,
Displacement Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,13,
Displacement Length,2.624,2.624,2.624,0.000,2.624,2.624,2.624,2.624,1,µm,Surface,,,,,14,
Displacement Length,4.281,4.281,4.281,0.000,4.281,4.281,4.281,4.281,1,µm,Surface,,,,,15,
Displacement Length,7.105,7.105,7.105,0.000,7.105,7.105,7.105,7.105,1,µm,Surface,,,,,16,
Displacement Length,10.384,10.384,10.384,0.000,10.384,10.384,10.384,10.384,1,µm,Surface,,,,,17,
Displacement Length,10.993,10.993,10.993,0.000,10.993,10.993,10.993,10.993,1,µm,Surface,,,,,18,
Displacement Length,10.054,10.054,10.054,0.000,10.054,10.054,10.054,10.054,1,µm,Surface,,,,,19,
Displacement Length,8.808,8.808,8.808,0.000,8.808,8.808,8.808,8.808,1,µm,Surface,,,,,20,
Displacement Length,8.432,8.432,8.432,0.000,8.432,8.432,8.432,8.432,1,µm,Surface,,,,,21,
Displacement Length,8.874,8.874,8.874,0.000,8.874,8.874,8.874,8.874,1,µm,Surface,,,,,22,
Displacement Length,7.827,7.827,7.827,0.000,7.827,7.827,7.827,7.827,1,µm,Surface,,,,,23,
Distance from Origin,12707.507,12707.507,12707.507,0.000,12707.507,12707.507,12707.507,12707.507,1,µm,Surface,,Distance from Origin,,,13,
Distance from Origin,12706.195,12706.195,12706.195,0.000,12706.195,12706.195,12706.195,12706.195,1,µm,Surface,,Distance from Origin,,,14,
Distance from Origin,12707.126,12707.126,12707.126,0.000,12707.126,12707.126,12707.126,12707.126,1,µm,Surface,,Distance from Origin,,,15,
Distance from Origin,12707.076,12707.076,12707.076,0.000,12707.076,12707.076,12707.076,12707.076,1,µm,Surface,,Distance from Origin,,,16,
Distance from Origin,12706.979,12706.979,12706.979,0.000,12706.979,12706.979,12706.979,12706.979,1,µm,Surface,,Distance from Origin,,,17,
Distance from Origin,12705.896,12705.896,12705.896,0.000,12705.896,12705.896,12705.896,12705.896,1,µm,Surface,,Distance from Origin,,,18,
Distance from Origin,12704.575,12704.575,12704.575,0.000,12704.575,12704.575,12704.575,12704.575,1,µm,Surface,,Distance from Origin,,,19,
Distance from Origin,12705.027,12705.027,12705.027,0.000,12705.027,12705.027,12705.027,12705.027,1,µm,Surface,,Distance from Origin,,,20,
Distance from Origin,12704.856,12704.856,12704.856,0.000,12704.856,12704.856,12704.856,12704.856,1,µm,Surface,,Distance from Origin,,,21,
Distance from Origin,12704.736,12704.736,12704.736,0.000,12704.736,12704.736,12704.736,12704.736,1,µm,Surface,,Distance from Origin,,,22,
Distance from Origin,12703.502,12703.502,12703.502,0.000,12703.502,12703.502,12703.502,12703.502,1,µm,Surface,,Distance from Origin,,,23,
Distance to Image Border XY,17.268,17.268,17.268,0.000,17.268,17.268,17.268,17.268,1,µm,Surface,,,Image 1,,13,
Distance to Image Border XY,16.950,16.950,16.950,0.000,16.950,16.950,16.950,16.950,1,µm,Surface,,,Image 1,,14,
Distance to Image Border XY,15.076,15.076,15.076,0.000,15.076,15.076,15.076,15.076,1,µm,Surface,,,Image 1,,15,
Distance to Image Border XY,14.740,14.740,14.740,0.000,14.740,14.740,14.740,14.740,1,µm,Surface,,,Image 1,,16,
Distance to Image Border XY,14.801,14.801,14.801,0.000,14.801,14.801,14.801,14.801,1,µm,Surface,,,Image 1,,17,
Distance to Image Border XY,13.570,13.570,13.570,0.000,13.570,13.570,13.570,13.570,1,µm,Surface,,,Image 1,,18,
Distance to Image Border XY,14.527,14.527,14.527,0.000,14.527,14.527,14.527,14.527,1,µm,Surface,,,Image 1,,19,
Distance to Image Border XY,15.191,15.191,15.191,0.000,15.191,15.191,15.191,15.191,1,µm,Surface,,,Image 1,,20,
Distance to Image Border XY,15.841,15.841,15.841,0.000,15.841,15.841,15.841,15.841,1,µm,Surface,,,Image 1,,21,
Distance to Image Border XY,15.516,15.516,15.516,0.000,15.516,15.516,15.516,15.516,1,µm,Surface,,,Image 1,,22,
Distance to Image Border XY,16.932,16.932,16.932,0.000,16.932,16.932,16.932,16.932,1,µm,Surface,,,Image 1,,23,
Ellipticity (oblate),0.542,0.542,0.542,0.000,0.542,0.542,0.542,0.542,1,,Surface,,,,,13,
Ellipticity (oblate),0.275,0.275,0.275,0.000,0.275,0.275,0.275,0.275,1,,Surface,,,,,14,
Ellipticity (oblate),0.172,0.172,0.172,0.000,0.172,0.172,0.172,0.172,1,,Surface,,,,,15,
Ellipticity (oblate),0.149,0.149,0.149,0.000,0.149,0.149,0.149,0.149,1,,Surface,,,,,16,
Ellipticity (oblate),0.240,0.240,0.240,0.000,0.240,0.240,0.240,0.240,1,,Surface,,,,,17,
Ellipticity (oblate),0.191,0.191,0.191,0.000,0.191,0.191,0.191,0.191,1,,Surface,,,,,18,
Ellipticity (oblate),0.227,0.227,0.227,0.000,0.227,0.227,0.227,0.227,1,,Surface,,,,,19,
Ellipticity (oblate),0.140,0.140,0.140,0.000,0.140,0.140,0.140,0.140,1,,Surface,,,,,20,
Ellipticity (oblate),0.184,0.184,0.184,0.000,0.184,0.184,0.184,0.184,1,,Surface,,,,,21,
Ellipticity (oblate),0.149,0.149,0.149,0.000,0.149,0.149,0.149,0.149,1,,Surface,,,,,22,
Ellipticity (oblate),0.528,0.528,0.528,0.000,0.528,0.528,0.528,0.528,1,,Surface,,,,,23,
Ellipticity (prolate),0.314,0.314,0.314,0.000,0.314,0.314,0.314,0.314,1,,Surface,,,,,13,
Ellipticity (prolate),0.290,0.290,0.290,0.000,0.290,0.290,0.290,0.290,1,,Surface,,,,,14,
Ellipticity (prolate),0.297,0.297,0.297,0.000,0.297,0.297,0.297,0.297,1,,Surface,,,,,15,
Ellipticity (prolate),0.189,0.189,0.189,0.000,0.189,0.189,0.189,0.189,1,,Surface,,,,,16,
Ellipticity (prolate),0.174,0.174,0.174,0.000,0.174,0.174,0.174,0.174,1,,Surface,,,,,17,
Ellipticity (prolate),0.195,0.195,0.195,0.000,0.195,0.195,0.195,0.195,1,,Surface,,,,,18,
Ellipticity (prolate),0.204,0.204,0.204,0.000,0.204,0.204,0.204,0.204,1,,Surface,,,,,19,
Ellipticity (prolate),0.225,0.225,0.225,0.000,0.225,0.225,0.225,0.225,1,,Surface,,,,,20,
Ellipticity (prolate),0.184,0.184,0.184,0.000,0.184,0.184,0.184,0.184,1,,Surface,,,,,21,
Ellipticity (prolate),0.180,0.180,0.180,0.000,0.180,0.180,0.180,0.180,1,,Surface,,,,,22,
Ellipticity (prolate),0.329,0.329,0.329,0.000,0.329,0.329,0.329,0.329,1,,Surface,,,,,23,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,13,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,14,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,15,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,16,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,17,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,18,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,19,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,20,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,21,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,22,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,23,
Intensity Max,232.000,232.000,232.000,0.000,232.000,232.000,232.000,232.000,1,,Surface,1,,Image 1,,13,
Intensity Max,296.000,296.000,296.000,0.000,296.000,296.000,296.000,296.000,1,,Surface,1,,Image 1,,14,
Intensity Max,324.000,324.000,324.000,0.000,324.000,324.000,324.000,324.000,1,,Surface,1,,Image 1,,15,
Intensity Max,257.000,257.000,257.000,0.000,257.000,257.000,257.000,257.000,1,,Surface,1,,Image 1,,16,
Intensity Max,281.000,281.000,281.000,0.000,281.000,281.000,281.000,281.000,1,,Surface,1,,Image 1,,17,
Intensity Max,289.000,289.000,289.000,0.000,289.000,289.000,289.000,289.000,1,,Surface,1,,Image 1,,18,
Intensity Max,293.000,293.000,293.000,0.000,293.000,293.000,293.000,293.000,1,,Surface,1,,Image 1,,19,
Intensity Max,292.000,292.000,292.000,0.000,292.000,292.000,292.000,292.000,1,,Surface,1,,Image 1,,20,
Intensity Max,296.000,296.000,296.000,0.000,296.000,296.000,296.000,296.000,1,,Surface,1,,Image 1,,21,
Intensity Max,296.000,296.000,296.000,0.000,296.000,296.000,296.000,296.000,1,,Surface,1,,Image 1,,22,
Intensity Max,207.000,207.000,207.000,0.000,207.000,207.000,207.000,207.000,1,,Surface,1,,Image 1,,23,
Intensity Mean,130.582,130.582,130.582,0.000,130.582,130.582,130.582,130.582,1,,Surface,1,,Image 1,,13,
Intensity Mean,137.546,137.546,137.546,0.000,137.546,137.546,137.546,137.546,1,,Surface,1,,Image 1,,14,
Intensity Mean,135.476,135.476,135.476,0.000,135.476,135.476,135.476,135.476,1,,Surface,1,,Image 1,,15,
Intensity Mean,132.973,132.973,132.973,0.000,132.973,132.973,132.973,132.973,1,,Surface,1,,Image 1,,16,
Intensity Mean,126.223,126.223,126.223,0.000,126.223,126.223,126.223,126.223,1,,Surface,1,,Image 1,,17,
Intensity Mean,132.975,132.975,132.975,0.000,132.975,132.975,132.975,132.975,1,,Surface,1,,Image 1,,18,
Intensity Mean,137.369,137.369,137.369,0.000,137.369,137.369,137.369,137.369,1,,Surface,1,,Image 1,,19,
Intensity Mean,133.190,133.190,133.190,0.000,133.190,133.190,133.190,133.190,1,,Surface,1,,Image 1,,20,
Intensity Mean,132.702,132.702,132.702,0.000,132.702,132.702,132.702,132.702,1,,Surface,1,,Image 1,,21,
Intensity Mean,131.387,131.387,131.387,0.000,131.387,131.387,131.387,131.387,1,,Surface,1,,Image 1,,22,
Intensity Mean,119.458,119.458,119.458,0.000,119.458,119.458,119.458,119.458,1,,Surface,1,,Image 1,,23,
Intensity Median,128.062,128.062,128.062,0.000,128.062,128.062,128.062,128.062,1,,Surface,1,,Image 1,,13,
Intensity Median,135.062,135.062,135.062,0.000,135.062,135.062,135.062,135.062,1,,Surface,1,,Image 1,,14,
Intensity Median,132.125,132.125,132.125,0.000,132.125,132.125,132.125,132.125,1,,Surface,1,,Image 1,,15,
Intensity Median,130.062,130.062,130.062,0.000,130.062,130.062,130.062,130.062,1,,Surface,1,,Image 1,,16,
Intensity Median,123.062,123.062,123.062,0.000,123.062,123.062,123.062,123.062,1,,Surface,1,,Image 1,,17,
Intensity Median,130.062,130.062,130.062,0.000,130.062,130.062,130.062,130.062,1,,Surface,1,,Image 1,,18,
Intensity Median,133.062,133.062,133.062,0.000,133.062,133.062,133.062,133.062,1,,Surface,1,,Image 1,,19,
Intensity Median,130.062,130.062,130.062,0.000,130.062,130.062,130.062,130.062,1,,Surface,1,,Image 1,,20,
Intensity Median,129.062,129.062,129.062,0.000,129.062,129.062,129.062,129.062,1,,Surface,1,,Image 1,,21,
Intensity Median,128.062,128.062,128.062,0.000,128.062,128.062,128.062,128.062,1,,Surface,1,,Image 1,,22,
Intensity Median,117.062,117.062,117.062,0.000,117.062,117.062,117.062,117.062,1,,Surface,1,,Image 1,,23,
Intensity Min,72.000,72.000,72.000,0.000,72.000,72.000,72.000,72.000,1,,Surface,1,,Image 1,,13,
Intensity Min,76.000,76.000,76.000,0.000,76.000,76.000,76.000,76.000,1,,Surface,1,,Image 1,,14,
Intensity Min,73.000,73.000,73.000,0.000,73.000,73.000,73.000,73.000,1,,Surface,1,,Image 1,,15,
Intensity Min,80.000,80.000,80.000,0.000,80.000,80.000,80.000,80.000,1,,Surface,1,,Image 1,,16,
Intensity Min,66.000,66.000,66.000,0.000,66.000,66.000,66.000,66.000,1,,Surface,1,,Image 1,,17,
Intensity Min,66.000,66.000,66.000,0.000,66.000,66.000,66.000,66.000,1,,Surface,1,,Image 1,,18,
Intensity Min,75.000,75.000,75.000,0.000,75.000,75.000,75.000,75.000,1,,Surface,1,,Image 1,,19,
Intensity Min,71.000,71.000,71.000,0.000,71.000,71.000,71.000,71.000,1,,Surface,1,,Image 1,,20,
Intensity Min,75.000,75.000,75.000,0.000,75.000,75.000,75.000,75.000,1,,Surface,1,,Image 1,,21,
Intensity Min,70.000,70.000,70.000,0.000,70.000,70.000,70.000,70.000,1,,Surface,1,,Image 1,,22,
Intensity Min,73.000,73.000,73.000,0.000,73.000,73.000,73.000,73.000,1,,Surface,1,,Image 1,,23,
Intensity StdDev,19.129,19.129,19.129,0.000,19.129,19.129,19.129,19.129,1,,Surface,1,,Image 1,,13,
Intensity StdDev,24.730,24.730,24.730,0.000,24.730,24.730,24.730,24.730,1,,Surface,1,,Image 1,,14,
Intensity StdDev,24.174,24.174,24.174,0.000,24.174,24.174,24.174,24.174,1,,Surface,1,,Image 1,,15,
Intensity StdDev,22.454,22.454,22.454,0.000,22.454,22.454,22.454,22.454,1,,Surface,1,,Image 1,,16,
Intensity StdDev,18.636,18.636,18.636,0.000,18.636,18.636,18.636,18.636,1,,Surface,1,,Image 1,,17,
Intensity StdDev,22.735,22.735,22.735,0.000,22.735,22.735,22.735,22.735,1,,Surface,1,,Image 1,,18,
Intensity StdDev,26.079,26.079,26.079,0.000,26.079,26.079,26.079,26.079,1,,Surface,1,,Image 1,,19,
Intensity StdDev,23.359,23.359,23.359,0.000,23.359,23.359,23.359,23.359,1,,Surface,1,,Image 1,,20,
Intensity StdDev,23.329,23.329,23.329,0.000,23.329,23.329,23.329,23.329,1,,Surface,1,,Image 1,,21,
Intensity StdDev,22.223,22.223,22.223,0.000,22.223,22.223,22.223,22.223,1,,Surface,1,,Image 1,,22,
Intensity StdDev,15.583,15.583,15.583,0.000,15.583,15.583,15.583,15.583,1,,Surface,1,,Image 1,,23,
Intensity Sum,589186.000,589186.000,589186.000,0.000,589186.000,589186.000,589186.000,589186.000,1,,Surface,1,,Image 1,,13,
Intensity Sum,1548213.000,1548213.000,1548213.000,0.000,1548213.000,1548213.000,1548213.000,1548213.000,1,,Surface,1,,Image 1,,14,
Intensity Sum,1975233.000,1975233.000,1975233.000,0.000,1975233.000,1975233.000,1975233.000,1975233.000,1,,Surface,1,,Image 1,,15,
Intensity Sum,2128102.000,2128102.000,2128102.000,0.000,2128102.000,2128102.000,2128102.000,2128102.000,1,,Surface,1,,Image 1,,16,
Intensity Sum,2293218.000,2293218.000,2293218.000,0.000,2293218.000,2293218.000,2293218.000,2293218.000,1,,Surface,1,,Image 1,,17,
Intensity Sum,2808957.000,2808957.000,2808957.000,0.000,2808957.000,2808957.000,2808957.000,2808957.000,1,,Surface,1,,Image 1,,18,
Intensity Sum,3841949.000,3841949.000,3841949.000,0.000,3841949.000,3841949.000,3841949.000,3841949.000,1,,Surface,1,,Image 1,,19,
Intensity Sum,3396342.000,3396342.000,3396342.000,0.000,3396342.000,3396342.000,3396342.000,3396342.000,1,,Surface,1,,Image 1,,20,
Intensity Sum,3800053.000,3800053.000,3800053.000,0.000,3800053.000,3800053.000,3800053.000,3800053.000,1,,Surface,1,,Image 1,,21,
Intensity Sum,4153939.000,4153939.000,4153939.000,0.000,4153939.000,4153939.000,4153939.000,4153939.000,1,,Surface,1,,Image 1,,22,
Intensity Sum,544730.000,544730.000,544730.000,0.000,544730.000,544730.000,544730.000,544730.000,1,,Surface,1,,Image 1,,23,
Intensity Sum of Square,78588176.000,78588176.000,78588176.000,0.000,78588176.000,78588176.000,78588176.000,78588176.000,1,,Surface,1,,Image 1,,13,
Intensity Sum of Square,219833824.000,219833824.000,219833824.000,0.000,219833824.000,219833824.000,219833824.000,219833824.000,1,,Surface,1,,Image 1,,14,
Intensity Sum of Square,276116256.000,276116256.000,276116256.000,0.000,276116256.000,276116256.000,276116256.000,276116256.000,1,,Surface,1,,Image 1,,15,
Intensity Sum of Square,291048992.000,291048992.000,291048992.000,0.000,291048992.000,291048992.000,291048992.000,291048992.000,1,,Surface,1,,Image 1,,16,
Intensity Sum of Square,295766496.000,295766496.000,295766496.000,0.000,295766496.000,295766496.000,295766496.000,295766496.000,1,,Surface,1,,Image 1,,17,
Intensity Sum of Square,384439136.000,384439136.000,384439136.000,0.000,384439136.000,384439136.000,384439136.000,384439136.000,1,,Surface,1,,Image 1,,18,
Intensity Sum of Square,546788288.000,546788288.000,546788288.000,0.000,546788288.000,546788288.000,546788288.000,546788288.000,1,,Surface,1,,Image 1,,19,
Intensity Sum of Square,466272224.000,466272224.000,466272224.000,0.000,466272224.000,466272224.000,466272224.000,466272224.000,1,,Surface,1,,Image 1,,20,
Intensity Sum of Square,519859744.000,519859744.000,519859744.000,0.000,519859744.000,519859744.000,519859744.000,519859744.000,1,,Surface,1,,Image 1,,21,
Intensity Sum of Square,561387840.000,561387840.000,561387840.000,0.000,561387840.000,561387840.000,561387840.000,561387840.000,1,,Surface,1,,Image 1,,22,
Intensity Sum of Square,66179816.000,66179816.000,66179816.000,0.000,66179816.000,66179816.000,66179816.000,66179816.000,1,,Surface,1,,Image 1,,23,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,13,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,14,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,15,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,16,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,17,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,18,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,19,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,20,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,21,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,22,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,23,
Overlapped Volume Ratio to Surfaces,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,Surfaces 1,13,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,Machine learning,13,
Overlapped Volume Ratio to Surfaces,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,Surfaces 1,14,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,ABa,14,
Overlapped Volume Ratio to Surfaces,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,Surfaces 1,15,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,ABa,15,
Overlapped Volume Ratio to Surfaces,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,Surfaces 1,16,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,ABa,16,
Overlapped Volume Ratio to Surfaces,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,Surfaces 1,17,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,Machine learning,17,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,EMS,17,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,P2,17,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,ABa,17,
Overlapped Volume Ratio to Surfaces,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,Surfaces 1,18,
