
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,1,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,2,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,3,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,4,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,5,
Intensity Max,376.000,376.000,376.000,0.000,376.000,376.000,376.000,376.000,1,,Surface,1,,Image 1,,1,
Intensity Max,343.000,343.000,343.000,0.000,343.000,343.000,343.000,343.000,1,,Surface,1,,Image 1,,2,
Intensity Max,314.000,314.000,314.000,0.000,314.000,314.000,314.000,314.000,1,,Surface,1,,Image 1,,3,
Intensity Max,300.000,300.000,300.000,0.000,300.000,300.000,300.000,300.000,1,,Surface,1,,Image 1,,4,
Intensity Max,272.000,272.000,272.000,0.000,272.000,272.000,272.000,272.000,1,,Surface,1,,Image 1,,5,
Intensity Mean,150.216,150.216,150.216,0.000,150.216,150.216,150.216,150.216,1,,Surface,1,,Image 1,,1,
Intensity Mean,147.080,147.080,147.080,0.000,147.080,147.080,147.080,147.080,1,,Surface,1,,Image 1,,2,
Intensity Mean,145.733,145.733,145.733,0.000,145.733,145.733,145.733,145.733,1,,Surface,1,,Image 1,,3,
Intensity Mean,142.878,142.878,142.878,0.000,142.878,142.878,142.878,142.878,1,,Surface,1,,Image 1,,4,
Intensity Mean,135.679,135.679,135.679,0.000,135.679,135.679,135.679,135.679,1,,Surface,1,,Image 1,,5,
Intensity Median,146.125,146.125,146.125,0.000,146.125,146.125,146.125,146.125,1,,Surface,1,,Image 1,,1,
Intensity Median,143.125,143.125,143.125,0.000,143.125,143.125,143.125,143.125,1,,Surface,1,,Image 1,,2,
Intensity Median,141.062,141.062,141.062,0.000,141.062,141.062,141.062,141.062,1,,Surface,1,,Image 1,,3,
Intensity Median,139.062,139.062,139.062,0.000,139.062,139.062,139.062,139.062,1,,Surface,1,,Image 1,,4,
Intensity Median,132.062,132.062,132.062,0.000,132.062,132.062,132.062,132.062,1,,Surface,1,,Image 1,,5,
Intensity Min,77.000,77.000,77.000,0.000,77.000,77.000,77.000,77.000,1,,Surface,1,,Image 1,,1,
Intensity Min,73.000,73.000,73.000,0.000,73.000,73.000,73.000,73.000,1,,Surface,1,,Image 1,,2,
Intensity Min,74.000,74.000,74.000,0.000,74.000,74.000,74.000,74.000,1,,Surface,1,,Image 1,,3,
Intensity Min,76.000,76.000,76.000,0.000,76.000,76.000,76.000,76.000,1,,Surface,1,,Image 1,,4,
Intensity Min,73.000,73.000,73.000,0.000,73.000,73.000,73.000,73.000,1,,Surface,1,,Image 1,,5,
Intensity StdDev,30.540,30.540,30.540,0.000,30.540,30.540,30.540,30.540,1,,Surface,1,,Image 1,,1,
Intensity StdDev,27.760,27.760,27.760,0.000,27.760,27.760,27.760,27.760,1,,Surface,1,,Image 1,,2,
Intensity StdDev,27.566,27.566,27.566,0.000,27.566,27.566,27.566,27.566,1,,Surface,1,,Image 1,,3,
Intensity StdDev,25.604,25.604,25.604,0.000,25.604,25.604,25.604,25.604,1,,Surface,1,,Image 1,,4,
Intensity StdDev,22.601,22.601,22.601,0.000,22.601,22.601,22.601,22.601,1,,Surface,1,,Image 1,,5,
Intensity Sum,4725793.000,4725793.000,4725793.000,0.000,4725793.000,4725793.000,4725793.000,4725793.000,1,,Surface,1,,Image 1,,1,
Intensity Sum,4975414.000,4975414.000,4975414.000,0.000,4975414.000,4975414.000,4975414.000,4975414.000,1,,Surface,1,,Image 1,,2,
Intensity Sum,5248726.000,5248726.000,5248726.000,0.000,5248726.000,5248726.000,5248726.000,5248726.000,1,,Surface,1,,Image 1,,3,
Intensity Sum,5261916.000,5261916.000,5261916.000,0.000,5261916.000,5261916.000,5261916.000,5261916.000,1,,Surface,1,,Image 1,,4,
Intensity Sum,4652716.000,4652716.000,4652716.000,0.000,4652716.000,4652716.000,4652716.000,4652716.000,1,,Surface,1,,Image 1,,5,
Intensity Sum of Square,739232576.000,739232576.000,739232576.000,0.000,739232576.000,739232576.000,739232576.000,739232576.000,1,,Surface,1,,Image 1,,1,
Intensity Sum of Square,757850688.000,757850688.000,757850688.000,0.000,757850688.000,757850688.000,757850688.000,757850688.000,1,,Surface,1,,Image 1,,2,
Intensity Sum of Square,792282112.000,792282112.000,792282112.000,0.000,792282112.000,792282112.000,792282112.000,792282112.000,1,,Surface,1,,Image 1,,3,
Intensity Sum of Square,775955776.000,775955776.000,775955776.000,0.000,775955776.000,775955776.000,775955776.000,775955776.000,1,,Surface,1,,Image 1,,4,
Intensity Sum of Square,648793728.000,648793728.000,648793728.000,0.000,648793728.000,648793728.000,648793728.000,648793728.000,1,,Surface,1,,Image 1,,5,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,1,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,2,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,3,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,4,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,5,
Overlapped Volume Ratio to Surfaces,0.919,0.919,0.919,0.000,0.919,0.919,0.919,0.919,1,,Surface,,,,machine learning,1,
Overlapped Volume Ratio to Surfaces,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,Surfaces 1,1,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,AB,1,
Overlapped Volume Ratio to Surfaces,0.835,0.835,0.835,0.000,0.835,0.835,0.835,0.835,1,,Surface,,,,machine learning,2,
Overlapped Volume Ratio to Surfaces,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,Surfaces 1,2,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,AB,2,
Overlapped Volume Ratio to Surfaces,0.595,0.595,0.595,0.000,0.595,0.595,0.595,0.595,1,,Surface,,,,machine learning,3,
Overlapped Volume Ratio to Surfaces,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,Surfaces 1,3,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,AB,3,
Overlapped Volume Ratio to Surfaces,0.692,0.692,0.692,0.000,0.692,0.692,0.692,0.692,1,,Surface,,,,machine learning,4,
Overlapped Volume Ratio to Surfaces,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,Surfaces 1,4,
Overlapped Volume Ratio to Surfaces,0.954,0.954,0.954,0.000,0.954,0.954,0.954,0.954,1,,Surface,,,,machine learning,5,
Overlapped Volume Ratio to Surfaces,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,Surfaces 1,5,
Overlapped Volume to Surfaces,318.107,318.107,318.107,0.000,318.107,318.107,318.107,318.107,1,,Surface,,,,machine learning,1,
Overlapped Volume to Surfaces,346.218,346.218,346.218,0.000,346.218,346.218,346.218,346.218,1,µm^3,Surface,,,,Surfaces 1,1,
Overlapped Volume to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,AB,1,
Overlapped Volume to Surfaces,309.585,309.585,309.585,0.000,309.585,309.585,309.585,309.585,1,,Surface,,,,machine learning,2,
Overlapped Volume to Surfaces,370.792,370.792,370.792,0.000,370.792,370.792,370.792,370.792,1,µm^3,Surface,,,,Surfaces 1,2,
Overlapped Volume to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,AB,2,
Overlapped Volume to Surfaces,226.849,226.849,226.849,0.000,226.849,226.849,226.849,226.849,1,,Surface,,,,machine learning,3,
Overlapped Volume to Surfaces,381.579,381.579,381.579,0.000,381.579,381.579,381.579,381.579,1,µm^3,Surface,,,,Surfaces 1,3,
Overlapped Volume to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,AB,3,
Overlapped Volume to Surfaces,269.656,269.656,269.656,0.000,269.656,269.656,269.656,269.656,1,,Surface,,,,machine learning,4,
Overlapped Volume to Surfaces,389.573,389.573,389.573,0.000,389.573,389.573,389.573,389.573,1,µm^3,Surface,,,,Surfaces 1,4,
Overlapped Volume to Surfaces,346.459,346.459,346.459,0.000,346.459,346.459,346.459,346.459,1,,Surface,,,,machine learning,5,
Overlapped Volume to Surfaces,363.271,363.271,363.271,0.000,363.271,363.271,363.271,363.271,1,µm^3,Surface,,,,Surfaces 1,5,
Position X,-11336.870,-11336.870,-11336.870,0.000,-11336.870,-11336.870,-11336.870,-11336.870,1,µm,Surface,,Position,,,1,
Position X,-11337.028,-11337.028,-11337.028,0.000,-11337.028,-11337.028,-11337.028,-11337.028,1,µm,Surface,,Position,,,2,
Position X,-11336.194,-11336.194,-11336.194,0.000,-11336.194,-11336.194,-11336.194,-11336.194,1,µm,Surface,,Position,,,3,
Position X,-11335.604,-11335.604,-11335.604,0.000,-11335.604,-11335.604,-11335.604,-11335.604,1,µm,Surface,,Position,,,4,
Position X,-11336.975,-11336.975,-11336.975,0.000,-11336.975,-11336.975,-11336.975,-11336.975,1,µm,Surface,,Position,,,5,
Position Y,-836.057,-836.057,-836.057,0.000,-836.057,-836.057,-836.057,-836.057,1,µm,Surface,,Position,,,1,
Position Y,-834.472,-834.472,-834.472,0.000,-834.472,-834.472,-834.472,-834.472,1,µm,Surface,,Position,,,2,
Position Y,-836.161,-836.161,-836.161,0.000,-836.161,-836.161,-836.161,-836.161,1,µm,Surface,,Position,,,3,
Position Y,-836.700,-836.700,-836.700,0.000,-836.700,-836.700,-836.700,-836.700,1,µm,Surface,,Position,,,4,
Position Y,-837.337,-837.337,-837.337,0.000,-837.337,-837.337,-837.337,-837.337,1,µm,Surface,,Position,,,5,
Position Z,8838.685,8838.685,8838.685,0.000,8838.685,8838.685,8838.685,8838.685,1,µm,Surface,,Position,,,1,
Position Z,8838.904,8838.904,8838.904,0.000,8838.904,8838.904,8838.904,8838.904,1,µm,Surface,,Position,,,2,
Position Z,8839.122,8839.122,8839.122,0.000,8839.122,8839.122,8839.122,8839.122,1,µm,Surface,,Position,,,3,
Position Z,8839.321,8839.321,8839.321,0.000,8839.321,8839.321,8839.321,8839.321,1,µm,Surface,,Position,,,4,
Position Z,8840.714,8840.714,8840.714,0.000,8840.714,8840.714,8840.714,8840.714,1,µm,Surface,,Position,,,5,
Shortest Distance to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,machine learning,1,
Shortest Distance to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,Surfaces 1,1,
Shortest Distance to Surfaces,8.929,8.929,8.929,0.000,8.929,8.929,8.929,8.929,1,,Surface,,,,AB,1,
Shortest Distance to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,machine learning,2,
Shortest Distance to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,Surfaces 1,2,
Shortest Distance to Surfaces,12.554,12.554,12.554,0.000,12.554,12.554,12.554,12.554,1,,Surface,,,,AB,2,
Shortest Distance to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,machine learning,3,
Shortest Distance to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,Surfaces 1,3,
Shortest Distance to Surfaces,10.549,10.549,10.549,0.000,10.549,10.549,10.549,10.549,1,,Surface,,,,AB,3,
Shortest Distance to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,machine learning,4,
Shortest Distance to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,Surfaces 1,4,
Shortest Distance to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,machine learning,5,
Shortest Distance to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,Surfaces 1,5,
Speed,0.028,0.028,0.028,0.000,0.028,0.028,0.028,0.028,1,µm/s,Surface,,,,,1,
Speed,0.007,0.007,0.007,0.000,0.007,0.007,0.007,0.007,1,µm/s,Surface,,,,,2,
Speed,0.022,0.022,0.022,0.000,0.022,0.022,0.022,0.022,1,µm/s,Surface,,,,,3,
Speed,0.018,0.018,0.018,0.000,0.018,0.018,0.018,0.018,1,µm/s,Surface,,,,,4,
Speed,0.034,0.034,0.034,0.000,0.034,0.034,0.034,0.034,1,µm/s,Surface,,,,,5,
Sphericity,0.991,0.991,0.991,0.000,0.991,0.991,0.991,0.991,1,,Surface,,,,,1,
Sphericity,0.992,0.992,0.992,0.000,0.992,0.992,0.992,0.992,1,,Surface,,,,,2,
Sphericity,0.992,0.992,0.992,0.000,0.992,0.992,0.992,0.992,1,,Surface,,,,,3,
Sphericity,0.990,0.990,0.990,0.000,0.990,0.990,0.990,0.990,1,,Surface,,,,,4,
Sphericity,0.983,0.983,0.983,0.000,0.983,0.983,0.983,0.983,1,,Surface,,,,,5,
Time,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,s,Surface,,,,,1,
Time,57.396,57.396,57.396,0.000,57.396,57.396,57.396,57.396,1,s,Surface,,,,,2,
Time,117.429,117.429,117.429,0.000,117.429,117.429,117.429,117.429,1,s,Surface,,,,,3,
Time,177.368,177.368,177.368,0.000,177.368,177.368,177.368,177.368,1,s,Surface,,,,,4,
Time,237.413,237.413,237.413,0.000,237.413,237.413,237.413,237.413,1,s,Surface,,,,,5,
Time Index,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,1,
Time Index,2.000,2.000,2.000,0.000,2.000,2.000,2.000,2.000,1,,Surface,,,,,2,
Time Index,3.000,3.000,3.000,0.000,3.000,3.000,3.000,3.000,1,,Surface,,,,,3,
Time Index,4.000,4.000,4.000,0.000,4.000,4.000,4.000,4.000,1,,Surface,,,,,4,
Time Index,5.000,5.000,5.000,0.000,5.000,5.000,5.000,5.000,1,,Surface,,,,,5,
Time Since Track Start,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,s,Surface,,,,,1,
Time Since Track Start,57.396,57.396,57.396,0.000,57.396,57.396,57.396,57.396,1,s,Surface,,,,,2,
Time Since Track Start,117.429,117.429,117.429,0.000,117.429,117.429,117.429,117.429,1,s,Surface,,,,,3,
Time Since Track Start,177.368,177.368,177.368,0.000,177.368,177.368,177.368,177.368,1,s,Surface,,,,,4,
Time Since Track Start,237.413,237.413,237.413,0.000,237.413,237.413,237.413,237.413,1,s,Surface,,,,,5,
Track Ar1 Mean,-0.211,-0.211,-0.211,0.000,-0.211,-0.211,-0.211,-0.211,1,,Track,,,,,,
Track Area Mean,251.928,251.928,251.928,0.000,251.928,251.928,251.928,251.928,1,µm^2,Track,,,,,,
Track Displacement Length,2.401,2.401,2.401,0.000,2.401,2.401,2.401,2.401,1,µm,Track,,,,,,
Track Duration,237.413,237.413,237.413,0.000,237.413,237.413,237.413,237.413,1,s,Track,,,,,,
Track Ellipticity Oblate Mean,0.108,0.108,0.108,0.000,0.108,0.108,0.108,0.108,1,µm,Track,,,,,,
Track Ellipticity Prolate Mean,0.095,0.095,0.095,0.000,0.095,0.095,0.095,0.095,1,µm,Track,,,,,,
Track Intensity Max,376.000,376.000,376.000,0.000,376.000,376.000,376.000,376.000,1,,Track,1,,Image 1,,,
Track Intensity Mean,144.206,144.206,144.206,0.000,144.206,144.206,144.206,144.206,1,,Track,1,,Image 1,,,
Track Intensity Min,73.000,73.000,73.000,0.000,73.000,73.000,73.000,73.000,1,,Track,1,,Image 1,,,
Track Intensity StdDev,27.299,27.299,27.299,0.000,27.299,27.299,27.299,27.299,1,,Track,1,,Image 1,,,
Track Intensity Sum,24864564.000,24864564.000,24864564.000,0.000,24864564.000,24864564.000,24864564.000,24864564.000,1,,Track,1,,Image 1,,,
Track Length,6.383,6.383,6.383,0.000,6.383,6.383,6.383,6.383,1,µm,Track,,,,,,
Track Number Of Generations,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Track,,,,,,
Track Number of Branches,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Track,,,,,,
Track Number of Fusions,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Track,,,,,,
Track Number of Surfaces,5.000,5.000,5.000,0.000,5.000,5.000,5.000,5.000,1,,Track,,,,,,
Track Position X Mean,-11336.534,-11336.534,-11336.534,0.000,-11336.534,-11336.534,-11336.534,-11336.534,1,µm,Track,,Track Position,,,,
Track Position X Start,-11336.870,-11336.870,-11336.870,0.000,-11336.870,-11336.870,-11336.870,-11336.870,1,µm,Track,,Track Position Start,,,,
Track Position Y Mean,-836.145,-836.145,-836.145,0.000,-836.145,-836.145,-836.145,-836.145,1,µm,Track,,Track Position,,,,
Track Position Y Start,-836.057,-836.057,-836.057,0.000,-836.057,-836.057,-836.057,-836.057,1,µm,Track,,Track Position Start,,,,
Track Position Z Mean,8839.350,8839.350,8839.350,0.000,8839.350,8839.350,8839.350,8839.350,1,µm,Track,,Track Position,,,,
Track Position Z Start,8838.685,8838.685,8838.685,0.000,8838.685,8838.685,8838.685,8838.685,1,µm,Track,,Track Position Start,,,,
Track Shortest Distance to Surfaces Min,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Track,,,,machine learning,,
Track Shortest Distance to Surfaces Min,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Track,,,,Surfaces 1,,
Track Shortest Distance to Surfaces Min,8.929,8.929,8.929,0.000,8.929,8.929,8.929,8.929,1,µm,Track,,,,AB,,
Track Speed Max,0.034,0.034,0.034,0.000,0.034,0.034,0.034,0.034,1,µm/s,Track,,,,,,
Track Speed Mean,0.027,0.027,0.027,0.000,0.027,0.027,0.027,0.027,1,µm/s,Track,,,,,,
Track Speed Min,0.023,0.023,0.023,0.000,0.023,0.023,0.023,0.023,1,µm/s,Track,,,,,,
Track Speed StdDev,0.004,0.004,0.004,0.000,0.004,0.004,0.004,0.004,1,µm/s,Track,,,,,,
Track Speed Variation,0.147,0.147,0.147,0.000,0.147,0.147,0.147,0.147,1,,Track,,,,,,
Track Sphericity Mean,0.990,0.990,0.990,0.000,0.990,0.990,0.990,0.990,1,,Track,,,,,,
Track Straightness,0.376,0.376,0.376,0.000,0.376,0.376,0.376,0.376,1,,Track,,,,,,
Track Volume Mean,370.286,370.286,370.286,0.000,370.286,370.286,370.286,370.286,1,µm^3,Track,,,,,,
Velocity Angle X,95.647,95.647,95.647,0.000,95.647,95.647,95.647,95.647,1,°,Surface,,Velocity Angle,,,1,
Velocity Angle X,33.630,33.630,33.630,0.000,33.630,33.630,33.630,33.630,1,°,Surface,,Velocity Angle,,,2,
Velocity Angle X,57.871,57.871,57.871,0.000,57.871,57.871,57.871,57.871,1,°,Surface,,Velocity Angle,,,3,
Velocity Angle X,111.520,111.520,111.520,0.000,111.520,111.520,111.520,111.520,1,°,Surface,,Velocity Angle,,,4,
Velocity Angle X,131.829,131.829,131.829,0.000,131.829,131.829,131.829,131.829,1,°,Surface,,Velocity Angle,,,5,
Velocity Angle Y,9.691,9.691,9.691,0.000,9.691,9.691,9.691,9.691,1,°,Surface,,Velocity Angle,,,1,
Velocity Angle Y,97.300,97.300,97.300,0.000,97.300,97.300,97.300,97.300,1,°,Surface,,Velocity Angle,,,2,
Velocity Angle Y,146.349,146.349,146.349,0.000,146.349,146.349,146.349,146.349,1,°,Surface,,Velocity Angle,,,3,
Velocity Angle Y,123.564,123.564,123.564,0.000,123.564,123.564,123.564,123.564,1,°,Surface,,Velocity Angle,,,4,
Velocity Angle Y,108.042,108.042,108.042,0.000,108.042,108.042,108.042,108.042,1,°,Surface,,Velocity Angle,,,5,
Velocity Angle Z,82.151,82.151,82.151,0.000,82.151,82.151,82.151,82.151,1,°,Surface,,Velocity Angle,,,1,
Velocity Angle Z,57.383,57.383,57.383,0.000,57.383,57.383,57.383,57.383,1,°,Surface,,Velocity Angle,,,2,
Velocity Angle Z,81.041,81.041,81.041,0.000,81.041,81.041,81.041,81.041,1,°,Surface,,Velocity Angle,,,3,
Velocity Angle Z,41.562,41.562,41.562,0.000,41.562,41.562,41.562,41.562,1,°,Surface,,Velocity Angle,,,4,
Velocity Angle Z,47.330,47.330,47.330,0.000,47.330,47.330,47.330,47.330,1,°,Surface,,Velocity Angle,,,5,
Volume,346.218,346.218,346.218,0.000,346.218,346.218,346.218,346.218,1,µm^3,Surface,,,,,1,
Volume,370.792,370.792,370.792,0.000,370.792,370.792,370.792,370.792,1,µm^3,Surface,,,,,2,
Volume,381.579,381.579,381.579,0.000,381.579,381.579,381.579,381.579,1,µm^3,Surface,,,,,3,
