
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,16.247,16.247,16.247,0.000,16.247,16.247,16.247,16.247,1,µm^2,Surface,,,,,31,
Area,113.797,113.797,113.797,0.000,113.797,113.797,113.797,113.797,1,µm^2,Surface,,,,,32,
Area,153.184,153.184,153.184,0.000,153.184,153.184,153.184,153.184,1,µm^2,Surface,,,,,33,
Area,142.984,142.984,142.984,0.000,142.984,142.984,142.984,142.984,1,µm^2,Surface,,,,,34,
Area,150.977,150.977,150.977,0.000,150.977,150.977,150.977,150.977,1,µm^2,Surface,,,,,35,
Area,163.979,163.979,163.979,0.000,163.979,163.979,163.979,163.979,1,µm^2,Surface,,,,,36,
Area,158.213,158.213,158.213,0.000,158.213,158.213,158.213,158.213,1,µm^2,Surface,,,,,37,
Area,126.881,126.881,126.881,0.000,126.881,126.881,126.881,126.881,1,µm^2,Surface,,,,,38,
Area,144.003,144.003,144.003,0.000,144.003,144.003,144.003,144.003,1,µm^2,Surface,,,,,39,
Area,149.506,149.506,149.506,0.000,149.506,149.506,149.506,149.506,1,µm^2,Surface,,,,,40,
Area,177.831,177.831,177.831,0.000,177.831,177.831,177.831,177.831,1,µm^2,Surface,,,,,41,
Area,0.269,0.269,0.269,0.000,0.269,0.269,0.269,0.269,1,µm^2,Surface,,,,,42,
Displacement Delta Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,31,
Displacement Delta Length,1.068,1.068,1.068,0.000,1.068,1.068,1.068,1.068,1,µm,Surface,,,,,32,
Displacement Delta Length,0.781,0.781,0.781,0.000,0.781,0.781,0.781,0.781,1,µm,Surface,,,,,33,
Displacement Delta Length,0.975,0.975,0.975,0.000,0.975,0.975,0.975,0.975,1,µm,Surface,,,,,34,
Displacement Delta Length,0.529,0.529,0.529,0.000,0.529,0.529,0.529,0.529,1,µm,Surface,,,,,35,
Displacement Delta Length,0.712,0.712,0.712,0.000,0.712,0.712,0.712,0.712,1,µm,Surface,,,,,36,
Displacement Delta Length,0.478,0.478,0.478,0.000,0.478,0.478,0.478,0.478,1,µm,Surface,,,,,37,
Displacement Delta Length,0.986,0.986,0.986,0.000,0.986,0.986,0.986,0.986,1,µm,Surface,,,,,38,
Displacement Delta Length,0.353,0.353,0.353,0.000,0.353,0.353,0.353,0.353,1,µm,Surface,,,,,39,
Displacement Delta Length,0.213,0.213,0.213,0.000,0.213,0.213,0.213,0.213,1,µm,Surface,,,,,40,
Displacement Delta Length,0.665,0.665,0.665,0.000,0.665,0.665,0.665,0.665,1,µm,Surface,,,,,41,
Displacement Delta Length,2.414,2.414,2.414,0.000,2.414,2.414,2.414,2.414,1,µm,Surface,,,,,42,
Displacement Delta X,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,31,
Displacement Delta X,-0.400,-0.400,-0.400,0.000,-0.400,-0.400,-0.400,-0.400,1,µm,Surface,,Displacement Delta,,,32,
Displacement Delta X,0.186,0.186,0.186,0.000,0.186,0.186,0.186,0.186,1,µm,Surface,,Displacement Delta,,,33,
Displacement Delta X,0.577,0.577,0.577,0.000,0.577,0.577,0.577,0.577,1,µm,Surface,,Displacement Delta,,,34,
Displacement Delta X,0.354,0.354,0.354,0.000,0.354,0.354,0.354,0.354,1,µm,Surface,,Displacement Delta,,,35,
Displacement Delta X,-0.418,-0.418,-0.418,0.000,-0.418,-0.418,-0.418,-0.418,1,µm,Surface,,Displacement Delta,,,36,
Displacement Delta X,-0.252,-0.252,-0.252,0.000,-0.252,-0.252,-0.252,-0.252,1,µm,Surface,,Displacement Delta,,,37,
Displacement Delta X,0.856,0.856,0.856,0.000,0.856,0.856,0.856,0.856,1,µm,Surface,,Displacement Delta,,,38,
Displacement Delta X,-0.328,-0.328,-0.328,0.000,-0.328,-0.328,-0.328,-0.328,1,µm,Surface,,Displacement Delta,,,39,
Displacement Delta X,0.111,0.111,0.111,0.000,0.111,0.111,0.111,0.111,1,µm,Surface,,Displacement Delta,,,40,
Displacement Delta X,0.235,0.235,0.235,0.000,0.235,0.235,0.235,0.235,1,µm,Surface,,Displacement Delta,,,41,
Displacement Delta X,-0.405,-0.405,-0.405,0.000,-0.405,-0.405,-0.405,-0.405,1,µm,Surface,,Displacement Delta,,,42,
Displacement Delta Y,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,31,
Displacement Delta Y,0.988,0.988,0.988,0.000,0.988,0.988,0.988,0.988,1,µm,Surface,,Displacement Delta,,,32,
Displacement Delta Y,0.721,0.721,0.721,0.000,0.721,0.721,0.721,0.721,1,µm,Surface,,Displacement Delta,,,33,
Displacement Delta Y,0.508,0.508,0.508,0.000,0.508,0.508,0.508,0.508,1,µm,Surface,,Displacement Delta,,,34,
Displacement Delta Y,-0.172,-0.172,-0.172,0.000,-0.172,-0.172,-0.172,-0.172,1,µm,Surface,,Displacement Delta,,,35,
Displacement Delta Y,0.576,0.576,0.576,0.000,0.576,0.576,0.576,0.576,1,µm,Surface,,Displacement Delta,,,36,
Displacement Delta Y,0.050,0.050,0.050,0.000,0.050,0.050,0.050,0.050,1,µm,Surface,,Displacement Delta,,,37,
Displacement Delta Y,-0.327,-0.327,-0.327,0.000,-0.327,-0.327,-0.327,-0.327,1,µm,Surface,,Displacement Delta,,,38,
Displacement Delta Y,-0.078,-0.078,-0.078,0.000,-0.078,-0.078,-0.078,-0.078,1,µm,Surface,,Displacement Delta,,,39,
Displacement Delta Y,-0.163,-0.163,-0.163,0.000,-0.163,-0.163,-0.163,-0.163,1,µm,Surface,,Displacement Delta,,,40,
Displacement Delta Y,0.107,0.107,0.107,0.000,0.107,0.107,0.107,0.107,1,µm,Surface,,Displacement Delta,,,41,
Displacement Delta Y,2.101,2.101,2.101,0.000,2.101,2.101,2.101,2.101,1,µm,Surface,,Displacement Delta,,,42,
Displacement Delta Z,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,31,
Displacement Delta Z,0.067,0.067,0.067,0.000,0.067,0.067,0.067,0.067,1,µm,Surface,,Displacement Delta,,,32,
Displacement Delta Z,-0.235,-0.235,-0.235,0.000,-0.235,-0.235,-0.235,-0.235,1,µm,Surface,,Displacement Delta,,,33,
Displacement Delta Z,-0.600,-0.600,-0.600,0.000,-0.600,-0.600,-0.600,-0.600,1,µm,Surface,,Displacement Delta,,,34,
Displacement Delta Z,-0.354,-0.354,-0.354,0.000,-0.354,-0.354,-0.354,-0.354,1,µm,Surface,,Displacement Delta,,,35,
Displacement Delta Z,0.037,0.037,0.037,0.000,0.037,0.037,0.037,0.037,1,µm,Surface,,Displacement Delta,,,36,
Displacement Delta Z,-0.403,-0.403,-0.403,0.000,-0.403,-0.403,-0.403,-0.403,1,µm,Surface,,Displacement Delta,,,37,
Displacement Delta Z,0.364,0.364,0.364,0.000,0.364,0.364,0.364,0.364,1,µm,Surface,,Displacement Delta,,,38,
Displacement Delta Z,0.105,0.105,0.105,0.000,0.105,0.105,0.105,0.105,1,µm,Surface,,Displacement Delta,,,39,
Displacement Delta Z,0.081,0.081,0.081,0.000,0.081,0.081,0.081,0.081,1,µm,Surface,,Displacement Delta,,,40,
Displacement Delta Z,0.612,0.612,0.612,0.000,0.612,0.612,0.612,0.612,1,µm,Surface,,Displacement Delta,,,41,
Displacement Delta Z,-1.118,-1.118,-1.118,0.000,-1.118,-1.118,-1.118,-1.118,1,µm,Surface,,Displacement Delta,,,42,
Displacement Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,31,
Displacement Length,1.068,1.068,1.068,0.000,1.068,1.068,1.068,1.068,1,µm,Surface,,,,,32,
