
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,58.148,58.148,58.148,0.000,58.148,58.148,58.148,58.148,1,µm^2,Surface,,,,,10,
Area,87.678,87.678,87.678,0.000,87.678,87.678,87.678,87.678,1,µm^2,Surface,,,,,11,
Area,102.503,102.503,102.503,0.000,102.503,102.503,102.503,102.503,1,µm^2,Surface,,,,,12,
Area,112.555,112.555,112.555,0.000,112.555,112.555,112.555,112.555,1,µm^2,Surface,,,,,13,
Area,113.876,113.876,113.876,0.000,113.876,113.876,113.876,113.876,1,µm^2,Surface,,,,,14,
Area,120.959,120.959,120.959,0.000,120.959,120.959,120.959,120.959,1,µm^2,Surface,,,,,15,
Area,125.756,125.756,125.756,0.000,125.756,125.756,125.756,125.756,1,µm^2,Surface,,,,,16,
Area,130.114,130.114,130.114,0.000,130.114,130.114,130.114,130.114,1,µm^2,Surface,,,,,17,
Area,125.959,125.959,125.959,0.000,125.959,125.959,125.959,125.959,1,µm^2,Surface,,,,,18,
Area,126.038,126.038,126.038,0.000,126.038,126.038,126.038,126.038,1,µm^2,Surface,,,,,19,
Area,123.394,123.394,123.394,0.000,123.394,123.394,123.394,123.394,1,µm^2,Surface,,,,,20,
Area,88.674,88.674,88.674,0.000,88.674,88.674,88.674,88.674,1,µm^2,Surface,,,,,21,
Area,105.547,105.547,105.547,0.000,105.547,105.547,105.547,105.547,1,µm^2,Surface,,,,,22,
Area,115.079,115.079,115.079,0.000,115.079,115.079,115.079,115.079,1,µm^2,Surface,,,,,23,
Area,47.537,47.537,47.537,0.000,47.537,47.537,47.537,47.537,1,µm^2,Surface,,,,,25,
Area,51.262,51.262,51.262,0.000,51.262,51.262,51.262,51.262,1,µm^2,Surface,,,,,26,
Displacement Delta Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,10,
Displacement Delta Length,0.528,0.528,0.528,0.000,0.528,0.528,0.528,0.528,1,µm,Surface,,,,,11,
Displacement Delta Length,0.452,0.452,0.452,0.000,0.452,0.452,0.452,0.452,1,µm,Surface,,,,,12,
Displacement Delta Length,0.582,0.582,0.582,0.000,0.582,0.582,0.582,0.582,1,µm,Surface,,,,,13,
Displacement Delta Length,0.345,0.345,0.345,0.000,0.345,0.345,0.345,0.345,1,µm,Surface,,,,,14,
