
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,167.409,167.409,167.409,0.000,167.409,167.409,167.409,167.409,1,µm^2,Surface,,,,,1,
Area,210.303,210.303,210.303,0.000,210.303,210.303,210.303,210.303,1,µm^2,Surface,,,,,2,
Area,237.578,237.578,237.578,0.000,237.578,237.578,237.578,237.578,1,µm^2,Surface,,,,,3,
Area,267.689,267.689,267.689,0.000,267.689,267.689,267.689,267.689,1,µm^2,Surface,,,,,4,
Area,283.624,283.624,283.624,0.000,283.624,283.624,283.624,283.624,1,µm^2,Surface,,,,,5,
Area,230.266,230.266,230.266,0.000,230.266,230.266,230.266,230.266,1,µm^2,Surface,,,,,6,
Area,251.601,251.601,251.601,0.000,251.601,251.601,251.601,251.601,1,µm^2,Surface,,,,,7,
Area,80.652,80.652,80.652,0.000,80.652,80.652,80.652,80.652,1,µm^2,Surface,,,,,8,
Displacement Delta Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,1,
Displacement Delta Length,1.710,1.710,1.710,0.000,1.710,1.710,1.710,1.710,1,µm,Surface,,,,,2,
Displacement Delta Length,0.840,0.840,0.840,0.000,0.840,0.840,0.840,0.840,1,µm,Surface,,,,,3,
Displacement Delta Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,6,
Displacement Delta Length,1.426,1.426,1.426,0.000,1.426,1.426,1.426,1.426,1,µm,Surface,,,,,7,
Displacement Delta X,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,1,
Displacement Delta X,1.013,1.013,1.013,0.000,1.013,1.013,1.013,1.013,1,µm,Surface,,Displacement Delta,,,2,
Displacement Delta X,0.476,0.476,0.476,0.000,0.476,0.476,0.476,0.476,1,µm,Surface,,Displacement Delta,,,3,
Displacement Delta X,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,6,
Displacement Delta X,0.828,0.828,0.828,0.000,0.828,0.828,0.828,0.828,1,µm,Surface,,Displacement Delta,,,7,
Displacement Delta Y,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,1,
Displacement Delta Y,1.108,1.108,1.108,0.000,1.108,1.108,1.108,1.108,1,µm,Surface,,Displacement Delta,,,2,
Displacement Delta Y,0.668,0.668,0.668,0.000,0.668,0.668,0.668,0.668,1,µm,Surface,,Displacement Delta,,,3,
Displacement Delta Y,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,6,
Displacement Delta Y,1.112,1.112,1.112,0.000,1.112,1.112,1.112,1.112,1,µm,Surface,,Displacement Delta,,,7,
Displacement Delta Z,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,1,
Displacement Delta Z,-0.818,-0.818,-0.818,0.000,-0.818,-0.818,-0.818,-0.818,1,µm,Surface,,Displacement Delta,,,2,
Displacement Delta Z,0.182,0.182,0.182,0.000,0.182,0.182,0.182,0.182,1,µm,Surface,,Displacement Delta,,,3,
