
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,43.403,43.403,43.403,0.000,43.403,43.403,43.403,43.403,1,µm^2,Surface,,,,,15,
Area,66.623,66.623,66.623,0.000,66.623,66.623,66.623,66.623,1,µm^2,Surface,,,,,16,
Area,67.830,67.830,67.830,0.000,67.830,67.830,67.830,67.830,1,µm^2,Surface,,,,,17,
Area,79.236,79.236,79.236,0.000,79.236,79.236,79.236,79.236,1,µm^2,Surface,,,,,18,
Area,81.163,81.163,81.163,0.000,81.163,81.163,81.163,81.163,1,µm^2,Surface,,,,,19,
Area,111.436,111.436,111.436,0.000,111.436,111.436,111.436,111.436,1,µm^2,Surface,,,,,20,
Area,61.625,61.625,61.625,0.000,61.625,61.625,61.625,61.625,1,µm^2,Surface,,,,,21,
Area,75.544,75.544,75.544,0.000,75.544,75.544,75.544,75.544,1,µm^2,Surface,,,,,22,
Area,82.014,82.014,82.014,0.000,82.014,82.014,82.014,82.014,1,µm^2,Surface,,,,,23,
Displacement Delta Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,15,
Displacement Delta Length,1.793,1.793,1.793,0.000,1.793,1.793,1.793,1.793,1,µm,Surface,,,,,16,
Displacement Delta Length,1.817,1.817,1.817,0.000,1.817,1.817,1.817,1.817,1,µm,Surface,,,,,17,
Displacement Delta Length,1.175,1.175,1.175,0.000,1.175,1.175,1.175,1.175,1,µm,Surface,,,,,18,
Displacement Delta Length,1.819,1.819,1.819,0.000,1.819,1.819,1.819,1.819,1,µm,Surface,,,,,19,
Displacement Delta Length,1.926,1.926,1.926,0.000,1.926,1.926,1.926,1.926,1,µm,Surface,,,,,20,
Displacement Delta Length,0.357,0.357,0.357,0.000,0.357,0.357,0.357,0.357,1,µm,Surface,,,,,21,
Displacement Delta Length,0.887,0.887,0.887,0.000,0.887,0.887,0.887,0.887,1,µm,Surface,,,,,22,
Displacement Delta Length,1.192,1.192,1.192,0.000,1.192,1.192,1.192,1.192,1,µm,Surface,,,,,23,
Displacement Delta X,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,15,
Displacement Delta X,1.015,1.015,1.015,0.000,1.015,1.015,1.015,1.015,1,µm,Surface,,Displacement Delta,,,16,
Displacement Delta X,1.701,1.701,1.701,0.000,1.701,1.701,1.701,1.701,1,µm,Surface,,Displacement Delta,,,17,
Displacement Delta X,1.027,1.027,1.027,0.000,1.027,1.027,1.027,1.027,1,µm,Surface,,Displacement Delta,,,18,
Displacement Delta X,1.797,1.797,1.797,0.000,1.797,1.797,1.797,1.797,1,µm,Surface,,Displacement Delta,,,19,
