
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Class,Collection,Image,Surfaces,Time,
Ellipticity (prolate),0.110,0.110,0.110,0.000,0.110,0.110,0.110,0.110,1,,Surface,,,,,,10,
Ellipticity (prolate),0.135,0.135,0.135,0.000,0.135,0.135,0.135,0.135,1,,Surface,,,,,,11,
Ellipticity (prolate),0.125,0.125,0.125,0.000,0.125,0.125,0.125,0.125,1,,Surface,,,,,,12,
Ellipticity (prolate),0.111,0.111,0.111,0.000,0.111,0.111,0.111,0.111,1,,Surface,,,,,,13,
Ellipticity (prolate),0.094,0.094,0.094,0.000,0.094,0.094,0.094,0.094,1,,Surface,,,,,,14,
Ellipticity (prolate),0.118,0.118,0.118,0.000,0.118,0.118,0.118,0.118,1,,Surface,,,,,,15,
Ellipticity (prolate),0.152,0.152,0.152,0.000,0.152,0.152,0.152,0.152,1,,Surface,,,,,,16,
Ellipticity (prolate),0.302,0.302,0.302,0.000,0.302,0.302,0.302,0.302,1,,Surface,,,,,,17,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,7,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,8,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,9,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,10,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,11,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,12,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,,Surface,,,,,,13,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,14,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,15,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,16,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,17,
Intensity Max,233.000,233.000,233.000,0.000,233.000,233.000,233.000,233.000,1,,Surface,1,,,Image 1,,7,
Intensity Max,298.000,298.000,298.000,0.000,298.000,298.000,298.000,298.000,1,,Surface,1,,,Image 1,,8,
Intensity Max,334.000,334.000,334.000,0.000,334.000,334.000,334.000,334.000,1,,Surface,1,,,Image 1,,9,
Intensity Max,356.000,356.000,356.000,0.000,356.000,356.000,356.000,356.000,1,,Surface,1,,,Image 1,,10,
Intensity Max,347.000,347.000,347.000,0.000,347.000,347.000,347.000,347.000,1,,Surface,1,,,Image 1,,11,
Intensity Max,428.000,428.000,428.000,0.000,428.000,428.000,428.000,428.000,1,,Surface,1,,,Image 1,,12,
Intensity Max,385.000,385.000,385.000,0.000,385.000,385.000,385.000,385.000,1,,Surface,1,,,Image 1,,13,
Intensity Max,335.000,335.000,335.000,0.000,335.000,335.000,335.000,335.000,1,,Surface,1,,,Image 1,,14,
Intensity Max,288.000,288.000,288.000,0.000,288.000,288.000,288.000,288.000,1,,Surface,1,,,Image 1,,15,
Intensity Max,290.000,290.000,290.000,0.000,290.000,290.000,290.000,290.000,1,,Surface,1,,,Image 1,,16,
Intensity Max,219.000,219.000,219.000,0.000,219.000,219.000,219.000,219.000,1,,Surface,1,,,Image 1,,17,
Intensity Mean,133.390,133.390,133.390,0.000,133.390,133.390,133.390,133.390,1,,Surface,1,,,Image 1,,7,
Intensity Mean,137.481,137.481,137.481,0.000,137.481,137.481,137.481,137.481,1,,Surface,1,,,Image 1,,8,
Intensity Mean,145.461,145.461,145.461,0.000,145.461,145.461,145.461,145.461,1,,Surface,1,,,Image 1,,9,
Intensity Mean,142.723,142.723,142.723,0.000,142.723,142.723,142.723,142.723,1,,Surface,1,,,Image 1,,10,
Intensity Mean,142.426,142.426,142.426,0.000,142.426,142.426,142.426,142.426,1,,Surface,1,,,Image 1,,11,
Intensity Mean,150.711,150.711,150.711,0.000,150.711,150.711,150.711,150.711,1,,Surface,1,,,Image 1,,12,
Intensity Mean,157.689,157.689,157.689,0.000,157.689,157.689,157.689,157.689,1,,Surface,1,,,Image 1,,13,
Intensity Mean,141.402,141.402,141.402,0.000,141.402,141.402,141.402,141.402,1,,Surface,1,,,Image 1,,14,
Intensity Mean,133.692,133.692,133.692,0.000,133.692,133.692,133.692,133.692,1,,Surface,1,,,Image 1,,15,
Intensity Mean,135.643,135.643,135.643,0.000,135.643,135.643,135.643,135.643,1,,Surface,1,,,Image 1,,16,
Intensity Mean,124.061,124.061,124.061,0.000,124.061,124.061,124.061,124.061,1,,Surface,1,,,Image 1,,17,
Intensity Median,131.062,131.062,131.062,0.000,131.062,131.062,131.062,131.062,1,,Surface,1,,,Image 1,,7,
Intensity Median,134.062,134.062,134.062,0.000,134.062,134.062,134.062,134.062,1,,Surface,1,,,Image 1,,8,
Intensity Median,144.125,144.125,144.125,0.000,144.125,144.125,144.125,144.125,1,,Surface,1,,,Image 1,,9,
Intensity Median,139.125,139.125,139.125,0.000,139.125,139.125,139.125,139.125,1,,Surface,1,,,Image 1,,10,
Intensity Median,139.125,139.125,139.125,0.000,139.125,139.125,139.125,139.125,1,,Surface,1,,,Image 1,,11,
Intensity Median,148.125,148.125,148.125,0.000,148.125,148.125,148.125,148.125,1,,Surface,1,,,Image 1,,12,
Intensity Median,157.125,157.125,157.125,0.000,157.125,157.125,157.125,157.125,1,,Surface,1,,,Image 1,,13,
Intensity Median,138.125,138.125,138.125,0.000,138.125,138.125,138.125,138.125,1,,Surface,1,,,Image 1,,14,
Intensity Median,130.062,130.062,130.062,0.000,130.062,130.062,130.062,130.062,1,,Surface,1,,,Image 1,,15,
Intensity Median,132.062,132.062,132.062,0.000,132.062,132.062,132.062,132.062,1,,Surface,1,,,Image 1,,16,
Intensity Median,121.062,121.062,121.062,0.000,121.062,121.062,121.062,121.062,1,,Surface,1,,,Image 1,,17,
Intensity Min,77.000,77.000,77.000,0.000,77.000,77.000,77.000,77.000,1,,Surface,1,,,Image 1,,7,
Intensity Min,76.000,76.000,76.000,0.000,76.000,76.000,76.000,76.000,1,,Surface,1,,,Image 1,,8,
Intensity Min,71.000,71.000,71.000,0.000,71.000,71.000,71.000,71.000,1,,Surface,1,,,Image 1,,9,
Intensity Min,72.000,72.000,72.000,0.000,72.000,72.000,72.000,72.000,1,,Surface,1,,,Image 1,,10,
Intensity Min,78.000,78.000,78.000,0.000,78.000,78.000,78.000,78.000,1,,Surface,1,,,Image 1,,11,
Intensity Min,72.000,72.000,72.000,0.000,72.000,72.000,72.000,72.000,1,,Surface,1,,,Image 1,,12,
Intensity Min,63.000,63.000,63.000,0.000,63.000,63.000,63.000,63.000,1,,Surface,1,,,Image 1,,13,
Intensity Min,72.000,72.000,72.000,0.000,72.000,72.000,72.000,72.000,1,,Surface,1,,,Image 1,,14,
Intensity Min,64.000,64.000,64.000,0.000,64.000,64.000,64.000,64.000,1,,Surface,1,,,Image 1,,15,
Intensity Min,72.000,72.000,72.000,0.000,72.000,72.000,72.000,72.000,1,,Surface,1,,,Image 1,,16,
Intensity Min,58.000,58.000,58.000,0.000,58.000,58.000,58.000,58.000,1,,Surface,1,,,Image 1,,17,
Intensity StdDev,22.408,22.408,22.408,0.000,22.408,22.408,22.408,22.408,1,,Surface,1,,,Image 1,,7,
Intensity StdDev,24.520,24.520,24.520,0.000,24.520,24.520,24.520,24.520,1,,Surface,1,,,Image 1,,8,
Intensity StdDev,30.902,30.902,30.902,0.000,30.902,30.902,30.902,30.902,1,,Surface,1,,,Image 1,,9,
Intensity StdDev,28.782,28.782,28.782,0.000,28.782,28.782,28.782,28.782,1,,Surface,1,,,Image 1,,10,
Intensity StdDev,28.873,28.873,28.873,0.000,28.873,28.873,28.873,28.873,1,,Surface,1,,,Image 1,,11,
Intensity StdDev,36.254,36.254,36.254,0.000,36.254,36.254,36.254,36.254,1,,Surface,1,,,Image 1,,12,
Intensity StdDev,39.687,39.687,39.687,0.000,39.687,39.687,39.687,39.687,1,,Surface,1,,,Image 1,,13,
Intensity StdDev,27.467,27.467,27.467,0.000,27.467,27.467,27.467,27.467,1,,Surface,1,,,Image 1,,14,
Intensity StdDev,22.782,22.782,22.782,0.000,22.782,22.782,22.782,22.782,1,,Surface,1,,,Image 1,,15,
Intensity StdDev,23.501,23.501,23.501,0.000,23.501,23.501,23.501,23.501,1,,Surface,1,,,Image 1,,16,
Intensity StdDev,18.020,18.020,18.020,0.000,18.020,18.020,18.020,18.020,1,,Surface,1,,,Image 1,,17,
Intensity Sum,186213.000,186213.000,186213.000,0.000,186213.000,186213.000,186213.000,186213.000,1,,Surface,1,,,Image 1,,7,
Intensity Sum,759444.000,759444.000,759444.000,0.000,759444.000,759444.000,759444.000,759444.000,1,,Surface,1,,,Image 1,,8,
Intensity Sum,1703642.000,1703642.000,1703642.000,0.000,1703642.000,1703642.000,1703642.000,1703642.000,1,,Surface,1,,,Image 1,,9,
Intensity Sum,2445124.000,2445124.000,2445124.000,0.000,2445124.000,2445124.000,2445124.000,2445124.000,1,,Surface,1,,,Image 1,,10,
Intensity Sum,3055027.000,3055027.000,3055027.000,0.000,3055027.000,3055027.000,3055027.000,3055027.000,1,,Surface,1,,,Image 1,,11,
Intensity Sum,4819438.000,4819438.000,4819438.000,0.000,4819438.000,4819438.000,4819438.000,4819438.000,1,,Surface,1,,,Image 1,,12,
Intensity Sum,5556328.000,5556328.000,5556328.000,0.000,5556328.000,5556328.000,5556328.000,5556328.000,1,,Surface,1,,,Image 1,,13,
Intensity Sum,4652125.000,4652125.000,4652125.000,0.000,4652125.000,4652125.000,4652125.000,4652125.000,1,,Surface,1,,,Image 1,,14,
Intensity Sum,4064498.000,4064498.000,4064498.000,0.000,4064498.000,4064498.000,4064498.000,4064498.000,1,,Surface,1,,,Image 1,,15,
Intensity Sum,4383714.000,4383714.000,4383714.000,0.000,4383714.000,4383714.000,4383714.000,4383714.000,1,,Surface,1,,,Image 1,,16,
Intensity Sum,1128711.000,1128711.000,1128711.000,0.000,1128711.000,1128711.000,1128711.000,1128711.000,1,,Surface,1,,,Image 1,,17,
Intensity Sum of Square,25539984.000,25539984.000,25539984.000,0.000,25539984.000,25539984.000,25539984.000,25539984.000,1,,Surface,1,,,Image 1,,7,
Intensity Sum of Square,107730128.000,107730128.000,107730128.000,0.000,107730128.000,107730128.000,107730128.000,107730128.000,1,,Surface,1,,,Image 1,,8,
Intensity Sum of Square,258997936.000,258997936.000,258997936.000,0.000,258997936.000,258997936.000,258997936.000,258997936.000,1,,Surface,1,,,Image 1,,9,
Intensity Sum of Square,363166560.000,363166560.000,363166560.000,0.000,363166560.000,363166560.000,363166560.000,363166560.000,1,,Surface,1,,,Image 1,,10,
Intensity Sum of Square,452995488.000,452995488.000,452995488.000,0.000,452995488.000,452995488.000,452995488.000,452995488.000,1,,Surface,1,,,Image 1,,11,
Intensity Sum of Square,768372096.000,768372096.000,768372096.000,0.000,768372096.000,768372096.000,768372096.000,768372096.000,1,,Surface,1,,,Image 1,,12,
Intensity Sum of Square,931670528.000,931670528.000,931670528.000,0.000,931670528.000,931670528.000,931670528.000,931670528.000,1,,Surface,1,,,Image 1,,13,
Intensity Sum of Square,682641472.000,682641472.000,682641472.000,0.000,682641472.000,682641472.000,682641472.000,682641472.000,1,,Surface,1,,,Image 1,,14,
Intensity Sum of Square,559168768.000,559168768.000,559168768.000,0.000,559168768.000,559168768.000,559168768.000,559168768.000,1,,Surface,1,,,Image 1,,15,
Intensity Sum of Square,612469056.000,612469056.000,612469056.000,0.000,612469056.000,612469056.000,612469056.000,612469056.000,1,,Surface,1,,,Image 1,,16,
Intensity Sum of Square,142983872.000,142983872.000,142983872.000,0.000,142983872.000,142983872.000,142983872.000,142983872.000,1,,Surface,1,,,Image 1,,17,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,,7,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,,8,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,,9,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,,10,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,,11,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,,12,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,,13,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,,14,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,,15,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,,16,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,,17,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,P1,7,
Overlapped Volume Ratio to Surfaces,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,Surfaces 1,7,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,P1,8,
Overlapped Volume Ratio to Surfaces,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,Surfaces 1,8,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,P1,9,
Overlapped Volume Ratio to Surfaces,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,Surfaces 1,9,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,P1,10,
