
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,33.047,33.047,33.047,0.000,33.047,33.047,33.047,33.047,1,µm^2,Surface,,,,,37,
Area,68.063,68.063,68.063,0.000,68.063,68.063,68.063,68.063,1,µm^2,Surface,,,,,38,
Area,86.697,86.697,86.697,0.000,86.697,86.697,86.697,86.697,1,µm^2,Surface,,,,,39,
Area,93.431,93.431,93.431,0.000,93.431,93.431,93.431,93.431,1,µm^2,Surface,,,,,40,
Area,104.848,104.848,104.848,0.000,104.848,104.848,104.848,104.848,1,µm^2,Surface,,,,,41,
Area,117.025,117.025,117.025,0.000,117.025,117.025,117.025,117.025,1,µm^2,Surface,,,,,42,
Area,123.126,123.126,123.126,0.000,123.126,123.126,123.126,123.126,1,µm^2,Surface,,,,,43,
Area,124.888,124.888,124.888,0.000,124.888,124.888,124.888,124.888,1,µm^2,Surface,,,,,44,
Area,127.997,127.997,127.997,0.000,127.997,127.997,127.997,127.997,1,µm^2,Surface,,,,,45,
Area,134.044,134.044,134.044,0.000,134.044,134.044,134.044,134.044,1,µm^2,Surface,,,,,46,
Area,133.904,133.904,133.904,0.000,133.904,133.904,133.904,133.904,1,µm^2,Surface,,,,,47,
Area,134.955,134.955,134.955,0.000,134.955,134.955,134.955,134.955,1,µm^2,Surface,,,,,48,
Area,120.235,120.235,120.235,0.000,120.235,120.235,120.235,120.235,1,µm^2,Surface,,,,,49,
Area,127.704,127.704,127.704,0.000,127.704,127.704,127.704,127.704,1,µm^2,Surface,,,,,50,
Area,139.147,139.147,139.147,0.000,139.147,139.147,139.147,139.147,1,µm^2,Surface,,,,,51,
Area,143.806,143.806,143.806,0.000,143.806,143.806,143.806,143.806,1,µm^2,Surface,,,,,52,
Area,149.528,149.528,149.528,0.000,149.528,149.528,149.528,149.528,1,µm^2,Surface,,,,,53,
Area,152.315,152.315,152.315,0.000,152.315,152.315,152.315,152.315,1,µm^2,Surface,,,,,54,
Area,140.645,140.645,140.645,0.000,140.645,140.645,140.645,140.645,1,µm^2,Surface,,,,,55,
Area,143.563,143.563,143.563,0.000,143.563,143.563,143.563,143.563,1,µm^2,Surface,,,,,56,
Area,144.399,144.399,144.399,0.000,144.399,144.399,144.399,144.399,1,µm^2,Surface,,,,,57,
Area,153.740,153.740,153.740,0.000,153.740,153.740,153.740,153.740,1,µm^2,Surface,,,,,58,
Area,155.193,155.193,155.193,0.000,155.193,155.193,155.193,155.193,1,µm^2,Surface,,,,,59,
Area,158.860,158.860,158.860,0.000,158.860,158.860,158.860,158.860,1,µm^2,Surface,,,,,60,
Area,165.578,165.578,165.578,0.000,165.578,165.578,165.578,165.578,1,µm^2,Surface,,,,,61,
Area,165.779,165.779,165.779,0.000,165.779,165.779,165.779,165.779,1,µm^2,Surface,,,,,62,
Area,157.919,157.919,157.919,0.000,157.919,157.919,157.919,157.919,1,µm^2,Surface,,,,,63,
Area,12.892,12.892,12.892,0.000,12.892,12.892,12.892,12.892,1,µm^2,Surface,,,,,64,
Displacement Delta Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,37,
Displacement Delta Length,1.028,1.028,1.028,0.000,1.028,1.028,1.028,1.028,1,µm,Surface,,,,,38,
Displacement Delta Length,1.304,1.304,1.304,0.000,1.304,1.304,1.304,1.304,1,µm,Surface,,,,,39,
Displacement Delta Length,1.675,1.675,1.675,0.000,1.675,1.675,1.675,1.675,1,µm,Surface,,,,,40,
Displacement Delta Length,1.088,1.088,1.088,0.000,1.088,1.088,1.088,1.088,1,µm,Surface,,,,,41,
Displacement Delta Length,0.863,0.863,0.863,0.000,0.863,0.863,0.863,0.863,1,µm,Surface,,,,,42,
Displacement Delta Length,0.916,0.916,0.916,0.000,0.916,0.916,0.916,0.916,1,µm,Surface,,,,,43,
Displacement Delta Length,1.083,1.083,1.083,0.000,1.083,1.083,1.083,1.083,1,µm,Surface,,,,,44,
Displacement Delta Length,0.702,0.702,0.702,0.000,0.702,0.702,0.702,0.702,1,µm,Surface,,,,,45,
Displacement Delta Length,0.485,0.485,0.485,0.000,0.485,0.485,0.485,0.485,1,µm,Surface,,,,,46,
Displacement Delta Length,0.695,0.695,0.695,0.000,0.695,0.695,0.695,0.695,1,µm,Surface,,,,,47,
Displacement Delta Length,0.705,0.705,0.705,0.000,0.705,0.705,0.705,0.705,1,µm,Surface,,,,,48,
Displacement Delta Length,0.247,0.247,0.247,0.000,0.247,0.247,0.247,0.247,1,µm,Surface,,,,,49,
Displacement Delta Length,0.265,0.265,0.265,0.000,0.265,0.265,0.265,0.265,1,µm,Surface,,,,,50,
Displacement Delta Length,0.484,0.484,0.484,0.000,0.484,0.484,0.484,0.484,1,µm,Surface,,,,,51,
Displacement Delta Length,0.541,0.541,0.541,0.000,0.541,0.541,0.541,0.541,1,µm,Surface,,,,,52,
Displacement Delta Length,0.398,0.398,0.398,0.000,0.398,0.398,0.398,0.398,1,µm,Surface,,,,,53,
Displacement Delta Length,0.462,0.462,0.462,0.000,0.462,0.462,0.462,0.462,1,µm,Surface,,,,,54,
Displacement Delta Length,0.691,0.691,0.691,0.000,0.691,0.691,0.691,0.691,1,µm,Surface,,,,,55,
Displacement Delta Length,0.826,0.826,0.826,0.000,0.826,0.826,0.826,0.826,1,µm,Surface,,,,,56,
Displacement Delta Length,0.553,0.553,0.553,0.000,0.553,0.553,0.553,0.553,1,µm,Surface,,,,,57,
Displacement Delta Length,0.684,0.684,0.684,0.000,0.684,0.684,0.684,0.684,1,µm,Surface,,,,,58,
Displacement Delta Length,0.434,0.434,0.434,0.000,0.434,0.434,0.434,0.434,1,µm,Surface,,,,,59,
Displacement Delta Length,0.610,0.610,0.610,0.000,0.610,0.610,0.610,0.610,1,µm,Surface,,,,,60,
Displacement Delta Length,0.712,0.712,0.712,0.000,0.712,0.712,0.712,0.712,1,µm,Surface,,,,,61,
Displacement Delta Length,0.519,0.519,0.519,0.000,0.519,0.519,0.519,0.519,1,µm,Surface,,,,,62,
Displacement Delta Length,0.520,0.520,0.520,0.000,0.520,0.520,0.520,0.520,1,µm,Surface,,,,,63,
Displacement Delta Length,2.090,2.090,2.090,0.000,2.090,2.090,2.090,2.090,1,µm,Surface,,,,,64,
Displacement Delta X,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,37,
Displacement Delta X,0.227,0.227,0.227,0.000,0.227,0.227,0.227,0.227,1,µm,Surface,,Displacement Delta,,,38,
Displacement Delta X,-0.139,-0.139,-0.139,0.000,-0.139,-0.139,-0.139,-0.139,1,µm,Surface,,Displacement Delta,,,39,
Displacement Delta X,-1.043,-1.043,-1.043,0.000,-1.043,-1.043,-1.043,-1.043,1,µm,Surface,,Displacement Delta,,,40,
Displacement Delta X,-1.027,-1.027,-1.027,0.000,-1.027,-1.027,-1.027,-1.027,1,µm,Surface,,Displacement Delta,,,41,
Displacement Delta X,-0.785,-0.785,-0.785,0.000,-0.785,-0.785,-0.785,-0.785,1,µm,Surface,,Displacement Delta,,,42,
Displacement Delta X,-0.216,-0.216,-0.216,0.000,-0.216,-0.216,-0.216,-0.216,1,µm,Surface,,Displacement Delta,,,43,
Displacement Delta X,-0.616,-0.616,-0.616,0.000,-0.616,-0.616,-0.616,-0.616,1,µm,Surface,,Displacement Delta,,,44,
Displacement Delta X,-0.206,-0.206,-0.206,0.000,-0.206,-0.206,-0.206,-0.206,1,µm,Surface,,Displacement Delta,,,45,
Displacement Delta X,-0.109,-0.109,-0.109,0.000,-0.109,-0.109,-0.109,-0.109,1,µm,Surface,,Displacement Delta,,,46,
Displacement Delta X,0.286,0.286,0.286,0.000,0.286,0.286,0.286,0.286,1,µm,Surface,,Displacement Delta,,,47,
Displacement Delta X,-0.119,-0.119,-0.119,0.000,-0.119,-0.119,-0.119,-0.119,1,µm,Surface,,Displacement Delta,,,48,
Displacement Delta X,0.041,0.041,0.041,0.000,0.041,0.041,0.041,0.041,1,µm,Surface,,Displacement Delta,,,49,
Displacement Delta X,-0.243,-0.243,-0.243,0.000,-0.243,-0.243,-0.243,-0.243,1,µm,Surface,,Displacement Delta,,,50,
Displacement Delta X,-0.177,-0.177,-0.177,0.000,-0.177,-0.177,-0.177,-0.177,1,µm,Surface,,Displacement Delta,,,51,
Displacement Delta X,-0.249,-0.249,-0.249,0.000,-0.249,-0.249,-0.249,-0.249,1,µm,Surface,,Displacement Delta,,,52,
Displacement Delta X,0.249,0.249,0.249,0.000,0.249,0.249,0.249,0.249,1,µm,Surface,,Displacement Delta,,,53,
Displacement Delta X,0.124,0.124,0.124,0.000,0.124,0.124,0.124,0.124,1,µm,Surface,,Displacement Delta,,,54,
Displacement Delta X,0.540,0.540,0.540,0.000,0.540,0.540,0.540,0.540,1,µm,Surface,,Displacement Delta,,,55,
Displacement Delta X,0.186,0.186,0.186,0.000,0.186,0.186,0.186,0.186,1,µm,Surface,,Displacement Delta,,,56,
Displacement Delta X,0.480,0.480,0.480,0.000,0.480,0.480,0.480,0.480,1,µm,Surface,,Displacement Delta,,,57,
Displacement Delta X,0.220,0.220,0.220,0.000,0.220,0.220,0.220,0.220,1,µm,Surface,,Displacement Delta,,,58,
Displacement Delta X,-0.204,-0.204,-0.204,0.000,-0.204,-0.204,-0.204,-0.204,1,µm,Surface,,Displacement Delta,,,59,
Displacement Delta X,0.305,0.305,0.305,0.000,0.305,0.305,0.305,0.305,1,µm,Surface,,Displacement Delta,,,60,
Displacement Delta X,0.127,0.127,0.127,0.000,0.127,0.127,0.127,0.127,1,µm,Surface,,Displacement Delta,,,61,
Displacement Delta X,0.261,0.261,0.261,0.000,0.261,0.261,0.261,0.261,1,µm,Surface,,Displacement Delta,,,62,
Displacement Delta X,0.185,0.185,0.185,0.000,0.185,0.185,0.185,0.185,1,µm,Surface,,Displacement Delta,,,63,
Displacement Delta X,0.116,0.116,0.116,0.000,0.116,0.116,0.116,0.116,1,µm,Surface,,Displacement Delta,,,64,
Displacement Delta Y,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,37,
Displacement Delta Y,-0.707,-0.707,-0.707,0.000,-0.707,-0.707,-0.707,-0.707,1,µm,Surface,,Displacement Delta,,,38,
Displacement Delta Y,-1.267,-1.267,-1.267,0.000,-1.267,-1.267,-1.267,-1.267,1,µm,Surface,,Displacement Delta,,,39,
Displacement Delta Y,-1.025,-1.025,-1.025,0.000,-1.025,-1.025,-1.025,-1.025,1,µm,Surface,,Displacement Delta,,,40,
Displacement Delta Y,0.153,0.153,0.153,0.000,0.153,0.153,0.153,0.153,1,µm,Surface,,Displacement Delta,,,41,
Displacement Delta Y,0.327,0.327,0.327,0.000,0.327,0.327,0.327,0.327,1,µm,Surface,,Displacement Delta,,,42,
Displacement Delta Y,0.630,0.630,0.630,0.000,0.630,0.630,0.630,0.630,1,µm,Surface,,Displacement Delta,,,43,
Displacement Delta Y,0.633,0.633,0.633,0.000,0.633,0.633,0.633,0.633,1,µm,Surface,,Displacement Delta,,,44,
Displacement Delta Y,0.527,0.527,0.527,0.000,0.527,0.527,0.527,0.527,1,µm,Surface,,Displacement Delta,,,45,
Displacement Delta Y,0.396,0.396,0.396,0.000,0.396,0.396,0.396,0.396,1,µm,Surface,,Displacement Delta,,,46,
Displacement Delta Y,-0.227,-0.227,-0.227,0.000,-0.227,-0.227,-0.227,-0.227,1,µm,Surface,,Displacement Delta,,,47,
Displacement Delta Y,0.694,0.694,0.694,0.000,0.694,0.694,0.694,0.694,1,µm,Surface,,Displacement Delta,,,48,
Displacement Delta Y,-0.244,-0.244,-0.244,0.000,-0.244,-0.244,-0.244,-0.244,1,µm,Surface,,Displacement Delta,,,49,
Displacement Delta Y,-0.054,-0.054,-0.054,0.000,-0.054,-0.054,-0.054,-0.054,1,µm,Surface,,Displacement Delta,,,50,
Displacement Delta Y,-0.446,-0.446,-0.446,0.000,-0.446,-0.446,-0.446,-0.446,1,µm,Surface,,Displacement Delta,,,51,
Displacement Delta Y,-0.424,-0.424,-0.424,0.000,-0.424,-0.424,-0.424,-0.424,1,µm,Surface,,Displacement Delta,,,52,
Displacement Delta Y,0.137,0.137,0.137,0.000,0.137,0.137,0.137,0.137,1,µm,Surface,,Displacement Delta,,,53,
Displacement Delta Y,0.444,0.444,0.444,0.000,0.444,0.444,0.444,0.444,1,µm,Surface,,Displacement Delta,,,54,
Displacement Delta Y,0.377,0.377,0.377,0.000,0.377,0.377,0.377,0.377,1,µm,Surface,,Displacement Delta,,,55,
Displacement Delta Y,0.612,0.612,0.612,0.000,0.612,0.612,0.612,0.612,1,µm,Surface,,Displacement Delta,,,56,
Displacement Delta Y,0.152,0.152,0.152,0.000,0.152,0.152,0.152,0.152,1,µm,Surface,,Displacement Delta,,,57,
Displacement Delta Y,0.017,0.017,0.017,0.000,0.017,0.017,0.017,0.017,1,µm,Surface,,Displacement Delta,,,58,
Displacement Delta Y,-0.287,-0.287,-0.287,0.000,-0.287,-0.287,-0.287,-0.287,1,µm,Surface,,Displacement Delta,,,59,
Displacement Delta Y,-0.520,-0.520,-0.520,0.000,-0.520,-0.520,-0.520,-0.520,1,µm,Surface,,Displacement Delta,,,60,
Displacement Delta Y,-0.098,-0.098,-0.098,0.000,-0.098,-0.098,-0.098,-0.098,1,µm,Surface,,Displacement Delta,,,61,
Displacement Delta Y,0.446,0.446,0.446,0.000,0.446,0.446,0.446,0.446,1,µm,Surface,,Displacement Delta,,,62,
Displacement Delta Y,-0.452,-0.452,-0.452,0.000,-0.452,-0.452,-0.452,-0.452,1,µm,Surface,,Displacement Delta,,,63,
Displacement Delta Y,-0.479,-0.479,-0.479,0.000,-0.479,-0.479,-0.479,-0.479,1,µm,Surface,,Displacement Delta,,,64,
Displacement Delta Z,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,37,
Displacement Delta Z,-0.711,-0.711,-0.711,0.000,-0.711,-0.711,-0.711,-0.711,1,µm,Surface,,Displacement Delta,,,38,
Displacement Delta Z,-0.277,-0.277,-0.277,0.000,-0.277,-0.277,-0.277,-0.277,1,µm,Surface,,Displacement Delta,,,39,
Displacement Delta Z,0.818,0.818,0.818,0.000,0.818,0.818,0.818,0.818,1,µm,Surface,,Displacement Delta,,,40,
Displacement Delta Z,0.324,0.324,0.324,0.000,0.324,0.324,0.324,0.324,1,µm,Surface,,Displacement Delta,,,41,
Displacement Delta Z,0.144,0.144,0.144,0.000,0.144,0.144,0.144,0.144,1,µm,Surface,,Displacement Delta,,,42,
Displacement Delta Z,-0.629,-0.629,-0.629,0.000,-0.629,-0.629,-0.629,-0.629,1,µm,Surface,,Displacement Delta,,,43,
Displacement Delta Z,0.627,0.627,0.627,0.000,0.627,0.627,0.627,0.627,1,µm,Surface,,Displacement Delta,,,44,
Displacement Delta Z,0.415,0.415,0.415,0.000,0.415,0.415,0.415,0.415,1,µm,Surface,,Displacement Delta,,,45,
Displacement Delta Z,-0.258,-0.258,-0.258,0.000,-0.258,-0.258,-0.258,-0.258,1,µm,Surface,,Displacement Delta,,,46,
Displacement Delta Z,-0.591,-0.591,-0.591,0.000,-0.591,-0.591,-0.591,-0.591,1,µm,Surface,,Displacement Delta,,,47,
Displacement Delta Z,-0.035,-0.035,-0.035,0.000,-0.035,-0.035,-0.035,-0.035,1,µm,Surface,,Displacement Delta,,,48,
Displacement Delta Z,-0.002,-0.002,-0.002,0.000,-0.002,-0.002,-0.002,-0.002,1,µm,Surface,,Displacement Delta,,,49,
Displacement Delta Z,-0.091,-0.091,-0.091,0.000,-0.091,-0.091,-0.091,-0.091,1,µm,Surface,,Displacement Delta,,,50,
Displacement Delta Z,-0.063,-0.063,-0.063,0.000,-0.063,-0.063,-0.063,-0.063,1,µm,Surface,,Displacement Delta,,,51,
Displacement Delta Z,0.225,0.225,0.225,0.000,0.225,0.225,0.225,0.225,1,µm,Surface,,Displacement Delta,,,52,
Displacement Delta Z,-0.278,-0.278,-0.278,0.000,-0.278,-0.278,-0.278,-0.278,1,µm,Surface,,Displacement Delta,,,53,
Displacement Delta Z,-0.020,-0.020,-0.020,0.000,-0.020,-0.020,-0.020,-0.020,1,µm,Surface,,Displacement Delta,,,54,
Displacement Delta Z,-0.208,-0.208,-0.208,0.000,-0.208,-0.208,-0.208,-0.208,1,µm,Surface,,Displacement Delta,,,55,
Displacement Delta Z,-0.522,-0.522,-0.522,0.000,-0.522,-0.522,-0.522,-0.522,1,µm,Surface,,Displacement Delta,,,56,
Displacement Delta Z,-0.229,-0.229,-0.229,0.000,-0.229,-0.229,-0.229,-0.229,1,µm,Surface,,Displacement Delta,,,57,
Displacement Delta Z,-0.647,-0.647,-0.647,0.000,-0.647,-0.647,-0.647,-0.647,1,µm,Surface,,Displacement Delta,,,58,
Displacement Delta Z,-0.253,-0.253,-0.253,0.000,-0.253,-0.253,-0.253,-0.253,1,µm,Surface,,Displacement Delta,,,59,
Displacement Delta Z,-0.092,-0.092,-0.092,0.000,-0.092,-0.092,-0.092,-0.092,1,µm,Surface,,Displacement Delta,,,60,
Displacement Delta Z,-0.693,-0.693,-0.693,0.000,-0.693,-0.693,-0.693,-0.693,1,µm,Surface,,Displacement Delta,,,61,
Displacement Delta Z,-0.045,-0.045,-0.045,0.000,-0.045,-0.045,-0.045,-0.045,1,µm,Surface,,Displacement Delta,,,62,
Displacement Delta Z,0.178,0.178,0.178,0.000,0.178,0.178,0.178,0.178,1,µm,Surface,,Displacement Delta,,,63,
Displacement Delta Z,-2.031,-2.031,-2.031,0.000,-2.031,-2.031,-2.031,-2.031,1,µm,Surface,,Displacement Delta,,,64,
Displacement Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,37,
Displacement Length,1.028,1.028,1.028,0.000,1.028,1.028,1.028,1.028,1,µm,Surface,,,,,38,
Displacement Length,2.209,2.209,2.209,0.000,2.209,2.209,2.209,2.209,1,µm,Surface,,,,,39,
Displacement Length,3.151,3.151,3.151,0.000,3.151,3.151,3.151,3.151,1,µm,Surface,,,,,40,
Displacement Length,3.471,3.471,3.471,0.000,3.471,3.471,3.471,3.471,1,µm,Surface,,,,,41,
Displacement Length,3.754,3.754,3.754,0.000,3.754,3.754,3.754,3.754,1,µm,Surface,,,,,42,
Displacement Length,3.546,3.546,3.546,0.000,3.546,3.546,3.546,3.546,1,µm,Surface,,,,,43,
Displacement Length,3.823,3.823,3.823,0.000,3.823,3.823,3.823,3.823,1,µm,Surface,,,,,44,
Displacement Length,3.939,3.939,3.939,0.000,3.939,3.939,3.939,3.939,1,µm,Surface,,,,,45,
Displacement Length,3.954,3.954,3.954,0.000,3.954,3.954,3.954,3.954,1,µm,Surface,,,,,46,
Displacement Length,3.674,3.674,3.674,0.000,3.674,3.674,3.674,3.674,1,µm,Surface,,,,,47,
Displacement Length,3.753,3.753,3.753,0.000,3.753,3.753,3.753,3.753,1,µm,Surface,,,,,48,
Displacement Length,3.711,3.711,3.711,0.000,3.711,3.711,3.711,3.711,1,µm,Surface,,,,,49,
Displacement Length,3.961,3.961,3.961,0.000,3.961,3.961,3.961,3.961,1,µm,Surface,,,,,50,
Displacement Length,4.183,4.183,4.183,0.000,4.183,4.183,4.183,4.183,1,µm,Surface,,,,,51,
Displacement Length,4.496,4.496,4.496,0.000,4.496,4.496,4.496,4.496,1,µm,Surface,,,,,52,
Displacement Length,4.239,4.239,4.239,0.000,4.239,4.239,4.239,4.239,1,µm,Surface,,,,,53,
Displacement Length,4.047,4.047,4.047,0.000,4.047,4.047,4.047,4.047,1,µm,Surface,,,,,54,
Displacement Length,3.515,3.515,3.515,0.000,3.515,3.515,3.515,3.515,1,µm,Surface,,,,,55,
