
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,7.899,7.899,7.899,0.000,7.899,7.899,7.899,7.899,1,µm^2,Surface,,,,,23,
Area,49.662,49.662,49.662,0.000,49.662,49.662,49.662,49.662,1,µm^2,Surface,,,,,24,
Area,77.495,77.495,77.495,0.000,77.495,77.495,77.495,77.495,1,µm^2,Surface,,,,,25,
Area,98.581,98.581,98.581,0.000,98.581,98.581,98.581,98.581,1,µm^2,Surface,,,,,26,
Area,108.988,108.988,108.988,0.000,108.988,108.988,108.988,108.988,1,µm^2,Surface,,,,,27,
Area,112.928,112.928,112.928,0.000,112.928,112.928,112.928,112.928,1,µm^2,Surface,,,,,28,
Area,126.155,126.155,126.155,0.000,126.155,126.155,126.155,126.155,1,µm^2,Surface,,,,,29,
Area,143.855,143.855,143.855,0.000,143.855,143.855,143.855,143.855,1,µm^2,Surface,,,,,30,
Area,154.476,154.476,154.476,0.000,154.476,154.476,154.476,154.476,1,µm^2,Surface,,,,,31,
Area,162.886,162.886,162.886,0.000,162.886,162.886,162.886,162.886,1,µm^2,Surface,,,,,32,
Area,169.586,169.586,169.586,0.000,169.586,169.586,169.586,169.586,1,µm^2,Surface,,,,,33,
Area,169.188,169.188,169.188,0.000,169.188,169.188,169.188,169.188,1,µm^2,Surface,,,,,34,
Area,183.198,183.198,183.198,0.000,183.198,183.198,183.198,183.198,1,µm^2,Surface,,,,,35,
Displacement Delta Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,23,
Displacement Delta Length,1.807,1.807,1.807,0.000,1.807,1.807,1.807,1.807,1,µm,Surface,,,,,24,
Displacement Delta Length,0.770,0.770,0.770,0.000,0.770,0.770,0.770,0.770,1,µm,Surface,,,,,25,
Displacement Delta Length,1.816,1.816,1.816,0.000,1.816,1.816,1.816,1.816,1,µm,Surface,,,,,26,
Displacement Delta Length,2.484,2.484,2.484,0.000,2.484,2.484,2.484,2.484,1,µm,Surface,,,,,27,
Displacement Delta Length,1.005,1.005,1.005,0.000,1.005,1.005,1.005,1.005,1,µm,Surface,,,,,28,
Displacement Delta Length,1.455,1.455,1.455,0.000,1.455,1.455,1.455,1.455,1,µm,Surface,,,,,29,
Displacement Delta Length,1.310,1.310,1.310,0.000,1.310,1.310,1.310,1.310,1,µm,Surface,,,,,30,
Displacement Delta Length,0.584,0.584,0.584,0.000,0.584,0.584,0.584,0.584,1,µm,Surface,,,,,31,
Displacement Delta Length,1.933,1.933,1.933,0.000,1.933,1.933,1.933,1.933,1,µm,Surface,,,,,32,
Displacement Delta Length,0.615,0.615,0.615,0.000,0.615,0.615,0.615,0.615,1,µm,Surface,,,,,33,
Displacement Delta Length,1.319,1.319,1.319,0.000,1.319,1.319,1.319,1.319,1,µm,Surface,,,,,34,
Displacement Delta Length,2.358,2.358,2.358,0.000,2.358,2.358,2.358,2.358,1,µm,Surface,,,,,35,
Displacement Delta X,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,23,
Displacement Delta X,-1.306,-1.306,-1.306,0.000,-1.306,-1.306,-1.306,-1.306,1,µm,Surface,,Displacement Delta,,,24,
Displacement Delta X,-0.661,-0.661,-0.661,0.000,-0.661,-0.661,-0.661,-0.661,1,µm,Surface,,Displacement Delta,,,25,
Displacement Delta X,-1.806,-1.806,-1.806,0.000,-1.806,-1.806,-1.806,-1.806,1,µm,Surface,,Displacement Delta,,,26,
Displacement Delta X,-2.431,-2.431,-2.431,0.000,-2.431,-2.431,-2.431,-2.431,1,µm,Surface,,Displacement Delta,,,27,
Displacement Delta X,-0.805,-0.805,-0.805,0.000,-0.805,-0.805,-0.805,-0.805,1,µm,Surface,,Displacement Delta,,,28,
Displacement Delta X,-0.875,-0.875,-0.875,0.000,-0.875,-0.875,-0.875,-0.875,1,µm,Surface,,Displacement Delta,,,29,
Displacement Delta X,-0.136,-0.136,-0.136,0.000,-0.136,-0.136,-0.136,-0.136,1,µm,Surface,,Displacement Delta,,,30,
Displacement Delta X,0.250,0.250,0.250,0.000,0.250,0.250,0.250,0.250,1,µm,Surface,,Displacement Delta,,,31,
Displacement Delta X,-1.340,-1.340,-1.340,0.000,-1.340,-1.340,-1.340,-1.340,1,µm,Surface,,Displacement Delta,,,32,
Displacement Delta X,-0.421,-0.421,-0.421,0.000,-0.421,-0.421,-0.421,-0.421,1,µm,Surface,,Displacement Delta,,,33,
Displacement Delta X,1.096,1.096,1.096,0.000,1.096,1.096,1.096,1.096,1,µm,Surface,,Displacement Delta,,,34,
Displacement Delta X,1.948,1.948,1.948,0.000,1.948,1.948,1.948,1.948,1,µm,Surface,,Displacement Delta,,,35,
Displacement Delta Y,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,23,
