
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,54.778,54.778,54.778,0.000,54.778,54.778,54.778,54.778,1,µm^2,Surface,,,,,37,
Area,76.310,76.310,76.310,0.000,76.310,76.310,76.310,76.310,1,µm^2,Surface,,,,,38,
Area,97.951,97.951,97.951,0.000,97.951,97.951,97.951,97.951,1,µm^2,Surface,,,,,39,
Area,114.968,114.968,114.968,0.000,114.968,114.968,114.968,114.968,1,µm^2,Surface,,,,,40,
Area,126.835,126.835,126.835,0.000,126.835,126.835,126.835,126.835,1,µm^2,Surface,,,,,41,
Area,135.358,135.358,135.358,0.000,135.358,135.358,135.358,135.358,1,µm^2,Surface,,,,,42,
Area,142.075,142.075,142.075,0.000,142.075,142.075,142.075,142.075,1,µm^2,Surface,,,,,43,
Area,147.252,147.252,147.252,0.000,147.252,147.252,147.252,147.252,1,µm^2,Surface,,,,,44,
Area,151.964,151.964,151.964,0.000,151.964,151.964,151.964,151.964,1,µm^2,Surface,,,,,45,
Area,157.317,157.317,157.317,0.000,157.317,157.317,157.317,157.317,1,µm^2,Surface,,,,,46,
Area,159.327,159.327,159.327,0.000,159.327,159.327,159.327,159.327,1,µm^2,Surface,,,,,47,
Area,168.933,168.933,168.933,0.000,168.933,168.933,168.933,168.933,1,µm^2,Surface,,,,,48,
Area,170.456,170.456,170.456,0.000,170.456,170.456,170.456,170.456,1,µm^2,Surface,,,,,49,
Area,175.094,175.094,175.094,0.000,175.094,175.094,175.094,175.094,1,µm^2,Surface,,,,,50,
Area,175.125,175.125,175.125,0.000,175.125,175.125,175.125,175.125,1,µm^2,Surface,,,,,51,
Area,177.476,177.476,177.476,0.000,177.476,177.476,177.476,177.476,1,µm^2,Surface,,,,,52,
Area,168.874,168.874,168.874,0.000,168.874,168.874,168.874,168.874,1,µm^2,Surface,,,,,53,
Area,168.254,168.254,168.254,0.000,168.254,168.254,168.254,168.254,1,µm^2,Surface,,,,,54,
Area,169.581,169.581,169.581,0.000,169.581,169.581,169.581,169.581,1,µm^2,Surface,,,,,55,
Area,170.726,170.726,170.726,0.000,170.726,170.726,170.726,170.726,1,µm^2,Surface,,,,,56,
Area,172.298,172.298,172.298,0.000,172.298,172.298,172.298,172.298,1,µm^2,Surface,,,,,57,
Area,174.285,174.285,174.285,0.000,174.285,174.285,174.285,174.285,1,µm^2,Surface,,,,,58,
Area,175.189,175.189,175.189,0.000,175.189,175.189,175.189,175.189,1,µm^2,Surface,,,,,59,
Area,174.431,174.431,174.431,0.000,174.431,174.431,174.431,174.431,1,µm^2,Surface,,,,,60,
Area,174.329,174.329,174.329,0.000,174.329,174.329,174.329,174.329,1,µm^2,Surface,,,,,61,
Area,174.160,174.160,174.160,0.000,174.160,174.160,174.160,174.160,1,µm^2,Surface,,,,,62,
Area,164.028,164.028,164.028,0.000,164.028,164.028,164.028,164.028,1,µm^2,Surface,,,,,63,
Area,25.399,25.399,25.399,0.000,25.399,25.399,25.399,25.399,1,µm^2,Surface,,,,,64,
Displacement Delta Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,37,
Displacement Delta Length,0.399,0.399,0.399,0.000,0.399,0.399,0.399,0.399,1,µm,Surface,,,,,38,
Displacement Delta Length,1.137,1.137,1.137,0.000,1.137,1.137,1.137,1.137,1,µm,Surface,,,,,39,
Displacement Delta Length,1.956,1.956,1.956,0.000,1.956,1.956,1.956,1.956,1,µm,Surface,,,,,40,
Displacement Delta Length,1.687,1.687,1.687,0.000,1.687,1.687,1.687,1.687,1,µm,Surface,,,,,41,
Displacement Delta Length,0.534,0.534,0.534,0.000,0.534,0.534,0.534,0.534,1,µm,Surface,,,,,42,
Displacement Delta Length,1.001,1.001,1.001,0.000,1.001,1.001,1.001,1.001,1,µm,Surface,,,,,43,
Displacement Delta Length,0.682,0.682,0.682,0.000,0.682,0.682,0.682,0.682,1,µm,Surface,,,,,44,
Displacement Delta Length,1.068,1.068,1.068,0.000,1.068,1.068,1.068,1.068,1,µm,Surface,,,,,45,
Displacement Delta Length,0.300,0.300,0.300,0.000,0.300,0.300,0.300,0.300,1,µm,Surface,,,,,46,
Displacement Delta Length,0.314,0.314,0.314,0.000,0.314,0.314,0.314,0.314,1,µm,Surface,,,,,47,
Displacement Delta Length,0.613,0.613,0.613,0.000,0.613,0.613,0.613,0.613,1,µm,Surface,,,,,48,
Displacement Delta Length,0.663,0.663,0.663,0.000,0.663,0.663,0.663,0.663,1,µm,Surface,,,,,49,
