
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,26.855,26.855,26.855,0.000,26.855,26.855,26.855,26.855,1,µm^2,Surface,,,,,41,
Area,65.847,65.847,65.847,0.000,65.847,65.847,65.847,65.847,1,µm^2,Surface,,,,,42,
Area,86.530,86.530,86.530,0.000,86.530,86.530,86.530,86.530,1,µm^2,Surface,,,,,43,
Area,99.236,99.236,99.236,0.000,99.236,99.236,99.236,99.236,1,µm^2,Surface,,,,,44,
Area,111.150,111.150,111.150,0.000,111.150,111.150,111.150,111.150,1,µm^2,Surface,,,,,45,
Area,117.068,117.068,117.068,0.000,117.068,117.068,117.068,117.068,1,µm^2,Surface,,,,,46,
Area,122.510,122.510,122.510,0.000,122.510,122.510,122.510,122.510,1,µm^2,Surface,,,,,47,
Area,124.670,124.670,124.670,0.000,124.670,124.670,124.670,124.670,1,µm^2,Surface,,,,,48,
Area,128.298,128.298,128.298,0.000,128.298,128.298,128.298,128.298,1,µm^2,Surface,,,,,49,
Area,131.807,131.807,131.807,0.000,131.807,131.807,131.807,131.807,1,µm^2,Surface,,,,,50,
Area,136.763,136.763,136.763,0.000,136.763,136.763,136.763,136.763,1,µm^2,Surface,,,,,51,
Area,133.282,133.282,133.282,0.000,133.282,133.282,133.282,133.282,1,µm^2,Surface,,,,,52,
Area,134.157,134.157,134.157,0.000,134.157,134.157,134.157,134.157,1,µm^2,Surface,,,,,53,
Area,136.400,136.400,136.400,0.000,136.400,136.400,136.400,136.400,1,µm^2,Surface,,,,,54,
Area,137.336,137.336,137.336,0.000,137.336,137.336,137.336,137.336,1,µm^2,Surface,,,,,55,
Area,142.927,142.927,142.927,0.000,142.927,142.927,142.927,142.927,1,µm^2,Surface,,,,,56,
Area,141.426,141.426,141.426,0.000,141.426,141.426,141.426,141.426,1,µm^2,Surface,,,,,57,
