
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,21.888,21.888,21.888,0.000,21.888,21.888,21.888,21.888,1,µm^2,Surface,,,,,21,
Area,75.700,75.700,75.700,0.000,75.700,75.700,75.700,75.700,1,µm^2,Surface,,,,,22,
Area,107.215,107.215,107.215,0.000,107.215,107.215,107.215,107.215,1,µm^2,Surface,,,,,23,
Area,135.754,135.754,135.754,0.000,135.754,135.754,135.754,135.754,1,µm^2,Surface,,,,,24,
Area,155.505,155.505,155.505,0.000,155.505,155.505,155.505,155.505,1,µm^2,Surface,,,,,25,
Area,155.834,155.834,155.834,0.000,155.834,155.834,155.834,155.834,1,µm^2,Surface,,,,,26,
Area,166.374,166.374,166.374,0.000,166.374,166.374,166.374,166.374,1,µm^2,Surface,,,,,27,
Area,176.889,176.889,176.889,0.000,176.889,176.889,176.889,176.889,1,µm^2,Surface,,,,,28,
Area,178.743,178.743,178.743,0.000,178.743,178.743,178.743,178.743,1,µm^2,Surface,,,,,29,
Area,191.469,191.469,191.469,0.000,191.469,191.469,191.469,191.469,1,µm^2,Surface,,,,,30,
Area,181.103,181.103,181.103,0.000,181.103,181.103,181.103,181.103,1,µm^2,Surface,,,,,31,
Area,148.061,148.061,148.061,0.000,148.061,148.061,148.061,148.061,1,µm^2,Surface,,,,,32,
Displacement Delta Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,21,
Displacement Delta Length,1.364,1.364,1.364,0.000,1.364,1.364,1.364,1.364,1,µm,Surface,,,,,22,
Displacement Delta Length,1.786,1.786,1.786,0.000,1.786,1.786,1.786,1.786,1,µm,Surface,,,,,23,
Displacement Delta Length,2.377,2.377,2.377,0.000,2.377,2.377,2.377,2.377,1,µm,Surface,,,,,24,
Displacement Delta Length,2.201,2.201,2.201,0.000,2.201,2.201,2.201,2.201,1,µm,Surface,,,,,25,
Displacement Delta Length,1.671,1.671,1.671,0.000,1.671,1.671,1.671,1.671,1,µm,Surface,,,,,26,
Displacement Delta Length,1.205,1.205,1.205,0.000,1.205,1.205,1.205,1.205,1,µm,Surface,,,,,27,
Displacement Delta Length,1.197,1.197,1.197,0.000,1.197,1.197,1.197,1.197,1,µm,Surface,,,,,28,
Displacement Delta Length,2.195,2.195,2.195,0.000,2.195,2.195,2.195,2.195,1,µm,Surface,,,,,29,
Displacement Delta Length,0.350,0.350,0.350,0.000,0.350,0.350,0.350,0.350,1,µm,Surface,,,,,30,
Displacement Delta Length,1.982,1.982,1.982,0.000,1.982,1.982,1.982,1.982,1,µm,Surface,,,,,31,
Displacement Delta Length,1.453,1.453,1.453,0.000,1.453,1.453,1.453,1.453,1,µm,Surface,,,,,32,
Displacement Delta X,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,21,
Displacement Delta X,-0.604,-0.604,-0.604,0.000,-0.604,-0.604,-0.604,-0.604,1,µm,Surface,,Displacement Delta,,,22,
Displacement Delta X,-1.107,-1.107,-1.107,0.000,-1.107,-1.107,-1.107,-1.107,1,µm,Surface,,Displacement Delta,,,23,
Displacement Delta X,-1.899,-1.899,-1.899,0.000,-1.899,-1.899,-1.899,-1.899,1,µm,Surface,,Displacement Delta,,,24,
Displacement Delta X,-1.972,-1.972,-1.972,0.000,-1.972,-1.972,-1.972,-1.972,1,µm,Surface,,Displacement Delta,,,25,
Displacement Delta X,-0.309,-0.309,-0.309,0.000,-0.309,-0.309,-0.309,-0.309,1,µm,Surface,,Displacement Delta,,,26,
Displacement Delta X,-0.354,-0.354,-0.354,0.000,-0.354,-0.354,-0.354,-0.354,1,µm,Surface,,Displacement Delta,,,27,
Displacement Delta X,0.608,0.608,0.608,0.000,0.608,0.608,0.608,0.608,1,µm,Surface,,Displacement Delta,,,28,
Displacement Delta X,2.102,2.102,2.102,0.000,2.102,2.102,2.102,2.102,1,µm,Surface,,Displacement Delta,,,29,
Displacement Delta X,-0.291,-0.291,-0.291,0.000,-0.291,-0.291,-0.291,-0.291,1,µm,Surface,,Displacement Delta,,,30,
Displacement Delta X,1.810,1.810,1.810,0.000,1.810,1.810,1.810,1.810,1,µm,Surface,,Displacement Delta,,,31,
Displacement Delta X,0.962,0.962,0.962,0.000,0.962,0.962,0.962,0.962,1,µm,Surface,,Displacement Delta,,,32,
Displacement Delta Y,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,21,
Displacement Delta Y,-0.855,-0.855,-0.855,0.000,-0.855,-0.855,-0.855,-0.855,1,µm,Surface,,Displacement Delta,,,22,
Displacement Delta Y,1.286,1.286,1.286,0.000,1.286,1.286,1.286,1.286,1,µm,Surface,,Displacement Delta,,,23,
Displacement Delta Y,1.285,1.285,1.285,0.000,1.285,1.285,1.285,1.285,1,µm,Surface,,Displacement Delta,,,24,
Displacement Delta Y,0.918,0.918,0.918,0.000,0.918,0.918,0.918,0.918,1,µm,Surface,,Displacement Delta,,,25,
Displacement Delta Y,1.210,1.210,1.210,0.000,1.210,1.210,1.210,1.210,1,µm,Surface,,Displacement Delta,,,26,
Displacement Delta Y,1.142,1.142,1.142,0.000,1.142,1.142,1.142,1.142,1,µm,Surface,,Displacement Delta,,,27,
Displacement Delta Y,0.351,0.351,0.351,0.000,0.351,0.351,0.351,0.351,1,µm,Surface,,Displacement Delta,,,28,
Displacement Delta Y,-0.447,-0.447,-0.447,0.000,-0.447,-0.447,-0.447,-0.447,1,µm,Surface,,Displacement Delta,,,29,
Displacement Delta Y,-0.028,-0.028,-0.028,0.000,-0.028,-0.028,-0.028,-0.028,1,µm,Surface,,Displacement Delta,,,30,
Displacement Delta Y,0.548,0.548,0.548,0.000,0.548,0.548,0.548,0.548,1,µm,Surface,,Displacement Delta,,,31,
Displacement Delta Y,-0.409,-0.409,-0.409,0.000,-0.409,-0.409,-0.409,-0.409,1,µm,Surface,,Displacement Delta,,,32,
Displacement Delta Z,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,21,
Displacement Delta Z,-0.875,-0.875,-0.875,0.000,-0.875,-0.875,-0.875,-0.875,1,µm,Surface,,Displacement Delta,,,22,
Displacement Delta Z,-0.557,-0.557,-0.557,0.000,-0.557,-0.557,-0.557,-0.557,1,µm,Surface,,Displacement Delta,,,23,
Displacement Delta Z,-0.628,-0.628,-0.628,0.000,-0.628,-0.628,-0.628,-0.628,1,µm,Surface,,Displacement Delta,,,24,
