
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Class,Collection,Image,Surfaces,Time,
Area,31.440,31.440,31.440,0.000,31.440,31.440,31.440,31.440,1,µm^2,Surface,,,,,,32,
Area,104.460,104.460,104.460,0.000,104.460,104.460,104.460,104.460,1,µm^2,Surface,,,,,,33,
Area,105.433,105.433,105.433,0.000,105.433,105.433,105.433,105.433,1,µm^2,Surface,,,,,,34,
Area,112.886,112.886,112.886,0.000,112.886,112.886,112.886,112.886,1,µm^2,Surface,,,,,,35,
Area,115.871,115.871,115.871,0.000,115.871,115.871,115.871,115.871,1,µm^2,Surface,,,,,,36,
Area,136.969,136.969,136.969,0.000,136.969,136.969,136.969,136.969,1,µm^2,Surface,,,,,,37,
Area,145.670,145.670,145.670,0.000,145.670,145.670,145.670,145.670,1,µm^2,Surface,,,,,,38,
Area,144.973,144.973,144.973,0.000,144.973,144.973,144.973,144.973,1,µm^2,Surface,,,,,,39,
Area,149.518,149.518,149.518,0.000,149.518,149.518,149.518,149.518,1,µm^2,Surface,,,,,,40,
Area,139.588,139.588,139.588,0.000,139.588,139.588,139.588,139.588,1,µm^2,Surface,,,,,,41,
Area,1.646,1.646,1.646,0.000,1.646,1.646,1.646,1.646,1,µm^2,Surface,,,,,,43,
Class Duration,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,s,Surface,,Set 1::Class A,,,,32,
Class Duration,179.964,179.964,179.964,0.000,179.964,179.964,179.964,179.964,1,s,Surface,,Set 1::Class B,,,,33,
Class Duration,179.964,179.964,179.964,0.000,179.964,179.964,179.964,179.964,1,s,Surface,,Set 1::Class B,,,,34,
Class Duration,179.964,179.964,179.964,0.000,179.964,179.964,179.964,179.964,1,s,Surface,,Set 1::Class B,,,,35,
Class Duration,179.964,179.964,179.964,0.000,179.964,179.964,179.964,179.964,1,s,Surface,,Set 1::Class B,,,,36,
Class Duration,120.005,120.005,120.005,0.000,120.005,120.005,120.005,120.005,1,s,Surface,,Set 1::Class A,,,,37,
Class Duration,120.005,120.005,120.005,0.000,120.005,120.005,120.005,120.005,1,s,Surface,,Set 1::Class A,,,,38,
Class Duration,120.005,120.005,120.005,0.000,120.005,120.005,120.005,120.005,1,s,Surface,,Set 1::Class A,,,,39,
Class Duration,180.004,180.004,180.004,0.000,180.004,180.004,180.004,180.004,1,s,Surface,,Set 1::Class B,,,,40,
Class Duration,180.004,180.004,180.004,0.000,180.004,180.004,180.004,180.004,1,s,Surface,,Set 1::Class B,,,,41,
Class Duration,180.004,180.004,180.004,0.000,180.004,180.004,180.004,180.004,1,s,Surface,,Set 1::Class B,,,,43,
Displacement Delta Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,,32,
Displacement Delta Length,1.304,1.304,1.304,0.000,1.304,1.304,1.304,1.304,1,µm,Surface,,,,,,33,
Displacement Delta Length,1.032,1.032,1.032,0.000,1.032,1.032,1.032,1.032,1,µm,Surface,,,,,,34,
Displacement Delta Length,1.146,1.146,1.146,0.000,1.146,1.146,1.146,1.146,1,µm,Surface,,,,,,35,
Displacement Delta Length,0.877,0.877,0.877,0.000,0.877,0.877,0.877,0.877,1,µm,Surface,,,,,,36,
Displacement Delta Length,0.388,0.388,0.388,0.000,0.388,0.388,0.388,0.388,1,µm,Surface,,,,,,37,
