
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,75.033,75.033,75.033,0.000,75.033,75.033,75.033,75.033,1,µm^2,Surface,,,,,19,
Area,99.009,99.009,99.009,0.000,99.009,99.009,99.009,99.009,1,µm^2,Surface,,,,,20,
Area,115.592,115.592,115.592,0.000,115.592,115.592,115.592,115.592,1,µm^2,Surface,,,,,21,
Area,131.807,131.807,131.807,0.000,131.807,131.807,131.807,131.807,1,µm^2,Surface,,,,,22,
Area,137.921,137.921,137.921,0.000,137.921,137.921,137.921,137.921,1,µm^2,Surface,,,,,23,
Area,141.430,141.430,141.430,0.000,141.430,141.430,141.430,141.430,1,µm^2,Surface,,,,,24,
Area,147.256,147.256,147.256,0.000,147.256,147.256,147.256,147.256,1,µm^2,Surface,,,,,25,
Area,148.489,148.489,148.489,0.000,148.489,148.489,148.489,148.489,1,µm^2,Surface,,,,,26,
Area,152.081,152.081,152.081,0.000,152.081,152.081,152.081,152.081,1,µm^2,Surface,,,,,27,
Area,153.553,153.553,153.553,0.000,153.553,153.553,153.553,153.553,1,µm^2,Surface,,,,,28,
Area,153.492,153.492,153.492,0.000,153.492,153.492,153.492,153.492,1,µm^2,Surface,,,,,29,
Area,158.758,158.758,158.758,0.000,158.758,158.758,158.758,158.758,1,µm^2,Surface,,,,,30,
Area,152.386,152.386,152.386,0.000,152.386,152.386,152.386,152.386,1,µm^2,Surface,,,,,31,
Area,150.705,150.705,150.705,0.000,150.705,150.705,150.705,150.705,1,µm^2,Surface,,,,,32,
Area,135.894,135.894,135.894,0.000,135.894,135.894,135.894,135.894,1,µm^2,Surface,,,,,33,
Area,107.428,107.428,107.428,0.000,107.428,107.428,107.428,107.428,1,µm^2,Surface,,,,,34,
Area,57.476,57.476,57.476,0.000,57.476,57.476,57.476,57.476,1,µm^2,Surface,,,,,35,
Area,35.541,35.541,35.541,0.000,35.541,35.541,35.541,35.541,1,µm^2,Surface,,,,,36,
Displacement Delta Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,19,
Displacement Delta Length,1.262,1.262,1.262,0.000,1.262,1.262,1.262,1.262,1,µm,Surface,,,,,20,
Displacement Delta Length,0.781,0.781,0.781,0.000,0.781,0.781,0.781,0.781,1,µm,Surface,,,,,21,
Displacement Delta Length,0.906,0.906,0.906,0.000,0.906,0.906,0.906,0.906,1,µm,Surface,,,,,22,
Displacement Delta Length,0.529,0.529,0.529,0.000,0.529,0.529,0.529,0.529,1,µm,Surface,,,,,23,
Displacement Delta Length,0.700,0.700,0.700,0.000,0.700,0.700,0.700,0.700,1,µm,Surface,,,,,24,
Displacement Delta Length,0.541,0.541,0.541,0.000,0.541,0.541,0.541,0.541,1,µm,Surface,,,,,25,
Displacement Delta Length,0.339,0.339,0.339,0.000,0.339,0.339,0.339,0.339,1,µm,Surface,,,,,26,
Displacement Delta Length,0.874,0.874,0.874,0.000,0.874,0.874,0.874,0.874,1,µm,Surface,,,,,27,
Displacement Delta Length,0.755,0.755,0.755,0.000,0.755,0.755,0.755,0.755,1,µm,Surface,,,,,28,
Displacement Delta Length,0.737,0.737,0.737,0.000,0.737,0.737,0.737,0.737,1,µm,Surface,,,,,29,
Displacement Delta Length,1.405,1.405,1.405,0.000,1.405,1.405,1.405,1.405,1,µm,Surface,,,,,30,
Displacement Delta Length,0.568,0.568,0.568,0.000,0.568,0.568,0.568,0.568,1,µm,Surface,,,,,31,
Displacement Delta Length,1.241,1.241,1.241,0.000,1.241,1.241,1.241,1.241,1,µm,Surface,,,,,32,
Displacement Delta Length,1.220,1.220,1.220,0.000,1.220,1.220,1.220,1.220,1,µm,Surface,,,,,33,
Displacement Delta Length,0.682,0.682,0.682,0.000,0.682,0.682,0.682,0.682,1,µm,Surface,,,,,34,
Displacement Delta Length,0.809,0.809,0.809,0.000,0.809,0.809,0.809,0.809,1,µm,Surface,,,,,35,
Displacement Delta Length,0.500,0.500,0.500,0.000,0.500,0.500,0.500,0.500,1,µm,Surface,,,,,36,
Displacement Delta X,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,19,
Displacement Delta X,-1.062,-1.062,-1.062,0.000,-1.062,-1.062,-1.062,-1.062,1,µm,Surface,,Displacement Delta,,,20,
Displacement Delta X,-0.583,-0.583,-0.583,0.000,-0.583,-0.583,-0.583,-0.583,1,µm,Surface,,Displacement Delta,,,21,
Displacement Delta X,-0.056,-0.056,-0.056,0.000,-0.056,-0.056,-0.056,-0.056,1,µm,Surface,,Displacement Delta,,,22,
Displacement Delta X,0.337,0.337,0.337,0.000,0.337,0.337,0.337,0.337,1,µm,Surface,,Displacement Delta,,,23,
