
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,67.615,67.615,67.615,0.000,67.615,67.615,67.615,67.615,1,µm^2,Surface,,,,,16,
Area,111.116,111.116,111.116,0.000,111.116,111.116,111.116,111.116,1,µm^2,Surface,,,,,17,
Area,138.057,138.057,138.057,0.000,138.057,138.057,138.057,138.057,1,µm^2,Surface,,,,,18,
Area,163.222,163.222,163.222,0.000,163.222,163.222,163.222,163.222,1,µm^2,Surface,,,,,19,
Area,183.977,183.977,183.977,0.000,183.977,183.977,183.977,183.977,1,µm^2,Surface,,,,,20,
Area,199.308,199.308,199.308,0.000,199.308,199.308,199.308,199.308,1,µm^2,Surface,,,,,21,
Area,212.562,212.562,212.562,0.000,212.562,212.562,212.562,212.562,1,µm^2,Surface,,,,,22,
Area,224.621,224.621,224.621,0.000,224.621,224.621,224.621,224.621,1,µm^2,Surface,,,,,23,
Area,232.665,232.665,232.665,0.000,232.665,232.665,232.665,232.665,1,µm^2,Surface,,,,,24,
Area,231.926,231.926,231.926,0.000,231.926,231.926,231.926,231.926,1,µm^2,Surface,,,,,25,
Area,237.871,237.871,237.871,0.000,237.871,237.871,237.871,237.871,1,µm^2,Surface,,,,,26,
Area,211.633,211.633,211.633,0.000,211.633,211.633,211.633,211.633,1,µm^2,Surface,,,,,27,
Displacement Delta Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,16,
Displacement Delta Length,1.313,1.313,1.313,0.000,1.313,1.313,1.313,1.313,1,µm,Surface,,,,,17,
Displacement Delta Length,0.606,0.606,0.606,0.000,0.606,0.606,0.606,0.606,1,µm,Surface,,,,,18,
Displacement Delta Length,1.076,1.076,1.076,0.000,1.076,1.076,1.076,1.076,1,µm,Surface,,,,,19,
Displacement Delta Length,1.520,1.520,1.520,0.000,1.520,1.520,1.520,1.520,1,µm,Surface,,,,,20,
Displacement Delta Length,0.537,0.537,0.537,0.000,0.537,0.537,0.537,0.537,1,µm,Surface,,,,,21,
Displacement Delta Length,0.475,0.475,0.475,0.000,0.475,0.475,0.475,0.475,1,µm,Surface,,,,,22,
Displacement Delta Length,2.215,2.215,2.215,0.000,2.215,2.215,2.215,2.215,1,µm,Surface,,,,,23,
Displacement Delta Length,1.602,1.602,1.602,0.000,1.602,1.602,1.602,1.602,1,µm,Surface,,,,,24,
Displacement Delta Length,1.462,1.462,1.462,0.000,1.462,1.462,1.462,1.462,1,µm,Surface,,,,,25,
Displacement Delta Length,1.482,1.482,1.482,0.000,1.482,1.482,1.482,1.482,1,µm,Surface,,,,,26,
Displacement Delta Length,0.669,0.669,0.669,0.000,0.669,0.669,0.669,0.669,1,µm,Surface,,,,,27,
Displacement Delta X,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,16,
Displacement Delta X,0.570,0.570,0.570,0.000,0.570,0.570,0.570,0.570,1,µm,Surface,,Displacement Delta,,,17,
Displacement Delta X,-0.515,-0.515,-0.515,0.000,-0.515,-0.515,-0.515,-0.515,1,µm,Surface,,Displacement Delta,,,18,
Displacement Delta X,-0.296,-0.296,-0.296,0.000,-0.296,-0.296,-0.296,-0.296,1,µm,Surface,,Displacement Delta,,,19,
Displacement Delta X,0.238,0.238,0.238,0.000,0.238,0.238,0.238,0.238,1,µm,Surface,,Displacement Delta,,,20,
Displacement Delta X,0.340,0.340,0.340,0.000,0.340,0.340,0.340,0.340,1,µm,Surface,,Displacement Delta,,,21,
Displacement Delta X,-0.230,-0.230,-0.230,0.000,-0.230,-0.230,-0.230,-0.230,1,µm,Surface,,Displacement Delta,,,22,
Displacement Delta X,-2.135,-2.135,-2.135,0.000,-2.135,-2.135,-2.135,-2.135,1,µm,Surface,,Displacement Delta,,,23,
Displacement Delta X,-1.219,-1.219,-1.219,0.000,-1.219,-1.219,-1.219,-1.219,1,µm,Surface,,Displacement Delta,,,24,
Displacement Delta X,-0.742,-0.742,-0.742,0.000,-0.742,-0.742,-0.742,-0.742,1,µm,Surface,,Displacement Delta,,,25,
Displacement Delta X,-1.250,-1.250,-1.250,0.000,-1.250,-1.250,-1.250,-1.250,1,µm,Surface,,Displacement Delta,,,26,
Displacement Delta X,-0.201,-0.201,-0.201,0.000,-0.201,-0.201,-0.201,-0.201,1,µm,Surface,,Displacement Delta,,,27,
Displacement Delta Y,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,16,
Displacement Delta Y,1.080,1.080,1.080,0.000,1.080,1.080,1.080,1.080,1,µm,Surface,,Displacement Delta,,,17,
Displacement Delta Y,-0.167,-0.167,-0.167,0.000,-0.167,-0.167,-0.167,-0.167,1,µm,Surface,,Displacement Delta,,,18,
Displacement Delta Y,0.293,0.293,0.293,0.000,0.293,0.293,0.293,0.293,1,µm,Surface,,Displacement Delta,,,19,
Displacement Delta Y,1.051,1.051,1.051,0.000,1.051,1.051,1.051,1.051,1,µm,Surface,,Displacement Delta,,,20,
Displacement Delta Y,0.238,0.238,0.238,0.000,0.238,0.238,0.238,0.238,1,µm,Surface,,Displacement Delta,,,21,
Displacement Delta Y,0.402,0.402,0.402,0.000,0.402,0.402,0.402,0.402,1,µm,Surface,,Displacement Delta,,,22,
Displacement Delta Y,-0.369,-0.369,-0.369,0.000,-0.369,-0.369,-0.369,-0.369,1,µm,Surface,,Displacement Delta,,,23,
