
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,41.580,41.580,41.580,0.000,41.580,41.580,41.580,41.580,1,µm^2,Surface,,,,,12,
Area,87.627,87.627,87.627,0.000,87.627,87.627,87.627,87.627,1,µm^2,Surface,,,,,13,
Area,115.357,115.357,115.357,0.000,115.357,115.357,115.357,115.357,1,µm^2,Surface,,,,,14,
Area,131.930,131.930,131.930,0.000,131.930,131.930,131.930,131.930,1,µm^2,Surface,,,,,15,
Area,146.106,146.106,146.106,0.000,146.106,146.106,146.106,146.106,1,µm^2,Surface,,,,,16,
Area,156.721,156.721,156.721,0.000,156.721,156.721,156.721,156.721,1,µm^2,Surface,,,,,17,
Area,166.710,166.710,166.710,0.000,166.710,166.710,166.710,166.710,1,µm^2,Surface,,,,,18,
Area,171.598,171.598,171.598,0.000,171.598,171.598,171.598,171.598,1,µm^2,Surface,,,,,19,
Area,177.439,177.439,177.439,0.000,177.439,177.439,177.439,177.439,1,µm^2,Surface,,,,,20,
Area,181.727,181.727,181.727,0.000,181.727,181.727,181.727,181.727,1,µm^2,Surface,,,,,21,
Area,185.523,185.523,185.523,0.000,185.523,185.523,185.523,185.523,1,µm^2,Surface,,,,,22,
Area,190.461,190.461,190.461,0.000,190.461,190.461,190.461,190.461,1,µm^2,Surface,,,,,23,
Area,190.856,190.856,190.856,0.000,190.856,190.856,190.856,190.856,1,µm^2,Surface,,,,,24,
Area,194.781,194.781,194.781,0.000,194.781,194.781,194.781,194.781,1,µm^2,Surface,,,,,25,
Area,196.723,196.723,196.723,0.000,196.723,196.723,196.723,196.723,1,µm^2,Surface,,,,,26,
Area,196.617,196.617,196.617,0.000,196.617,196.617,196.617,196.617,1,µm^2,Surface,,,,,27,
Displacement Delta Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,12,
Displacement Delta Length,1.550,1.550,1.550,0.000,1.550,1.550,1.550,1.550,1,µm,Surface,,,,,13,
