
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Class,Collection,Image,Surfaces,Time,
Displacement Delta Z,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,Displacement Delta,,,31,
Displacement Delta Z,1.010,1.010,1.010,0.000,1.010,1.010,1.010,1.010,1,µm,Surface,,,Displacement Delta,,,32,
Displacement Delta Z,0.926,0.926,0.926,0.000,0.926,0.926,0.926,0.926,1,µm,Surface,,,Displacement Delta,,,33,
Displacement Delta Z,-0.496,-0.496,-0.496,0.000,-0.496,-0.496,-0.496,-0.496,1,µm,Surface,,,Displacement Delta,,,34,
Displacement Delta Z,-1.841,-1.841,-1.841,0.000,-1.841,-1.841,-1.841,-1.841,1,µm,Surface,,,Displacement Delta,,,35,
Displacement Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,,26,
Displacement Length,0.720,0.720,0.720,0.000,0.720,0.720,0.720,0.720,1,µm,Surface,,,,,,27,
Displacement Length,2.073,2.073,2.073,0.000,2.073,2.073,2.073,2.073,1,µm,Surface,,,,,,29,
Displacement Length,1.365,1.365,1.365,0.000,1.365,1.365,1.365,1.365,1,µm,Surface,,,,,,30,
Displacement Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,,31,
Displacement Length,1.451,1.451,1.451,0.000,1.451,1.451,1.451,1.451,1,µm,Surface,,,,,,32,
Displacement Length,3.422,3.422,3.422,0.000,3.422,3.422,3.422,3.422,1,µm,Surface,,,,,,33,
Displacement Length,3.070,3.070,3.070,0.000,3.070,3.070,3.070,3.070,1,µm,Surface,,,,,,34,
Displacement Length,3.075,3.075,3.075,0.000,3.075,3.075,3.075,3.075,1,µm,Surface,,,,,,35,
Distance from Origin,12635.812,12635.812,12635.812,0.000,12635.812,12635.812,12635.812,12635.812,1,µm,Surface,,,Distance from Origin,,,26,
Distance from Origin,12636.045,12636.045,12636.045,0.000,12636.045,12636.045,12636.045,12636.045,1,µm,Surface,,,Distance from Origin,,,27,
Distance from Origin,12637.566,12637.566,12637.566,0.000,12637.566,12637.566,12637.566,12637.566,1,µm,Surface,,,Distance from Origin,,,29,
Distance from Origin,12636.539,12636.539,12636.539,0.000,12636.539,12636.539,12636.539,12636.539,1,µm,Surface,,,Distance from Origin,,,30,
Distance from Origin,12637.970,12637.970,12637.970,0.000,12637.970,12637.970,12637.970,12637.970,1,µm,Surface,,,Distance from Origin,,,31,
Distance from Origin,12638.601,12638.601,12638.601,0.000,12638.601,12638.601,12638.601,12638.601,1,µm,Surface,,,Distance from Origin,,,32,
Distance from Origin,12638.324,12638.324,12638.324,0.000,12638.324,12638.324,12638.324,12638.324,1,µm,Surface,,,Distance from Origin,,,33,
Distance from Origin,12637.752,12637.752,12637.752,0.000,12637.752,12637.752,12637.752,12637.752,1,µm,Surface,,,Distance from Origin,,,34,
Distance from Origin,12635.806,12635.806,12635.806,0.000,12635.806,12635.806,12635.806,12635.806,1,µm,Surface,,,Distance from Origin,,,35,
Distance to Image Border XY,18.218,18.218,18.218,0.000,18.218,18.218,18.218,18.218,1,µm,Surface,,,,Image 1,,26,
Distance to Image Border XY,17.895,17.895,17.895,0.000,17.895,17.895,17.895,17.895,1,µm,Surface,,,,Image 1,,27,
Distance to Image Border XY,17.208,17.208,17.208,0.000,17.208,17.208,17.208,17.208,1,µm,Surface,,,,Image 1,,29,
Distance to Image Border XY,16.508,16.508,16.508,0.000,16.508,16.508,16.508,16.508,1,µm,Surface,,,,Image 1,,30,
Distance to Image Border XY,21.179,21.179,21.179,0.000,21.179,21.179,21.179,21.179,1,µm,Surface,,,,Image 1,,31,
Distance to Image Border XY,21.834,21.834,21.834,0.000,21.834,21.834,21.834,21.834,1,µm,Surface,,,,Image 1,,32,
Distance to Image Border XY,22.586,22.586,22.586,0.000,22.586,22.586,22.586,22.586,1,µm,Surface,,,,Image 1,,33,
Distance to Image Border XY,22.775,22.775,22.775,0.000,22.775,22.775,22.775,22.775,1,µm,Surface,,,,Image 1,,34,
Distance to Image Border XY,22.958,22.958,22.958,0.000,22.958,22.958,22.958,22.958,1,µm,Surface,,,,Image 1,,35,
Ellipticity (oblate),0.351,0.351,0.351,0.000,0.351,0.351,0.351,0.351,1,,Surface,,,,,,26,
Ellipticity (oblate),0.186,0.186,0.186,0.000,0.186,0.186,0.186,0.186,1,,Surface,,,,,,27,
Ellipticity (oblate),0.293,0.293,0.293,0.000,0.293,0.293,0.293,0.293,1,,Surface,,,,,,29,
Ellipticity (oblate),0.379,0.379,0.379,0.000,0.379,0.379,0.379,0.379,1,,Surface,,,,,,30,
Ellipticity (oblate),0.204,0.204,0.204,0.000,0.204,0.204,0.204,0.204,1,,Surface,,,,,,31,
Ellipticity (oblate),0.233,0.233,0.233,0.000,0.233,0.233,0.233,0.233,1,,Surface,,,,,,32,
Ellipticity (oblate),0.415,0.415,0.415,0.000,0.415,0.415,0.415,0.415,1,,Surface,,,,,,33,
Ellipticity (oblate),0.273,0.273,0.273,0.000,0.273,0.273,0.273,0.273,1,,Surface,,,,,,34,
Ellipticity (oblate),0.270,0.270,0.270,0.000,0.270,0.270,0.270,0.270,1,,Surface,,,,,,35,
Ellipticity (prolate),0.285,0.285,0.285,0.000,0.285,0.285,0.285,0.285,1,,Surface,,,,,,26,
Ellipticity (prolate),0.352,0.352,0.352,0.000,0.352,0.352,0.352,0.352,1,,Surface,,,,,,27,
Ellipticity (prolate),0.167,0.167,0.167,0.000,0.167,0.167,0.167,0.167,1,,Surface,,,,,,29,
Ellipticity (prolate),0.330,0.330,0.330,0.000,0.330,0.330,0.330,0.330,1,,Surface,,,,,,30,
Ellipticity (prolate),0.090,0.090,0.090,0.000,0.090,0.090,0.090,0.090,1,,Surface,,,,,,31,
Ellipticity (prolate),0.238,0.238,0.238,0.000,0.238,0.238,0.238,0.238,1,,Surface,,,,,,32,
Ellipticity (prolate),0.255,0.255,0.255,0.000,0.255,0.255,0.255,0.255,1,,Surface,,,,,,33,
Ellipticity (prolate),0.469,0.469,0.469,0.000,0.469,0.469,0.469,0.469,1,,Surface,,,,,,34,
Ellipticity (prolate),0.348,0.348,0.348,0.000,0.348,0.348,0.348,0.348,1,,Surface,,,,,,35,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,26,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,27,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,29,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,30,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,31,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,32,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,33,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,34,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,35,
Intensity Max,204.000,204.000,204.000,0.000,204.000,204.000,204.000,204.000,1,,Surface,1,,,Image 1,,26,
Intensity Max,285.000,285.000,285.000,0.000,285.000,285.000,285.000,285.000,1,,Surface,1,,,Image 1,,27,
Intensity Max,218.000,218.000,218.000,0.000,218.000,218.000,218.000,218.000,1,,Surface,1,,,Image 1,,29,
Intensity Max,254.000,254.000,254.000,0.000,254.000,254.000,254.000,254.000,1,,Surface,1,,,Image 1,,30,
Intensity Max,388.000,388.000,388.000,0.000,388.000,388.000,388.000,388.000,1,,Surface,1,,,Image 1,,31,
Intensity Max,327.000,327.000,327.000,0.000,327.000,327.000,327.000,327.000,1,,Surface,1,,,Image 1,,32,
Intensity Max,308.000,308.000,308.000,0.000,308.000,308.000,308.000,308.000,1,,Surface,1,,,Image 1,,33,
Intensity Max,300.000,300.000,300.000,0.000,300.000,300.000,300.000,300.000,1,,Surface,1,,,Image 1,,34,
Intensity Max,368.000,368.000,368.000,0.000,368.000,368.000,368.000,368.000,1,,Surface,1,,,Image 1,,35,
Intensity Mean,115.329,115.329,115.329,0.000,115.329,115.329,115.329,115.329,1,,Surface,1,,,Image 1,,26,
Intensity Mean,128.054,128.054,128.054,0.000,128.054,128.054,128.054,128.054,1,,Surface,1,,,Image 1,,27,
Intensity Mean,110.929,110.929,110.929,0.000,110.929,110.929,110.929,110.929,1,,Surface,1,,,Image 1,,29,
Intensity Mean,111.884,111.884,111.884,0.000,111.884,111.884,111.884,111.884,1,,Surface,1,,,Image 1,,30,
Intensity Mean,151.250,151.250,151.250,0.000,151.250,151.250,151.250,151.250,1,,Surface,1,,,Image 1,,31,
Intensity Mean,173.446,173.446,173.446,0.000,173.446,173.446,173.446,173.446,1,,Surface,1,,,Image 1,,32,
Intensity Mean,161.600,161.600,161.600,0.000,161.600,161.600,161.600,161.600,1,,Surface,1,,,Image 1,,33,
Intensity Mean,157.405,157.405,157.405,0.000,157.405,157.405,157.405,157.405,1,,Surface,1,,,Image 1,,34,
Intensity Mean,152.095,152.095,152.095,0.000,152.095,152.095,152.095,152.095,1,,Surface,1,,,Image 1,,35,
Intensity Median,113.031,113.031,113.031,0.000,113.031,113.031,113.031,113.031,1,,Surface,1,,,Image 1,,26,
Intensity Median,125.062,125.062,125.062,0.000,125.062,125.062,125.062,125.062,1,,Surface,1,,,Image 1,,27,
Intensity Median,109.062,109.062,109.062,0.000,109.062,109.062,109.062,109.062,1,,Surface,1,,,Image 1,,29,
Intensity Median,109.062,109.062,109.062,0.000,109.062,109.062,109.062,109.062,1,,Surface,1,,,Image 1,,30,
Intensity Median,128.125,128.125,128.125,0.000,128.125,128.125,128.125,128.125,1,,Surface,1,,,Image 1,,31,
Intensity Median,163.562,163.562,163.562,0.000,163.562,163.562,163.562,163.562,1,,Surface,1,,,Image 1,,32,
Intensity Median,157.062,157.062,157.062,0.000,157.062,157.062,157.062,157.062,1,,Surface,1,,,Image 1,,33,
Intensity Median,145.562,145.562,145.562,0.000,145.562,145.562,145.562,145.562,1,,Surface,1,,,Image 1,,34,
Intensity Median,142.125,142.125,142.125,0.000,142.125,142.125,142.125,142.125,1,,Surface,1,,,Image 1,,35,
Intensity Min,82.000,82.000,82.000,0.000,82.000,82.000,82.000,82.000,1,,Surface,1,,,Image 1,,26,
Intensity Min,82.000,82.000,82.000,0.000,82.000,82.000,82.000,82.000,1,,Surface,1,,,Image 1,,27,
Intensity Min,81.000,81.000,81.000,0.000,81.000,81.000,81.000,81.000,1,,Surface,1,,,Image 1,,29,
Intensity Min,80.000,80.000,80.000,0.000,80.000,80.000,80.000,80.000,1,,Surface,1,,,Image 1,,30,
Intensity Min,89.000,89.000,89.000,0.000,89.000,89.000,89.000,89.000,1,,Surface,1,,,Image 1,,31,
Intensity Min,92.000,92.000,92.000,0.000,92.000,92.000,92.000,92.000,1,,Surface,1,,,Image 1,,32,
Intensity Min,88.000,88.000,88.000,0.000,88.000,88.000,88.000,88.000,1,,Surface,1,,,Image 1,,33,
Intensity Min,82.000,82.000,82.000,0.000,82.000,82.000,82.000,82.000,1,,Surface,1,,,Image 1,,34,
Intensity Min,85.000,85.000,85.000,0.000,85.000,85.000,85.000,85.000,1,,Surface,1,,,Image 1,,35,
Intensity StdDev,14.472,14.472,14.472,0.000,14.472,14.472,14.472,14.472,1,,Surface,1,,,Image 1,,26,
Intensity StdDev,19.323,19.323,19.323,0.000,19.323,19.323,19.323,19.323,1,,Surface,1,,,Image 1,,27,
Intensity StdDev,13.108,13.108,13.108,0.000,13.108,13.108,13.108,13.108,1,,Surface,1,,,Image 1,,29,
Intensity StdDev,14.647,14.647,14.647,0.000,14.647,14.647,14.647,14.647,1,,Surface,1,,,Image 1,,30,
Intensity StdDev,63.431,63.431,63.431,0.000,63.431,63.431,63.431,63.431,1,,Surface,1,,,Image 1,,31,
Intensity StdDev,53.459,53.459,53.459,0.000,53.459,53.459,53.459,53.459,1,,Surface,1,,,Image 1,,32,
Intensity StdDev,49.568,49.568,49.568,0.000,49.568,49.568,49.568,49.568,1,,Surface,1,,,Image 1,,33,
Intensity StdDev,46.362,46.362,46.362,0.000,46.362,46.362,46.362,46.362,1,,Surface,1,,,Image 1,,34,
Intensity StdDev,46.828,46.828,46.828,0.000,46.828,46.828,46.828,46.828,1,,Surface,1,,,Image 1,,35,
Intensity Sum,458550.000,458550.000,458550.000,0.000,458550.000,458550.000,458550.000,458550.000,1,,Surface,1,,,Image 1,,26,
Intensity Sum,475337.000,475337.000,475337.000,0.000,475337.000,475337.000,475337.000,475337.000,1,,Surface,1,,,Image 1,,27,
Intensity Sum,436616.000,436616.000,436616.000,0.000,436616.000,436616.000,436616.000,436616.000,1,,Surface,1,,,Image 1,,29,
Intensity Sum,755441.000,755441.000,755441.000,0.000,755441.000,755441.000,755441.000,755441.000,1,,Surface,1,,,Image 1,,30,
Intensity Sum,12705.000,12705.000,12705.000,0.000,12705.000,12705.000,12705.000,12705.000,1,,Surface,1,,,Image 1,,31,
Intensity Sum,15957.000,15957.000,15957.000,0.000,15957.000,15957.000,15957.000,15957.000,1,,Surface,1,,,Image 1,,32,
Intensity Sum,19392.000,19392.000,19392.000,0.000,19392.000,19392.000,19392.000,19392.000,1,,Surface,1,,,Image 1,,33,
Intensity Sum,51629.000,51629.000,51629.000,0.000,51629.000,51629.000,51629.000,51629.000,1,,Surface,1,,,Image 1,,34,
Intensity Sum,67530.000,67530.000,67530.000,0.000,67530.000,67530.000,67530.000,67530.000,1,,Surface,1,,,Image 1,,35,
Intensity Sum of Square,53717060.000,53717060.000,53717060.000,0.000,53717060.000,53717060.000,53717060.000,53717060.000,1,,Surface,1,,,Image 1,,26,
Intensity Sum of Square,62254848.000,62254848.000,62254848.000,0.000,62254848.000,62254848.000,62254848.000,62254848.000,1,,Surface,1,,,Image 1,,27,
Intensity Sum of Square,49109576.000,49109576.000,49109576.000,0.000,49109576.000,49109576.000,49109576.000,49109576.000,1,,Surface,1,,,Image 1,,29,
Intensity Sum of Square,85970312.000,85970312.000,85970312.000,0.000,85970312.000,85970312.000,85970312.000,85970312.000,1,,Surface,1,,,Image 1,,30,
Intensity Sum of Square,2259603.000,2259603.000,2259603.000,0.000,2259603.000,2259603.000,2259603.000,2259603.000,1,,Surface,1,,,Image 1,,31,
Intensity Sum of Square,3030595.000,3030595.000,3030595.000,0.000,3030595.000,3030595.000,3030595.000,3030595.000,1,,Surface,1,,,Image 1,,32,
Intensity Sum of Square,3428580.000,3428580.000,3428580.000,0.000,3428580.000,3428580.000,3428580.000,3428580.000,1,,Surface,1,,,Image 1,,33,
Intensity Sum of Square,8831699.000,8831699.000,8831699.000,0.000,8831699.000,8831699.000,8831699.000,8831699.000,1,,Surface,1,,,Image 1,,34,
Intensity Sum of Square,11244572.000,11244572.000,11244572.000,0.000,11244572.000,11244572.000,11244572.000,11244572.000,1,,Surface,1,,,Image 1,,35,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,,26,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,,27,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,,29,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,,30,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,,31,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,,32,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,,33,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,,34,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,,35,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,P2,26,
Overlapped Volume Ratio to Surfaces,0.966,0.966,0.966,0.000,0.966,0.966,0.966,0.966,1,,Surface,,,,,Surfaces 1,26,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,ABpl,26,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,ABar,26,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,ABal,26,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,P2,27,
Overlapped Volume Ratio to Surfaces,0.756,0.756,0.756,0.000,0.756,0.756,0.756,0.756,1,,Surface,,,,,Surfaces 1,27,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,ABpl,27,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,ABar,27,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,ABal,27,
Overlapped Volume Ratio to Surfaces,0.654,0.654,0.654,0.000,0.654,0.654,0.654,0.654,1,,Surface,,,,,Surfaces 1,29,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,ABpl,29,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,ABar,29,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,ABal,29,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,P2,29,
Overlapped Volume Ratio to Surfaces,0.927,0.927,0.927,0.000,0.927,0.927,0.927,0.927,1,,Surface,,,,,Surfaces 1,30,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,ABpl,30,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,ABar,30,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,ABal,30,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,P2,30,
Overlapped Volume Ratio to Surfaces,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,Surfaces 1,31,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,ABpl,31,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,ABar,31,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,ABal,31,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,P2,31,
Overlapped Volume Ratio to Surfaces,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,Surfaces 1,32,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,ABpl,32,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,ABar,32,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,MS,32,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,E,32,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,ABal,32,
Overlapped Volume Ratio to Surfaces,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,Surfaces 1,33,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,ABpl,33,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,MS,33,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,E,33,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,ABal,33,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,ABar,33,
Overlapped Volume Ratio to Surfaces,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,Surfaces 1,34,
