
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Class,Collection,Image,Surfaces,Time,
Area,31.526,31.526,31.526,0.000,31.526,31.526,31.526,31.526,1,µm^2,Surface,,,,,,32,
Area,82.125,82.125,82.125,0.000,82.125,82.125,82.125,82.125,1,µm^2,Surface,,,,,,33,
Area,104.681,104.681,104.681,0.000,104.681,104.681,104.681,104.681,1,µm^2,Surface,,,,,,34,
Area,88.179,88.179,88.179,0.000,88.179,88.179,88.179,88.179,1,µm^2,Surface,,,,,,35,
Class Duration,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,s,Surface,,Set 1::Class A,,,,32,
Class Duration,120.029,120.029,120.029,0.000,120.029,120.029,120.029,120.029,1,s,Surface,,Set 1::Class B,,,,33,
Class Duration,120.029,120.029,120.029,0.000,120.029,120.029,120.029,120.029,1,s,Surface,,Set 1::Class B,,,,34,
Class Duration,120.029,120.029,120.029,0.000,120.029,120.029,120.029,120.029,1,s,Surface,,Set 1::Class B,,,,35,
Displacement Delta Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,,32,
Displacement Delta Length,1.478,1.478,1.478,0.000,1.478,1.478,1.478,1.478,1,µm,Surface,,,,,,33,
Displacement Delta Length,1.641,1.641,1.641,0.000,1.641,1.641,1.641,1.641,1,µm,Surface,,,,,,34,
Displacement Delta Length,1.197,1.197,1.197,0.000,1.197,1.197,1.197,1.197,1,µm,Surface,,,,,,35,
Displacement Delta X,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,Displacement Delta,,,32,
Displacement Delta X,1.373,1.373,1.373,0.000,1.373,1.373,1.373,1.373,1,µm,Surface,,,Displacement Delta,,,33,
Displacement Delta X,0.840,0.840,0.840,0.000,0.840,0.840,0.840,0.840,1,µm,Surface,,,Displacement Delta,,,34,
Displacement Delta X,0.598,0.598,0.598,0.000,0.598,0.598,0.598,0.598,1,µm,Surface,,,Displacement Delta,,,35,
Displacement Delta Y,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,Displacement Delta,,,32,
Displacement Delta Y,-0.342,-0.342,-0.342,0.000,-0.342,-0.342,-0.342,-0.342,1,µm,Surface,,,Displacement Delta,,,33,
Displacement Delta Y,-1.323,-1.323,-1.323,0.000,-1.323,-1.323,-1.323,-1.323,1,µm,Surface,,,Displacement Delta,,,34,
Displacement Delta Y,-0.387,-0.387,-0.387,0.000,-0.387,-0.387,-0.387,-0.387,1,µm,Surface,,,Displacement Delta,,,35,
Displacement Delta Z,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,Displacement Delta,,,32,
Displacement Delta Z,-0.427,-0.427,-0.427,0.000,-0.427,-0.427,-0.427,-0.427,1,µm,Surface,,,Displacement Delta,,,33,
Displacement Delta Z,0.486,0.486,0.486,0.000,0.486,0.486,0.486,0.486,1,µm,Surface,,,Displacement Delta,,,34,
Displacement Delta Z,0.963,0.963,0.963,0.000,0.963,0.963,0.963,0.963,1,µm,Surface,,,Displacement Delta,,,35,
Displacement Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,,32,
Displacement Length,1.478,1.478,1.478,0.000,1.478,1.478,1.478,1.478,1,µm,Surface,,,,,,33,
Displacement Length,2.770,2.770,2.770,0.000,2.770,2.770,2.770,2.770,1,µm,Surface,,,,,,34,
Displacement Length,3.627,3.627,3.627,0.000,3.627,3.627,3.627,3.627,1,µm,Surface,,,,,,35,
Distance from Origin,12631.336,12631.336,12631.336,0.000,12631.336,12631.336,12631.336,12631.336,1,µm,Surface,,,Distance from Origin,,,32,
Distance from Origin,12630.026,12630.026,12630.026,0.000,12630.026,12630.026,12630.026,12630.026,1,µm,Surface,,,Distance from Origin,,,33,
Distance from Origin,12629.532,12629.532,12629.532,0.000,12629.532,12629.532,12629.532,12629.532,1,µm,Surface,,,Distance from Origin,,,34,
Distance from Origin,12629.719,12629.719,12629.719,0.000,12629.719,12629.719,12629.719,12629.719,1,µm,Surface,,,Distance from Origin,,,35,
Distance to Image Border XY,12.925,12.925,12.925,0.000,12.925,12.925,12.925,12.925,1,µm,Surface,,,,Image 1,,32,
Distance to Image Border XY,12.375,12.375,12.375,0.000,12.375,12.375,12.375,12.375,1,µm,Surface,,,,Image 1,,33,
Distance to Image Border XY,10.530,10.530,10.530,0.000,10.530,10.530,10.530,10.530,1,µm,Surface,,,,Image 1,,34,
Distance to Image Border XY,10.456,10.456,10.456,0.000,10.456,10.456,10.456,10.456,1,µm,Surface,,,,Image 1,,35,
Ellipticity (oblate),0.271,0.271,0.271,0.000,0.271,0.271,0.271,0.271,1,,Surface,,,,,,32,
Ellipticity (oblate),0.357,0.357,0.357,0.000,0.357,0.357,0.357,0.357,1,,Surface,,,,,,33,
Ellipticity (oblate),0.357,0.357,0.357,0.000,0.357,0.357,0.357,0.357,1,,Surface,,,,,,34,
Ellipticity (oblate),0.292,0.292,0.292,0.000,0.292,0.292,0.292,0.292,1,,Surface,,,,,,35,
Ellipticity (prolate),0.572,0.572,0.572,0.000,0.572,0.572,0.572,0.572,1,,Surface,,,,,,32,
Ellipticity (prolate),0.346,0.346,0.346,0.000,0.346,0.346,0.346,0.346,1,,Surface,,,,,,33,
Ellipticity (prolate),0.284,0.284,0.284,0.000,0.284,0.284,0.284,0.284,1,,Surface,,,,,,34,
Ellipticity (prolate),0.444,0.444,0.444,0.000,0.444,0.444,0.444,0.444,1,,Surface,,,,,,35,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,32,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,33,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,34,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,35,
Intensity Max,253.000,253.000,253.000,0.000,253.000,253.000,253.000,253.000,1,,Surface,1,,,Image 1,,32,
Intensity Max,706.000,706.000,706.000,0.000,706.000,706.000,706.000,706.000,1,,Surface,1,,,Image 1,,33,
Intensity Max,345.000,345.000,345.000,0.000,345.000,345.000,345.000,345.000,1,,Surface,1,,,Image 1,,34,
Intensity Max,313.000,313.000,313.000,0.000,313.000,313.000,313.000,313.000,1,,Surface,1,,,Image 1,,35,
Intensity Mean,135.152,135.152,135.152,0.000,135.152,135.152,135.152,135.152,1,,Surface,1,,,Image 1,,32,
Intensity Mean,144.654,144.654,144.654,0.000,144.654,144.654,144.654,144.654,1,,Surface,1,,,Image 1,,33,
Intensity Mean,145.867,145.867,145.867,0.000,145.867,145.867,145.867,145.867,1,,Surface,1,,,Image 1,,34,
Intensity Mean,133.759,133.759,133.759,0.000,133.759,133.759,133.759,133.759,1,,Surface,1,,,Image 1,,35,
Intensity Median,131.062,131.062,131.062,0.000,131.062,131.062,131.062,131.062,1,,Surface,1,,,Image 1,,32,
Intensity Median,139.250,139.250,139.250,0.000,139.250,139.250,139.250,139.250,1,,Surface,1,,,Image 1,,33,
Intensity Median,143.125,143.125,143.125,0.000,143.125,143.125,143.125,143.125,1,,Surface,1,,,Image 1,,34,
Intensity Median,130.062,130.062,130.062,0.000,130.062,130.062,130.062,130.062,1,,Surface,1,,,Image 1,,35,
Intensity Min,71.000,71.000,71.000,0.000,71.000,71.000,71.000,71.000,1,,Surface,1,,,Image 1,,32,
Intensity Min,81.000,81.000,81.000,0.000,81.000,81.000,81.000,81.000,1,,Surface,1,,,Image 1,,33,
Intensity Min,71.000,71.000,71.000,0.000,71.000,71.000,71.000,71.000,1,,Surface,1,,,Image 1,,34,
Intensity Min,81.000,81.000,81.000,0.000,81.000,81.000,81.000,81.000,1,,Surface,1,,,Image 1,,35,
Intensity StdDev,23.176,23.176,23.176,0.000,23.176,23.176,23.176,23.176,1,,Surface,1,,,Image 1,,32,
Intensity StdDev,32.449,32.449,32.449,0.000,32.449,32.449,32.449,32.449,1,,Surface,1,,,Image 1,,33,
Intensity StdDev,27.665,27.665,27.665,0.000,27.665,27.665,27.665,27.665,1,,Surface,1,,,Image 1,,34,
