
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Class,Collection,Image,Surfaces,Time,
Area,45.711,45.711,45.711,0.000,45.711,45.711,45.711,45.711,1,µm^2,Surface,,,,,,34,
Area,83.009,83.009,83.009,0.000,83.009,83.009,83.009,83.009,1,µm^2,Surface,,,,,,35,
Area,91.917,91.917,91.917,0.000,91.917,91.917,91.917,91.917,1,µm^2,Surface,,,,,,36,
Area,83.182,83.182,83.182,0.000,83.182,83.182,83.182,83.182,1,µm^2,Surface,,,,,,37,
Area,93.805,93.805,93.805,0.000,93.805,93.805,93.805,93.805,1,µm^2,Surface,,,,,,38,
Area,121.016,121.016,121.016,0.000,121.016,121.016,121.016,121.016,1,µm^2,Surface,,,,,,39,
Area,84.189,84.189,84.189,0.000,84.189,84.189,84.189,84.189,1,µm^2,Surface,,,,,,40,
Area,99.953,99.953,99.953,0.000,99.953,99.953,99.953,99.953,1,µm^2,Surface,,,,,,41,
Area,70.195,70.195,70.195,0.000,70.195,70.195,70.195,70.195,1,µm^2,Surface,,,,,,42,
Area,48.479,48.479,48.479,0.000,48.479,48.479,48.479,48.479,1,µm^2,Surface,,,,,,43,
Area,22.857,22.857,22.857,0.000,22.857,22.857,22.857,22.857,1,µm^2,Surface,,,,,,44,
Class Duration,60.079,60.079,60.079,0.000,60.079,60.079,60.079,60.079,1,s,Surface,,Set 1::Class A,,,,34,
Class Duration,60.079,60.079,60.079,0.000,60.079,60.079,60.079,60.079,1,s,Surface,,Set 1::Class A,,,,35,
Class Duration,59.924,59.924,59.924,0.000,59.924,59.924,59.924,59.924,1,s,Surface,,Set 1::Class B,,,,36,
Class Duration,59.924,59.924,59.924,0.000,59.924,59.924,59.924,59.924,1,s,Surface,,Set 1::Class B,,,,37,
Class Duration,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,s,Surface,,Set 1::Class A,,,,38,
Class Duration,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,s,Surface,,Set 1::Class B,,,,39,
Class Duration,120.122,120.122,120.122,0.000,120.122,120.122,120.122,120.122,1,s,Surface,,Set 1::Class A,,,,40,
Class Duration,120.122,120.122,120.122,0.000,120.122,120.122,120.122,120.122,1,s,Surface,,Set 1::Class A,,,,41,
Class Duration,120.122,120.122,120.122,0.000,120.122,120.122,120.122,120.122,1,s,Surface,,Set 1::Class A,,,,42,
Class Duration,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,s,Surface,,Set 1::Class B,,,,43,
Class Duration,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,s,Surface,,Set 1::Class A,,,,44,
Displacement Delta Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,,34,
Displacement Delta Length,0.696,0.696,0.696,0.000,0.696,0.696,0.696,0.696,1,µm,Surface,,,,,,35,
Displacement Delta Length,0.893,0.893,0.893,0.000,0.893,0.893,0.893,0.893,1,µm,Surface,,,,,,36,
Displacement Delta Length,2.618,2.618,2.618,0.000,2.618,2.618,2.618,2.618,1,µm,Surface,,,,,,37,
Displacement Delta Length,0.752,0.752,0.752,0.000,0.752,0.752,0.752,0.752,1,µm,Surface,,,,,,38,
Displacement Delta Length,1.010,1.010,1.010,0.000,1.010,1.010,1.010,1.010,1,µm,Surface,,,,,,39,
Displacement Delta Length,0.518,0.518,0.518,0.000,0.518,0.518,0.518,0.518,1,µm,Surface,,,,,,40,
Displacement Delta Length,0.371,0.371,0.371,0.000,0.371,0.371,0.371,0.371,1,µm,Surface,,,,,,41,
Displacement Delta Length,0.309,0.309,0.309,0.000,0.309,0.309,0.309,0.309,1,µm,Surface,,,,,,42,
Displacement Delta Length,1.100,1.100,1.100,0.000,1.100,1.100,1.100,1.100,1,µm,Surface,,,,,,43,
Displacement Delta Length,0.758,0.758,0.758,0.000,0.758,0.758,0.758,0.758,1,µm,Surface,,,,,,44,
Displacement Delta X,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,Displacement Delta,,,34,
Displacement Delta X,0.350,0.350,0.350,0.000,0.350,0.350,0.350,0.350,1,µm,Surface,,,Displacement Delta,,,35,
Displacement Delta X,-0.466,-0.466,-0.466,0.000,-0.466,-0.466,-0.466,-0.466,1,µm,Surface,,,Displacement Delta,,,36,
Displacement Delta X,0.880,0.880,0.880,0.000,0.880,0.880,0.880,0.880,1,µm,Surface,,,Displacement Delta,,,37,
Displacement Delta X,0.304,0.304,0.304,0.000,0.304,0.304,0.304,0.304,1,µm,Surface,,,Displacement Delta,,,38,
Displacement Delta X,-0.143,-0.143,-0.143,0.000,-0.143,-0.143,-0.143,-0.143,1,µm,Surface,,,Displacement Delta,,,39,
Displacement Delta X,-0.336,-0.336,-0.336,0.000,-0.336,-0.336,-0.336,-0.336,1,µm,Surface,,,Displacement Delta,,,40,
Displacement Delta X,-0.163,-0.163,-0.163,0.000,-0.163,-0.163,-0.163,-0.163,1,µm,Surface,,,Displacement Delta,,,41,
Displacement Delta X,-0.137,-0.137,-0.137,0.000,-0.137,-0.137,-0.137,-0.137,1,µm,Surface,,,Displacement Delta,,,42,
Displacement Delta X,0.957,0.957,0.957,0.000,0.957,0.957,0.957,0.957,1,µm,Surface,,,Displacement Delta,,,43,
