
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Class,Collection,Image,Surfaces,Time,
Area,62.584,62.584,62.584,0.000,62.584,62.584,62.584,62.584,1,µm^2,Surface,,,,,,22,
Area,86.674,86.674,86.674,0.000,86.674,86.674,86.674,86.674,1,µm^2,Surface,,,,,,23,
Area,114.477,114.477,114.477,0.000,114.477,114.477,114.477,114.477,1,µm^2,Surface,,,,,,24,
Area,136.550,136.550,136.550,0.000,136.550,136.550,136.550,136.550,1,µm^2,Surface,,,,,,25,
Area,139.523,139.523,139.523,0.000,139.523,139.523,139.523,139.523,1,µm^2,Surface,,,,,,26,
Area,135.445,135.445,135.445,0.000,135.445,135.445,135.445,135.445,1,µm^2,Surface,,,,,,27,
Area,149.783,149.783,149.783,0.000,149.783,149.783,149.783,149.783,1,µm^2,Surface,,,,,,28,
Area,141.526,141.526,141.526,0.000,141.526,141.526,141.526,141.526,1,µm^2,Surface,,,,,,29,
Area,160.027,160.027,160.027,0.000,160.027,160.027,160.027,160.027,1,µm^2,Surface,,,,,,30,
Area,88.723,88.723,88.723,0.000,88.723,88.723,88.723,88.723,1,µm^2,Surface,,,,,,31,
Area,50.559,50.559,50.559,0.000,50.559,50.559,50.559,50.559,1,µm^2,Surface,,,,,,32,
Class Duration,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,s,Surface,,Set 1::Class A,,,,22,
Class Duration,60.074,60.074,60.074,0.000,60.074,60.074,60.074,60.074,1,s,Surface,,Set 1::Class B,,,,23,
Class Duration,60.074,60.074,60.074,0.000,60.074,60.074,60.074,60.074,1,s,Surface,,Set 1::Class B,,,,24,
Class Duration,59.886,59.886,59.886,0.000,59.886,59.886,59.886,59.886,1,s,Surface,,Set 1::Class A,,,,25,
Class Duration,59.886,59.886,59.886,0.000,59.886,59.886,59.886,59.886,1,s,Surface,,Set 1::Class A,,,,26,
Class Duration,60.067,60.067,60.067,0.000,60.067,60.067,60.067,60.067,1,s,Surface,,Set 1::Class B,,,,27,
Class Duration,60.067,60.067,60.067,0.000,60.067,60.067,60.067,60.067,1,s,Surface,,Set 1::Class B,,,,28,
Class Duration,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,s,Surface,,Set 1::Class A,,,,29,
