
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Class,Collection,Image,Surfaces,Time,
Area,75.723,75.723,75.723,0.000,75.723,75.723,75.723,75.723,1,µm^2,Surface,,,,,,22,
Area,101.740,101.740,101.740,0.000,101.740,101.740,101.740,101.740,1,µm^2,Surface,,,,,,23,
Area,122.594,122.594,122.594,0.000,122.594,122.594,122.594,122.594,1,µm^2,Surface,,,,,,24,
Area,137.205,137.205,137.205,0.000,137.205,137.205,137.205,137.205,1,µm^2,Surface,,,,,,25,
Area,123.990,123.990,123.990,0.000,123.990,123.990,123.990,123.990,1,µm^2,Surface,,,,,,26,
Area,135.569,135.569,135.569,0.000,135.569,135.569,135.569,135.569,1,µm^2,Surface,,,,,,27,
Area,114.979,114.979,114.979,0.000,114.979,114.979,114.979,114.979,1,µm^2,Surface,,,,,,28,
Area,129.049,129.049,129.049,0.000,129.049,129.049,129.049,129.049,1,µm^2,Surface,,,,,,29,
Area,147.391,147.391,147.391,0.000,147.391,147.391,147.391,147.391,1,µm^2,Surface,,,,,,30,
Area,123.766,123.766,123.766,0.000,123.766,123.766,123.766,123.766,1,µm^2,Surface,,,,,,31,
Area,70.167,70.167,70.167,0.000,70.167,70.167,70.167,70.167,1,µm^2,Surface,,,,,,32,
Area,78.619,78.619,78.619,0.000,78.619,78.619,78.619,78.619,1,µm^2,Surface,,,,,,33,
Area,82.466,82.466,82.466,0.000,82.466,82.466,82.466,82.466,1,µm^2,Surface,,,,,,34,
Area,99.066,99.066,99.066,0.000,99.066,99.066,99.066,99.066,1,µm^2,Surface,,,,,,35,
Area,118.869,118.869,118.869,0.000,118.869,118.869,118.869,118.869,1,µm^2,Surface,,,,,,36,
Area,54.120,54.120,54.120,0.000,54.120,54.120,54.120,54.120,1,µm^2,Surface,,,,,,37,
Area,45.694,45.694,45.694,0.000,45.694,45.694,45.694,45.694,1,µm^2,Surface,,,,,,38,
Area,28.658,28.658,28.658,0.000,28.658,28.658,28.658,28.658,1,µm^2,Surface,,,,,,39,
Class Duration,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,s,Surface,,Set 1::Class A,,,,22,
Class Duration,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,s,Surface,,Set 1::Class B,,,,23,
Class Duration,419.969,419.969,419.969,0.000,419.969,419.969,419.969,419.969,1,s,Surface,,Set 1::Class A,,,,24,
Class Duration,419.969,419.969,419.969,0.000,419.969,419.969,419.969,419.969,1,s,Surface,,Set 1::Class A,,,,25,
Class Duration,419.969,419.969,419.969,0.000,419.969,419.969,419.969,419.969,1,s,Surface,,Set 1::Class A,,,,26,
Class Duration,419.969,419.969,419.969,0.000,419.969,419.969,419.969,419.969,1,s,Surface,,Set 1::Class A,,,,27,
Class Duration,419.969,419.969,419.969,0.000,419.969,419.969,419.969,419.969,1,s,Surface,,Set 1::Class A,,,,28,
Class Duration,419.969,419.969,419.969,0.000,419.969,419.969,419.969,419.969,1,s,Surface,,Set 1::Class A,,,,29,
Class Duration,419.969,419.969,419.969,0.000,419.969,419.969,419.969,419.969,1,s,Surface,,Set 1::Class A,,,,30,
Class Duration,419.969,419.969,419.969,0.000,419.969,419.969,419.969,419.969,1,s,Surface,,Set 1::Class A,,,,31,
Class Duration,119.981,119.981,119.981,0.000,119.981,119.981,119.981,119.981,1,s,Surface,,Set 1::Class B,,,,32,
Class Duration,119.981,119.981,119.981,0.000,119.981,119.981,119.981,119.981,1,s,Surface,,Set 1::Class B,,,,33,
Class Duration,119.981,119.981,119.981,0.000,119.981,119.981,119.981,119.981,1,s,Surface,,Set 1::Class B,,,,34,
Class Duration,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,s,Surface,,Set 1::Class A,,,,35,
Class Duration,179.997,179.997,179.997,0.000,179.997,179.997,179.997,179.997,1,s,Surface,,Set 1::Class B,,,,36,
Class Duration,179.997,179.997,179.997,0.000,179.997,179.997,179.997,179.997,1,s,Surface,,Set 1::Class B,,,,37,
Class Duration,179.997,179.997,179.997,0.000,179.997,179.997,179.997,179.997,1,s,Surface,,Set 1::Class B,,,,38,
Class Duration,179.997,179.997,179.997,0.000,179.997,179.997,179.997,179.997,1,s,Surface,,Set 1::Class B,,,,39,
Displacement Delta Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,,22,
Displacement Delta Length,1.364,1.364,1.364,0.000,1.364,1.364,1.364,1.364,1,µm,Surface,,,,,,23,
Displacement Delta Length,0.657,0.657,0.657,0.000,0.657,0.657,0.657,0.657,1,µm,Surface,,,,,,24,
Displacement Delta Length,0.769,0.769,0.769,0.000,0.769,0.769,0.769,0.769,1,µm,Surface,,,,,,25,
Displacement Delta Length,0.408,0.408,0.408,0.000,0.408,0.408,0.408,0.408,1,µm,Surface,,,,,,26,
Displacement Delta Length,0.747,0.747,0.747,0.000,0.747,0.747,0.747,0.747,1,µm,Surface,,,,,,27,
Displacement Delta Length,0.467,0.467,0.467,0.000,0.467,0.467,0.467,0.467,1,µm,Surface,,,,,,28,
Displacement Delta Length,0.635,0.635,0.635,0.000,0.635,0.635,0.635,0.635,1,µm,Surface,,,,,,29,
Displacement Delta Length,0.767,0.767,0.767,0.000,0.767,0.767,0.767,0.767,1,µm,Surface,,,,,,30,
Displacement Delta Length,0.608,0.608,0.608,0.000,0.608,0.608,0.608,0.608,1,µm,Surface,,,,,,31,
Displacement Delta Length,2.237,2.237,2.237,0.000,2.237,2.237,2.237,2.237,1,µm,Surface,,,,,,32,
Displacement Delta Length,2.302,2.302,2.302,0.000,2.302,2.302,2.302,2.302,1,µm,Surface,,,,,,33,
Displacement Delta Length,1.237,1.237,1.237,0.000,1.237,1.237,1.237,1.237,1,µm,Surface,,,,,,34,
Displacement Delta Length,0.761,0.761,0.761,0.000,0.761,0.761,0.761,0.761,1,µm,Surface,,,,,,35,
Displacement Delta Length,0.906,0.906,0.906,0.000,0.906,0.906,0.906,0.906,1,µm,Surface,,,,,,36,
Displacement Delta Length,1.564,1.564,1.564,0.000,1.564,1.564,1.564,1.564,1,µm,Surface,,,,,,37,
Displacement Delta Length,1.734,1.734,1.734,0.000,1.734,1.734,1.734,1.734,1,µm,Surface,,,,,,38,
Displacement Delta Length,2.654,2.654,2.654,0.000,2.654,2.654,2.654,2.654,1,µm,Surface,,,,,,39,
Displacement Delta X,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,Displacement Delta,,,22,
Displacement Delta X,1.208,1.208,1.208,0.000,1.208,1.208,1.208,1.208,1,µm,Surface,,,Displacement Delta,,,23,
Displacement Delta X,0.540,0.540,0.540,0.000,0.540,0.540,0.540,0.540,1,µm,Surface,,,Displacement Delta,,,24,
Displacement Delta X,0.690,0.690,0.690,0.000,0.690,0.690,0.690,0.690,1,µm,Surface,,,Displacement Delta,,,25,
Displacement Delta X,0.167,0.167,0.167,0.000,0.167,0.167,0.167,0.167,1,µm,Surface,,,Displacement Delta,,,26,
Displacement Delta X,0.415,0.415,0.415,0.000,0.415,0.415,0.415,0.415,1,µm,Surface,,,Displacement Delta,,,27,
Displacement Delta X,-0.373,-0.373,-0.373,0.000,-0.373,-0.373,-0.373,-0.373,1,µm,Surface,,,Displacement Delta,,,28,
Displacement Delta X,0.454,0.454,0.454,0.000,0.454,0.454,0.454,0.454,1,µm,Surface,,,Displacement Delta,,,29,
Displacement Delta X,0.743,0.743,0.743,0.000,0.743,0.743,0.743,0.743,1,µm,Surface,,,Displacement Delta,,,30,
Displacement Delta X,-0.494,-0.494,-0.494,0.000,-0.494,-0.494,-0.494,-0.494,1,µm,Surface,,,Displacement Delta,,,31,
Displacement Delta X,-0.790,-0.790,-0.790,0.000,-0.790,-0.790,-0.790,-0.790,1,µm,Surface,,,Displacement Delta,,,32,
Displacement Delta X,-0.151,-0.151,-0.151,0.000,-0.151,-0.151,-0.151,-0.151,1,µm,Surface,,,Displacement Delta,,,33,
Displacement Delta X,0.268,0.268,0.268,0.000,0.268,0.268,0.268,0.268,1,µm,Surface,,,Displacement Delta,,,34,
Displacement Delta X,-0.569,-0.569,-0.569,0.000,-0.569,-0.569,-0.569,-0.569,1,µm,Surface,,,Displacement Delta,,,35,
Displacement Delta X,-0.468,-0.468,-0.468,0.000,-0.468,-0.468,-0.468,-0.468,1,µm,Surface,,,Displacement Delta,,,36,
Displacement Delta X,-0.697,-0.697,-0.697,0.000,-0.697,-0.697,-0.697,-0.697,1,µm,Surface,,,Displacement Delta,,,37,
Displacement Delta X,1.694,1.694,1.694,0.000,1.694,1.694,1.694,1.694,1,µm,Surface,,,Displacement Delta,,,38,
Displacement Delta X,2.049,2.049,2.049,0.000,2.049,2.049,2.049,2.049,1,µm,Surface,,,Displacement Delta,,,39,
Displacement Delta Y,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,Displacement Delta,,,22,
Displacement Delta Y,0.567,0.567,0.567,0.000,0.567,0.567,0.567,0.567,1,µm,Surface,,,Displacement Delta,,,23,
Displacement Delta Y,-0.354,-0.354,-0.354,0.000,-0.354,-0.354,-0.354,-0.354,1,µm,Surface,,,Displacement Delta,,,24,
Displacement Delta Y,0.306,0.306,0.306,0.000,0.306,0.306,0.306,0.306,1,µm,Surface,,,Displacement Delta,,,25,
Displacement Delta Y,0.051,0.051,0.051,0.000,0.051,0.051,0.051,0.051,1,µm,Surface,,,Displacement Delta,,,26,
Displacement Delta Y,0.538,0.538,0.538,0.000,0.538,0.538,0.538,0.538,1,µm,Surface,,,Displacement Delta,,,27,
Displacement Delta Y,0.205,0.205,0.205,0.000,0.205,0.205,0.205,0.205,1,µm,Surface,,,Displacement Delta,,,28,
Displacement Delta Y,-0.408,-0.408,-0.408,0.000,-0.408,-0.408,-0.408,-0.408,1,µm,Surface,,,Displacement Delta,,,29,
Displacement Delta Y,0.180,0.180,0.180,0.000,0.180,0.180,0.180,0.180,1,µm,Surface,,,Displacement Delta,,,30,
Displacement Delta Y,0.059,0.059,0.059,0.000,0.059,0.059,0.059,0.059,1,µm,Surface,,,Displacement Delta,,,31,
Displacement Delta Y,-0.645,-0.645,-0.645,0.000,-0.645,-0.645,-0.645,-0.645,1,µm,Surface,,,Displacement Delta,,,32,
Displacement Delta Y,-2.271,-2.271,-2.271,0.000,-2.271,-2.271,-2.271,-2.271,1,µm,Surface,,,Displacement Delta,,,33,
Displacement Delta Y,-1.207,-1.207,-1.207,0.000,-1.207,-1.207,-1.207,-1.207,1,µm,Surface,,,Displacement Delta,,,34,
Displacement Delta Y,-0.467,-0.467,-0.467,0.000,-0.467,-0.467,-0.467,-0.467,1,µm,Surface,,,Displacement Delta,,,35,
Displacement Delta Y,0.304,0.304,0.304,0.000,0.304,0.304,0.304,0.304,1,µm,Surface,,,Displacement Delta,,,36,
