
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Class,Collection,Image,Surfaces,Time,
Area,33.822,33.822,33.822,0.000,33.822,33.822,33.822,33.822,1,µm^2,Surface,,,,,,33,
Area,70.195,70.195,70.195,0.000,70.195,70.195,70.195,70.195,1,µm^2,Surface,,,,,,34,
Area,98.078,98.078,98.078,0.000,98.078,98.078,98.078,98.078,1,µm^2,Surface,,,,,,35,
Area,95.328,95.328,95.328,0.000,95.328,95.328,95.328,95.328,1,µm^2,Surface,,,,,,36,
Area,120.862,120.862,120.862,0.000,120.862,120.862,120.862,120.862,1,µm^2,Surface,,,,,,37,
Area,141.171,141.171,141.171,0.000,141.171,141.171,141.171,141.171,1,µm^2,Surface,,,,,,38,
Area,121.091,121.091,121.091,0.000,121.091,121.091,121.091,121.091,1,µm^2,Surface,,,,,,39,
Area,135.255,135.255,135.255,0.000,135.255,135.255,135.255,135.255,1,µm^2,Surface,,,,,,40,
Area,141.401,141.401,141.401,0.000,141.401,141.401,141.401,141.401,1,µm^2,Surface,,,,,,41,
Area,149.634,149.634,149.634,0.000,149.634,149.634,149.634,149.634,1,µm^2,Surface,,,,,,42,
Area,162.914,162.914,162.914,0.000,162.914,162.914,162.914,162.914,1,µm^2,Surface,,,,,,43,
Area,169.645,169.645,169.645,0.000,169.645,169.645,169.645,169.645,1,µm^2,Surface,,,,,,44,
Area,186.069,186.069,186.069,0.000,186.069,186.069,186.069,186.069,1,µm^2,Surface,,,,,,45,
Class Duration,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,s,Surface,,Set 1::Class A,,,,33,
Class Duration,120.036,120.036,120.036,0.000,120.036,120.036,120.036,120.036,1,s,Surface,,Set 1::Class B,,,,34,
Class Duration,120.036,120.036,120.036,0.000,120.036,120.036,120.036,120.036,1,s,Surface,,Set 1::Class B,,,,35,
Class Duration,120.036,120.036,120.036,0.000,120.036,120.036,120.036,120.036,1,s,Surface,,Set 1::Class B,,,,36,
Class Duration,60.036,60.036,60.036,0.000,60.036,60.036,60.036,60.036,1,s,Surface,,Set 1::Class A,,,,37,
Class Duration,60.036,60.036,60.036,0.000,60.036,60.036,60.036,60.036,1,s,Surface,,Set 1::Class A,,,,38,
Class Duration,59.924,59.924,59.924,0.000,59.924,59.924,59.924,59.924,1,s,Surface,,Set 1::Class B,,,,39,
Class Duration,59.924,59.924,59.924,0.000,59.924,59.924,59.924,59.924,1,s,Surface,,Set 1::Class B,,,,40,
Class Duration,60.064,60.064,60.064,0.000,60.064,60.064,60.064,60.064,1,s,Surface,,Set 1::Class A,,,,41,
Class Duration,60.064,60.064,60.064,0.000,60.064,60.064,60.064,60.064,1,s,Surface,,Set 1::Class A,,,,42,
Class Duration,119.978,119.978,119.978,0.000,119.978,119.978,119.978,119.978,1,s,Surface,,Set 1::Class B,,,,43,
Class Duration,119.978,119.978,119.978,0.000,119.978,119.978,119.978,119.978,1,s,Surface,,Set 1::Class B,,,,44,
Class Duration,119.978,119.978,119.978,0.000,119.978,119.978,119.978,119.978,1,s,Surface,,Set 1::Class B,,,,45,
Displacement Delta Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,,33,
Displacement Delta Length,1.581,1.581,1.581,0.000,1.581,1.581,1.581,1.581,1,µm,Surface,,,,,,34,
Displacement Delta Length,1.107,1.107,1.107,0.000,1.107,1.107,1.107,1.107,1,µm,Surface,,,,,,35,
Displacement Delta Length,1.088,1.088,1.088,0.000,1.088,1.088,1.088,1.088,1,µm,Surface,,,,,,36,
Displacement Delta Length,0.524,0.524,0.524,0.000,0.524,0.524,0.524,0.524,1,µm,Surface,,,,,,37,
Displacement Delta Length,0.804,0.804,0.804,0.000,0.804,0.804,0.804,0.804,1,µm,Surface,,,,,,38,
Displacement Delta Length,1.476,1.476,1.476,0.000,1.476,1.476,1.476,1.476,1,µm,Surface,,,,,,39,
Displacement Delta Length,1.137,1.137,1.137,0.000,1.137,1.137,1.137,1.137,1,µm,Surface,,,,,,40,
Displacement Delta Length,0.647,0.647,0.647,0.000,0.647,0.647,0.647,0.647,1,µm,Surface,,,,,,41,
Displacement Delta Length,0.633,0.633,0.633,0.000,0.633,0.633,0.633,0.633,1,µm,Surface,,,,,,42,
Displacement Delta Length,1.011,1.011,1.011,0.000,1.011,1.011,1.011,1.011,1,µm,Surface,,,,,,43,
Displacement Delta Length,1.209,1.209,1.209,0.000,1.209,1.209,1.209,1.209,1,µm,Surface,,,,,,44,
Displacement Delta Length,1.458,1.458,1.458,0.000,1.458,1.458,1.458,1.458,1,µm,Surface,,,,,,45,
Displacement Delta X,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,Displacement Delta,,,33,
Displacement Delta X,0.693,0.693,0.693,0.000,0.693,0.693,0.693,0.693,1,µm,Surface,,,Displacement Delta,,,34,
Displacement Delta X,1.031,1.031,1.031,0.000,1.031,1.031,1.031,1.031,1,µm,Surface,,,Displacement Delta,,,35,
Displacement Delta X,0.490,0.490,0.490,0.000,0.490,0.490,0.490,0.490,1,µm,Surface,,,Displacement Delta,,,36,
Displacement Delta X,0.406,0.406,0.406,0.000,0.406,0.406,0.406,0.406,1,µm,Surface,,,Displacement Delta,,,37,
Displacement Delta X,0.195,0.195,0.195,0.000,0.195,0.195,0.195,0.195,1,µm,Surface,,,Displacement Delta,,,38,
Displacement Delta X,1.007,1.007,1.007,0.000,1.007,1.007,1.007,1.007,1,µm,Surface,,,Displacement Delta,,,39,
Displacement Delta X,1.035,1.035,1.035,0.000,1.035,1.035,1.035,1.035,1,µm,Surface,,,Displacement Delta,,,40,
Displacement Delta X,0.564,0.564,0.564,0.000,0.564,0.564,0.564,0.564,1,µm,Surface,,,Displacement Delta,,,41,
Displacement Delta X,0.300,0.300,0.300,0.000,0.300,0.300,0.300,0.300,1,µm,Surface,,,Displacement Delta,,,42,
Displacement Delta X,-0.262,-0.262,-0.262,0.000,-0.262,-0.262,-0.262,-0.262,1,µm,Surface,,,Displacement Delta,,,43,
Displacement Delta X,1.131,1.131,1.131,0.000,1.131,1.131,1.131,1.131,1,µm,Surface,,,Displacement Delta,,,44,
Displacement Delta X,0.079,0.079,0.079,0.000,0.079,0.079,0.079,0.079,1,µm,Surface,,,Displacement Delta,,,45,
Displacement Delta Y,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,Displacement Delta,,,33,
Displacement Delta Y,-0.018,-0.018,-0.018,0.000,-0.018,-0.018,-0.018,-0.018,1,µm,Surface,,,Displacement Delta,,,34,
Displacement Delta Y,-0.050,-0.050,-0.050,0.000,-0.050,-0.050,-0.050,-0.050,1,µm,Surface,,,Displacement Delta,,,35,
Displacement Delta Y,0.131,0.131,0.131,0.000,0.131,0.131,0.131,0.131,1,µm,Surface,,,Displacement Delta,,,36,
Displacement Delta Y,0.318,0.318,0.318,0.000,0.318,0.318,0.318,0.318,1,µm,Surface,,,Displacement Delta,,,37,
