
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Class,Collection,Image,Surfaces,Time,
Displacement Length,1.485,1.485,1.485,0.000,1.485,1.485,1.485,1.485,1,µm,Surface,,,,,,7,
Displacement Length,3.050,3.050,3.050,0.000,3.050,3.050,3.050,3.050,1,µm,Surface,,,,,,8,
Displacement Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,,9,
Displacement Length,2.379,2.379,2.379,0.000,2.379,2.379,2.379,2.379,1,µm,Surface,,,,,,11,
Distance from Origin,13953.594,13953.594,13953.594,0.000,13953.594,13953.594,13953.594,13953.594,1,µm,Surface,,,Distance from Origin,,,4,
Distance from Origin,13953.538,13953.538,13953.538,0.000,13953.538,13953.538,13953.538,13953.538,1,µm,Surface,,,Distance from Origin,,,5,
Distance from Origin,13953.133,13953.133,13953.133,0.000,13953.133,13953.133,13953.133,13953.133,1,µm,Surface,,,Distance from Origin,,,6,
Distance from Origin,13952.379,13952.379,13952.379,0.000,13952.379,13952.379,13952.379,13952.379,1,µm,Surface,,,Distance from Origin,,,7,
Distance from Origin,13950.785,13950.785,13950.785,0.000,13950.785,13950.785,13950.785,13950.785,1,µm,Surface,,,Distance from Origin,,,8,
Distance from Origin,13946.423,13946.423,13946.423,0.000,13946.423,13946.423,13946.423,13946.423,1,µm,Surface,,,Distance from Origin,,,9,
Distance from Origin,13946.482,13946.482,13946.482,0.000,13946.482,13946.482,13946.482,13946.482,1,µm,Surface,,,Distance from Origin,,,11,
Distance to Image Border XY,20.834,20.834,20.834,0.000,20.834,20.834,20.834,20.834,1,µm,Surface,,,,Image 1,,4,
Distance to Image Border XY,20.653,20.653,20.653,0.000,20.653,20.653,20.653,20.653,1,µm,Surface,,,,Image 1,,5,
Distance to Image Border XY,19.962,19.962,19.962,0.000,19.962,19.962,19.962,19.962,1,µm,Surface,,,,Image 1,,6,
Distance to Image Border XY,19.250,19.250,19.250,0.000,19.250,19.250,19.250,19.250,1,µm,Surface,,,,Image 1,,7,
Distance to Image Border XY,18.117,18.117,18.117,0.000,18.117,18.117,18.117,18.117,1,µm,Surface,,,,Image 1,,8,
Distance to Image Border XY,15.136,15.136,15.136,0.000,15.136,15.136,15.136,15.136,1,µm,Surface,,,,Image 1,,9,
Distance to Image Border XY,14.947,14.947,14.947,0.000,14.947,14.947,14.947,14.947,1,µm,Surface,,,,Image 1,,11,
Ellipticity (oblate),0.587,0.587,0.587,0.000,0.587,0.587,0.587,0.587,1,,Surface,,,,,,4,
Ellipticity (oblate),0.343,0.343,0.343,0.000,0.343,0.343,0.343,0.343,1,,Surface,,,,,,5,
Ellipticity (oblate),0.341,0.341,0.341,0.000,0.341,0.341,0.341,0.341,1,,Surface,,,,,,6,
Ellipticity (oblate),0.173,0.173,0.173,0.000,0.173,0.173,0.173,0.173,1,,Surface,,,,,,7,
Ellipticity (oblate),0.245,0.245,0.245,0.000,0.245,0.245,0.245,0.245,1,,Surface,,,,,,8,
Ellipticity (oblate),0.314,0.314,0.314,0.000,0.314,0.314,0.314,0.314,1,,Surface,,,,,,9,
Ellipticity (oblate),0.340,0.340,0.340,0.000,0.340,0.340,0.340,0.340,1,,Surface,,,,,,11,
Ellipticity (prolate),0.250,0.250,0.250,0.000,0.250,0.250,0.250,0.250,1,,Surface,,,,,,4,
Ellipticity (prolate),0.173,0.173,0.173,0.000,0.173,0.173,0.173,0.173,1,,Surface,,,,,,5,
Ellipticity (prolate),0.164,0.164,0.164,0.000,0.164,0.164,0.164,0.164,1,,Surface,,,,,,6,
Ellipticity (prolate),0.190,0.190,0.190,0.000,0.190,0.190,0.190,0.190,1,,Surface,,,,,,7,
Ellipticity (prolate),0.187,0.187,0.187,0.000,0.187,0.187,0.187,0.187,1,,Surface,,,,,,8,
Ellipticity (prolate),0.279,0.279,0.279,0.000,0.279,0.279,0.279,0.279,1,,Surface,,,,,,9,
Ellipticity (prolate),0.322,0.322,0.322,0.000,0.322,0.322,0.322,0.322,1,,Surface,,,,,,11,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,4,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,5,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,6,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,7,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,8,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,9,
Generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,,11,
Intensity Max,247.000,247.000,247.000,0.000,247.000,247.000,247.000,247.000,1,,Surface,2,,,Image 1,,4,
Intensity Max,167.000,167.000,167.000,0.000,167.000,167.000,167.000,167.000,1,,Surface,1,,,Image 1,,4,
Intensity Max,265.000,265.000,265.000,0.000,265.000,265.000,265.000,265.000,1,,Surface,2,,,Image 1,,5,
Intensity Max,168.000,168.000,168.000,0.000,168.000,168.000,168.000,168.000,1,,Surface,1,,,Image 1,,5,
Intensity Max,290.000,290.000,290.000,0.000,290.000,290.000,290.000,290.000,1,,Surface,2,,,Image 1,,6,
Intensity Max,179.000,179.000,179.000,0.000,179.000,179.000,179.000,179.000,1,,Surface,1,,,Image 1,,6,
Intensity Max,188.000,188.000,188.000,0.000,188.000,188.000,188.000,188.000,1,,Surface,1,,,Image 1,,7,
Intensity Max,277.000,277.000,277.000,0.000,277.000,277.000,277.000,277.000,1,,Surface,2,,,Image 1,,7,
Intensity Max,341.000,341.000,341.000,0.000,341.000,341.000,341.000,341.000,1,,Surface,2,,,Image 1,,8,
Intensity Max,217.000,217.000,217.000,0.000,217.000,217.000,217.000,217.000,1,,Surface,1,,,Image 1,,8,
Intensity Max,365.000,365.000,365.000,0.000,365.000,365.000,365.000,365.000,1,,Surface,2,,,Image 1,,9,
Intensity Max,232.000,232.000,232.000,0.000,232.000,232.000,232.000,232.000,1,,Surface,1,,,Image 1,,9,
Intensity Max,252.000,252.000,252.000,0.000,252.000,252.000,252.000,252.000,1,,Surface,2,,,Image 1,,11,
Intensity Max,285.000,285.000,285.000,0.000,285.000,285.000,285.000,285.000,1,,Surface,1,,,Image 1,,11,
Intensity Mean,124.229,124.229,124.229,0.000,124.229,124.229,124.229,124.229,1,,Surface,2,,,Image 1,,4,
Intensity Mean,105.204,105.204,105.204,0.000,105.204,105.204,105.204,105.204,1,,Surface,1,,,Image 1,,4,
Intensity Mean,128.840,128.840,128.840,0.000,128.840,128.840,128.840,128.840,1,,Surface,2,,,Image 1,,5,
Intensity Mean,103.926,103.926,103.926,0.000,103.926,103.926,103.926,103.926,1,,Surface,1,,,Image 1,,5,
Intensity Mean,127.882,127.882,127.882,0.000,127.882,127.882,127.882,127.882,1,,Surface,2,,,Image 1,,6,
Intensity Mean,104.622,104.622,104.622,0.000,104.622,104.622,104.622,104.622,1,,Surface,1,,,Image 1,,6,
Intensity Mean,104.904,104.904,104.904,0.000,104.904,104.904,104.904,104.904,1,,Surface,1,,,Image 1,,7,
Intensity Mean,132.483,132.483,132.483,0.000,132.483,132.483,132.483,132.483,1,,Surface,2,,,Image 1,,7,
Intensity Mean,139.831,139.831,139.831,0.000,139.831,139.831,139.831,139.831,1,,Surface,2,,,Image 1,,8,
Intensity Mean,104.519,104.519,104.519,0.000,104.519,104.519,104.519,104.519,1,,Surface,1,,,Image 1,,8,
Intensity Mean,138.936,138.936,138.936,0.000,138.936,138.936,138.936,138.936,1,,Surface,2,,,Image 1,,9,
Intensity Mean,103.824,103.824,103.824,0.000,103.824,103.824,103.824,103.824,1,,Surface,1,,,Image 1,,9,
Intensity Mean,117.953,117.953,117.953,0.000,117.953,117.953,117.953,117.953,1,,Surface,2,,,Image 1,,11,
Intensity Mean,104.392,104.392,104.392,0.000,104.392,104.392,104.392,104.392,1,,Surface,1,,,Image 1,,11,
Intensity Median,103.031,103.031,103.031,0.000,103.031,103.031,103.031,103.031,1,,Surface,1,,,Image 1,,4,
Intensity Median,122.062,122.062,122.062,0.000,122.062,122.062,122.062,122.062,1,,Surface,2,,,Image 1,,4,
Intensity Median,102.031,102.031,102.031,0.000,102.031,102.031,102.031,102.031,1,,Surface,1,,,Image 1,,5,
Intensity Median,126.062,126.062,126.062,0.000,126.062,126.062,126.062,126.062,1,,Surface,2,,,Image 1,,5,
Intensity Median,103.031,103.031,103.031,0.000,103.031,103.031,103.031,103.031,1,,Surface,1,,,Image 1,,6,
Intensity Median,125.062,125.062,125.062,0.000,125.062,125.062,125.062,125.062,1,,Surface,2,,,Image 1,,6,
Intensity Median,103.031,103.031,103.031,0.000,103.031,103.031,103.031,103.031,1,,Surface,1,,,Image 1,,7,
Intensity Median,130.062,130.062,130.062,0.000,130.062,130.062,130.062,130.062,1,,Surface,2,,,Image 1,,7,
Intensity Median,102.062,102.062,102.062,0.000,102.062,102.062,102.062,102.062,1,,Surface,1,,,Image 1,,8,
Intensity Median,137.125,137.125,137.125,0.000,137.125,137.125,137.125,137.125,1,,Surface,2,,,Image 1,,8,
Intensity Median,102.062,102.062,102.062,0.000,102.062,102.062,102.062,102.062,1,,Surface,1,,,Image 1,,9,
Intensity Median,135.125,135.125,135.125,0.000,135.125,135.125,135.125,135.125,1,,Surface,2,,,Image 1,,9,
Intensity Median,102.062,102.062,102.062,0.000,102.062,102.062,102.062,102.062,1,,Surface,1,,,Image 1,,11,
Intensity Median,114.062,114.062,114.062,0.000,114.062,114.062,114.062,114.062,1,,Surface,2,,,Image 1,,11,
Intensity Min,82.000,82.000,82.000,0.000,82.000,82.000,82.000,82.000,1,,Surface,1,,,Image 1,,4,
Intensity Min,76.000,76.000,76.000,0.000,76.000,76.000,76.000,76.000,1,,Surface,2,,,Image 1,,4,
Intensity Min,77.000,77.000,77.000,0.000,77.000,77.000,77.000,77.000,1,,Surface,1,,,Image 1,,5,
Intensity Min,78.000,78.000,78.000,0.000,78.000,78.000,78.000,78.000,1,,Surface,2,,,Image 1,,5,
Intensity Min,81.000,81.000,81.000,0.000,81.000,81.000,81.000,81.000,1,,Surface,1,,,Image 1,,6,
Intensity Min,70.000,70.000,70.000,0.000,70.000,70.000,70.000,70.000,1,,Surface,2,,,Image 1,,6,
Intensity Min,75.000,75.000,75.000,0.000,75.000,75.000,75.000,75.000,1,,Surface,1,,,Image 1,,7,
Intensity Min,59.000,59.000,59.000,0.000,59.000,59.000,59.000,59.000,1,,Surface,2,,,Image 1,,7,
Intensity Min,75.000,75.000,75.000,0.000,75.000,75.000,75.000,75.000,1,,Surface,1,,,Image 1,,8,
Intensity Min,74.000,74.000,74.000,0.000,74.000,74.000,74.000,74.000,1,,Surface,2,,,Image 1,,8,
Intensity Min,73.000,73.000,73.000,0.000,73.000,73.000,73.000,73.000,1,,Surface,1,,,Image 1,,9,
Intensity Min,52.000,52.000,52.000,0.000,52.000,52.000,52.000,52.000,1,,Surface,2,,,Image 1,,9,
Intensity Min,72.000,72.000,72.000,0.000,72.000,72.000,72.000,72.000,1,,Surface,1,,,Image 1,,11,
Intensity Min,69.000,69.000,69.000,0.000,69.000,69.000,69.000,69.000,1,,Surface,2,,,Image 1,,11,
Intensity StdDev,9.971,9.971,9.971,0.000,9.971,9.971,9.971,9.971,1,,Surface,1,,,Image 1,,4,
Intensity StdDev,19.871,19.871,19.871,0.000,19.871,19.871,19.871,19.871,1,,Surface,2,,,Image 1,,4,
Intensity StdDev,9.320,9.320,9.320,0.000,9.320,9.320,9.320,9.320,1,,Surface,1,,,Image 1,,5,
Intensity StdDev,22.857,22.857,22.857,0.000,22.857,22.857,22.857,22.857,1,,Surface,2,,,Image 1,,5,
Intensity StdDev,9.647,9.647,9.647,0.000,9.647,9.647,9.647,9.647,1,,Surface,1,,,Image 1,,6,
Intensity StdDev,22.096,22.096,22.096,0.000,22.096,22.096,22.096,22.096,1,,Surface,2,,,Image 1,,6,
Intensity StdDev,10.433,10.433,10.433,0.000,10.433,10.433,10.433,10.433,1,,Surface,1,,,Image 1,,7,
Intensity StdDev,25.799,25.799,25.799,0.000,25.799,25.799,25.799,25.799,1,,Surface,2,,,Image 1,,7,
Intensity StdDev,10.860,10.860,10.860,0.000,10.860,10.860,10.860,10.860,1,,Surface,1,,,Image 1,,8,
Intensity StdDev,31.765,31.765,31.765,0.000,31.765,31.765,31.765,31.765,1,,Surface,2,,,Image 1,,8,
Intensity StdDev,11.163,11.163,11.163,0.000,11.163,11.163,11.163,11.163,1,,Surface,1,,,Image 1,,9,
Intensity StdDev,34.639,34.639,34.639,0.000,34.639,34.639,34.639,34.639,1,,Surface,2,,,Image 1,,9,
Intensity StdDev,13.619,13.619,13.619,0.000,13.619,13.619,13.619,13.619,1,,Surface,1,,,Image 1,,11,
Intensity StdDev,19.396,19.396,19.396,0.000,19.396,19.396,19.396,19.396,1,,Surface,2,,,Image 1,,11,
Intensity Sum,372421.000,372421.000,372421.000,0.000,372421.000,372421.000,372421.000,372421.000,1,,Surface,1,,,Image 1,,4,
Intensity Sum,439771.000,439771.000,439771.000,0.000,439771.000,439771.000,439771.000,439771.000,1,,Surface,2,,,Image 1,,4,
Intensity Sum,879627.000,879627.000,879627.000,0.000,879627.000,879627.000,879627.000,879627.000,1,,Surface,1,,,Image 1,,5,
Intensity Sum,1090505.000,1090505.000,1090505.000,0.000,1090505.000,1090505.000,1090505.000,1090505.000,1,,Surface,2,,,Image 1,,5,
Intensity Sum,1129082.000,1129082.000,1129082.000,0.000,1129082.000,1129082.000,1129082.000,1129082.000,1,,Surface,1,,,Image 1,,6,
Intensity Sum,1380101.000,1380101.000,1380101.000,0.000,1380101.000,1380101.000,1380101.000,1380101.000,1,,Surface,2,,,Image 1,,6,
Intensity Sum,1736785.000,1736785.000,1736785.000,0.000,1736785.000,1736785.000,1736785.000,1736785.000,1,,Surface,1,,,Image 1,,7,
Intensity Sum,2193391.000,2193391.000,2193391.000,0.000,2193391.000,2193391.000,2193391.000,2193391.000,1,,Surface,2,,,Image 1,,7,
Intensity Sum,2455366.000,2455366.000,2455366.000,0.000,2455366.000,2455366.000,2455366.000,2455366.000,1,,Surface,1,,,Image 1,,8,
Intensity Sum,3284903.000,3284903.000,3284903.000,0.000,3284903.000,3284903.000,3284903.000,3284903.000,1,,Surface,2,,,Image 1,,8,
Intensity Sum,3506769.000,3506769.000,3506769.000,0.000,3506769.000,3506769.000,3506769.000,3506769.000,1,,Surface,1,,,Image 1,,9,
Intensity Sum,4692686.000,4692686.000,4692686.000,0.000,4692686.000,4692686.000,4692686.000,4692686.000,1,,Surface,2,,,Image 1,,9,
Intensity Sum,2973085.000,2973085.000,2973085.000,0.000,2973085.000,2973085.000,2973085.000,2973085.000,1,,Surface,1,,,Image 1,,11,
Intensity Sum,3359309.000,3359309.000,3359309.000,0.000,3359309.000,3359309.000,3359309.000,3359309.000,1,,Surface,2,,,Image 1,,11,
Intensity Sum of Square,39532008.000,39532008.000,39532008.000,0.000,39532008.000,39532008.000,39532008.000,39532008.000,1,,Surface,1,,,Image 1,,4,
Intensity Sum of Square,56030180.000,56030180.000,56030180.000,0.000,56030180.000,56030180.000,56030180.000,56030180.000,1,,Surface,2,,,Image 1,,4,
Intensity Sum of Square,92151048.000,92151048.000,92151048.000,0.000,92151048.000,92151048.000,92151048.000,92151048.000,1,,Surface,1,,,Image 1,,5,
Intensity Sum of Square,144923216.000,144923216.000,144923216.000,0.000,144923216.000,144923216.000,144923216.000,144923216.000,1,,Surface,2,,,Image 1,,5,
Intensity Sum of Square,119131232.000,119131232.000,119131232.000,0.000,119131232.000,119131232.000,119131232.000,119131232.000,1,,Surface,1,,,Image 1,,6,
Intensity Sum of Square,181758912.000,181758912.000,181758912.000,0.000,181758912.000,181758912.000,181758912.000,181758912.000,1,,Surface,2,,,Image 1,,6,
Intensity Sum of Square,183997104.000,183997104.000,183997104.000,0.000,183997104.000,183997104.000,183997104.000,183997104.000,1,,Surface,1,,,Image 1,,7,
Intensity Sum of Square,301606592.000,301606592.000,301606592.000,0.000,301606592.000,301606592.000,301606592.000,301606592.000,1,,Surface,2,,,Image 1,,7,
Intensity Sum of Square,259403424.000,259403424.000,259403424.000,0.000,259403424.000,259403424.000,259403424.000,259403424.000,1,,Surface,1,,,Image 1,,8,
Intensity Sum of Square,483034784.000,483034784.000,483034784.000,0.000,483034784.000,483034784.000,483034784.000,483034784.000,1,,Surface,2,,,Image 1,,8,
Intensity Sum of Square,368296864.000,368296864.000,368296864.000,0.000,368296864.000,368296864.000,368296864.000,368296864.000,1,,Surface,1,,,Image 1,,9,
Intensity Sum of Square,692506496.000,692506496.000,692506496.000,0.000,692506496.000,692506496.000,692506496.000,692506496.000,1,,Surface,2,,,Image 1,,9,
Intensity Sum of Square,315648736.000,315648736.000,315648736.000,0.000,315648736.000,315648736.000,315648736.000,315648736.000,1,,Surface,1,,,Image 1,,11,
Intensity Sum of Square,406956064.000,406956064.000,406956064.000,0.000,406956064.000,406956064.000,406956064.000,406956064.000,1,,Surface,2,,,Image 1,,11,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,,4,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,,5,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,,6,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,,7,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,,8,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,,9,
Number of Disconnected Components,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,,11,
Overlapped Volume Ratio to Surfaces,0.999,0.999,0.999,0.000,0.999,0.999,0.999,0.999,1,,Surface,,,,,Surfaces 2,4,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,P1,4,
Overlapped Volume Ratio to Surfaces,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,Surfaces 1,4,
Overlapped Volume Ratio to Surfaces,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,Surfaces 2,5,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,P1,5,
Overlapped Volume Ratio to Surfaces,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,Surfaces 1,5,
Overlapped Volume Ratio to Surfaces,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,Surfaces 2,6,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,P1,6,
Overlapped Volume Ratio to Surfaces,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,Surfaces 1,6,
Overlapped Volume Ratio to Surfaces,0.999,0.999,0.999,0.000,0.999,0.999,0.999,0.999,1,,Surface,,,,,Surfaces 2,7,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,P1,7,
Overlapped Volume Ratio to Surfaces,0.997,0.997,0.997,0.000,0.997,0.997,0.997,0.997,1,,Surface,,,,,Surfaces 1,7,
Overlapped Volume Ratio to Surfaces,0.999,0.999,0.999,0.000,0.999,0.999,0.999,0.999,1,,Surface,,,,,Surfaces 2,8,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,P1,8,
Overlapped Volume Ratio to Surfaces,0.997,0.997,0.997,0.000,0.997,0.997,0.997,0.997,1,,Surface,,,,,Surfaces 1,8,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,Surfaces 2,9,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,P1,9,
Overlapped Volume Ratio to Surfaces,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1,,Surface,,,,,Surfaces 1,9,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,Surfaces 2,11,
Overlapped Volume Ratio to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,P1,11,
Overlapped Volume Ratio to Surfaces,0.999,0.999,0.999,0.000,0.999,0.999,0.999,0.999,1,,Surface,,,,,Surfaces 1,11,
Overlapped Volume to Surfaces,36.060,36.060,36.060,0.000,36.060,36.060,36.060,36.060,1,,Surface,,,,,Surfaces 2,4,
Overlapped Volume to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,P1,4,
Overlapped Volume to Surfaces,36.080,36.080,36.080,0.000,36.080,36.080,36.080,36.080,1,µm^3,Surface,,,,,Surfaces 1,4,
Overlapped Volume to Surfaces,89.309,89.309,89.309,0.000,89.309,89.309,89.309,89.309,1,,Surface,,,,,Surfaces 2,5,
Overlapped Volume to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,P1,5,
Overlapped Volume to Surfaces,89.313,89.313,89.313,0.000,89.313,89.313,89.313,89.313,1,µm^3,Surface,,,,,Surfaces 1,5,
Overlapped Volume to Surfaces,112.519,112.519,112.519,0.000,112.519,112.519,112.519,112.519,1,,Surface,,,,,Surfaces 2,6,
Overlapped Volume to Surfaces,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,,Surface,,,,,P1,6,
