
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,16408.395,16408.395,16408.395,0.000,16408.395,16408.395,16408.395,16408.395,1,µm^2,Surface,,,,,1,
Area,19324.039,19324.039,19324.039,0.000,19324.039,19324.039,19324.039,19324.039,1,µm^2,Surface,,,,,2,
Area,19207.762,19207.762,19207.762,0.000,19207.762,19207.762,19207.762,19207.762,1,µm^2,Surface,,,,,3,
Displacement Delta Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,1,
Displacement Delta Length,2.254,2.254,2.254,0.000,2.254,2.254,2.254,2.254,1,µm,Surface,,,,,2,
Displacement Delta X,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,1,
Displacement Delta X,-1.979,-1.979,-1.979,0.000,-1.979,-1.979,-1.979,-1.979,1,µm,Surface,,Displacement Delta,,,2,
Displacement Delta Y,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,1,
Displacement Delta Y,-1.077,-1.077,-1.077,0.000,-1.077,-1.077,-1.077,-1.077,1,µm,Surface,,Displacement Delta,,,2,
Displacement Delta Z,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,1,
Displacement Delta Z,-0.054,-0.054,-0.054,0.000,-0.054,-0.054,-0.054,-0.054,1,µm,Surface,,Displacement Delta,,,2,
Displacement Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,1,
Displacement Length,2.254,2.254,2.254,0.000,2.254,2.254,2.254,2.254,1,µm,Surface,,,,,2,
Distance from Origin,1487.128,1487.128,1487.128,0.000,1487.128,1487.128,1487.128,1487.128,1,µm,Surface,,Distance from Origin,,,1,
Distance from Origin,1484.934,1484.934,1484.934,0.000,1484.934,1484.934,1484.934,1484.934,1,µm,Surface,,Distance from Origin,,,2,
Distance from Origin,1486.489,1486.489,1486.489,0.000,1486.489,1486.489,1486.489,1486.489,1,µm,Surface,,Distance from Origin,,,3,
Distance to Image Border XY,138.297,138.297,138.297,0.000,138.297,138.297,138.297,138.297,1,µm,Surface,,,Image 1,,1,
Distance to Image Border XY,134.719,134.719,134.719,0.000,134.719,134.719,134.719,134.719,1,µm,Surface,,,Image 1,,2,
Distance to Image Border XY,133.937,133.937,133.937,0.000,133.937,133.937,133.937,133.937,1,µm,Surface,,,Image 1,,3,
Ellipticity (oblate),0.736,0.736,0.736,0.000,0.736,0.736,0.736,0.736,1,,Surface,,,,,1,
Ellipticity (oblate),0.778,0.778,0.778,0.000,0.778,0.778,0.778,0.778,1,,Surface,,,,,2,
Ellipticity (oblate),0.789,0.789,0.789,0.000,0.789,0.789,0.789,0.789,1,,Surface,,,,,3,
Ellipticity (prolate),0.172,0.172,0.172,0.000,0.172,0.172,0.172,0.172,1,,Surface,,,,,1,
