
Average
 ==================== 
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Collection,Image,Surfaces,Time,
Area,4129.774,4129.774,4129.774,0.000,4129.774,4129.774,4129.774,4129.774,1,µm^2,Surface,,,,,7,
Area,5658.479,5658.479,5658.479,0.000,5658.479,5658.479,5658.479,5658.479,1,µm^2,Surface,,,,,8,
Area,6848.810,6848.810,6848.810,0.000,6848.810,6848.810,6848.810,6848.810,1,µm^2,Surface,,,,,9,
Area,7203.062,7203.062,7203.062,0.000,7203.062,7203.062,7203.062,7203.062,1,µm^2,Surface,,,,,10,
Area,7362.423,7362.423,7362.423,0.000,7362.423,7362.423,7362.423,7362.423,1,µm^2,Surface,,,,,11,
Area,7003.774,7003.774,7003.774,0.000,7003.774,7003.774,7003.774,7003.774,1,µm^2,Surface,,,,,12,
Area,7466.474,7466.474,7466.474,0.000,7466.474,7466.474,7466.474,7466.474,1,µm^2,Surface,,,,,13,
Area,7079.115,7079.115,7079.115,0.000,7079.115,7079.115,7079.115,7079.115,1,µm^2,Surface,,,,,14,
Area,11420.191,11420.191,11420.191,0.000,11420.191,11420.191,11420.191,11420.191,1,µm^2,Surface,,,,,15,
Area,11361.665,11361.665,11361.665,0.000,11361.665,11361.665,11361.665,11361.665,1,µm^2,Surface,,,,,16,
Area,11694.988,11694.988,11694.988,0.000,11694.988,11694.988,11694.988,11694.988,1,µm^2,Surface,,,,,17,
Area,14782.751,14782.751,14782.751,0.000,14782.751,14782.751,14782.751,14782.751,1,µm^2,Surface,,,,,18,
Area,14381.458,14381.458,14381.458,0.000,14381.458,14381.458,14381.458,14381.458,1,µm^2,Surface,,,,,19,
Area,12650.146,12650.146,12650.146,0.000,12650.146,12650.146,12650.146,12650.146,1,µm^2,Surface,,,,,20,
Area,10529.948,10529.948,10529.948,0.000,10529.948,10529.948,10529.948,10529.948,1,µm^2,Surface,,,,,21,
Area,7965.570,7965.570,7965.570,0.000,7965.570,7965.570,7965.570,7965.570,1,µm^2,Surface,,,,,22,
Displacement Delta Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,7,
Displacement Delta Length,17.367,17.367,17.367,0.000,17.367,17.367,17.367,17.367,1,µm,Surface,,,,,8,
Displacement Delta Length,24.308,24.308,24.308,0.000,24.308,24.308,24.308,24.308,1,µm,Surface,,,,,9,
Displacement Delta Length,9.865,9.865,9.865,0.000,9.865,9.865,9.865,9.865,1,µm,Surface,,,,,10,
Displacement Delta Length,9.760,9.760,9.760,0.000,9.760,9.760,9.760,9.760,1,µm,Surface,,,,,11,
Displacement Delta Length,6.884,6.884,6.884,0.000,6.884,6.884,6.884,6.884,1,µm,Surface,,,,,12,
Displacement Delta Length,14.949,14.949,14.949,0.000,14.949,14.949,14.949,14.949,1,µm,Surface,,,,,13,
Displacement Delta Length,16.965,16.965,16.965,0.000,16.965,16.965,16.965,16.965,1,µm,Surface,,,,,14,
Displacement Delta Length,8.157,8.157,8.157,0.000,8.157,8.157,8.157,8.157,1,µm,Surface,,,,,15,
Displacement Delta Length,5.897,5.897,5.897,0.000,5.897,5.897,5.897,5.897,1,µm,Surface,,,,,16,
Displacement Delta Length,13.557,13.557,13.557,0.000,13.557,13.557,13.557,13.557,1,µm,Surface,,,,,17,
Displacement Delta Length,20.646,20.646,20.646,0.000,20.646,20.646,20.646,20.646,1,µm,Surface,,,,,18,
Displacement Delta Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,19,
Displacement Delta Length,6.706,6.706,6.706,0.000,6.706,6.706,6.706,6.706,1,µm,Surface,,,,,20,
Displacement Delta Length,7.927,7.927,7.927,0.000,7.927,7.927,7.927,7.927,1,µm,Surface,,,,,21,
Displacement Delta Length,11.659,11.659,11.659,0.000,11.659,11.659,11.659,11.659,1,µm,Surface,,,,,22,
Displacement Delta X,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,7,
Displacement Delta X,5.866,5.866,5.866,0.000,5.866,5.866,5.866,5.866,1,µm,Surface,,Displacement Delta,,,8,
Displacement Delta X,23.223,23.223,23.223,0.000,23.223,23.223,23.223,23.223,1,µm,Surface,,Displacement Delta,,,9,
Displacement Delta X,7.105,7.105,7.105,0.000,7.105,7.105,7.105,7.105,1,µm,Surface,,Displacement Delta,,,10,
Displacement Delta X,0.932,0.932,0.932,0.000,0.932,0.932,0.932,0.932,1,µm,Surface,,Displacement Delta,,,11,
Displacement Delta X,-6.596,-6.596,-6.596,0.000,-6.596,-6.596,-6.596,-6.596,1,µm,Surface,,Displacement Delta,,,12,
Displacement Delta X,-7.250,-7.250,-7.250,0.000,-7.250,-7.250,-7.250,-7.250,1,µm,Surface,,Displacement Delta,,,13,
Displacement Delta X,-15.364,-15.364,-15.364,0.000,-15.364,-15.364,-15.364,-15.364,1,µm,Surface,,Displacement Delta,,,14,
Displacement Delta X,5.419,5.419,5.419,0.000,5.419,5.419,5.419,5.419,1,µm,Surface,,Displacement Delta,,,15,
Displacement Delta X,5.419,5.419,5.419,0.000,5.419,5.419,5.419,5.419,1,µm,Surface,,Displacement Delta,,,16,
Displacement Delta X,-8.624,-8.624,-8.624,0.000,-8.624,-8.624,-8.624,-8.624,1,µm,Surface,,Displacement Delta,,,17,
Displacement Delta X,-3.334,-3.334,-3.334,0.000,-3.334,-3.334,-3.334,-3.334,1,µm,Surface,,Displacement Delta,,,18,
Displacement Delta X,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,19,
Displacement Delta X,4.573,4.573,4.573,0.000,4.573,4.573,4.573,4.573,1,µm,Surface,,Displacement Delta,,,20,
Displacement Delta X,2.486,2.486,2.486,0.000,2.486,2.486,2.486,2.486,1,µm,Surface,,Displacement Delta,,,21,
Displacement Delta X,-8.328,-8.328,-8.328,0.000,-8.328,-8.328,-8.328,-8.328,1,µm,Surface,,Displacement Delta,,,22,
Displacement Delta Y,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,7,
Displacement Delta Y,-16.342,-16.342,-16.342,0.000,-16.342,-16.342,-16.342,-16.342,1,µm,Surface,,Displacement Delta,,,8,
Displacement Delta Y,-7.173,-7.173,-7.173,0.000,-7.173,-7.173,-7.173,-7.173,1,µm,Surface,,Displacement Delta,,,9,
Displacement Delta Y,-6.652,-6.652,-6.652,0.000,-6.652,-6.652,-6.652,-6.652,1,µm,Surface,,Displacement Delta,,,10,
Displacement Delta Y,9.714,9.714,9.714,0.000,9.714,9.714,9.714,9.714,1,µm,Surface,,Displacement Delta,,,11,
Displacement Delta Y,-1.959,-1.959,-1.959,0.000,-1.959,-1.959,-1.959,-1.959,1,µm,Surface,,Displacement Delta,,,12,
Displacement Delta Y,-13.067,-13.067,-13.067,0.000,-13.067,-13.067,-13.067,-13.067,1,µm,Surface,,Displacement Delta,,,13,
Displacement Delta Y,-7.185,-7.185,-7.185,0.000,-7.185,-7.185,-7.185,-7.185,1,µm,Surface,,Displacement Delta,,,14,
Displacement Delta Y,5.885,5.885,5.885,0.000,5.885,5.885,5.885,5.885,1,µm,Surface,,Displacement Delta,,,15,
Displacement Delta Y,2.212,2.212,2.212,0.000,2.212,2.212,2.212,2.212,1,µm,Surface,,Displacement Delta,,,16,
Displacement Delta Y,-10.413,-10.413,-10.413,0.000,-10.413,-10.413,-10.413,-10.413,1,µm,Surface,,Displacement Delta,,,17,
Displacement Delta Y,20.321,20.321,20.321,0.000,20.321,20.321,20.321,20.321,1,µm,Surface,,Displacement Delta,,,18,
Displacement Delta Y,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,19,
Displacement Delta Y,4.894,4.894,4.894,0.000,4.894,4.894,4.894,4.894,1,µm,Surface,,Displacement Delta,,,20,
Displacement Delta Y,-7.469,-7.469,-7.469,0.000,-7.469,-7.469,-7.469,-7.469,1,µm,Surface,,Displacement Delta,,,21,
Displacement Delta Y,-8.150,-8.150,-8.150,0.000,-8.150,-8.150,-8.150,-8.150,1,µm,Surface,,Displacement Delta,,,22,
Displacement Delta Z,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,7,
Displacement Delta Z,0.400,0.400,0.400,0.000,0.400,0.400,0.400,0.400,1,µm,Surface,,Displacement Delta,,,8,
Displacement Delta Z,0.371,0.371,0.371,0.000,0.371,0.371,0.371,0.371,1,µm,Surface,,Displacement Delta,,,9,
Displacement Delta Z,1.603,1.603,1.603,0.000,1.603,1.603,1.603,1.603,1,µm,Surface,,Displacement Delta,,,10,
Displacement Delta Z,-0.175,-0.175,-0.175,0.000,-0.175,-0.175,-0.175,-0.175,1,µm,Surface,,Displacement Delta,,,11,
Displacement Delta Z,-0.189,-0.189,-0.189,0.000,-0.189,-0.189,-0.189,-0.189,1,µm,Surface,,Displacement Delta,,,12,
Displacement Delta Z,-0.419,-0.419,-0.419,0.000,-0.419,-0.419,-0.419,-0.419,1,µm,Surface,,Displacement Delta,,,13,
Displacement Delta Z,0.379,0.379,0.379,0.000,0.379,0.379,0.379,0.379,1,µm,Surface,,Displacement Delta,,,14,
Displacement Delta Z,-1.594,-1.594,-1.594,0.000,-1.594,-1.594,-1.594,-1.594,1,µm,Surface,,Displacement Delta,,,15,
Displacement Delta Z,0.719,0.719,0.719,0.000,0.719,0.719,0.719,0.719,1,µm,Surface,,Displacement Delta,,,16,
Displacement Delta Z,-0.992,-0.992,-0.992,0.000,-0.992,-0.992,-0.992,-0.992,1,µm,Surface,,Displacement Delta,,,17,
Displacement Delta Z,-1.489,-1.489,-1.489,0.000,-1.489,-1.489,-1.489,-1.489,1,µm,Surface,,Displacement Delta,,,18,
Displacement Delta Z,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,Displacement Delta,,,19,
Displacement Delta Z,0.329,0.329,0.329,0.000,0.329,0.329,0.329,0.329,1,µm,Surface,,Displacement Delta,,,20,
Displacement Delta Z,0.933,0.933,0.933,0.000,0.933,0.933,0.933,0.933,1,µm,Surface,,Displacement Delta,,,21,
Displacement Delta Z,0.397,0.397,0.397,0.000,0.397,0.397,0.397,0.397,1,µm,Surface,,Displacement Delta,,,22,
Displacement Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,7,
Displacement Length,17.367,17.367,17.367,0.000,17.367,17.367,17.367,17.367,1,µm,Surface,,,,,8,
Displacement Length,37.412,37.412,37.412,0.000,37.412,37.412,37.412,37.412,1,µm,Surface,,,,,9,
Displacement Length,47.177,47.177,47.177,0.000,47.177,47.177,47.177,47.177,1,µm,Surface,,,,,10,
Displacement Length,42.445,42.445,42.445,0.000,42.445,42.445,42.445,42.445,1,µm,Surface,,,,,11,
Displacement Length,37.927,37.927,37.927,0.000,37.927,37.927,37.927,37.927,1,µm,Surface,,,,,12,
Displacement Length,42.465,42.465,42.465,0.000,42.465,42.465,42.465,42.465,1,µm,Surface,,,,,13,
Displacement Length,43.438,43.438,43.438,0.000,43.438,43.438,43.438,43.438,1,µm,Surface,,,,,14,
Displacement Length,39.124,39.124,39.124,0.000,39.124,39.124,39.124,39.124,1,µm,Surface,,,,,15,
Displacement Length,39.342,39.342,39.342,0.000,39.342,39.342,39.342,39.342,1,µm,Surface,,,,,16,
Displacement Length,46.107,46.107,46.107,0.000,46.107,46.107,46.107,46.107,1,µm,Surface,,,,,17,
Displacement Length,25.617,25.617,25.617,0.000,25.617,25.617,25.617,25.617,1,µm,Surface,,,,,18,
Displacement Length,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,µm,Surface,,,,,19,
Displacement Length,6.706,6.706,6.706,0.000,6.706,6.706,6.706,6.706,1,µm,Surface,,,,,20,
Displacement Length,33.446,33.446,33.446,0.000,33.446,33.446,33.446,33.446,1,µm,Surface,,,,,21,
Displacement Length,40.290,40.290,40.290,0.000,40.290,40.290,40.290,40.290,1,µm,Surface,,,,,22,
Distance from Origin,1519.725,1519.725,1519.725,0.000,1519.725,1519.725,1519.725,1519.725,1,µm,Surface,,Distance from Origin,,,7,
Distance from Origin,1513.426,1513.426,1513.426,0.000,1513.426,1513.426,1513.426,1513.426,1,µm,Surface,,Distance from Origin,,,8,
Distance from Origin,1526.486,1526.486,1526.486,0.000,1526.486,1526.486,1526.486,1526.486,1,µm,Surface,,Distance from Origin,,,9,
Distance from Origin,1527.713,1527.713,1527.713,0.000,1527.713,1527.713,1527.713,1527.713,1,µm,Surface,,Distance from Origin,,,10,
Distance from Origin,1534.635,1534.635,1534.635,0.000,1534.635,1534.635,1534.635,1534.635,1,µm,Surface,,Distance from Origin,,,11,
Distance from Origin,1528.316,1528.316,1528.316,0.000,1528.316,1528.316,1528.316,1528.316,1,µm,Surface,,Distance from Origin,,,12,
Distance from Origin,1514.372,1514.372,1514.372,0.000,1514.372,1514.372,1514.372,1514.372,1,µm,Surface,,Distance from Origin,,,13,
Distance from Origin,1497.978,1497.978,1497.978,0.000,1497.978,1497.978,1497.978,1497.978,1,µm,Surface,,Distance from Origin,,,14,
Distance from Origin,1505.888,1505.888,1505.888,0.000,1505.888,1505.888,1505.888,1505.888,1,µm,Surface,,Distance from Origin,,,15,
Distance from Origin,1511.473,1511.473,1511.473,0.000,1511.473,1511.473,1511.473,1511.473,1,µm,Surface,,Distance from Origin,,,16,
Distance from Origin,1498.168,1498.168,1498.168,0.000,1498.168,1498.168,1498.168,1498.168,1,µm,Surface,,Distance from Origin,,,17,
Distance from Origin,1508.697,1508.697,1508.697,0.000,1508.697,1508.697,1508.697,1508.697,1,µm,Surface,,Distance from Origin,,,18,
Distance from Origin,1514.523,1514.523,1514.523,0.000,1514.523,1514.523,1514.523,1514.523,1,µm,Surface,,Distance from Origin,,,19,
Distance from Origin,1521.188,1521.188,1521.188,0.000,1521.188,1521.188,1521.188,1521.188,1,µm,Surface,,Distance from Origin,,,20,
Distance from Origin,1505.770,1505.770,1505.770,0.000,1505.770,1505.770,1505.770,1505.770,1,µm,Surface,,Distance from Origin,,,21,
Distance from Origin,1494.155,1494.155,1494.155,0.000,1494.155,1494.155,1494.155,1494.155,1,µm,Surface,,Distance from Origin,,,22,
Distance to Image Border XY,148.616,148.616,148.616,0.000,148.616,148.616,148.616,148.616,1,µm,Surface,,,Image 1,,7,
Distance to Image Border XY,138.250,138.250,138.250,0.000,138.250,138.250,138.250,138.250,1,µm,Surface,,,Image 1,,8,
Distance to Image Border XY,112.528,112.528,112.528,0.000,112.528,112.528,112.528,112.528,1,µm,Surface,,,Image 1,,9,
Distance to Image Border XY,104.422,104.422,104.422,0.000,104.422,104.422,104.422,104.422,1,µm,Surface,,,Image 1,,10,
Distance to Image Border XY,103.490,103.490,103.490,0.000,103.490,103.490,103.490,103.490,1,µm,Surface,,,Image 1,,11,
Distance to Image Border XY,108.586,108.586,108.586,0.000,108.586,108.586,108.586,108.586,1,µm,Surface,,,Image 1,,12,
Distance to Image Border XY,115.836,115.836,115.836,0.000,115.836,115.836,115.836,115.836,1,µm,Surface,,,Image 1,,13,
Distance to Image Border XY,123.611,123.611,123.611,0.000,123.611,123.611,123.611,123.611,1,µm,Surface,,,Image 1,,14,
Distance to Image Border XY,122.781,122.781,122.781,0.000,122.781,122.781,122.781,122.781,1,µm,Surface,,,Image 1,,15,
Distance to Image Border XY,116.863,116.863,116.863,0.000,116.863,116.863,116.863,116.863,1,µm,Surface,,,Image 1,,16,
Distance to Image Border XY,115.296,115.296,115.296,0.000,115.296,115.296,115.296,115.296,1,µm,Surface,,,Image 1,,17,
Distance to Image Border XY,124.821,124.821,124.821,0.000,124.821,124.821,124.821,124.821,1,µm,Surface,,,Image 1,,18,
Distance to Image Border XY,129.349,129.349,129.349,0.000,129.349,129.349,129.349,129.349,1,µm,Surface,,,Image 1,,19,
Distance to Image Border XY,125.276,125.276,125.276,0.000,125.276,125.276,125.276,125.276,1,µm,Surface,,,Image 1,,20,
Distance to Image Border XY,124.834,124.834,124.834,0.000,124.834,124.834,124.834,124.834,1,µm,Surface,,,Image 1,,21,
Distance to Image Border XY,124.497,124.497,124.497,0.000,124.497,124.497,124.497,124.497,1,µm,Surface,,,Image 1,,22,
Ellipticity (oblate),0.518,0.518,0.518,0.000,0.518,0.518,0.518,0.518,1,,Surface,,,,,7,
Ellipticity (oblate),0.739,0.739,0.739,0.000,0.739,0.739,0.739,0.739,1,,Surface,,,,,8,
Ellipticity (oblate),0.752,0.752,0.752,0.000,0.752,0.752,0.752,0.752,1,,Surface,,,,,9,
Ellipticity (oblate),0.728,0.728,0.728,0.000,0.728,0.728,0.728,0.728,1,,Surface,,,,,10,
Ellipticity (oblate),0.754,0.754,0.754,0.000,0.754,0.754,0.754,0.754,1,,Surface,,,,,11,
Ellipticity (oblate),0.787,0.787,0.787,0.000,0.787,0.787,0.787,0.787,1,,Surface,,,,,12,
